Time_abs/ps, Signal 1/nA, Ref.signal 1/nA, Signal 2/nA, Ref.signal 2/nA
  1800.000,    -0.064097,    -0.075026,     0.003189,
  1800.050,    -0.033637,    -0.037439,     0.000293,
  1800.100,    -0.002571,    -0.000105,    -0.001125,
  1800.150,     0.034500,     0.038945,    -0.001774,
  1800.200,     0.065806,     0.073625,    -0.000583,
  1800.250,     0.099157,     0.117023,     0.001113,
  1800.300,     0.132166,     0.152079,    -0.000423,
  1800.350,     0.162693,     0.189785,     0.002806,
  1800.400,     0.196213,     0.224818,     0.000591,
  1800.450,     0.226543,     0.257313,    -0.000930,
  1800.500,     0.256108,     0.287638,    -0.000999,
  1800.550,     0.284659,     0.311428,    -0.001656,
  1800.600,     0.313479,     0.333303,    -0.000648,
  1800.650,     0.336886,     0.353431,    -0.000322,
  1800.700,     0.359068,     0.361059,     0.000538,
  1800.750,     0.376674,     0.371946,    -0.000058,
  1800.800,     0.390189,     0.372395,    -0.000166,
  1800.850,     0.400749,     0.371310,     0.000246,
  1800.900,     0.406594,     0.363023,     0.000716,
  1800.950,     0.406632,     0.355717,     0.003430,
  1801.000,     0.401530,     0.340645,     0.000789,
  1801.050,     0.392952,     0.318068,    -0.000881,
  1801.100,     0.384373,     0.300210,    -0.000695,
  1801.150,     0.362732,     0.275969,     0.000184,
  1801.200,     0.344214,     0.250458,    -0.000279,
  1801.250,     0.319817,     0.219914,     0.000781,
  1801.300,     0.290014,     0.192965,     0.002786,
  1801.350,     0.266979,     0.157784,     0.000356,
  1801.400,     0.235749,     0.126587,    -0.002218,
  1801.450,     0.203197,     0.090135,     0.000298,
  1801.500,     0.172130,     0.052204,     0.000304,
  1801.550,     0.139011,     0.018784,     0.002531,
  1801.600,     0.102966,    -0.020558,    -0.000432,
  1801.650,     0.066904,    -0.059885,     0.001421,
  1801.700,     0.034465,    -0.099419,    -0.000677,
  1801.750,     0.000303,    -0.136890,     0.000027,
  1801.800,    -0.033657,    -0.176704,    -0.001066,
  1801.850,    -0.065225,    -0.215751,    -0.002367,
  1801.900,    -0.100783,    -0.252062,    -0.000695,
  1801.950,    -0.135445,    -0.291962,    -0.000872,
  1802.000,    -0.167772,    -0.328182,     0.000515,
  1802.050,    -0.202356,    -0.360386,     0.000082,
  1802.100,    -0.237755,    -0.395835,     0.000052,
  1802.150,    -0.269812,    -0.424642,     0.000453,
  1802.200,    -0.299116,    -0.455801,    -0.001200,
  1802.250,    -0.333396,    -0.483111,     0.001347,
  1802.300,    -0.364529,    -0.509447,    -0.000070,
  1802.350,    -0.393099,    -0.530686,    -0.000282,
