Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  2.065341E-2,    -0.00000,          NaN,         NaN, 1.146584E-12,    -2.82906,          NaN,         NaN
     5.0,  1.080152E-2,    -1.16048,          NaN,         NaN, 1.683768E-11,    -3.43705,          NaN,         NaN
    10.0,  2.466080E-2,    -0.56472,          NaN,         NaN, 1.232282E-11,    -3.89682,          NaN,         NaN
    15.0,  3.190710E-2,    -0.72963,          NaN,         NaN, 7.806070E-12,    -2.84100,          NaN,         NaN
    20.0,  3.250575E-2,    -0.14011,          NaN,         NaN, 1.014642E-11,    -4.04324,          NaN,         NaN
    25.0,  3.410519E-2,    -2.34830,          NaN,         NaN, 9.357872E-12,    -3.28352,          NaN,         NaN
    30.0,  3.985857E-2,    -0.54850,          NaN,         NaN, 5.188468E-12,    -2.31184,          NaN,         NaN
    35.0,  2.889533E-2,    -2.02622,          NaN,         NaN, 4.812875E-12,    -2.57652,          NaN,         NaN
    40.0,  7.552687E-2,    -2.90994,          NaN,         NaN, 1.332765E-11,    -2.13921,          NaN,         NaN
    45.0,  1.402034E-1,    -2.73039,          NaN,         NaN, 1.034103E-11,    -1.93356,          NaN,         NaN
    50.0,  2.462371E-1,    -1.40524,          NaN,         NaN, 6.892483E-12,    -0.86165,          NaN,         NaN
    55.0,  3.213976E-1,     0.51504,          NaN,         NaN, 9.034337E-12,     0.31966,          NaN,         NaN
    60.0,  5.475892E-2,     0.20961,          NaN,         NaN, 8.209974E-12,     2.16423,          NaN,         NaN
    65.0,  1.420851E-1,     1.87924,          NaN,         NaN, 8.836863E-12,     0.51245,          NaN,         NaN
    70.0,  4.237234E-1,     2.38302,          NaN,         NaN, 1.276000E-11,     2.26642,          NaN,         NaN
    75.0,  3.790264E-1,     3.18575,          NaN,         NaN, 1.234256E-11,     3.61150,          NaN,         NaN
    80.0,  4.984634E-1,     4.46944,          NaN,         NaN, 9.458917E-12,     5.13528,          NaN,         NaN
    85.0,  1.420074E-1,     4.30358,          NaN,         NaN, 7.753443E-12,     4.46898,          NaN,         NaN
    90.0,  2.424321E-1,     5.93630,          NaN,         NaN, 1.194649E-11,     4.72910,          NaN,         NaN
    95.0,  3.911099E-1,     6.23116,          NaN,         NaN, 8.832785E-12,     5.11717,          NaN,         NaN
   100.0,  4.516757E-1,     6.74658,          NaN,         NaN, 1.218483E-11,     5.81967,          NaN,         NaN
