Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  2.057159E-2,    -0.00000,          NaN,         NaN, 4.700243E-13,    -2.57335,          NaN,         NaN
     5.0,  1.082854E-2,    -1.18174,          NaN,         NaN, 7.078960E-12,    -3.47127,          NaN,         NaN
    10.0,  2.497219E-2,    -0.59150,          NaN,         NaN, 8.952374E-12,    -1.62836,          NaN,         NaN
    15.0,  3.186966E-2,    -0.74593,          NaN,         NaN, 5.125901E-12,    -1.73351,          NaN,         NaN
    20.0,  3.243268E-2,    -0.15567,          NaN,         NaN, 1.222237E-11,    -1.47363,          NaN,         NaN
    25.0,  3.368191E-2,    -2.31707,          NaN,         NaN, 5.941731E-12,    -1.60010,          NaN,         NaN
    30.0,  4.019702E-2,    -0.53978,          NaN,         NaN, 1.015749E-11,    -1.53947,          NaN,         NaN
    35.0,  2.880549E-2,    -2.01588,          NaN,         NaN, 1.052729E-11,    -0.45584,          NaN,         NaN
    40.0,  7.506820E-2,    -2.92532,          NaN,         NaN, 8.984663E-12,    -0.21102,          NaN,         NaN
    45.0,  1.405722E-1,    -2.72863,          NaN,         NaN, 1.075449E-11,    -0.71000,          NaN,         NaN
    50.0,  2.463090E-1,    -1.40508,          NaN,         NaN, 1.154661E-11,     0.67345,          NaN,         NaN
    55.0,  3.185280E-1,     0.51562,          NaN,         NaN, 1.549155E-11,     2.13478,          NaN,         NaN
    60.0,  5.475646E-2,     0.19340,          NaN,         NaN, 8.277529E-12,     0.55561,          NaN,         NaN
    65.0,  1.412537E-1,     1.87532,          NaN,         NaN, 1.993085E-11,    -0.68484,          NaN,         NaN
    70.0,  4.239854E-1,     2.38023,          NaN,         NaN, 1.861051E-11,     0.60156,          NaN,         NaN
    75.0,  3.785471E-1,     3.18092,          NaN,         NaN, 9.843693E-12,    -0.02458,          NaN,         NaN
    80.0,  4.964834E-1,     4.46628,          NaN,         NaN, 2.054715E-11,     1.06922,          NaN,         NaN
    85.0,  1.419725E-1,     4.29953,          NaN,         NaN, 9.799050E-12,     3.00098,          NaN,         NaN
    90.0,  2.407649E-1,     5.92970,          NaN,         NaN, 7.121181E-12,     2.71004,          NaN,         NaN
    95.0,  3.908858E-1,     6.22501,          NaN,         NaN, 9.150672E-12,     3.35284,          NaN,         NaN
   100.0,  4.511205E-1,     6.74032,          NaN,         NaN, 1.361808E-11,     3.17716,          NaN,         NaN
   105.0,  4.782234E-1,     7.88500,          NaN,         NaN, 1.346709E-11,     4.83200,          NaN,         NaN
   110.0,  4.936179E-1,     8.34403,          NaN,         NaN, 1.406650E-11,     3.96354,          NaN,         NaN
   115.0,  7.701750E-1,     8.66763,          NaN,         NaN, 2.387536E-11,     4.60161,          NaN,         NaN
   120.0,  6.003398E-1,     9.86500,          NaN,         NaN, 1.206230E-11,     5.80762,          NaN,         NaN
   125.0,  6.550769E-1,    10.90402,          NaN,         NaN, 2.491784E-11,     6.72845,          NaN,         NaN
   130.0,  7.034225E-1,    11.47715,          NaN,         NaN, 3.043266E-11,     7.22212,          NaN,         NaN
   135.0,  6.717975E-1,    12.02487,          NaN,         NaN, 1.991498E-11,     7.61885,          NaN,         NaN
   140.0,  7.538347E-1,    12.68696,          NaN,         NaN, 2.352850E-11,     8.37620,          NaN,         NaN
   145.0,  7.581757E-1,    13.45077,          NaN,         NaN, 2.047870E-11,     8.91888,          NaN,         NaN
   150.0,  7.020280E-1,    14.22158,          NaN,         NaN, 2.381926E-11,    10.01466,          NaN,         NaN
   155.0,  8.447500E-1,    14.86866,          NaN,         NaN, 1.968746E-11,    10.32233,          NaN,         NaN
   160.0,  8.084229E-1,    15.56989,          NaN,         NaN, 2.560813E-11,    11.19144,          NaN,         NaN
   165.0,  8.838938E-1,    16.33619,          NaN,         NaN, 1.815298E-11,    11.71705,          NaN,         NaN
   170.0,  1.040542E+0,    16.99110,          NaN,         NaN, 2.310441E-11,    12.50346,          NaN,         NaN
   175.0,  9.746172E-1,    17.75094,          NaN,         NaN, 3.321968E-11,    13.32345,          NaN,         NaN
   180.0,  8.493253E-1,    18.67287,          NaN,         NaN, 1.807645E-11,    13.96071,          NaN,         NaN
   185.0,  9.462571E-1,    19.27437,          NaN,         NaN, 2.475391E-11,    14.52496,          NaN,         NaN
   190.0,  8.858660E-1,    19.75804,          NaN,         NaN, 2.388662E-11,    15.17696,          NaN,         NaN
   195.0,  9.467710E-1,    20.52270,          NaN,         NaN, 3.274291E-11,    16.09502,          NaN,         NaN
   200.0,  1.013844E+0,    21.21555,          NaN,         NaN, 1.803400E-11,    16.20829,          NaN,         NaN
   204.9,  8.854361E-1,    22.05808,          NaN,         NaN, 2.405149E-11,    17.43487,          NaN,         NaN
   209.9,  9.330878E-1,    22.53328,          NaN,         NaN, 2.116782E-11,    17.42290,          NaN,         NaN
   214.9,  8.893980E-1,    23.16333,          NaN,         NaN, 1.764865E-11,    18.83880,          NaN,         NaN
   219.9,  1.187185E+0,    23.96802,          NaN,         NaN, 2.672280E-11,    19.57216,          NaN,         NaN
   224.9,  1.289725E+0,    24.63223,          NaN,         NaN, 2.539737E-11,    20.09020,          NaN,         NaN
   229.9,  1.167051E+0,    25.44954,          NaN,         NaN, 3.335062E-11,    21.03423,          NaN,         NaN
   234.9,  1.018895E+0,    26.06504,          NaN,         NaN, 3.172603E-11,    21.30589,          NaN,         NaN
   239.9,  1.071350E+0,    26.74633,          NaN,         NaN, 2.873645E-11,    22.34567,          NaN,         NaN
   244.9,  1.141532E+0,    27.47509,          NaN,         NaN, 2.806440E-11,    22.80514,          NaN,         NaN
   249.9,  1.298687E+0,    28.25420,          NaN,         NaN, 3.281767E-11,    23.84421,          NaN,         NaN
   254.9,  1.185417E+0,    28.84781,          NaN,         NaN, 4.230282E-11,    24.32157,          NaN,         NaN
   259.9,  1.017329E+0,    29.60792,          NaN,         NaN, 2.955394E-11,    25.29378,          NaN,         NaN
   264.9,  1.256224E+0,    30.08832,          NaN,         NaN, 2.985914E-11,    25.50035,          NaN,         NaN
   269.9,  1.175751E+0,    30.81146,          NaN,         NaN, 2.601800E-11,    26.38770,          NaN,         NaN
   274.9,  1.401046E+0,    31.67977,          NaN,         NaN, 3.333959E-11,    27.14207,          NaN,         NaN
   279.9,  1.249012E+0,    32.26611,          NaN,         NaN, 3.659948E-11,    27.76705,          NaN,         NaN
   284.9,  1.184753E+0,    33.12924,          NaN,         NaN, 3.393085E-11,    28.78835,          NaN,         NaN
   289.9,  1.258004E+0,    33.69860,          NaN,         NaN, 3.491040E-11,    29.31989,          NaN,         NaN
   294.9,  1.290406E+0,    34.44982,          NaN,         NaN, 3.737437E-11,    29.84431,          NaN,         NaN
   299.9,  1.226455E+0,    35.09957,          NaN,         NaN, 2.995149E-11,    30.53508,          NaN,         NaN
   304.9,  1.135540E+0,    35.83744,          NaN,         NaN, 2.658500E-11,    30.95918,          NaN,         NaN
   309.9,  1.084395E+0,    36.45326,          NaN,         NaN, 2.682188E-11,    31.56406,          NaN,         NaN
   314.9,  1.004133E+0,    37.20977,          NaN,         NaN, 3.351948E-11,    32.06020,          NaN,         NaN
   319.9,  1.194717E+0,    37.73624,          NaN,         NaN, 4.123662E-11,    33.32544,          NaN,         NaN
   324.9,  1.110189E+0,    38.40950,          NaN,         NaN, 2.684077E-11,    33.56073,          NaN,         NaN
   329.9,  1.194772E+0,    39.18952,          NaN,         NaN, 3.593340E-11,    34.58274,          NaN,         NaN
   334.9,  1.123268E+0,    39.79847,          NaN,         NaN, 2.600798E-11,    34.76986,          NaN,         NaN
   339.9,  1.175658E+0,    40.50139,          NaN,         NaN, 3.150811E-11,    35.69938,          NaN,         NaN
   344.9,  1.125911E+0,    41.06834,          NaN,         NaN, 3.717235E-11,    36.05967,          NaN,         NaN
   349.9,  1.184460E+0,    41.94319,          NaN,         NaN, 3.763638E-11,    37.04252,          NaN,         NaN
   354.9,  1.190689E+0,    42.54706,          NaN,         NaN, 3.362703E-11,    38.07242,          NaN,         NaN
   359.9,  1.160902E+0,    43.25666,          NaN,         NaN, 3.741771E-11,    38.86964,          NaN,         NaN
   364.9,  1.166775E+0,    43.87064,          NaN,         NaN, 3.111323E-11,    39.43969,          NaN,         NaN
   369.9,  1.096432E+0,    44.61278,          NaN,         NaN, 2.644959E-11,    40.26815,          NaN,         NaN
   374.9,  1.155334E+0,    45.28009,          NaN,         NaN, 2.225357E-11,    40.91629,          NaN,         NaN
   379.9,  1.073184E+0,    45.90240,          NaN,         NaN, 1.576685E-11,    40.88610,          NaN,         NaN
   384.9,  1.213083E+0,    46.59981,          NaN,         NaN, 3.294707E-11,    41.50369,          NaN,         NaN
   389.9,  1.128404E+0,    47.31010,          NaN,         NaN, 3.515808E-11,    42.40391,          NaN,         NaN
   394.9,  1.168620E+0,    48.03781,          NaN,         NaN, 3.289429E-11,    43.40005,          NaN,         NaN
   399.9,  1.117483E+0,    48.62683,          NaN,         NaN, 2.372072E-11,    43.65340,          NaN,         NaN
   404.9,  1.161074E+0,    49.40450,          NaN,         NaN, 2.794728E-11,    44.13065,          NaN,         NaN
   409.9,  1.149669E+0,    50.00867,          NaN,         NaN, 2.790708E-11,    44.92357,          NaN,         NaN
   414.9,  1.085611E+0,    50.81642,          NaN,         NaN, 2.937807E-11,    45.67510,          NaN,         NaN
   419.9,  1.174032E+0,    51.48751,          NaN,         NaN, 3.809457E-11,    46.55699,          NaN,         NaN
   424.9,  9.602407E-1,    52.12590,          NaN,         NaN, 2.388060E-11,    47.22879,          NaN,         NaN
   429.9,  1.072909E+0,    52.81683,          NaN,         NaN, 2.370466E-11,    47.49545,          NaN,         NaN
   434.9,  1.025389E+0,    53.36444,          NaN,         NaN, 3.081096E-11,    48.43447,          NaN,         NaN
   439.9,  1.039995E+0,    54.16591,          NaN,         NaN, 4.062724E-11,    49.32253,          NaN,         NaN
   444.9,  9.969940E-1,    54.86472,          NaN,         NaN, 2.078960E-11,    50.28575,          NaN,         NaN
   449.9,  1.081649E+0,    55.42621,          NaN,         NaN, 3.015942E-11,    50.47362,          NaN,         NaN
   454.9,  9.667797E-1,    56.13241,          NaN,         NaN, 3.171211E-11,    50.84144,          NaN,         NaN
   459.9,  1.117768E+0,    56.88843,          NaN,         NaN, 3.582767E-11,    52.11737,          NaN,         NaN
   464.9,  1.057205E+0,    57.47679,          NaN,         NaN, 2.711165E-11,    52.70812,          NaN,         NaN
   469.9,  1.004490E+0,    58.31937,          NaN,         NaN, 2.173996E-11,    53.45544,          NaN,         NaN
   474.9,  1.123345E+0,    58.91756,          NaN,         NaN, 2.625283E-11,    53.57270,          NaN,         NaN
   479.9,  8.824769E-1,    59.57349,          NaN,         NaN, 2.115903E-11,    54.24289,          NaN,         NaN
   484.9,  1.033102E+0,    60.32267,          NaN,         NaN, 2.153575E-11,    55.53660,          NaN,         NaN
   489.9,  1.066515E+0,    60.92176,          NaN,         NaN, 2.720822E-11,    55.56063,          NaN,         NaN
   494.9,  9.861596E-1,    61.60268,          NaN,         NaN, 1.982486E-11,    56.21936,          NaN,         NaN
   499.9,  1.033791E+0,    62.43765,          NaN,         NaN, 1.689222E-11,    56.92069,          NaN,         NaN
   504.9,  1.071076E+0,    62.98804,          NaN,         NaN, 1.928075E-11,    57.22176,          NaN,         NaN
   509.9,  9.706408E-1,    63.77296,          NaN,         NaN, 2.995241E-11,    58.28284,          NaN,         NaN
   514.9,  1.042062E+0,    64.46598,          NaN,         NaN, 2.475531E-11,    59.35805,          NaN,         NaN
   519.9,  1.027590E+0,    65.10335,          NaN,         NaN, 2.738739E-11,    59.31204,          NaN,         NaN
   524.9,  9.581737E-1,    65.93130,          NaN,         NaN, 2.032262E-11,    60.54373,          NaN,         NaN
   529.9,  1.036946E+0,    66.62187,          NaN,         NaN, 2.874909E-11,    61.33687,          NaN,         NaN
   534.9,  9.187947E-1,    67.28948,          NaN,         NaN, 2.936963E-11,    61.69910,          NaN,         NaN
   539.9,  8.859877E-1,    68.11583,          NaN,         NaN, 1.519080E-11,    61.96842,          NaN,         NaN
   544.9,  9.093496E-1,    68.86806,          NaN,         NaN, 2.908583E-11,    63.31434,          NaN,         NaN
   549.9,  7.003297E-1,    69.71902,          NaN,         NaN, 1.413159E-11,    64.25674,          NaN,         NaN
   554.9,  3.108113E-1,    70.65299,          NaN,         NaN, 1.587151E-11,    65.42063,          NaN,         NaN
   559.9,  3.928457E-1,    69.71534,          NaN,         NaN, 8.711645E-12,    64.24827,          NaN,         NaN
   564.9,  7.303951E-1,    70.60377,          NaN,         NaN, 1.909334E-11,    64.81480,          NaN,         NaN
   569.9,  8.210175E-1,    71.54377,          NaN,         NaN, 1.822010E-11,    66.18871,          NaN,         NaN
   574.9,  8.996979E-1,    72.29470,          NaN,         NaN, 2.153007E-11,    67.12456,          NaN,         NaN
   579.9,  8.258480E-1,    73.02499,          NaN,         NaN, 2.772628E-11,    67.90075,          NaN,         NaN
   584.9,  8.440147E-1,    73.76604,          NaN,         NaN, 2.248313E-11,    68.53677,          NaN,         NaN
   589.9,  8.644155E-1,    74.43861,          NaN,         NaN, 3.356114E-11,    69.46213,          NaN,         NaN
   594.9,  7.933315E-1,    75.13288,          NaN,         NaN, 2.126151E-11,    70.35833,          NaN,         NaN
   599.9,  8.418623E-1,    75.87875,          NaN,         NaN, 1.513213E-11,    70.47888,          NaN,         NaN
   604.8,  8.278756E-1,    76.47772,          NaN,         NaN, 2.919899E-11,    71.14531,          NaN,         NaN
   609.8,  8.132498E-1,    77.20491,          NaN,         NaN, 2.134280E-11,    72.52549,          NaN,         NaN
   614.8,  8.157936E-1,    77.94121,          NaN,         NaN, 2.153374E-11,    72.41272,          NaN,         NaN
   619.8,  8.131005E-1,    78.51721,          NaN,         NaN, 1.523861E-11,    73.18481,          NaN,         NaN
   624.8,  7.825950E-1,    79.24302,          NaN,         NaN, 1.971273E-11,    72.83328,          NaN,         NaN
   629.8,  8.232794E-1,    79.95665,          NaN,         NaN, 1.871103E-11,    73.92788,          NaN,         NaN
   634.8,  8.351042E-1,    80.58866,          NaN,         NaN, 2.143376E-11,    75.01672,          NaN,         NaN
