Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  1.681891E-2,    -0.00000,          NaN,         NaN, 7.389660E-13,    -2.72333,          NaN,         NaN
     5.0,  8.325664E-3,    -1.38983,          NaN,         NaN, 1.168286E-11,    -2.24497,          NaN,         NaN
    10.0,  1.758229E-2,    -0.56977,          NaN,         NaN, 9.086124E-12,    -1.74072,          NaN,         NaN
    15.0,  2.178448E-2,    -0.53609,          NaN,         NaN, 9.319136E-12,    -0.96478,          NaN,         NaN
    20.0,  2.629708E-2,     0.19717,          NaN,         NaN, 1.115494E-11,    -0.31102,          NaN,         NaN
    25.0,  1.760185E-2,    -2.05324,          NaN,         NaN, 7.295852E-12,    -1.95768,          NaN,         NaN
    30.0,  2.883828E-2,    -0.01565,          NaN,         NaN, 7.490244E-12,    -3.02012,          NaN,         NaN
    35.0,  1.429191E-2,    -1.61504,          NaN,         NaN, 8.201494E-12,    -4.96492,          NaN,         NaN
    40.0,  4.904750E-2,    -2.65030,          NaN,         NaN, 5.557962E-12,    -3.69136,          NaN,         NaN
    45.0,  9.714442E-2,    -2.36910,          NaN,         NaN, 1.029216E-11,    -3.87010,          NaN,         NaN
    50.0,  1.871056E-1,    -0.90774,          NaN,         NaN, 1.222900E-11,    -4.05434,          NaN,         NaN
    55.0,  2.422748E-1,     0.97409,          NaN,         NaN, 9.656599E-12,    -1.87045,          NaN,         NaN
    60.0,  5.045431E-2,     0.67459,          NaN,         NaN, 6.861424E-12,    -2.64230,          NaN,         NaN
    65.0,  9.470150E-2,     2.37939,          NaN,         NaN, 1.080330E-11,    -2.49524,          NaN,         NaN
    70.0,  3.033502E-1,     3.00141,          NaN,         NaN, 1.126379E-11,    -1.55826,          NaN,         NaN
    75.0,  2.686835E-1,     3.87300,          NaN,         NaN, 1.457054E-11,    -0.90813,          NaN,         NaN
    80.0,  3.730240E-1,     5.18898,          NaN,         NaN, 8.369884E-12,    -0.48717,          NaN,         NaN
    85.0,  1.064609E-1,     5.19841,          NaN,         NaN, 9.909875E-12,     0.71267,          NaN,         NaN
    90.0,  1.862990E-1,     6.69457,          NaN,         NaN, 8.242140E-12,     1.62303,          NaN,         NaN
    95.0,  2.877419E-1,     7.02061,          NaN,         NaN, 9.427421E-12,     0.80696,          NaN,         NaN
   100.0,  3.345041E-1,     7.59546,          NaN,         NaN, 1.317606E-11,     2.09304,          NaN,         NaN
   105.0,  3.597622E-1,     8.79721,          NaN,         NaN, 1.708307E-11,     3.16094,          NaN,         NaN
   110.0,  3.787100E-1,     9.36420,          NaN,         NaN, 1.245021E-11,     3.17029,          NaN,         NaN
   115.0,  5.860392E-1,     9.73928,          NaN,         NaN, 1.487905E-11,     3.38948,          NaN,         NaN
   120.0,  4.696991E-1,    10.96962,          NaN,         NaN, 1.978368E-11,     4.77071,          NaN,         NaN
   125.0,  5.272665E-1,    12.04440,          NaN,         NaN, 2.128414E-11,     5.61325,          NaN,         NaN
   130.0,  5.583382E-1,    12.65157,          NaN,         NaN, 1.439171E-11,     5.90285,          NaN,         NaN
   135.0,  5.061019E-1,    13.24572,          NaN,         NaN, 1.980917E-11,     6.50393,          NaN,         NaN
   140.0,  5.852903E-1,    13.98365,          NaN,         NaN, 1.728499E-11,     7.38008,          NaN,         NaN
   145.0,  5.980325E-1,    14.79276,          NaN,         NaN, 2.275470E-11,     8.17539,          NaN,         NaN
   150.0,  5.434580E-1,    15.65257,          NaN,         NaN, 1.530460E-11,     8.90099,          NaN,         NaN
   155.0,  6.694233E-1,    16.34544,          NaN,         NaN, 1.394570E-11,     9.47375,          NaN,         NaN
   160.0,  6.524684E-1,    17.09207,          NaN,         NaN, 2.559463E-11,    10.75742,          NaN,         NaN
   165.0,  7.022126E-1,    17.89831,          NaN,         NaN, 1.513785E-11,    11.40254,          NaN,         NaN
   170.0,  8.080637E-1,    18.59215,          NaN,         NaN, 2.169579E-11,    11.89506,          NaN,         NaN
   175.0,  7.597975E-1,    19.38802,          NaN,         NaN, 2.516033E-11,    12.71576,          NaN,         NaN
   180.0,  6.572998E-1,    20.39875,          NaN,         NaN, 2.071444E-11,    13.96672,          NaN,         NaN
   185.0,  7.387937E-1,    21.03106,          NaN,         NaN, 2.205281E-11,    14.07996,          NaN,         NaN
   190.0,  6.815497E-1,    21.54195,          NaN,         NaN, 2.327913E-11,    15.19429,          NaN,         NaN
   195.0,  7.388565E-1,    22.38038,          NaN,         NaN, 2.165814E-11,    15.36873,          NaN,         NaN
   200.0,  8.287667E-1,    23.10260,          NaN,         NaN, 2.728287E-11,    16.22091,          NaN,         NaN
   204.9,  7.136509E-1,    23.98824,          NaN,         NaN, 1.549055E-11,    17.29068,          NaN,         NaN
   209.9,  7.331362E-1,    24.51820,          NaN,         NaN, 1.703522E-11,    17.32113,          NaN,         NaN
   214.9,  6.938149E-1,    25.20776,          NaN,         NaN, 2.070790E-11,    18.20405,          NaN,         NaN
   219.9,  9.480113E-1,    26.03989,          NaN,         NaN, 2.807429E-11,    19.24292,          NaN,         NaN
   224.9,  1.020886E+0,    26.76957,          NaN,         NaN, 3.009241E-11,    20.20020,          NaN,         NaN
   229.9,  9.283063E-1,    27.65547,          NaN,         NaN, 2.545211E-11,    21.11736,          NaN,         NaN
   234.9,  8.140592E-1,    28.32069,          NaN,         NaN, 3.362397E-11,    21.33386,          NaN,         NaN
   239.9,  8.615395E-1,    29.03718,          NaN,         NaN, 3.153629E-11,    22.81182,          NaN,         NaN
   244.9,  9.309206E-1,    29.80196,          NaN,         NaN, 1.680749E-11,    23.26025,          NaN,         NaN
   249.9,  1.034920E+0,    30.63188,          NaN,         NaN, 2.867602E-11,    23.92044,          NaN,         NaN
   254.9,  9.292517E-1,    31.27739,          NaN,         NaN, 2.101096E-11,    24.02325,          NaN,         NaN
   259.9,  8.030955E-1,    32.09622,          NaN,         NaN, 2.259758E-11,    25.10879,          NaN,         NaN
   264.9,  9.997652E-1,    32.61722,          NaN,         NaN, 2.561531E-11,    25.79962,          NaN,         NaN
   269.9,  9.477238E-1,    33.40029,          NaN,         NaN, 2.224998E-11,    26.73199,          NaN,         NaN
   274.9,  1.129333E+0,    34.31443,          NaN,         NaN, 3.576488E-11,    27.25936,          NaN,         NaN
   279.9,  1.018952E+0,    34.93888,          NaN,         NaN, 3.628087E-11,    28.04715,          NaN,         NaN
   284.9,  9.470238E-1,    35.82849,          NaN,         NaN, 2.999427E-11,    28.94693,          NaN,         NaN
   289.9,  1.006657E+0,    36.46854,          NaN,         NaN, 2.537286E-11,    30.35840,          NaN,         NaN
   294.9,  1.055336E+0,    37.27718,          NaN,         NaN, 3.371183E-11,    30.33718,          NaN,         NaN
   299.9,  9.874348E-1,    37.95382,          NaN,         NaN, 1.572977E-11,    30.92121,          NaN,         NaN
   304.9,  9.143523E-1,    38.77605,          NaN,         NaN, 2.793228E-11,    31.80980,          NaN,         NaN
   309.9,  9.030627E-1,    39.42824,          NaN,         NaN, 1.798218E-11,    32.65773,          NaN,         NaN
   314.9,  8.341468E-1,    40.22245,          NaN,         NaN, 3.012076E-11,    33.41968,          NaN,         NaN
   319.9,  9.962202E-1,    40.80983,          NaN,         NaN, 2.550959E-11,    34.04750,          NaN,         NaN
   324.9,  9.109495E-1,    41.53752,          NaN,         NaN, 3.007801E-11,    34.67509,          NaN,         NaN
   329.9,  9.611825E-1,    42.36950,          NaN,         NaN, 2.695836E-11,    35.50160,          NaN,         NaN
   334.9,  9.247110E-1,    43.04293,          NaN,         NaN, 3.782821E-11,    36.02631,          NaN,         NaN
   339.9,  9.714659E-1,    43.75664,          NaN,         NaN, 2.854239E-11,    36.83497,          NaN,         NaN
   344.9,  8.944580E-1,    44.41657,          NaN,         NaN, 1.756993E-11,    37.37775,          NaN,         NaN
   349.9,  9.866173E-1,    45.33394,          NaN,         NaN, 2.167371E-11,    37.96362,          NaN,         NaN
   354.9,  9.697599E-1,    45.94727,          NaN,         NaN, 4.189605E-11,    38.62587,          NaN,         NaN
   359.9,  9.300966E-1,    46.73533,          NaN,         NaN, 1.716198E-11,    39.46281,          NaN,         NaN
   364.9,  9.550782E-1,    47.39001,          NaN,         NaN, 2.777618E-11,    39.62921,          NaN,         NaN
   369.9,  8.919077E-1,    48.16480,          NaN,         NaN, 2.870870E-11,    40.67713,          NaN,         NaN
   374.9,  9.381084E-1,    48.90340,          NaN,         NaN, 2.232248E-11,    41.23674,          NaN,         NaN
   379.9,  8.983539E-1,    49.57172,          NaN,         NaN, 3.070391E-11,    42.30880,          NaN,         NaN
   384.9,  9.735006E-1,    50.30344,          NaN,         NaN, 3.130692E-11,    42.95522,          NaN,         NaN
   389.9,  9.235973E-1,    51.08292,          NaN,         NaN, 2.268215E-11,    43.63160,          NaN,         NaN
   394.9,  9.607896E-1,    51.83779,          NaN,         NaN, 3.631289E-11,    44.46019,          NaN,         NaN
   399.9,  8.902720E-1,    52.48417,          NaN,         NaN, 2.146999E-11,    45.39751,          NaN,         NaN
   404.9,  9.760579E-1,    53.32386,          NaN,         NaN, 3.048340E-11,    45.57502,          NaN,         NaN
   409.9,  9.271358E-1,    53.95017,          NaN,         NaN, 2.423084E-11,    46.51968,          NaN,         NaN
   414.9,  8.810362E-1,    54.82457,          NaN,         NaN, 2.075240E-11,    46.96197,          NaN,         NaN
   419.9,  9.539081E-1,    55.51370,          NaN,         NaN, 2.878107E-11,    48.00071,          NaN,         NaN
   424.9,  8.038574E-1,    56.20954,          NaN,         NaN, 2.493532E-11,    48.15804,          NaN,         NaN
   429.9,  9.007972E-1,    56.99115,          NaN,         NaN, 2.175494E-11,    49.46635,          NaN,         NaN
   434.9,  8.234959E-1,    57.58964,          NaN,         NaN, 1.528886E-11,    49.32853,          NaN,         NaN
   439.9,  8.378109E-1,    58.40047,          NaN,         NaN, 2.734408E-11,    50.55893,          NaN,         NaN
   444.9,  8.161297E-1,    59.18030,          NaN,         NaN, 2.495345E-11,    51.04655,          NaN,         NaN
   449.9,  8.731554E-1,    59.76614,          NaN,         NaN, 1.820038E-11,    51.81679,          NaN,         NaN
   454.9,  7.615224E-1,    60.52819,          NaN,         NaN, 2.100900E-11,    52.73640,          NaN,         NaN
   459.9,  9.044250E-1,    61.32557,          NaN,         NaN, 2.674263E-11,    52.95841,          NaN,         NaN
   464.9,  8.311582E-1,    61.92968,          NaN,         NaN, 2.927058E-11,    53.92255,          NaN,         NaN
   469.9,  8.045113E-1,    62.84973,          NaN,         NaN, 2.270804E-11,    54.86472,          NaN,         NaN
   474.9,  8.992714E-1,    63.46247,          NaN,         NaN, 2.119709E-11,    55.79724,          NaN,         NaN
   479.9,  6.985335E-1,    64.18361,          NaN,         NaN, 1.607884E-11,    55.60293,          NaN,         NaN
   484.9,  8.325823E-1,    64.96044,          NaN,         NaN, 2.507561E-11,    56.87269,          NaN,         NaN
   489.9,  8.506125E-1,    65.60244,          NaN,         NaN, 2.017089E-11,    57.17920,          NaN,         NaN
   494.9,  7.837347E-1,    66.32936,          NaN,         NaN, 1.815683E-11,    58.03586,          NaN,         NaN
   499.9,  8.292836E-1,    67.18803,          NaN,         NaN, 2.947962E-11,    59.01679,          NaN,         NaN
   504.9,  8.581283E-1,    67.77476,          NaN,         NaN, 2.442571E-11,    59.48021,          NaN,         NaN
   509.9,  8.075055E-1,    68.58585,          NaN,         NaN, 1.579968E-11,    59.88924,          NaN,         NaN
   514.9,  8.903946E-1,    69.35981,          NaN,         NaN, 2.970087E-11,    60.76521,          NaN,         NaN
   519.9,  8.529704E-1,    70.05705,          NaN,         NaN, 3.589327E-11,    61.79770,          NaN,         NaN
   524.9,  8.030911E-1,    70.90602,          NaN,         NaN, 1.181988E-11,    62.26507,          NaN,         NaN
   529.9,  8.821234E-1,    71.62910,          NaN,         NaN, 2.016026E-11,    63.15125,          NaN,         NaN
   534.9,  7.758287E-1,    72.36770,          NaN,         NaN, 2.358917E-11,    64.10091,          NaN,         NaN
   539.9,  7.645204E-1,    73.20258,          NaN,         NaN, 1.060200E-11,    64.64487,          NaN,         NaN
   544.9,  7.780977E-1,    73.96789,          NaN,         NaN, 2.094869E-11,    65.28737,          NaN,         NaN
   549.9,  6.363331E-1,    74.81197,          NaN,         NaN, 1.362088E-11,    66.55686,          NaN,         NaN
   554.9,  3.770472E-1,    75.74948,          NaN,         NaN, 8.532166E-12,    67.01939,          NaN,         NaN
