Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  1.128917E-2,    -3.14159,  1.139734E-2,    -3.14159, 1.074353E-12,    -0.23662,          NaN,         NaN
     5.0,  2.013782E-2,    -3.03514,  1.952196E-2,    -3.02759, 9.170771E-12,    -0.24989,          NaN,         NaN
    10.0,  1.137171E-2,    -2.80668,  1.135448E-2,    -2.82401, 1.429092E-11,    -0.40441,          NaN,         NaN
    15.0,  7.317231E-3,    -2.96349,  6.893391E-3,    -2.95285, 7.698195E-12,     1.24511,          NaN,         NaN
    20.0,  7.829551E-3,    -5.62735,  7.708638E-3,    -5.66442, 2.047079E-11,     2.32820,          NaN,         NaN
    25.0,  4.178488E-2,    -3.79543,  4.140822E-2,    -3.80994, 8.142895E-12,     2.18304,          NaN,         NaN
    30.0,  1.684293E-2,    -0.87164,  1.703172E-2,    -0.86095, 6.369414E-12,     3.06903,          NaN,         NaN
    35.0,  4.947350E-2,     1.40687,  4.914021E-2,     1.37381, 7.399586E-12,     3.21519,          NaN,         NaN
    40.0,  8.978846E-2,     1.16915,  8.951635E-2,     1.14362, 9.010146E-12,     4.22968,          NaN,         NaN
    45.0,  1.311059E-1,     1.20112,  1.310916E-1,     1.17241, 6.113735E-12,     4.52233,          NaN,         NaN
    50.0,  1.337124E-1,     2.22435,  1.335767E-1,     2.19184, 1.355078E-11,     5.90829,          NaN,         NaN
    55.0,  2.962762E-1,     4.26398,  2.962238E-1,     4.23064, 1.452911E-11,     7.34389,          NaN,         NaN
    60.0,  5.450920E-2,     4.80068,  5.467207E-2,     4.76243, 6.632181E-12,     6.38846,          NaN,         NaN
    65.0,  1.348884E-1,     5.35223,  1.347595E-1,     5.31191, 1.273913E-11,     8.08092,          NaN,         NaN
    70.0,  3.652147E-1,     5.29059,  3.649300E-1,     5.24715, 8.349773E-12,     9.19400,          NaN,         NaN
    75.0,  3.331814E-1,     5.81459,  3.332555E-1,     5.76781, 1.887248E-11,     9.28347,          NaN,         NaN
    80.0,  3.842528E-1,     7.07296,  3.837750E-1,     7.02269, 2.844803E-11,    10.36370,          NaN,         NaN
    85.0,  7.164308E-2,     6.10108,  7.190131E-2,     6.03989, 9.918128E-12,     9.71585,          NaN,         NaN
    90.0,  1.680210E-1,     8.28957,  1.671482E-1,     8.23239, 1.097951E-11,    10.53896,          NaN,         NaN
    95.0,  3.049379E-1,     8.21059,  3.040993E-1,     8.15076, 1.385658E-11,    11.25417,          NaN,         NaN
   100.0,  3.962442E-1,     8.48691,  3.959367E-1,     8.42426, 1.616043E-11,    11.13940,          NaN,         NaN
   105.0,  4.217548E-1,     9.31289,  4.214218E-1,     9.24627, 1.645841E-11,    12.10574,          NaN,         NaN
   110.0,  4.339465E-1,     9.51852,  4.343300E-1,     9.45035, 1.975331E-11,    11.54562,          NaN,         NaN
   115.0,  6.273028E-1,     9.55252,  6.269670E-1,     9.48246, 2.003245E-11,    12.48628,          NaN,         NaN
   120.0,  4.309088E-1,    10.51435,  4.309590E-1,    10.43721, 1.978206E-11,    12.83791,          NaN,         NaN
   125.0,  4.789155E-1,    11.48152,  4.779002E-1,    11.40340, 1.700337E-11,    13.78460,          NaN,         NaN
   130.0,  5.574981E-1,    11.83387,  5.571747E-1,    11.75265, 2.262293E-11,    14.48862,          NaN,         NaN
   135.0,  5.217339E-1,    12.12181,  5.216113E-1,    12.03755, 2.130409E-11,    14.56288,          NaN,         NaN
   140.0,  6.413258E-1,    12.56405,  6.409553E-1,    12.47830, 3.175180E-11,    14.94265,          NaN,         NaN
   145.0,  6.643996E-1,    13.01622,  6.636582E-1,    12.92638, 2.757020E-11,    15.65448,          NaN,         NaN
   150.0,  5.638643E-1,    13.52483,  5.633495E-1,    13.43081, 2.475508E-11,    15.99951,          NaN,         NaN
   155.0,  6.599590E-1,    13.94872,  6.594102E-1,    13.85145, 1.977778E-11,    16.45619,          NaN,         NaN
   160.0,  5.730912E-1,    14.41060,  5.730069E-1,    14.31065, 2.192982E-11,    17.15120,          NaN,         NaN
   165.0,  6.559682E-1,    15.03204,  6.543322E-1,    14.92765, 2.383537E-11,    17.51902,          NaN,         NaN
   170.0,  7.945033E-1,    15.47398,  7.946697E-1,    15.36799, 3.375341E-11,    17.89367,          NaN,         NaN
   175.0,  7.723390E-1,    16.03286,  7.716473E-1,    15.92297, 3.171449E-11,    18.49661,          NaN,         NaN
   180.0,  7.137284E-1,    16.67825,  7.123767E-1,    16.56367, 2.757116E-11,    19.03575,          NaN,         NaN
   185.0,  7.810198E-1,    16.94766,  7.799843E-1,    16.83202, 3.287374E-11,    19.09516,          NaN,         NaN
   190.0,  7.361872E-1,    17.13133,  7.367877E-1,    17.01161, 2.283786E-11,    19.40565,          NaN,         NaN
   195.0,  7.636250E-1,    17.71784,  7.643026E-1,    17.59387, 2.655331E-11,    20.38894,          NaN,         NaN
   200.0,  8.228906E-1,    18.23949,  8.233112E-1,    18.11367, 2.929028E-11,    20.43091,          NaN,         NaN
   204.9,  6.362424E-1,    18.90248,  6.354925E-1,    18.77154, 3.120419E-11,    20.93178,          NaN,         NaN
   209.9,  7.067177E-1,    19.13474,  7.073504E-1,    19.00167, 3.666540E-11,    21.24697,          NaN,         NaN
   214.9,  7.420804E-1,    19.56040,  7.409951E-1,    19.42450, 2.934592E-11,    21.66796,          NaN,         NaN
