Time_abs/ps, Signal 1/nA, Ref.signal 1/nA, Signal 2/nA, Ref.signal 2/nA
  1800.000,    -0.020125,     0.002046,     0.004452,
  1800.050,    -0.006410,    -0.002307,    -0.004349,
  1800.100,     0.001812,    -0.001833,     0.000184,
  1800.150,     0.008940,     0.005594,    -0.001229,
  1800.200,     0.015784,    -0.003499,     0.000942,
  1800.250,     0.014337,    -0.009421,    -0.006513,
  1800.300,     0.018683,    -0.002760,    -0.007499,
  1800.350,     0.014146,    -0.007893,     0.004788,
  1800.400,     0.009686,    -0.014547,    -0.005924,
  1800.450,     0.008339,    -0.016213,    -0.002974,
  1800.500,     0.001686,    -0.025600,     0.001106,
  1800.550,    -0.006795,    -0.036927,     0.006626,
  1800.600,    -0.018032,    -0.044251,    -0.004933,
  1800.650,    -0.011314,    -0.049007,     0.007974,
  1800.700,    -0.037655,    -0.059110,     0.003704,
  1800.750,    -0.027469,    -0.073274,    -0.003421,
  1800.800,    -0.041683,    -0.072044,    -0.001250,
  1800.850,    -0.051097,    -0.085810,    -0.006063,
  1800.900,    -0.055791,    -0.093076,     0.003313,
  1800.950,    -0.060163,    -0.106934,    -0.002802,
  1801.000,    -0.071506,    -0.113511,     0.004404,
  1801.050,    -0.063157,    -0.108688,     0.000801,
  1801.100,    -0.084074,    -0.121093,     0.005852,
  1801.150,    -0.083087,    -0.121816,    -0.002995,
  1801.200,    -0.078386,    -0.123579,     0.003039,
  1801.250,    -0.098826,    -0.120150,    -0.007237,
  1801.300,    -0.088709,    -0.116405,     0.001830,
  1801.350,    -0.091187,    -0.110416,     0.004028,
  1801.400,    -0.102909,    -0.102066,    -0.003571,
  1801.450,    -0.102812,    -0.092246,     0.000805,
  1801.500,    -0.108018,    -0.076165,    -0.001658,
  1801.550,    -0.096641,    -0.055655,    -0.000040,
  1801.600,    -0.100457,    -0.049708,    -0.010046,
  1801.650,    -0.086829,    -0.022161,    -0.004790,
  1801.700,    -0.091619,    -0.009300,     0.002045,
  1801.750,    -0.080815,     0.027117,    -0.001419,
  1801.800,    -0.071709,     0.050936,     0.000403,
  1801.850,    -0.063532,     0.088931,     0.003382,
  1801.900,    -0.043879,     0.125697,     0.001445,
  1801.950,    -0.039187,     0.162339,    -0.000099,
  1802.000,    -0.021216,     0.181789,     0.004349,
  1802.050,     0.000479,     0.225672,     0.003338,
  1802.100,     0.026991,     0.270007,    -0.005380,
  1802.150,     0.045091,     0.303191,    -0.002941,
  1802.200,     0.076931,     0.346489,    -0.003237,
  1802.250,     0.110501,     0.374901,    -0.006820,
  1802.300,     0.135801,     0.415149,     0.006527,
  1802.350,     0.182215,     0.451225,    -0.001265,
  1802.400,     0.209442,     0.483463,     0.001056,
  1802.450,     0.241994,     0.504392,     0.005070,
  1802.500,     0.279574,     0.540906,     0.002146,
  1802.550,     0.325015,     0.583127,    -0.006595,
  1802.600,     0.363741,     0.598637,     0.001597,
  1802.650,     0.398976,     0.632886,     0.002885,
  1802.700,     0.448251,     0.659284,     0.000032,
  1802.750,     0.485380,     0.681597,     0.005219,
  1802.800,     0.521951,     0.713476,     0.003434,
  1802.850,     0.563862,     0.724294,     0.002379,
  1802.900,     0.605342,     0.749172,    -0.004251,
  1802.950,     0.642114,     0.759145,    -0.001686,
  1803.000,     0.676987,     0.764464,    -0.007572,
  1803.050,     0.705408,     0.773938,    -0.002036,
  1803.100,     0.734282,     0.766627,     0.000372,
  1803.150,     0.762691,     0.757782,     0.003045,
  1803.200,     0.785429,     0.745889,    -0.002512,
  1803.250,     0.791225,     0.735031,    -0.001603,
  1803.300,     0.818430,     0.707891,     0.001450,
  1803.350,     0.819923,     0.687368,    -0.002856,
  1803.400,     0.830491,     0.659106,     0.000060,
  1803.450,     0.820343,     0.638251,    -0.006589,
  1803.500,     0.818695,     0.603537,    -0.001855,
  1803.550,     0.798482,     0.566072,     0.002094,
  1803.600,     0.799349,     0.534577,     0.002386,
  1803.650,     0.779936,     0.500051,    -0.006265,
  1803.700,     0.752303,     0.457036,    -0.005383,
  1803.750,     0.724347,     0.431136,     0.001246,
  1803.800,     0.697495,     0.385967,    -0.002315,
  1803.850,     0.662192,     0.363137,     0.001246,
  1803.900,     0.632170,     0.313462,     0.003632,
  1803.950,     0.600824,     0.275942,     0.000364,
  1804.000,     0.576642,     0.248232,     0.000373,
  1804.050,     0.530306,     0.209275,    -0.003275,
  1804.100,     0.498319,     0.186097,    -0.004641,
  1804.150,     0.465331,     0.152579,    -0.003193,
  1804.200,     0.429155,     0.113582,    -0.001284,
  1804.250,     0.391455,     0.088788,    -0.000265,
  1804.300,     0.365618,     0.043910,     0.000226,
  1804.350,     0.326774,     0.024271,     0.002503,
  1804.400,     0.295873,    -0.001775,    -0.000369,
  1804.450,     0.249084,    -0.026836,     0.006632,
  1804.500,     0.220095,    -0.061620,     0.000936,
  1804.550,     0.177796,    -0.083742,    -0.005426,
  1804.600,     0.134455,    -0.101273,    -0.002124,
  1804.650,     0.099449,    -0.123376,     0.005322,
  1804.700,     0.056035,    -0.151472,    -0.007377,
  1804.750,     0.026255,    -0.160246,    -0.009082,
  1804.800,    -0.000673,    -0.181718,     0.001704,
  1804.850,    -0.029935,    -0.192640,    -0.009223,
  1804.900,    -0.058819,    -0.197895,    -0.009246,
  1804.950,    -0.096836,    -0.220575,    -0.005800,
  1805.000,    -0.115542,    -0.233439,    -0.011213,
  1805.050,    -0.149564,    -0.230873,    -0.011341,
  1805.100,    -0.164911,    -0.251574,    -0.007636,
  1805.150,    -0.179051,    -0.267369,    -0.006517,
  1805.200,    -0.196309,    -0.281249,    -0.004331,
  1805.250,    -0.214871,    -0.321453,    -0.003579,
  1805.300,    -0.218002,    -0.336632,    -0.001756,
  1805.350,    -0.237752,    -0.361847,    -0.000087,
  1805.400,    -0.259253,    -0.382629,     0.004461,
  1805.450,    -0.262466,    -0.403364,    -0.007381,
  1805.500,    -0.275659,    -0.410709,    -0.001120,
  1805.550,    -0.300146,    -0.381266,    -0.008460,
