Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  2.798602E-3,    -3.14159,  1.135166E-2,    -3.14159, 6.817476E-14,    -2.97359,          NaN,         NaN
     5.0,  1.645470E-2,    -2.93147,  1.960452E-2,    -3.04898, 5.402829E-12,    -0.27639,          NaN,         NaN
    10.0,  1.047248E-2,    -2.58053,  1.125979E-2,    -2.82988, 1.180697E-12,    -1.84667,          NaN,         NaN
    15.0,  8.875646E-3,    -2.58742,  6.994457E-3,    -2.92891, 9.522990E-12,    -4.33183,          NaN,         NaN
    20.0,  3.093387E-3,    -4.73815,  7.606070E-3,    -5.67992, 5.090169E-12,    -3.93303,          NaN,         NaN
    25.0,  4.654806E-2,    -3.23329,  4.114159E-2,    -3.80654, 1.358083E-12,    -5.90541,          NaN,         NaN
    30.0,  1.280877E-2,    -1.09429,  1.725805E-2,    -0.88128, 1.798067E-12,    -6.43408,          NaN,         NaN
    35.0,  4.704105E-2,    -4.01420,  4.952879E-2,     1.37971, 6.317475E-12,    -5.05596,          NaN,         NaN
    40.0,  8.489005E-2,    -4.28088,  8.982309E-2,     1.14549, 5.633027E-12,    -6.17961,          NaN,         NaN
    45.0,  1.290156E-1,    -4.21204,  1.314748E-1,     1.17332, 9.426778E-12,    -7.49241,          NaN,         NaN
    50.0,  1.468508E-1,    -3.12931,  1.336403E-1,     2.18764, 8.662454E-12,    -5.90938,          NaN,         NaN
    55.0,  2.973928E-1,    -1.08299,  2.962527E-1,     4.23266, 1.489138E-11,    -3.11446,          NaN,         NaN
    60.0,  4.715963E-2,    -0.40891,  5.407218E-2,     4.75783, 1.314816E-12,    -3.61266,          NaN,         NaN
    65.0,  1.219230E-1,     0.26051,  1.340929E-1,     5.31403, 9.280766E-12,    -1.29349,          NaN,         NaN
    70.0,  3.552285E-1,     0.27469,  3.646854E-1,     5.24992, 1.585180E-11,    -2.45912,          NaN,         NaN
    75.0,  3.299293E-1,     0.90863,  3.334355E-1,     5.77012, 1.095009E-11,    -2.26975,          NaN,         NaN
    80.0,  3.965133E-1,     2.20887,  3.835172E-1,     7.02601, 1.812497E-11,    -0.25953,          NaN,         NaN
    85.0,  7.532932E-2,     1.46374,  7.281124E-2,     6.03849, 4.299934E-12,    -1.47194,          NaN,         NaN
    90.0,  1.707940E-1,     3.51748,  1.663300E-1,     8.23403, 7.080862E-12,    -4.20923,          NaN,         NaN
    95.0,  3.016898E-1,     3.57752,  3.035695E-1,     8.15205, 1.123210E-11,    -5.01252,          NaN,         NaN
   100.0,  3.878329E-1,     3.95034,  3.957382E-1,     8.42776, 1.155326E-11,    -4.62043,          NaN,         NaN
   105.0,  4.110082E-1,     4.88839,  4.208472E-1,     9.24862, 1.304004E-11,    -3.81223,          NaN,         NaN
   110.0,  4.318236E-1,     5.19850,  4.343438E-1,     9.45376, 2.219248E-11,    -3.37631,          NaN,         NaN
   115.0,  6.203957E-1,     5.32227,  6.278047E-1,     9.48793, 2.259169E-11,    -3.30205,          NaN,         NaN
   120.0,  4.363420E-1,     6.36418,  4.311025E-1,    10.43906, 1.214734E-11,    -2.34862,          NaN,         NaN
