Time_abs/ps, Signal 1/nA, Ref.signal 1/nA, Signal 2/nA, Ref.signal 2/nA
  1800.000,    -0.001826,     0.013293,    -0.005686,
  1800.050,     0.000339,     0.010049,    -0.005296,
  1800.100,    -0.004690,    -0.003301,     0.004615,
  1800.150,    -0.001336,    -0.008734,     0.003173,
  1800.200,     0.007513,    -0.011306,     0.003194,
  1800.250,     0.023768,    -0.022968,     0.001158,
  1800.300,     0.022458,    -0.026222,    -0.001578,
  1800.350,     0.041735,    -0.037058,     0.001501,
  1800.400,     0.052362,    -0.042932,     0.004387,
  1800.450,     0.079014,    -0.051183,    -0.003624,
  1800.500,     0.091163,    -0.060580,     0.007321,
  1800.550,     0.110764,    -0.076621,     0.002230,
  1800.600,     0.126612,    -0.092982,     0.004444,
  1800.650,     0.147122,    -0.091529,     0.005725,
  1800.700,     0.165139,    -0.095606,     0.002502,
  1800.750,     0.177931,    -0.118809,    -0.002661,
  1800.800,     0.195453,    -0.111539,     0.007753,
  1800.850,     0.222866,    -0.127298,    -0.001099,
  1800.900,     0.228372,    -0.135145,    -0.001640,
  1800.950,     0.242386,    -0.136620,     0.004985,
  1801.000,     0.249443,    -0.143956,    -0.001451,
  1801.050,     0.263121,    -0.137394,     0.003317,
  1801.100,     0.264751,    -0.144986,     0.000470,
  1801.150,     0.280596,    -0.137988,     0.004643,
  1801.200,     0.280503,    -0.146387,     0.007358,
  1801.250,     0.267232,    -0.160888,    -0.001821,
  1801.300,     0.275882,    -0.140104,     0.000677,
  1801.350,     0.272156,    -0.142208,    -0.005901,
  1801.400,     0.263827,    -0.130153,     0.008641,
  1801.450,     0.260420,    -0.131381,     0.000674,
  1801.500,     0.252687,    -0.117937,    -0.001523,
  1801.550,     0.254845,    -0.115544,     0.004010,
  1801.600,     0.241328,    -0.102266,     0.009182,
  1801.650,     0.231881,    -0.082237,    -0.001432,
  1801.700,     0.226069,    -0.059859,     0.006646,
  1801.750,     0.215296,    -0.026706,     0.000821,
  1801.800,     0.209349,    -0.014979,     0.005663,
  1801.850,     0.209100,     0.022344,     0.004912,
  1801.900,     0.195781,     0.050717,    -0.001324,
  1801.950,     0.188740,     0.084689,     0.000885,
  1802.000,     0.171053,     0.126348,     0.002609,
  1802.050,     0.172024,     0.160741,     0.000985,
