Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  1.070237E-2,    -3.14159,  1.157129E-2,    -3.14159, 8.278472E-13,    -0.69311,          NaN,         NaN
     5.0,  2.170009E-2,    -3.08739,  2.072900E-2,    -3.07476, 1.053858E-11,    -0.65643,          NaN,         NaN
    10.0,  1.261616E-2,    -2.87192,  1.102454E-2,    -2.80357, 6.370514E-12,     1.15073,          NaN,         NaN
    15.0,  7.852741E-3,    -3.01764,  6.481776E-3,    -2.91523, 4.974046E-12,     0.88486,          NaN,         NaN
    20.0,  6.121863E-3,    -5.34753,  6.311657E-3,    -5.60157, 1.450486E-11,    -0.56444,          NaN,         NaN
    25.0,  4.156357E-2,    -3.74125,  3.929132E-2,    -3.84813, 5.560526E-12,    -1.99325,          NaN,         NaN
    30.0,  1.624054E-2,    -0.89239,  1.639837E-2,    -0.94890, 6.778859E-12,    -2.14276,          NaN,         NaN
    35.0,  4.974472E-2,     1.50547,  4.891683E-2,     1.35938, 1.472044E-11,    -0.42135,          NaN,         NaN
    40.0,  9.056990E-2,     1.27417,  9.079311E-2,     1.14064, 1.491798E-11,     0.19299,          NaN,         NaN
    45.0,  1.317172E-1,     1.31739,  1.332846E-1,     1.17041, 1.193729E-11,    -0.50033,          NaN,         NaN
    50.0,  1.346521E-1,     2.35755,  1.360093E-1,     2.20870, 1.297880E-11,     1.12288,          NaN,         NaN
    55.0,  2.923418E-1,     4.39441,  2.960036E-1,     4.24120, 8.583270E-12,     2.53916,          NaN,         NaN
    60.0,  5.280963E-2,     4.89246,  5.343857E-2,     4.70353, 8.887492E-12,     2.04175,          NaN,         NaN
    65.0,  1.338357E-1,     5.48832,  1.348288E-1,     5.30147, 4.349821E-12,     1.36960,          NaN,         NaN
    70.0,  3.621987E-1,     5.44404,  3.681252E-1,     5.25326, 1.597763E-11,     0.65796,          NaN,         NaN
    75.0,  3.323978E-1,     5.96820,  3.359203E-1,     5.76333, 9.288530E-12,     0.55335,          NaN,         NaN
    80.0,  3.848710E-1,     7.23439,  3.881271E-1,     7.01815, 9.584578E-12,     2.38675,          NaN,         NaN
    85.0,  7.320148E-2,     6.25435,  7.448058E-2,     6.02829, 1.045590E-11,     4.32921,          NaN,         NaN
    90.0,  1.663861E-1,     8.45695,  1.666542E-1,     8.22477, 7.252624E-12,     3.76669,          NaN,         NaN
    95.0,  3.034449E-1,     8.39160,  3.066686E-1,     8.14504, 1.302297E-11,     3.40398,          NaN,         NaN
