Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  7.933625E-3,    -3.14159,  2.203473E-3,    -3.14159, 3.578923E-13,    -0.00001,          NaN,         NaN
     5.0,  1.018199E-2,    -3.02213,  5.843516E-3,    -2.66691, 4.644212E-12,     0.21069,          NaN,         NaN
    10.0,  2.526773E-3,    -1.85121,  5.122341E-3,    -1.24900, 8.645341E-12,     1.35103,          NaN,         NaN
    15.0,  3.218367E-3,    -1.48030,  6.631631E-3,    -1.12933, 8.952823E-12,     3.31201,          NaN,         NaN
    20.0,  1.747571E-2,     0.00391,  2.206873E-2,    -0.24038, 9.901871E-12,     2.20441,          NaN,         NaN
    25.0,  3.201647E-2,     2.28913,  2.770954E-2,     2.13532, 2.912270E-12,     1.76124,          NaN,         NaN
    30.0,  2.480363E-2,    -0.60304,  2.907014E-2,    -0.84784, 1.599769E-12,     1.02152,          NaN,         NaN
    35.0,  3.710828E-2,     0.87399,  3.429744E-2,     0.56607, 2.521643E-12,    -1.12124,          NaN,         NaN
    40.0,  8.742927E-2,     0.51198,  8.584852E-2,     0.21132, 4.991830E-13,    -2.94407,          NaN,         NaN
    45.0,  1.396913E-1,     0.77079,  1.372404E-1,     0.46433, 7.107035E-12,    -1.84786,          NaN,         NaN
    50.0,  1.494092E-1,     1.95306,  1.475797E-1,     1.64214, 7.072991E-12,    -1.49479,          NaN,         NaN
    55.0,  3.015661E-1,     3.89121,  3.085780E-1,     3.55923, 6.719614E-12,     0.58294,          NaN,         NaN
    60.0,  6.263441E-2,     4.28865,  6.441170E-2,     3.91446, 2.703965E-12,     1.09999,          NaN,         NaN
    65.0,  1.578551E-1,     4.47678,  1.622594E-1,     4.05470, 6.738310E-12,     1.03781,          NaN,         NaN
    70.0,  4.178556E-1,     4.54801,  4.230121E-1,     4.10454, 1.269925E-11,     1.22460,          NaN,         NaN
    75.0,  3.468773E-1,     4.96967,  3.489744E-1,     4.48950, 1.150799E-11,     1.83672,          NaN,         NaN
    80.0,  3.517554E-1,     6.13892,  3.486159E-1,     5.62928, 9.724669E-12,     3.04905,          NaN,         NaN
    85.0,  8.456796E-2,     4.91418,  8.586624E-2,     4.32947, 4.095001E-12,     1.76609,          NaN,         NaN
    90.0,  1.797821E-1,     7.29863,  1.762313E-1,     6.75218, 5.513931E-12,     4.14522,          NaN,         NaN
    95.0,  3.455802E-1,     7.15341,  3.434593E-1,     6.56570, 1.220286E-11,     4.06024,          NaN,         NaN
   100.0,  4.232574E-1,     7.41455,  4.213242E-1,     6.79805, 1.310492E-11,     4.03300,          NaN,         NaN
   105.0,  4.549842E-1,     8.14978,  4.567316E-1,     7.49922, 1.411738E-11,     5.01456,          NaN,         NaN
   110.0,  4.880115E-1,     8.22175,  4.892617E-1,     7.54304, 1.631754E-11,     5.07364,          NaN,         NaN
   115.0,  7.216702E-1,     8.27643,  7.253381E-1,     7.56124, 2.231681E-11,     5.05229,          NaN,         NaN
   120.0,  4.633369E-1,     9.16871,  4.660686E-1,     8.41981, 1.548826E-11,     6.00587,          NaN,         NaN
   125.0,  5.006354E-1,    10.06396,  5.031278E-1,     9.27650, 1.487608E-11,     6.79389,          NaN,         NaN
   130.0,  5.753580E-1,    10.35419,  5.760203E-1,     9.53439, 1.814309E-11,     7.13323,          NaN,         NaN
   135.0,  5.588840E-1,    10.58619,  5.613181E-1,     9.73863, 1.712875E-11,     7.49568,          NaN,         NaN
   140.0,  7.005594E-1,    10.99920,  7.006871E-1,    10.12419, 2.064371E-11,     8.01986,          NaN,         NaN
   145.0,  7.083872E-1,    11.40017,  7.080722E-1,    10.49494, 2.097261E-11,     8.20287,          NaN,         NaN
   150.0,  6.156367E-1,    11.81379,  6.148062E-1,    10.87788, 1.923411E-11,     8.67657,          NaN,         NaN
   155.0,  6.978217E-1,    12.16924,  6.988350E-1,    11.19995, 1.875726E-11,     9.02686,          NaN,         NaN
   160.0,  6.130038E-1,    12.56185,  6.151827E-1,    11.56465, 2.015802E-11,     9.37545,          NaN,         NaN
   165.0,  7.157499E-1,    13.13889,  7.176073E-1,    12.10783, 2.072089E-11,     9.93559,          NaN,         NaN
   170.0,  8.412360E-1,    13.54148,  8.440748E-1,    12.47727, 2.575165E-11,    10.45186,          NaN,         NaN
   175.0,  7.885311E-1,    14.06793,  7.906679E-1,    12.97289, 2.374242E-11,    10.85829,          NaN,         NaN
   180.0,  7.341448E-1,    14.63321,  7.358557E-1,    13.50484, 2.473750E-11,    11.57140,          NaN,         NaN
   185.0,  8.256231E-1,    14.79182,  8.282228E-1,    13.63446, 2.678109E-11,    11.66445,          NaN,         NaN
   190.0,  7.708183E-1,    14.96616,  7.728913E-1,    13.77721, 2.278888E-11,    11.92977,          NaN,         NaN
   195.0,  7.843634E-1,    15.51733,  7.850942E-1,    14.29821, 2.440063E-11,    12.35728,          NaN,         NaN
   200.0,  8.368773E-1,    15.94926,  8.378667E-1,    14.69929, 2.437955E-11,    12.86962,          NaN,         NaN
