Time_abs/ps, Signal 1/nA, Ref.signal 1/nA, Signal 2/nA, Ref.signal 2/nA
  1590.000,    -0.003876,    -0.068940,    -0.000012,
  1590.050,    -0.000435,    -0.032358,    -0.001014,
  1590.100,    -0.000755,     0.003758,    -0.000564,
  1590.150,     0.002073,     0.036722,     0.000294,
  1590.200,     0.002994,     0.060818,     0.001297,
  1590.250,     0.005342,     0.087398,     0.001867,
  1590.300,     0.007634,     0.107026,     0.001414,
  1590.350,     0.011463,     0.126921,     0.001376,
  1590.400,     0.012887,     0.137211,    -0.000193,
  1590.450,     0.015317,     0.146189,    -0.001539,
  1590.500,     0.016378,     0.148571,    -0.000383,
  1590.550,     0.020970,     0.147922,    -0.001171,
  1590.600,     0.023867,     0.144196,     0.000744,
  1590.650,     0.025740,     0.133075,     0.002113,
  1590.700,     0.024506,     0.123636,     0.000973,
  1590.750,     0.033382,     0.108291,    -0.000658,
  1590.800,     0.032875,     0.086235,     0.002699,
  1590.850,     0.035009,     0.068167,     0.000847,
  1590.900,     0.037996,     0.042312,     0.002842,
  1590.950,     0.041617,     0.017910,     0.000750,
  1591.000,     0.045660,    -0.009890,     0.000632,
  1591.050,     0.047624,    -0.041528,    -0.001058,
  1591.100,     0.047995,    -0.072983,     0.002334,
  1591.150,     0.053921,    -0.106378,     0.000419,
  1591.200,     0.056185,    -0.145444,    -0.001347,
  1591.250,     0.055289,    -0.182438,     0.000941,
  1591.300,     0.060630,    -0.220007,     0.001157,
  1591.350,     0.065199,    -0.260168,    -0.001409,
  1591.400,     0.066236,    -0.302175,     0.001355,
  1591.450,     0.068064,    -0.343312,     0.001031,
  1591.500,     0.068991,    -0.383203,    -0.000588,
  1591.550,     0.069925,    -0.421774,    -0.000322,
  1591.600,     0.068782,    -0.463156,     0.000583,
  1591.650,     0.071934,    -0.501765,     0.000273,
  1591.700,     0.076295,    -0.540231,    -0.001014,
  1591.750,     0.076583,    -0.574352,    -0.002411,
  1591.800,     0.074753,    -0.609320,     0.002420,
  1591.850,     0.077146,    -0.639689,    -0.001867,
  1591.900,     0.078495,    -0.669676,    -0.000208,
  1591.950,     0.078849,    -0.692633,     0.003143,
  1592.000,     0.079036,    -0.714664,     0.001885,
  1592.050,     0.079700,    -0.736240,     0.002116,
  1592.100,     0.078084,    -0.756595,     0.000055,
  1592.150,     0.083797,    -0.775647,    -0.000462,
  1592.200,     0.082642,    -0.789453,     0.001391,
  1592.250,     0.084467,    -0.810170,    -0.000229,
  1592.300,     0.085858,    -0.823961,    -0.000052,
  1592.350,     0.087747,    -0.844216,     0.000459,
  1592.400,     0.090314,    -0.866561,    -0.002260,
  1592.450,     0.092459,    -0.889400,    -0.000028,
  1592.500,     0.097312,    -0.914718,     0.000966,
  1592.550,     0.098023,    -0.940135,    -0.000363,
  1592.600,     0.105353,    -0.963436,    -0.001280,
  1592.650,     0.105205,    -0.980736,     0.000604,
  1592.700,     0.112300,    -0.982009,    -0.000961,
  1592.750,     0.117366,    -0.963601,     0.001519,
  1592.800,     0.122888,    -0.917532,     0.000163,
  1592.850,     0.130375,    -0.849515,     0.001568,
  1592.900,     0.135595,    -0.750218,     0.000793,
  1592.950,     0.145392,    -0.634393,     0.000386,
  1593.000,     0.152601,    -0.511822,     0.002076,
  1593.050,     0.158539,    -0.398317,    -0.000231,
  1593.100,     0.169198,    -0.303906,     0.001225,
  1593.150,     0.178847,    -0.234535,    -0.001633,
  1593.200,     0.190337,    -0.191423,    -0.000202,
  1593.250,     0.200449,    -0.167960,     0.001853,
  1593.300,     0.214490,    -0.170587,    -0.000630,
  1593.350,     0.225702,    -0.176735,    -0.001663,
  1593.400,     0.239787,    -0.197040,     0.002070,
  1593.450,     0.254588,    -0.223862,     0.001498,
  1593.500,     0.267497,    -0.249286,     0.000388,
  1593.550,     0.280346,    -0.277634,     0.000127,
  1593.600,     0.295973,    -0.304435,    -0.002102,
  1593.650,     0.315906,    -0.327070,    -0.000755,
  1593.700,     0.331523,    -0.348608,     0.001052,
  1593.750,     0.348829,    -0.368129,    -0.001064,
  1593.800,     0.366420,    -0.383951,     0.001097,
  1593.850,     0.385942,    -0.395176,     0.000249,
  1593.900,     0.406156,    -0.410087,    -0.000010,
  1593.950,     0.424665,    -0.422619,     0.003332,
  1594.000,     0.439137,    -0.440700,     0.001601,
  1594.050,     0.460882,    -0.460708,     0.000313,
  1594.100,     0.475873,    -0.481096,     0.001249,
  1594.150,     0.498864,    -0.495079,     0.000099,
  1594.200,     0.515871,    -0.513177,     0.001216,
  1594.250,     0.536282,    -0.530747,     0.001574,
  1594.300,     0.553387,    -0.540671,     0.002465,
  1594.350,     0.566368,    -0.557013,    -0.000131,
  1594.400,     0.583480,    -0.570263,     0.000434,
  1594.450,     0.600089,    -0.585049,    -0.000445,
  1594.500,     0.616468,    -0.602013,    -0.001038,
  1594.550,     0.630853,    -0.626659,    -0.000980,
  1594.600,     0.637481,    -0.659165,    -0.001442,
  1594.650,     0.647786,    -0.698619,     0.001112,
  1594.700,     0.660498,    -0.746672,     0.000954,
  1594.750,     0.667891,    -0.794567,     0.000003,
  1594.800,     0.674906,    -0.841482,    -0.000685,
  1594.850,     0.678284,    -0.886194,    -0.001721,
  1594.900,     0.684820,    -0.925992,    -0.000995,
  1594.950,     0.686441,    -0.953352,     0.000087,
  1595.000,     0.684632,    -0.974391,     0.000589,
  1595.050,     0.683592,    -0.998759,     0.000489,
  1595.100,     0.679439,    -1.018365,     0.002624,
  1595.150,     0.677438,    -1.036818,     0.001943,
  1595.200,     0.669505,    -1.065218,     0.000741,
  1595.250,     0.663523,    -1.094319,     0.002957,
  1595.300,     0.652632,    -1.125637,     0.002052,
  1595.350,     0.641233,    -1.159225,     0.001248,
  1595.400,     0.624573,    -1.191530,     0.000112,
  1595.450,     0.612716,    -1.227731,    -0.001305,
  1595.500,     0.600557,    -1.261626,    -0.001573,
  1595.550,     0.581580,    -1.295164,    -0.001250,
  1595.600,     0.566106,    -1.332162,     0.001450,
  1595.650,     0.550310,    -1.363674,     0.001246,
  1595.700,     0.529768,    -1.389162,     0.000301,
  1595.750,     0.509700,    -1.414846,    -0.000500,
  1595.800,     0.491796,    -1.436995,    -0.000444,
  1595.850,     0.469743,    -1.456060,    -0.002218,
  1595.900,     0.447427,    -1.470597,    -0.000664,
  1595.950,     0.425828,    -1.477717,     0.001197,
  1596.000,     0.403999,    -1.481766,     0.000686,
  1596.050,     0.382151,    -1.485501,     0.001763,
  1596.100,     0.359382,    -1.486216,     0.000774,
  1596.150,     0.342903,    -1.485145,     0.002021,
  1596.200,     0.322992,    -1.486400,     0.000704,
  1596.250,     0.301921,    -1.490174,     0.001668,
  1596.300,     0.281966,    -1.501924,     0.002022,
  1596.350,     0.268500,    -1.519628,     0.000866,
  1596.400,     0.253057,    -1.545563,     0.000070,
  1596.450,     0.233047,    -1.574738,     0.001125,
  1596.500,     0.218862,    -1.617466,     0.000304,
  1596.550,     0.204977,    -1.661523,    -0.001020,
  1596.600,     0.190873,    -1.710792,    -0.000736,
  1596.650,     0.183423,    -1.767913,     0.001592,
  1596.700,     0.173151,    -1.822510,     0.000078,
  1596.750,     0.162758,    -1.878388,     0.002598,
  1596.800,     0.157952,    -1.933359,    -0.002874,
  1596.850,     0.154464,    -1.989976,    -0.000284,
  1596.900,     0.147490,    -2.051669,     0.001872,
  1596.950,     0.141907,    -2.121434,    -0.000052,
  1597.000,     0.141919,    -2.204914,    -0.001868,
  1597.050,     0.139007,    -2.303493,    -0.000177,
  1597.100,     0.142567,    -2.412416,     0.001967,
  1597.150,     0.141746,    -2.531952,    -0.002125,
  1597.200,     0.144741,    -2.670573,     0.000088,
  1597.250,     0.151110,    -2.818230,     0.000494,
  1597.300,     0.154249,    -2.977677,     0.000905,
  1597.350,     0.159451,    -3.152609,    -0.000789,
  1597.400,     0.162299,    -3.342651,    -0.000843,
  1597.450,     0.171298,    -3.554891,     0.000647,
  1597.500,     0.179739,    -3.785864,    -0.000067,
  1597.550,     0.184622,    -4.032132,    -0.000600,
  1597.600,     0.193197,    -4.294707,     0.000976,
  1597.650,     0.199096,    -4.563954,     0.001185,
  1597.700,     0.206849,    -4.826511,    -0.001003,
  1597.750,     0.212497,    -5.056435,    -0.001235,
  1597.800,     0.215885,    -5.212925,    -0.000466,
  1597.850,     0.220910,    -5.256636,     0.002608,
  1597.900,     0.227252,    -5.133145,     0.000787,
  1597.950,     0.228481,    -4.767798,     0.002848,
  1598.000,     0.229576,    -4.113469,     0.003335,
  1598.050,     0.229901,    -3.144218,     0.002635,
  1598.100,     0.229625,    -1.868697,     0.002499,
  1598.150,     0.229561,    -0.379814,     0.000626,
  1598.200,     0.223577,     1.164833,     0.000447,
  1598.250,     0.220968,     2.588920,    -0.000824,
  1598.300,     0.215642,     3.714544,     0.000225,
  1598.350,     0.211559,     4.407170,     0.004122,
  1598.400,     0.202005,     4.621544,     0.001169,
  1598.450,     0.189207,     4.383396,     0.000713,
  1598.500,     0.181943,     3.762534,    -0.002372,
  1598.550,     0.171094,     2.861880,     0.000610,
  1598.600,     0.154169,     1.747787,     0.001687,
  1598.650,     0.140542,     0.491688,     0.001183,
  1598.700,     0.121659,    -0.848243,     0.000787,
  1598.750,     0.107467,    -2.224733,    -0.000377,
  1598.800,     0.088443,    -3.592406,     0.001118,
  1598.850,     0.070889,    -4.932687,    -0.001998,
  1598.900,     0.049593,    -6.247413,    -0.000135,
  1598.950,     0.028923,    -7.543628,     0.000491,
  1599.000,     0.005764,    -8.831711,    -0.001242,
  1599.050,    -0.017616,   -10.097991,    -0.000001,
  1599.100,    -0.041573,   -11.364228,     0.000970,
  1599.150,    -0.068358,   -12.711254,    -0.000491,
  1599.200,    -0.090308,   -14.156449,     0.000391,
  1599.250,    -0.114292,   -15.712635,     0.003019,
  1599.300,    -0.140330,   -17.410907,     0.003314,
  1599.350,    -0.164379,   -19.254477,     0.000304,
  1599.400,    -0.193827,   -21.225800,    -0.002907,
  1599.450,    -0.223750,   -23.338304,     0.000805,
  1599.500,    -0.249991,   -25.634721,     0.001140,
  1599.550,    -0.277001,   -28.131044,    -0.000032,
  1599.600,    -0.304154,   -30.831510,    -0.000283,
  1599.650,    -0.335574,   -33.774863,     0.001179,
  1599.700,    -0.364253,   -37.006192,     0.001173,
  1599.750,    -0.393407,   -40.556818,    -0.000214,
