Time_abs/ps, Signal 1/nA, Ref.signal 1/nA, Signal 2/nA, Ref.signal 2/nA
  1800.000,    -0.031019,    -0.005662,     0.003740,
  1800.050,    -0.013555,     0.002711,    -0.000060,
  1800.100,     0.001194,    -0.003696,    -0.001468,
  1800.150,     0.013897,     0.005291,     0.001122,
  1800.200,     0.029484,     0.001357,    -0.003335,
  1800.250,     0.035553,    -0.006462,     0.007497,
  1800.300,     0.045923,    -0.004209,     0.004838,
  1800.350,     0.050475,    -0.007790,    -0.000855,
  1800.400,     0.049539,    -0.021925,    -0.004756,
  1800.450,     0.047046,    -0.026577,     0.000638,
  1800.500,     0.048642,    -0.046789,    -0.004606,
  1800.550,     0.041378,    -0.049631,     0.001982,
  1800.600,     0.033422,    -0.065007,     0.006294,
  1800.650,     0.021094,    -0.084239,    -0.006127,
  1800.700,     0.013234,    -0.095961,     0.009924,
  1800.750,    -0.001236,    -0.106868,     0.005898,
  1800.800,    -0.008917,    -0.124369,     0.000905,
  1800.850,    -0.026267,    -0.132083,     0.010648,
  1800.900,    -0.042100,    -0.155776,     0.003549,
  1800.950,    -0.049977,    -0.159239,     0.001416,
  1801.000,    -0.071418,    -0.163054,     0.004213,
  1801.050,    -0.076069,    -0.180160,     0.005849,
  1801.100,    -0.089353,    -0.186823,    -0.001815,
  1801.150,    -0.104035,    -0.190235,     0.001484,
  1801.200,    -0.113031,    -0.191254,     0.001363,
  1801.250,    -0.124235,    -0.189712,    -0.001170,
  1801.300,    -0.140689,    -0.187483,     0.000666,
  1801.350,    -0.134739,    -0.182780,     0.003558,
  1801.400,    -0.146880,    -0.180658,     0.009009,
  1801.450,    -0.154492,    -0.170917,    -0.004782,
  1801.500,    -0.146992,    -0.151699,     0.000183,
  1801.550,    -0.148317,    -0.136470,    -0.008537,
  1801.600,    -0.144538,    -0.119568,     0.008726,
  1801.650,    -0.149701,    -0.101421,    -0.003402,
  1801.700,    -0.132572,    -0.090178,    -0.000362,
