Time_abs/ps, Signal 1/nA, Ref.signal 1/nA, Signal 2/nA, Ref.signal 2/nA
  1800.000,    -0.025741,    -0.013786,     0.004298,
  1800.050,    -0.009921,     0.005104,    -0.002610,
  1800.100,    -0.007419,    -0.002825,     0.000142,
  1800.150,     0.019739,     0.003496,    -0.002011,
  1800.200,     0.023342,     0.008010,     0.000181,
  1800.250,     0.044023,     0.012002,    -0.000379,
  1800.300,     0.046696,     0.000513,    -0.010512,
  1800.350,     0.059760,    -0.007784,     0.003142,
  1800.400,     0.065959,    -0.011782,    -0.004058,
  1800.450,     0.059701,    -0.026830,    -0.002774,
  1800.500,     0.071823,    -0.024847,    -0.000955,
  1800.550,     0.068482,    -0.042812,    -0.005809,
  1800.600,     0.064475,    -0.054624,    -0.002309,
  1800.650,     0.069722,    -0.068890,     0.002243,
  1800.700,     0.064128,    -0.087191,    -0.004115,
  1800.750,     0.055123,    -0.098146,    -0.006215,
  1800.800,     0.061191,    -0.114364,     0.002343,
  1800.850,     0.044031,    -0.124364,    -0.005936,
  1800.900,     0.040614,    -0.141414,    -0.003437,
  1800.950,     0.029389,    -0.143892,    -0.002044,
  1801.000,     0.029842,    -0.168937,    -0.002819,
  1801.050,     0.021174,    -0.168055,    -0.007676,
  1801.100,     0.025206,    -0.174116,    -0.007258,
  1801.150,     0.014634,    -0.172796,    -0.004801,
  1801.200,    -0.000013,    -0.178244,    -0.000670,
  1801.250,    -0.001387,    -0.176222,    -0.000701,
  1801.300,    -0.005729,    -0.178852,     0.000594,
  1801.350,    -0.020286,    -0.163999,     0.000844,
  1801.400,    -0.024545,    -0.163589,     0.009102,
  1801.450,    -0.040399,    -0.148905,    -0.004020,
  1801.500,    -0.041746,    -0.147083,    -0.002175,
  1801.550,    -0.053460,    -0.123503,    -0.003084,
  1801.600,    -0.062414,    -0.119097,    -0.003710,
  1801.650,    -0.059923,    -0.104567,    -0.005650,
  1801.700,    -0.057455,    -0.082325,    -0.003373,
  1801.750,    -0.069712,    -0.066226,    -0.006148,
