Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  1.332482E-3,    -3.14159,  1.101483E-2,    -3.14159, 2.459489E-13,    -0.09292,          NaN,         NaN
     5.0,  1.605771E-2,    -2.86995,  2.084661E-2,    -3.02683, 1.081163E-11,    -0.25680,          NaN,         NaN
    10.0,  1.053255E-2,    -2.47343,  1.229251E-2,    -2.81493, 1.127439E-11,     1.15222,          NaN,         NaN
    15.0,  8.873190E-3,    -2.41848,  7.721119E-3,    -2.89115, 8.387532E-12,     1.73392,          NaN,         NaN
    20.0,  1.985739E-3,    -4.90210,  6.903771E-3,    -5.58600, 4.236709E-12,     2.40046,          NaN,         NaN
    25.0,  4.745906E-2,    -3.18367,  4.216311E-2,    -3.77044, 6.040535E-12,     0.95209,          NaN,         NaN
    30.0,  1.609904E-2,    -1.06325,  1.624351E-2,    -0.83686, 5.229188E-12,    -1.16540,          NaN,         NaN
    35.0,  4.722024E-2,    -3.95428,  4.982161E-2,     1.42902, 4.330858E-12,    -2.59564,          NaN,         NaN
    40.0,  8.588277E-2,    -4.21183,  9.082860E-2,     1.20117, 2.564540E-12,    -1.26978,          NaN,         NaN
    45.0,  1.289095E-1,    -4.11874,  1.326091E-1,     1.24659, 5.916535E-12,    -0.52517,          NaN,         NaN
    50.0,  1.443752E-1,    -3.05698,  1.351114E-1,     2.25812, 4.725551E-12,     0.17464,          NaN,         NaN
    55.0,  2.944672E-1,    -1.01475,  2.950991E-1,     4.29932, 1.516273E-11,     2.17475,          NaN,         NaN
    60.0,  4.956826E-2,    -0.38525,  5.589267E-2,     4.85794, 8.087013E-12,    -0.45164,          NaN,         NaN
    65.0,  1.244946E-1,     0.37412,  1.357649E-1,     5.40870, 9.430815E-12,    -2.55427,          NaN,         NaN
    70.0,  3.520696E-1,     0.38221,  3.640708E-1,     5.34881, 1.042969E-11,    -1.74812,          NaN,         NaN
    75.0,  3.307545E-1,     1.01966,  3.341933E-1,     5.86828, 1.283178E-11,    -1.92267,          NaN,         NaN
    80.0,  3.987673E-1,     2.31917,  3.851661E-1,     7.12499, 1.099937E-11,    -0.23414,          NaN,         NaN
    85.0,  7.742245E-2,     1.65734,  7.031307E-2,     6.20001, 2.570633E-12,    -2.49761,          NaN,         NaN
    90.0,  1.705461E-1,     3.66201,  1.671228E-1,     8.36536, 2.783735E-12,    -4.42666,          NaN,         NaN
    95.0,  3.021539E-1,     3.71000,  3.035762E-1,     8.28377, 1.458867E-11,    -4.67163,          NaN,         NaN
   100.0,  3.899360E-1,     4.09697,  3.963530E-1,     8.55926, 1.934602E-11,    -4.19834,          NaN,         NaN
   105.0,  4.103433E-1,     5.04264,  4.221938E-1,     9.38779, 1.922006E-11,    -3.43153,          NaN,         NaN
   110.0,  4.346729E-1,     5.37249,  4.385230E-1,     9.60771, 1.739846E-11,    -2.65673,          NaN,         NaN
