Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  1.031946E-2,    -3.14159,  1.137774E-2,    -3.14159, 2.936718E-13,    -2.28347,          NaN,         NaN
     5.0,  2.187537E-2,    -3.06135,  2.046683E-2,    -3.06538, 9.417351E-12,    -3.60400,          NaN,         NaN
    10.0,  1.303503E-2,    -2.86428,  1.165768E-2,    -2.85439, 6.441660E-12,    -4.58835,          NaN,         NaN
    15.0,  8.560544E-3,    -2.96872,  7.026442E-3,    -2.96101, 9.264115E-12,    -3.16558,          NaN,         NaN
    20.0,  5.545158E-3,    -5.26941,  6.137841E-3,    -5.58126, 1.005483E-11,    -3.34686,          NaN,         NaN
    25.0,  4.167643E-2,    -3.74754,  4.038107E-2,    -3.83013, 7.967952E-12,    -1.95178,          NaN,         NaN
    30.0,  1.455439E-2,    -0.92307,  1.597919E-2,    -0.97640, 5.573609E-12,    -2.41420,          NaN,         NaN
    35.0,  4.985722E-2,     1.51627,  4.933627E-2,     1.38224, 1.154531E-11,    -0.41816,          NaN,         NaN
    40.0,  9.115203E-2,     1.29440,  9.076193E-2,     1.15599, 9.324657E-12,    -0.32340,          NaN,         NaN
    45.0,  1.330365E-1,     1.35824,  1.328523E-1,     1.20549, 1.418982E-11,    -1.13480,          NaN,         NaN
    50.0,  1.364313E-1,     2.39744,  1.346014E-1,     2.24096, 8.015137E-12,     0.97421,          NaN,         NaN
    55.0,  2.934929E-1,     4.43840,  2.942382E-1,     4.26544, 1.095170E-11,     1.82451,          NaN,         NaN
    60.0,  5.330234E-2,     4.95887,  5.545996E-2,     4.77075, 8.331775E-12,     1.29494,          NaN,         NaN
    65.0,  1.355337E-1,     5.55332,  1.372665E-1,     5.34346, 1.035186E-11,     0.73258,          NaN,         NaN
    70.0,  3.636096E-1,     5.52082,  3.650939E-1,     5.29516, 8.152420E-12,     2.14161,          NaN,         NaN
    75.0,  3.318004E-1,     6.04851,  3.333812E-1,     5.80343, 1.967165E-11,     2.86813,          NaN,         NaN
    80.0,  3.871063E-1,     7.31087,  3.870877E-1,     7.05550, 1.200451E-11,     4.57860,          NaN,         NaN
    85.0,  6.895143E-2,     6.41994,  6.974272E-2,     6.12993, 5.186305E-12,     4.30207,          NaN,         NaN
    90.0,  1.683919E-1,     8.57724,  1.677785E-1,     8.28859, 6.472216E-12,     5.65738,          NaN,         NaN
    95.0,  3.045776E-1,     8.50802,  3.047178E-1,     8.20477, 1.513503E-11,     5.22493,          NaN,         NaN
   100.0,  3.961087E-1,     8.79585,  3.969408E-1,     8.47658, 1.188789E-11,     5.24613,          NaN,         NaN
   105.0,  4.214720E-1,     9.63720,  4.216572E-1,     9.30176, 2.127023E-11,     6.50224,          NaN,         NaN
   110.0,  4.383643E-1,     9.86536,  4.391189E-1,     9.51412, 1.576956E-11,     6.22461,          NaN,         NaN
   115.0,  6.283545E-1,     9.91717,  6.317043E-1,     9.55089, 1.773359E-11,     6.13330,          NaN,         NaN
   120.0,  4.331178E-1,    10.88840,  4.340684E-1,    10.50140, 2.593236E-11,     7.50763,          NaN,         NaN
   125.0,  4.816758E-1,    11.87198,  4.809533E-1,    11.46961, 1.532867E-11,     8.19478,          NaN,         NaN
   130.0,  5.606387E-1,    12.24090,  5.607659E-1,    11.82512, 2.062578E-11,     8.79100,          NaN,         NaN
   135.0,  5.263764E-1,    12.55010,  5.276625E-1,    12.11428, 2.895849E-11,     9.05966,          NaN,         NaN
   140.0,  6.410347E-1,    13.00534,  6.425753E-1,    12.55952, 2.148223E-11,     9.54390,          NaN,         NaN
   145.0,  6.673872E-1,    13.47825,  6.671237E-1,    13.01055, 2.319902E-11,    10.18835,          NaN,         NaN
   150.0,  5.689946E-1,    13.99497,  5.695948E-1,    13.51460, 2.370695E-11,    10.78273,          NaN,         NaN
   155.0,  6.633686E-1,    14.43917,  6.645502E-1,    13.94168, 2.190988E-11,    11.03921,          NaN,         NaN
   160.0,  5.805118E-1,    14.92098,  5.807891E-1,    14.40510, 2.496030E-11,    11.42858,          NaN,         NaN
   165.0,  6.563440E-1,    15.55332,  6.588445E-1,    15.02079, 2.121428E-11,    12.03429,          NaN,         NaN
   170.0,  7.949282E-1,    16.00731,  7.937275E-1,    15.46277, 3.822289E-11,    12.46166,          NaN,         NaN
   175.0,  7.741929E-1,    16.58397,  7.768123E-1,    16.02172, 3.734232E-11,    13.34490,          NaN,         NaN
   180.0,  7.142162E-1,    17.24215,  7.177958E-1,    16.66389, 3.538506E-11,    13.81712,          NaN,         NaN
   185.0,  7.820767E-1,    17.53853,  7.831855E-1,    16.94311, 3.114719E-11,    14.10886,          NaN,         NaN
   190.0,  7.376305E-1,    17.73674,  7.422439E-1,    17.12547, 2.830224E-11,    14.36931,          NaN,         NaN
   195.0,  7.670015E-1,    18.33057,  7.667679E-1,    17.70228, 2.790496E-11,    14.56466,          NaN,         NaN
   200.0,  8.260885E-1,    18.87146,  8.271420E-1,    18.22838, 2.861164E-11,    15.27267,          NaN,         NaN
   204.9,  6.460246E-1,    19.53899,  6.446402E-1,    18.87978, 3.007254E-11,    15.88447,          NaN,         NaN
   209.9,  7.128023E-1,    19.79191,  7.129578E-1,    19.11756, 3.177489E-11,    16.36073,          NaN,         NaN
   214.9,  7.464489E-1,    20.24177,  7.459590E-1,    19.55011, 1.505845E-11,    16.48213,          NaN,         NaN
   219.9,  1.072346E+0,    20.84175,  1.073805E+0,    20.13656, 4.604309E-11,    17.16183,          NaN,         NaN
   224.9,  1.125963E+0,    21.27489,  1.128517E+0,    20.55399, 3.776497E-11,    17.47446,          NaN,         NaN
   229.9,  9.182387E-1,    21.82092,  9.237293E-1,    21.08178, 3.513278E-11,    17.94805,          NaN,         NaN
   234.9,  8.261528E-1,    22.15002,  8.308157E-1,    21.39079, 2.772810E-11,    18.24964,          NaN,         NaN
   239.9,  8.678129E-1,    22.65812,  8.703073E-1,    21.88308, 3.631999E-11,    18.90662,          NaN,         NaN
   244.9,  9.755861E-1,    23.26626,  9.757174E-1,    22.47541, 3.610257E-11,    19.67402,          NaN,         NaN
   249.9,  1.003483E+0,    23.86796,  1.001513E+0,    23.06519, 4.560723E-11,    20.11950,          NaN,         NaN
   254.9,  9.391416E-1,    24.23369,  9.389978E-1,    23.41455, 3.671379E-11,    20.52430,          NaN,         NaN
   259.9,  8.543827E-1,    24.71556,  8.529782E-1,    23.88023, 4.011806E-11,    21.03147,          NaN,         NaN
   264.9,  1.128313E+0,    25.00399,  1.131917E+0,    24.15303, 4.415228E-11,    21.46176,          NaN,         NaN
   269.9,  1.033783E+0,    25.48167,  1.038315E+0,    24.61257, 3.117561E-11,    21.70459,          NaN,         NaN
   274.9,  1.073645E+0,    26.17877,  1.076435E+0,    25.29288, 4.489498E-11,    22.44608,          NaN,         NaN
   279.9,  1.018200E+0,    26.51556,  1.023746E+0,    25.61352, 3.710513E-11,    22.70368,          NaN,         NaN
   284.9,  9.346773E-1,    27.16059,  9.357711E-1,    26.23937, 3.388690E-11,    23.43989,          NaN,         NaN
   289.9,  1.087199E+0,    27.56075,  1.089288E+0,    26.62683, 3.931750E-11,    23.77752,          NaN,         NaN
   294.9,  1.089110E+0,    28.11775,  1.089988E+0,    27.16857, 3.265171E-11,    24.25959,          NaN,         NaN
   299.9,  1.037317E+0,    28.53993,  1.038942E+0,    27.57547, 4.088989E-11,    24.74415,          NaN,         NaN
   304.9,  9.270802E-1,    29.02446,  9.294911E-1,    28.04181, 2.979669E-11,    25.30889,          NaN,         NaN
   309.9,  9.439827E-1,    29.44893,  9.476683E-1,    28.44968, 4.380284E-11,    25.64570,          NaN,         NaN
   314.9,  8.455464E-1,    29.95890,  8.461046E-1,    28.94328, 2.448206E-11,    26.06312,          NaN,         NaN
   319.9,  9.977114E-1,    30.37926,  1.000341E+0,    29.34867, 2.636793E-11,    26.59170,          NaN,         NaN
   324.9,  9.269959E-1,    30.78040,  9.304502E-1,    29.73393, 3.668717E-11,    27.04649,          NaN,         NaN
   329.9,  9.214158E-1,    31.37715,  9.240831E-1,    30.31183, 2.655048E-11,    27.38837,          NaN,         NaN
   334.9,  9.738703E-1,    31.77251,  9.763057E-1,    30.69352, 3.994815E-11,    27.75895,          NaN,         NaN
   339.9,  9.644911E-1,    32.21112,  9.690569E-1,    31.11498, 3.357001E-11,    28.59691,          NaN,         NaN
   344.9,  9.188363E-1,    32.65786,  9.205186E-1,    31.54440, 3.144682E-11,    28.70968,          NaN,         NaN
   349.9,  9.584548E-1,    33.23601,  9.620684E-1,    32.10809, 3.577860E-11,    29.38710,          NaN,         NaN
   354.9,  9.693795E-1,    33.61267,  9.712536E-1,    32.46709, 3.933738E-11,    29.76051,          NaN,         NaN
   359.9,  9.127011E-1,    34.12720,  9.162178E-1,    32.96604, 2.486984E-11,    30.01997,          NaN,         NaN
   364.9,  9.360270E-1,    34.59821,  9.387654E-1,    33.42032, 3.870075E-11,    30.73705,          NaN,         NaN
   369.9,  8.850185E-1,    35.02814,  8.904041E-1,    33.83380, 3.279172E-11,    31.26350,          NaN,         NaN
   374.9,  8.901023E-1,    35.56041,  8.919640E-1,    34.34955, 2.449720E-11,    31.63907,          NaN,         NaN
   379.9,  9.079536E-1,    35.91186,  9.118611E-1,    34.68570, 4.132238E-11,    32.00971,          NaN,         NaN
   384.9,  8.885355E-1,    36.38255,  8.914389E-1,    35.13914, 3.131979E-11,    32.38954,          NaN,         NaN
   389.9,  9.381920E-1,    36.93511,  9.416302E-1,    35.67674, 3.564729E-11,    33.01342,          NaN,         NaN
   394.9,  9.167375E-1,    37.34945,  9.214130E-1,    36.07377, 3.344366E-11,    33.60931,          NaN,         NaN
   399.9,  8.686067E-1,    37.77561,  8.730798E-1,    36.48271, 3.096232E-11,    33.94845,          NaN,         NaN
   404.9,  9.334103E-1,    38.30904,  9.376784E-1,    37.00142, 2.958323E-11,    34.25132,          NaN,         NaN
   409.9,  9.057160E-1,    38.73819,  9.103898E-1,    37.41227, 3.057434E-11,    34.98502,          NaN,         NaN
   414.9,  8.667834E-1,    39.29470,  8.696356E-1,    37.95254, 3.067811E-11,    35.37023,          NaN,         NaN
   419.9,  9.233969E-1,    39.79190,  9.267505E-1,    38.43531, 3.465166E-11,    36.02027,          NaN,         NaN
   424.9,  8.178704E-1,    40.15491,  8.224199E-1,    38.78061, 2.388993E-11,    36.13367,          NaN,         NaN
   429.9,  8.549230E-1,    40.70428,  8.601554E-1,    39.31425, 2.897769E-11,    36.78888,          NaN,         NaN
   434.9,  8.438100E-1,    41.04416,  8.505429E-1,    39.63869, 2.671587E-11,    37.15181,          NaN,         NaN
   439.9,  7.931157E-1,    41.58114,  7.975717E-1,    40.15653, 2.101618E-11,    37.33779,          NaN,         NaN
   444.9,  7.993903E-1,    42.13783,  8.032477E-1,    40.69890, 2.679677E-11,    38.03096,          NaN,         NaN
   449.9,  8.279408E-1,    42.39546,  8.350624E-1,    40.94011, 3.140431E-11,    38.28811,          NaN,         NaN
   454.9,  7.405683E-1,    42.94360,  7.455661E-1,    41.46897, 2.562748E-11,    38.85413,          NaN,         NaN
   459.9,  8.814754E-1,    43.44643,  8.867687E-1,    41.95841, 3.960837E-11,    39.28799,          NaN,         NaN
   464.9,  8.051507E-1,    43.83108,  8.114488E-1,    42.32625, 2.363750E-11,    39.69124,          NaN,         NaN
