Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  1.115540E-2,    -3.14159,  1.137774E-2,    -3.14159, 6.131895E-13,    -0.22666,          NaN,         NaN
     5.0,  2.051467E-2,    -3.05889,  2.046683E-2,    -3.06538, 6.609732E-12,     1.11772,          NaN,         NaN
    10.0,  1.349090E-2,    -2.79025,  1.165768E-2,    -2.85439, 1.186432E-11,    -0.08305,          NaN,         NaN
    15.0,  7.451282E-3,    -2.84048,  7.026442E-3,    -2.96101, 1.667063E-11,     0.46511,          NaN,         NaN
    20.0,  5.241290E-3,    -5.15370,  6.137841E-3,    -5.58126, 9.851254E-12,     0.25822,          NaN,         NaN
    25.0,  4.086414E-2,    -3.45273,  4.038107E-2,    -3.83013, 6.805238E-12,     1.32105,          NaN,         NaN
    30.0,  1.522531E-2,    -0.69690,  1.597919E-2,    -0.97640, 9.383444E-12,     0.76251,          NaN,         NaN
    35.0,  4.959725E-2,     1.66414,  4.933627E-2,     1.38224, 7.614548E-12,     0.75629,          NaN,         NaN
    40.0,  9.126352E-2,     1.44209,  9.076193E-2,     1.15599, 1.016492E-11,    -0.74309,          NaN,         NaN
    45.0,  1.329602E-1,     1.49359,  1.328523E-1,     1.20549, 1.434291E-11,    -2.73835,          NaN,         NaN
    50.0,  1.346889E-1,     2.53251,  1.346014E-1,     2.24096, 8.405143E-12,    -3.71588,          NaN,         NaN
    55.0,  2.935108E-1,     4.55974,  2.942382E-1,     4.26544, 1.134353E-11,    -3.46166,          NaN,         NaN
    60.0,  5.514245E-2,     5.06853,  5.545996E-2,     4.77075, 1.010895E-11,    -4.66013,          NaN,         NaN
    65.0,  1.369797E-1,     5.64711,  1.372665E-1,     5.34346, 1.481122E-11,    -5.77296,          NaN,         NaN
    70.0,  3.639315E-1,     5.60275,  3.650939E-1,     5.29516, 1.423839E-11,    -5.94668,          NaN,         NaN
    75.0,  3.322415E-1,     6.11622,  3.333812E-1,     5.80343, 9.260235E-12,    -5.99681,          NaN,         NaN
    80.0,  3.865114E-1,     7.37240,  3.870877E-1,     7.05550, 9.374239E-12,    -5.76545,          NaN,         NaN
    85.0,  6.811233E-2,     6.45268,  6.974272E-2,     6.12993, 1.007112E-11,    -6.01637,          NaN,         NaN
    90.0,  1.686756E-1,     8.61615,  1.677785E-1,     8.28859, 8.623769E-12,    -4.27075,          NaN,         NaN
    95.0,  3.047726E-1,     8.53409,  3.047178E-1,     8.20477, 2.190961E-11,    -3.82223,          NaN,         NaN
   100.0,  3.965702E-1,     8.80978,  3.969408E-1,     8.47658, 1.678391E-11,    -3.84209,          NaN,         NaN
   105.0,  4.216453E-1,     9.63749,  4.216572E-1,     9.30176, 1.199118E-11,    -2.71357,          NaN,         NaN
   110.0,  4.389661E-1,     9.85305,  4.391189E-1,     9.51412, 1.981357E-11,    -2.22959,          NaN,         NaN
   115.0,  6.281510E-1,     9.89452,  6.317043E-1,     9.55089, 2.305656E-11,    -2.87746,          NaN,         NaN
   120.0,  4.330255E-1,    10.85570,  4.340684E-1,    10.50140, 1.864162E-11,    -2.03105,          NaN,         NaN
   125.0,  4.823361E-1,    11.82543,  4.809533E-1,    11.46961, 1.615576E-11,    -0.89775,          NaN,         NaN
   130.0,  5.610921E-1,    12.18326,  5.607659E-1,    11.82512, 2.716398E-11,    -0.54775,          NaN,         NaN
   135.0,  5.276677E-1,    12.47745,  5.276625E-1,    12.11428, 2.191193E-11,    -0.07396,          NaN,         NaN
   140.0,  6.411208E-1,    12.92392,  6.425753E-1,    12.55952, 2.194887E-11,     0.82501,          NaN,         NaN
   145.0,  6.667730E-1,    13.38052,  6.671237E-1,    13.01055, 3.218360E-11,     0.54035,          NaN,         NaN
   150.0,  5.685272E-1,    13.88998,  5.695948E-1,    13.51460, 2.731689E-11,     1.12962,          NaN,         NaN
   155.0,  6.634046E-1,    14.32159,  6.645502E-1,    13.94168, 3.251259E-11,     1.58157,          NaN,         NaN
   160.0,  5.801609E-1,    14.79090,  5.807891E-1,    14.40510, 2.193971E-11,     1.96895,          NaN,         NaN
   165.0,  6.590487E-1,    15.41142,  6.588445E-1,    15.02079, 2.210849E-11,     2.89463,          NaN,         NaN
   170.0,  7.930963E-1,    15.85272,  7.937275E-1,    15.46277, 3.466207E-11,     3.19501,          NaN,         NaN
   175.0,  7.760736E-1,    16.41821,  7.768123E-1,    16.02172, 2.290851E-11,     3.79168,          NaN,         NaN
   180.0,  7.175911E-1,    17.06454,  7.177958E-1,    16.66389, 2.876614E-11,     4.47902,          NaN,         NaN
   185.0,  7.827809E-1,    17.34526,  7.831855E-1,    16.94311, 3.077087E-11,     4.73130,          NaN,         NaN
   190.0,  7.390113E-1,    17.53510,  7.422439E-1,    17.12547, 3.113781E-11,     4.59469,          NaN,         NaN
   195.0,  7.647628E-1,    18.11523,  7.667679E-1,    17.70228, 3.086106E-11,     5.66210,          NaN,         NaN
   200.0,  8.251527E-1,    18.64516,  8.271420E-1,    18.22838, 3.203484E-11,     6.01837,          NaN,         NaN
   204.9,  6.461467E-1,    19.30366,  6.446402E-1,    18.87978, 2.786745E-11,     6.28781,          NaN,         NaN
   209.9,  7.122430E-1,    19.54375,  7.129578E-1,    19.11756, 2.292492E-11,     6.86387,          NaN,         NaN
   214.9,  7.463039E-1,    19.98187,  7.459590E-1,    19.55011, 3.099598E-11,     7.27562,          NaN,         NaN
   219.9,  1.073522E+0,    20.56695,  1.073805E+0,    20.13656, 3.313079E-11,     7.82491,          NaN,         NaN
   224.9,  1.126169E+0,    20.98818,  1.128517E+0,    20.55399, 4.762134E-11,     8.43827,          NaN,         NaN
   229.9,  9.203987E-1,    21.52451,  9.237293E-1,    21.08178, 3.609743E-11,     8.56229,          NaN,         NaN
   234.9,  8.272386E-1,    21.83944,  8.308157E-1,    21.39079, 3.299130E-11,     9.07246,          NaN,         NaN
   239.9,  8.690417E-1,    22.33640,  8.703073E-1,    21.88308, 3.249668E-11,     9.80509,          NaN,         NaN
   244.9,  9.759543E-1,    22.93175,  9.757174E-1,    22.47541, 3.127460E-11,    10.27322,          NaN,         NaN
   249.9,  1.002179E+0,    23.52188,  1.001513E+0,    23.06519, 3.075207E-11,    10.67817,          NaN,         NaN
   254.9,  9.381598E-1,    23.87657,  9.389978E-1,    23.41455, 3.713972E-11,    11.18770,          NaN,         NaN
   259.9,  8.538207E-1,    24.34775,  8.529782E-1,    23.88023, 2.249814E-11,    11.73631,          NaN,         NaN
   264.9,  1.128709E+0,    24.62097,  1.131917E+0,    24.15303, 3.146890E-11,    11.78893,          NaN,         NaN
   269.9,  1.035224E+0,    25.08825,  1.038315E+0,    24.61257, 3.857926E-11,    12.35487,          NaN,         NaN
   274.9,  1.077015E+0,    25.77175,  1.076435E+0,    25.29288, 4.700101E-11,    12.74579,          NaN,         NaN
   279.9,  1.019689E+0,    26.09877,  1.023746E+0,    25.61352, 3.405025E-11,    13.30792,          NaN,         NaN
   284.9,  9.374092E-1,    26.73015,  9.357711E-1,    26.23937, 3.304238E-11,    14.01070,          NaN,         NaN
   289.9,  1.089139E+0,    27.11787,  1.089288E+0,    26.62683, 3.579281E-11,    14.35229,          NaN,         NaN
   294.9,  1.089747E+0,    27.66297,  1.089988E+0,    27.16857, 3.838450E-11,    14.78998,          NaN,         NaN
   299.9,  1.035330E+0,    28.07323,  1.038942E+0,    27.57547, 4.329916E-11,    15.22888,          NaN,         NaN
   304.9,  9.284713E-1,    28.54908,  9.294911E-1,    28.04181, 2.902862E-11,    15.44752,          NaN,         NaN
   309.9,  9.464596E-1,    28.96051,  9.476683E-1,    28.44968, 3.984596E-11,    15.95592,          NaN,         NaN
   314.9,  8.455532E-1,    29.45776,  8.461046E-1,    28.94328, 2.426087E-11,    16.73889,          NaN,         NaN
   319.9,  9.994445E-1,    29.86366,  1.000341E+0,    29.34867, 3.300227E-11,    17.22103,          NaN,         NaN
   324.9,  9.268218E-1,    30.25672,  9.304502E-1,    29.73393, 3.179025E-11,    17.33588,          NaN,         NaN
   329.9,  9.237452E-1,    30.83798,  9.240831E-1,    30.31183, 4.505295E-11,    17.79833,          NaN,         NaN
   334.9,  9.753975E-1,    31.22231,  9.763057E-1,    30.69352, 2.576591E-11,    18.40687,          NaN,         NaN
   339.9,  9.660870E-1,    31.64937,  9.690569E-1,    31.11498, 3.880350E-11,    18.74996,          NaN,         NaN
   344.9,  9.182979E-1,    32.08390,  9.205186E-1,    31.54440, 2.737624E-11,    18.90631,          NaN,         NaN
   349.9,  9.603097E-1,    32.65037,  9.620684E-1,    32.10809, 4.234689E-11,    19.91565,          NaN,         NaN
   354.9,  9.694898E-1,    33.01352,  9.712536E-1,    32.46709, 4.462608E-11,    20.05710,          NaN,         NaN
   359.9,  9.153560E-1,    33.51853,  9.162178E-1,    32.96604, 2.557210E-11,    20.93810,          NaN,         NaN
   364.9,  9.363373E-1,    33.97437,  9.387654E-1,    33.42032, 3.881573E-11,    21.19497,          NaN,         NaN
   369.9,  8.874607E-1,    34.39424,  8.904041E-1,    33.83380, 3.115354E-11,    21.71444,          NaN,         NaN
   374.9,  8.915303E-1,    34.91373,  8.919640E-1,    34.34955, 3.696819E-11,    22.09893,          NaN,         NaN
   379.9,  9.086692E-1,    35.25336,  9.118611E-1,    34.68570, 2.189490E-11,    22.57581,          NaN,         NaN
   384.9,  8.887090E-1,    35.71264,  8.914389E-1,    35.13914, 3.667881E-11,    22.88153,          NaN,         NaN
   389.9,  9.402768E-1,    36.25274,  9.416302E-1,    35.67674, 2.485156E-11,    23.45916,          NaN,         NaN
   394.9,  9.184244E-1,    36.65377,  9.214130E-1,    36.07377, 2.388721E-11,    23.91013,          NaN,         NaN
   399.9,  8.697564E-1,    37.06906,  8.730798E-1,    36.48271, 2.190453E-11,    24.01730,          NaN,         NaN
   404.9,  9.358327E-1,    37.58975,  9.376784E-1,    37.00142, 2.074410E-11,    24.70555,          NaN,         NaN
