Time_abs/ps, Signal 1/nA, Ref.signal 1/nA, Signal 2/nA, Ref.signal 2/nA
  1800.000,    -0.025624,    -0.018364,    -0.000065,
  1800.050,    -0.021991,    -0.006898,     0.001061,
  1800.100,     0.003930,     0.002015,     0.001301,
  1800.150,     0.017280,     0.011292,     0.003594,
  1800.200,     0.026405,     0.011955,    -0.005892,
  1800.250,     0.036258,     0.014092,     0.002523,
  1800.300,     0.053336,     0.020857,     0.006604,
  1800.350,     0.055996,     0.015728,     0.009136,
  1800.400,     0.062260,     0.007720,     0.004991,
  1800.450,     0.068067,     0.007467,     0.007895,
  1800.500,     0.068887,    -0.003254,     0.003667,
  1800.550,     0.073515,    -0.018200,     0.000172,
  1800.600,     0.073755,    -0.027797,    -0.000593,
  1800.650,     0.073159,    -0.036277,     0.005235,
  1800.700,     0.074722,    -0.067133,     0.000549,
  1800.750,     0.081842,    -0.069235,     0.004390,
  1800.800,     0.063226,    -0.096606,     0.007031,
  1800.850,     0.058796,    -0.113316,     0.001531,
  1800.900,     0.055959,    -0.128375,     0.010263,
  1800.950,     0.053077,    -0.142162,     0.001441,
  1801.000,     0.033652,    -0.163510,     0.010529,
  1801.050,     0.033625,    -0.164875,     0.000502,
  1801.100,     0.016202,    -0.190482,    -0.000639,
  1801.150,     0.008606,    -0.209717,    -0.001214,
  1801.200,    -0.007431,    -0.209281,     0.006399,
  1801.250,    -0.009976,    -0.232404,     0.004360,
  1801.300,    -0.036114,    -0.222772,    -0.002488,
  1801.350,    -0.044261,    -0.224632,     0.003186,
  1801.400,    -0.050211,    -0.235461,     0.003279,
  1801.450,    -0.077045,    -0.234364,     0.000026,
  1801.500,    -0.075693,    -0.213112,     0.003650,
  1801.550,    -0.098729,    -0.221434,     0.003487,
  1801.600,    -0.102739,    -0.205477,     0.004612,
  1801.650,    -0.110276,    -0.183211,     0.004913,
  1801.700,    -0.115031,    -0.180827,     0.007372,
  1801.750,    -0.116959,    -0.162461,     0.007628,
  1801.800,    -0.120985,    -0.148530,     0.009981,
  1801.850,    -0.113409,    -0.123799,     0.005786,
  1801.900,    -0.106066,    -0.106731,     0.004074,
  1801.950,    -0.097039,    -0.080860,     0.012954,
  1802.000,    -0.085012,    -0.047608,     0.003270,
  1802.050,    -0.066636,    -0.026298,     0.006336,
  1802.100,    -0.048117,     0.002244,     0.000449,
  1802.150,    -0.030365,     0.029732,     0.007384,
  1802.200,    -0.002727,     0.059070,     0.006692,
  1802.250,     0.037900,     0.107946,     0.002754,
  1802.300,     0.054963,     0.138295,     0.005390,
  1802.350,     0.092261,     0.173970,     0.003201,
  1802.400,     0.119864,     0.210765,     0.008999,
  1802.450,     0.162019,     0.255005,     0.001931,
  1802.500,     0.198797,     0.296322,     0.013064,
  1802.550,     0.247655,     0.342648,     0.002492,
  1802.600,     0.285833,     0.377326,     0.000896,
  1802.650,     0.320952,     0.425296,     0.003192,
  1802.700,     0.366144,     0.455786,     0.000933,
  1802.750,     0.410395,     0.506045,    -0.004469,
  1802.800,     0.444700,     0.537945,     0.000878,
  1802.850,     0.493077,     0.575781,     0.007399,
  1802.900,     0.533012,     0.607857,     0.005453,
  1802.950,     0.569150,     0.638512,     0.000824,
  1803.000,     0.590344,     0.674200,     0.006777,
  1803.050,     0.642352,     0.695565,     0.004818,
  1803.100,     0.672928,     0.703496,     0.012578,
  1803.150,     0.711592,     0.726087,     0.004575,
  1803.200,     0.727763,     0.751553,     0.001584,
  1803.250,     0.754053,     0.750382,     0.002554,
  1803.300,     0.781358,     0.752887,     0.008084,
  1803.350,     0.805170,     0.753139,     0.009588,
  1803.400,     0.816982,     0.750010,     0.008636,
  1803.450,     0.835231,     0.737570,     0.004028,
  1803.500,     0.836556,     0.722478,     0.003769,
  1803.550,     0.850486,     0.702372,     0.003669,
  1803.600,     0.835233,     0.679661,     0.012797,
  1803.650,     0.838583,     0.651368,     0.008108,
  1803.700,     0.822671,     0.626604,    -0.000006,
  1803.750,     0.795892,     0.585444,     0.005980,
  1803.800,     0.788611,     0.566728,     0.012058,
  1803.850,     0.771639,     0.516196,     0.002630,
  1803.900,     0.748743,     0.484790,     0.004264,
  1803.950,     0.720433,     0.456233,     0.011045,
  1804.000,     0.686507,     0.414421,     0.010701,
  1804.050,     0.663399,     0.377421,     0.000753,
  1804.100,     0.631649,     0.341380,     0.001623,
  1804.150,     0.595026,     0.285894,     0.005965,
  1804.200,     0.562968,     0.256111,     0.011990,
  1804.250,     0.523699,     0.213599,     0.005965,
  1804.300,     0.482546,     0.186482,     0.004722,
  1804.350,     0.442766,     0.146970,     0.001495,
  1804.400,     0.407026,     0.106241,     0.005901,
  1804.450,     0.368470,     0.075124,     0.007913,
  1804.500,     0.332000,     0.031316,     0.005645,
  1804.550,     0.276180,     0.008868,     0.003848,
  1804.600,     0.242226,    -0.030519,     0.012628,
  1804.650,     0.205179,    -0.063927,     0.004739,
  1804.700,     0.151970,    -0.082487,     0.000879,
  1804.750,     0.125230,    -0.123359,     0.002444,
  1804.800,     0.084260,    -0.159003,    -0.005522,
  1804.850,     0.053476,    -0.177930,     0.005421,
  1804.900,     0.017593,    -0.207227,     0.002091,
  1804.950,    -0.017595,    -0.224936,    -0.002713,
  1805.000,    -0.042055,    -0.252600,     0.001468,
  1805.050,    -0.072458,    -0.269614,     0.006476,
  1805.100,    -0.106997,    -0.283284,     0.010644,
  1805.150,    -0.124991,    -0.295249,     0.005065,
  1805.200,    -0.136150,    -0.307745,     0.001310,
  1805.250,    -0.150419,    -0.321347,     0.007509,
  1805.300,    -0.170171,    -0.332189,     0.003930,
  1805.350,    -0.171448,    -0.343475,     0.003125,
  1805.400,    -0.190676,    -0.357975,     0.011854,
  1805.450,    -0.200464,    -0.380622,    -0.001436,
  1805.500,    -0.201243,    -0.401030,    -0.004331,
  1805.550,    -0.206725,    -0.430530,     0.000950,
  1805.600,    -0.225517,    -0.434673,     0.012568,
  1805.650,    -0.237520,    -0.457203,     0.000306,
  1805.700,    -0.241713,    -0.460435,     0.005405,
  1805.750,    -0.260076,    -0.442505,     0.004207,
  1805.800,    -0.272372,    -0.398496,     0.000675,
  1805.850,    -0.287547,    -0.344895,     0.008282,
  1805.900,    -0.308814,    -0.242071,     0.002846,
  1805.950,    -0.306852,    -0.118388,     0.005825,
  1806.000,    -0.284004,     0.007337,     0.007426,
  1806.050,    -0.256008,     0.155173,     0.000145,
  1806.100,    -0.201684,     0.283487,     0.006612,
  1806.150,    -0.119419,     0.375590,     0.009845,
  1806.200,    -0.027051,     0.461526,     0.006283,
  1806.250,     0.089857,     0.508167,    -0.001789,
  1806.300,     0.214476,     0.519003,     0.009002,
  1806.350,     0.329136,     0.508571,     0.003316,
  1806.400,     0.430416,     0.490952,    -0.001481,
  1806.450,     0.517385,     0.446776,     0.012261,
  1806.500,     0.574766,     0.400394,     0.005213,
  1806.550,     0.608880,     0.338922,     0.005240,
  1806.600,     0.615692,     0.280842,     0.001911,
  1806.650,     0.605384,     0.229330,    -0.004980,
  1806.700,     0.576589,     0.168726,    -0.004862,
  1806.750,     0.538072,     0.109857,     0.012504,
  1806.800,     0.490393,     0.062056,     0.010442,
  1806.850,     0.421995,     0.013095,     0.004527,
  1806.900,     0.373936,    -0.036179,     0.003055,
  1806.950,     0.320968,    -0.063361,    -0.000971,
  1807.000,     0.248817,    -0.110196,     0.009725,
  1807.050,     0.195651,    -0.149521,     0.007293,
  1807.100,     0.148981,    -0.185212,     0.001532,
  1807.150,     0.104828,    -0.213641,     0.003000,
  1807.200,     0.057002,    -0.252284,     0.009239,
  1807.250,     0.013770,    -0.282975,     0.008995,
  1807.300,    -0.019295,    -0.301126,     0.007923,
  1807.350,    -0.058166,    -0.306332,     0.006137,
  1807.400,    -0.105725,    -0.316498,     0.005840,
  1807.450,    -0.143921,    -0.328659,     0.005755,
  1807.500,    -0.175430,    -0.342780,     0.008543,
  1807.550,    -0.194749,    -0.353853,     0.011397,
  1807.600,    -0.222873,    -0.397043,     0.004682,
  1807.650,    -0.239496,    -0.441514,     0.003381,
  1807.700,    -0.251729,    -0.510496,     0.003791,
  1807.750,    -0.257541,    -0.572667,     0.009463,
  1807.800,    -0.280766,    -0.635947,     0.003664,
  1807.850,    -0.312568,    -0.716473,     0.004411,
  1807.900,    -0.353960,    -0.777997,     0.013073,
  1807.950,    -0.405165,    -0.807422,     0.004903,
  1808.000,    -0.454490,    -0.849308,     0.000091,
  1808.050,    -0.510779,    -0.871079,     0.001341,
  1808.100,    -0.574167,    -0.872268,     0.001939,
  1808.150,    -0.631757,    -0.880067,     0.005816,
  1808.200,    -0.678852,    -0.885268,     0.007226,
  1808.250,    -0.715001,    -0.896579,     0.004889,
  1808.300,    -0.743720,    -0.915824,     0.002270,
  1808.350,    -0.749442,    -0.934079,     0.007077,
  1808.400,    -0.767803,    -0.941168,     0.001832,
  1808.450,    -0.783342,    -0.945000,     0.004013,
  1808.500,    -0.787440,    -0.965057,     0.000403,
  1808.550,    -0.796282,    -0.989081,    -0.001058,
  1808.600,    -0.792758,    -1.003380,     0.004737,
  1808.650,    -0.808623,    -1.018140,     0.015092,
  1808.700,    -0.844477,    -1.033303,     0.004728,
  1808.750,    -0.855565,    -1.040380,     0.011912,
  1808.800,    -0.870648,    -1.060700,     0.009248,
  1808.850,    -0.889247,    -1.062894,    -0.001573,
  1808.900,    -0.903450,    -1.063983,     0.005071,
  1808.950,    -0.913940,    -1.055604,     0.000346,
  1809.000,    -0.942954,    -1.039359,     0.002776,
  1809.050,    -0.952470,    -1.026985,     0.007721,
  1809.100,    -0.950753,    -1.022574,     0.007586,
  1809.150,    -0.965702,    -1.010582,     0.009246,
  1809.200,    -0.971684,    -0.996450,     0.009252,
  1809.250,    -0.960676,    -0.997819,     0.014428,
  1809.300,    -0.952510,    -1.003021,     0.009911,
  1809.350,    -0.963397,    -1.014771,     0.001775,
  1809.400,    -0.950020,    -1.042165,     0.008847,
  1809.450,    -0.951959,    -1.079378,     0.003970,
  1809.500,    -0.950977,    -1.128446,    -0.001655,
  1809.550,    -0.959472,    -1.197088,     0.001537,
