Time_abs/ps, Signal 1/nA, Ref.signal 1/nA, Signal 2/nA, Ref.signal 2/nA
  1800.000,    -0.009084,    -0.005662,     0.008532,
  1800.050,    -0.007654,     0.002711,     0.001215,
  1800.100,    -0.002327,    -0.003696,    -0.005486,
  1800.150,     0.009409,     0.005291,     0.003750,
  1800.200,     0.009655,     0.001357,    -0.008011,
  1800.250,     0.005158,    -0.006462,    -0.006354,
  1800.300,     0.000272,    -0.004209,    -0.008901,
  1800.350,    -0.002574,    -0.007790,    -0.004495,
  1800.400,     0.000929,    -0.021925,    -0.005675,
  1800.450,    -0.002926,    -0.026577,    -0.008120,
  1800.500,    -0.014341,    -0.046789,     0.001399,
  1800.550,    -0.018344,    -0.049631,     0.000984,
  1800.600,    -0.032704,    -0.065007,    -0.002415,
  1800.650,    -0.046407,    -0.084239,    -0.011710,
  1800.700,    -0.046449,    -0.095961,    -0.003128,
  1800.750,    -0.057713,    -0.106868,    -0.007119,
  1800.800,    -0.081209,    -0.124369,     0.001212,
  1800.850,    -0.075965,    -0.132083,    -0.006594,
  1800.900,    -0.087172,    -0.155776,     0.000095,
  1800.950,    -0.102966,    -0.159239,    -0.006173,
  1801.000,    -0.117429,    -0.163054,    -0.000468,
  1801.050,    -0.121315,    -0.180160,    -0.000138,
  1801.100,    -0.129906,    -0.186823,    -0.007448,
  1801.150,    -0.157138,    -0.190235,    -0.003628,
  1801.200,    -0.163869,    -0.191254,    -0.010718,
  1801.250,    -0.166368,    -0.189712,     0.005258,
  1801.300,    -0.173799,    -0.187483,    -0.003730,
  1801.350,    -0.184750,    -0.182780,     0.003591,
  1801.400,    -0.182412,    -0.180658,     0.003166,
  1801.450,    -0.185021,    -0.170917,    -0.005499,
  1801.500,    -0.185848,    -0.151699,    -0.001680,
  1801.550,    -0.173620,    -0.136470,     0.000569,
  1801.600,    -0.169208,    -0.119568,    -0.005691,
  1801.650,    -0.152676,    -0.101421,     0.003051,
  1801.700,    -0.139940,    -0.090178,    -0.002763,
  1801.750,    -0.114477,    -0.077493,    -0.000829,
  1801.800,    -0.087056,    -0.043076,    -0.000805,
  1801.850,    -0.060262,    -0.017176,     0.001318,
  1801.900,    -0.039122,     0.003511,    -0.001653,
  1801.950,    -0.006289,     0.033962,     0.008046,
  1802.000,     0.036081,     0.069553,    -0.007009,
  1802.050,     0.067450,     0.101936,     0.002232,
  1802.100,     0.104278,     0.136914,     0.001947,
  1802.150,     0.152435,     0.168138,    -0.009280,
  1802.200,     0.195962,     0.215509,    -0.004422,
  1802.250,     0.224833,     0.247661,    -0.004370,
  1802.300,     0.274932,     0.284504,    -0.010217,
  1802.350,     0.321933,     0.333405,    -0.012237,
  1802.400,     0.356338,     0.378664,    -0.004502,
  1802.450,     0.393362,     0.403755,    -0.008062,
  1802.500,     0.446511,     0.443093,    -0.008718,
  1802.550,     0.477085,     0.489861,    -0.005386,
  1802.600,     0.522531,     0.521073,     0.001773,
  1802.650,     0.557899,     0.563434,    -0.000515,
  1802.700,     0.583293,     0.597866,    -0.005584,
  1802.750,     0.620131,     0.621309,     0.004884,
  1802.800,     0.642050,     0.659273,    -0.003593,
  1802.850,     0.681157,     0.696786,    -0.005885,
  1802.900,     0.706207,     0.707934,    -0.013289,
  1802.950,     0.716961,     0.733306,    -0.004803,
  1803.000,     0.747452,     0.752432,    -0.008987,
  1803.050,     0.756697,     0.764284,    -0.006942,
  1803.100,     0.760900,     0.765543,    -0.003243,
  1803.150,     0.776719,     0.767074,    -0.000457,
  1803.200,     0.775411,     0.769111,     0.004000,
  1803.250,     0.771041,     0.764646,    -0.005298,
  1803.300,     0.765642,     0.754315,    -0.003523,
  1803.350,     0.743180,     0.737693,    -0.002096,
  1803.400,     0.724868,     0.717240,     0.000347,
  1803.450,     0.706095,     0.701155,    -0.002538,
  1803.500,     0.680705,     0.672226,     0.003062,
  1803.550,     0.661522,     0.642911,    -0.000488,
  1803.600,     0.629715,     0.603133,    -0.014683,
  1803.650,     0.605489,     0.579841,    -0.000905,
  1803.700,     0.570727,     0.539043,     0.002503,
  1803.750,     0.535403,     0.496209,    -0.003245,
  1803.800,     0.505231,     0.472595,    -0.001354,
  1803.850,     0.469137,     0.421975,    -0.003967,
  1803.900,     0.429870,     0.380043,    -0.002210,
  1803.950,     0.403833,     0.339819,    -0.005010,
  1804.000,     0.359973,     0.305515,    -0.000495,
  1804.050,     0.332058,     0.265724,    -0.005670,
  1804.100,     0.286465,     0.223771,    -0.009122,
  1804.150,     0.250628,     0.192586,     0.001615,
  1804.200,     0.208267,     0.150262,     0.002802,
  1804.250,     0.170850,     0.111358,     0.001253,
