Time_abs/ps, Signal 1/nA, Ref.signal 1/nA, Signal 2/nA, Ref.signal 2/nA
  1800.000,    -0.039513,    -0.005662,    -0.002587,
  1800.050,    -0.019725,     0.002711,     0.005765,
  1800.100,    -0.003696,    -0.003696,     0.004979,
  1800.150,     0.027461,     0.005291,    -0.005144,
  1800.200,     0.035473,     0.001357,    -0.003012,
  1800.250,     0.056423,    -0.006462,     0.007076,
  1800.300,     0.061659,    -0.004209,     0.003656,
  1800.350,     0.075887,    -0.007790,     0.001837,
  1800.400,     0.075054,    -0.021925,     0.000058,
  1800.450,     0.089175,    -0.026577,     0.001816,
  1800.500,     0.088956,    -0.046789,     0.005903,
  1800.550,     0.096331,    -0.049631,     0.007250,
  1800.600,     0.096808,    -0.065007,     0.007446,
  1800.650,     0.093278,    -0.084239,     0.002877,
  1800.700,     0.084486,    -0.095961,    -0.005101,
  1800.750,     0.087734,    -0.106868,    -0.001287,
  1800.800,     0.076836,    -0.124369,    -0.002045,
  1800.850,     0.082546,    -0.132083,     0.004655,
  1800.900,     0.068257,    -0.155776,     0.004494,
  1800.950,     0.057709,    -0.159239,     0.002330,
  1801.000,     0.050498,    -0.163054,     0.005291,
  1801.050,     0.033695,    -0.180160,     0.006134,
  1801.100,     0.032719,    -0.186823,     0.006896,
  1801.150,     0.012585,    -0.190235,     0.004990,
  1801.200,     0.010713,    -0.191254,     0.006939,
  1801.250,    -0.011483,    -0.189712,     0.005496,
  1801.300,    -0.016040,    -0.187483,    -0.002391,
  1801.350,    -0.027511,    -0.182780,    -0.005803,
  1801.400,    -0.046051,    -0.180658,     0.005054,
  1801.450,    -0.054040,    -0.170917,     0.002562,
  1801.500,    -0.074480,    -0.151699,     0.006788,
  1801.550,    -0.078977,    -0.136470,    -0.001853,
  1801.600,    -0.092628,    -0.119568,    -0.002826,
  1801.650,    -0.095969,    -0.101421,     0.001539,
  1801.700,    -0.103714,    -0.090178,    -0.000257,
  1801.750,    -0.100303,    -0.077493,     0.008147,
  1801.800,    -0.105218,    -0.043076,     0.000373,
  1801.850,    -0.110710,    -0.017176,     0.002623,
  1801.900,    -0.105918,     0.003511,     0.002382,
  1801.950,    -0.098090,     0.033962,     0.003394,
  1802.000,    -0.082419,     0.069553,    -0.002856,
  1802.050,    -0.077697,     0.101936,     0.000385,
