Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  1.131570E-2,    -3.14159,  1.139729E-2,    -3.14159, 3.113543E-13,    -0.60966,          NaN,         NaN
     5.0,  2.140172E-2,    -3.03043,  2.084890E-2,    -3.02557, 1.319242E-11,    -0.55403,          NaN,         NaN
    10.0,  1.150280E-2,    -2.80686,  1.150574E-2,    -2.78436, 1.676470E-11,    -0.56422,          NaN,         NaN
    15.0,  6.980178E-3,    -2.91884,  6.910603E-3,    -2.86227, 1.393608E-11,     0.73031,          NaN,         NaN
    20.0,  6.254378E-3,    -5.63988,  6.172819E-3,    -5.66975, 1.618893E-11,     1.47119,          NaN,         NaN
    25.0,  4.072331E-2,    -3.82787,  4.029929E-2,    -3.84987, 9.304194E-12,     3.08997,          NaN,         NaN
    30.0,  1.611335E-2,    -0.94308,  1.630774E-2,    -0.93638, 8.802337E-12,     2.15552,          NaN,         NaN
    35.0,  4.955766E-2,     1.39273,  4.933942E-2,     1.37241, 8.676066E-12,     1.24591,          NaN,         NaN
    40.0,  9.134535E-2,     1.17264,  9.120093E-2,     1.15230, 1.846177E-11,     0.26269,          NaN,         NaN
    45.0,  1.322975E-1,     1.22038,  1.321654E-1,     1.20100, 1.289484E-11,     0.24392,          NaN,         NaN
    50.0,  1.335052E-1,     2.25998,  1.339332E-1,     2.23956, 1.301994E-11,     1.80595,          NaN,         NaN
    55.0,  2.938094E-1,     4.28070,  2.934625E-1,     4.25901, 1.481039E-11,     3.42549,          NaN,         NaN
    60.0,  5.549102E-2,     4.80455,  5.489171E-2,     4.77906, 8.804987E-12,     4.36246,          NaN,         NaN
    65.0,  1.369862E-1,     5.37259,  1.370878E-1,     5.34241, 1.587052E-11,     5.42687,          NaN,         NaN
    70.0,  3.636040E-1,     5.32269,  3.638351E-1,     5.29145, 1.251171E-11,     5.03344,          NaN,         NaN
    75.0,  3.321059E-1,     5.83562,  3.317567E-1,     5.80169, 1.486944E-11,     4.91364,          NaN,         NaN
    80.0,  3.864476E-1,     7.09059,  3.858080E-1,     7.05443, 2.215419E-11,     6.59142,          NaN,         NaN
    85.0,  6.732668E-2,     6.16274,  6.787234E-2,     6.11941, 7.641228E-12,     6.57066,          NaN,         NaN
    90.0,  1.684656E-1,     8.33071,  1.684393E-1,     8.29086, 1.009223E-11,     7.24094,          NaN,         NaN
    95.0,  3.044549E-1,     8.24751,  3.046471E-1,     8.20456, 1.645029E-11,     7.27449,          NaN,         NaN
   100.0,  3.960155E-1,     8.52017,  3.961260E-1,     8.47607, 1.224964E-11,     6.78852,          NaN,         NaN
   105.0,  4.218321E-1,     9.34625,  4.215908E-1,     9.30018, 2.439534E-11,     7.99472,          NaN,         NaN
   110.0,  4.388803E-1,     9.55971,  4.382404E-1,     9.51234, 1.377607E-11,     9.05452,          NaN,         NaN
   115.0,  6.269805E-1,     9.59963,  6.279375E-1,     9.54953, 3.320946E-11,     8.01343,          NaN,         NaN
   120.0,  4.321504E-1,    10.55885,  4.326165E-1,    10.50475, 1.257197E-11,     9.82881,          NaN,         NaN
   125.0,  4.819988E-1,    11.52846,  4.821545E-1,    11.47227, 2.542645E-11,    10.37518,          NaN,         NaN
   130.0,  5.612577E-1,    11.88218,  5.608448E-1,    11.82426, 2.526336E-11,    10.63996,          NaN,         NaN
   135.0,  5.271150E-1,    12.17421,  5.258348E-1,    12.11441, 2.121059E-11,    10.14342,          NaN,         NaN
   140.0,  6.401652E-1,    12.62079,  6.413588E-1,    12.55875, 2.468117E-11,    10.76911,          NaN,         NaN
   145.0,  6.654257E-1,    13.07381,  6.656269E-1,    13.01051, 2.045512E-11,    11.12857,          NaN,         NaN
   150.0,  5.678606E-1,    13.58063,  5.674794E-1,    13.51522, 1.982830E-11,    11.79268,          NaN,         NaN
   155.0,  6.621446E-1,    14.01166,  6.628013E-1,    13.94228, 2.453324E-11,    12.22678,          NaN,         NaN
   160.0,  5.791207E-1,    14.47950,  5.788711E-1,    14.40820, 3.044663E-11,    12.68663,          NaN,         NaN
   165.0,  6.583127E-1,    15.09749,  6.580011E-1,    15.02265, 2.223520E-11,    13.21155,          NaN,         NaN
   170.0,  7.919295E-1,    15.53762,  7.924546E-1,    15.46312, 3.316749E-11,    13.49269,          NaN,         NaN
   175.0,  7.758849E-1,    16.10055,  7.757538E-1,    16.02292, 3.261376E-11,    14.34377,          NaN,         NaN
   180.0,  7.179877E-1,    16.74398,  7.181986E-1,    16.66381, 2.091666E-11,    15.12366,          NaN,         NaN
   185.0,  7.813758E-1,    17.02453,  7.817429E-1,    16.94216, 2.955345E-11,    15.45582,          NaN,         NaN
   190.0,  7.373496E-1,    17.21153,  7.391527E-1,    17.12540, 3.001025E-11,    15.49143,          NaN,         NaN
   195.0,  7.632896E-1,    17.79016,  7.641880E-1,    17.70344, 3.381765E-11,    16.04338,          NaN,         NaN
   200.0,  8.229608E-1,    18.31925,  8.248945E-1,    18.23001, 3.269383E-11,    16.73701,          NaN,         NaN
   204.9,  6.453794E-1,    18.97542,  6.453858E-1,    18.88469, 3.412156E-11,    17.81600,          NaN,         NaN
   209.9,  7.115124E-1,    19.21339,  7.122391E-1,    19.12076, 1.953579E-11,    17.07097,          NaN,         NaN
   214.9,  7.446782E-1,    19.65061,  7.458695E-1,    19.55427, 2.671344E-11,    17.91858,          NaN,         NaN
   219.9,  1.071937E+0,    20.23252,  1.073845E+0,    20.13536, 3.725779E-11,    18.61290,          NaN,         NaN
   224.9,  1.123292E+0,    20.65047,  1.125902E+0,    20.55221, 3.771969E-11,    18.93707,          NaN,         NaN
   229.9,  9.189423E-1,    21.18582,  9.216412E-1,    21.08322, 3.389621E-11,    19.16953,          NaN,         NaN
   234.9,  8.257213E-1,    21.49838,  8.271783E-1,    21.39378, 4.245167E-11,    19.60532,          NaN,         NaN
