Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  1.011639E-3,    -0.00000,  7.428411E-3,    -3.14159, 1.484677E-13,    -2.69248,          NaN,         NaN
     5.0,  2.851250E-3,    -0.24347,  5.389063E-3,    -5.66729, 5.873108E-12,    -2.39169,          NaN,         NaN
    10.0,  1.082038E-3,     0.41493,  5.711755E-3,    -4.96602, 1.055664E-11,    -0.98627,          NaN,         NaN
    15.0,  4.434843E-3,     0.25653,  7.014304E-3,    -5.04024, 1.027610E-11,     0.74869,          NaN,         NaN
    20.0,  8.665974E-3,     2.50699,  1.410490E-2,    -5.29174, 6.522399E-12,    -0.26950,          NaN,         NaN
    25.0,  2.595681E-2,     4.71975,  3.089130E-2,    -4.19076, 3.990379E-12,    -0.36431,          NaN,         NaN
    30.0,  9.875869E-3,     6.85290,  5.504151E-3,    -6.82264, 2.366245E-12,    -0.80625,          NaN,         NaN
    35.0,  6.959721E-3,     9.57657,  2.962345E-2,    -4.81895, 5.192478E-12,    -1.38453,          NaN,         NaN
    40.0,  8.909581E-3,    11.56076,  5.717021E-2,    -5.54026, 3.807774E-12,    -2.22262,          NaN,         NaN
    45.0,  1.364483E-2,    14.07192,  9.801253E-2,    -5.57855, 1.737607E-12,    -1.36871,          NaN,         NaN
    50.0,  4.687536E-2,    16.39177,  1.223452E-1,    -4.64823, 4.364639E-12,    -2.15631,          NaN,         NaN
    55.0,  5.078936E-2,    19.46804,  2.684057E-1,    -2.49983, 3.267516E-12,    -0.94549,          NaN,         NaN
    60.0,  2.611400E-2,    21.63460,  8.996671E-2,    -1.62283, 2.270946E-12,    -1.79767,          NaN,         NaN
    65.0,  5.941055E-3,    21.44603,  1.215630E-1,    -1.47915, 3.141243E-12,    -2.55011,          NaN,         NaN
    70.0,  9.740713E-3,    24.19673,  2.808977E-1,    -1.74929, 2.004699E-12,    -2.63240,          NaN,         NaN
    75.0,  1.062936E-2,    22.52378,  2.850212E-1,    -1.33706, 3.433035E-12,    -3.85288,          NaN,         NaN
    80.0,  6.929212E-3,    24.33216,  3.819425E-1,    -0.17802, 2.561732E-12,    -4.32932,          NaN,         NaN
    85.0,  1.750329E-2,    26.13059,  2.185842E-2,     0.83432, 3.882330E-12,    -4.63423,          NaN,         NaN
    90.0,  9.264155E-4,    24.45856,  1.267505E-1,     1.29609, 2.797599E-12,    -2.26660,          NaN,         NaN
    95.0,  5.061280E-3,    22.06732,  2.447397E-1,     1.05968, 3.588842E-12,    -3.14086,          NaN,         NaN
   100.0,  7.989647E-3,    22.92630,  3.182619E-1,     1.19590, 3.829120E-12,    -1.53881,          NaN,         NaN
   105.0,  1.288115E-2,    25.55542,  3.686965E-1,     1.90999, 1.927091E-12,    -1.97396,          NaN,         NaN
   110.0,  8.877905E-3,    28.02569,  4.079520E-1,     2.03705, 2.520766E-12,    -1.34254,          NaN,         NaN
   115.0,  1.277316E-2,    25.92397,  5.752093E-1,     2.08966, 4.388907E-12,    -0.92373,          NaN,         NaN
   120.0,  7.272866E-3,    23.17201,  4.090737E-1,     2.98152, 1.848230E-12,    -0.33615,          NaN,         NaN
   125.0,  1.605724E-2,    24.02391,  4.576022E-1,     3.90922, 5.784768E-12,     1.34443,          NaN,         NaN
   130.0,  3.077584E-3,    21.59972,  5.247153E-1,     4.26166, 3.741454E-12,     0.23555,          NaN,         NaN
   135.0,  2.184887E-3,    22.30923,  4.785151E-1,     4.53320, 1.690915E-12,     0.18589,          NaN,         NaN
   140.0,  1.580294E-2,    20.71922,  5.992991E-1,     4.89038, 3.015495E-12,     0.10241,          NaN,         NaN
   145.0,  9.670861E-3,    23.44938,  6.727382E-1,     5.26252, 5.013536E-12,    -1.28828,          NaN,         NaN
   150.0,  7.004183E-3,    20.61995,  5.616425E-1,     5.80615, 2.552814E-12,     0.00306,          NaN,         NaN
   155.0,  4.005767E-3,    17.72952,  6.627138E-1,     6.20708, 3.079175E-12,    -0.16624,          NaN,         NaN
   160.0,  4.802715E-3,    19.06936,  5.722757E-1,     6.66771, 3.378651E-12,     0.56125,          NaN,         NaN
   165.0,  1.788483E-3,    18.13986,  5.969781E-1,     7.25696, 2.938562E-12,    -0.89263,          NaN,         NaN
   170.0,  6.578494E-3,    20.53274,  7.475223E-1,     7.58901, 4.819072E-12,     1.33684,          NaN,         NaN
   175.0,  1.308310E-2,    17.71459,  7.686914E-1,     8.03727, 4.413174E-12,     2.06640,          NaN,         NaN
   180.0,  1.466877E-3,    17.38322,  7.087794E-1,     8.74560, 4.457522E-12,     0.43966,          NaN,         NaN
   185.0,  5.484264E-3,    15.70906,  7.511276E-1,     9.04662, 4.885646E-12,    -0.08142,          NaN,         NaN
