Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  3.990388E-1,    -3.14159,          NaN,         NaN, 8.406255E-14,    -0.90876,          NaN,         NaN
     5.0,  1.201901E+0,    -3.58571,          NaN,         NaN, 4.935683E-12,     0.57545,          NaN,         NaN
    10.0,  4.656960E-1,    -2.85714,          NaN,         NaN, 8.671483E-12,    -0.37010,          NaN,         NaN
    15.0,  1.953616E+0,    -2.87151,          NaN,         NaN, 6.706036E-12,     1.48168,          NaN,         NaN
    20.0,  3.650553E+0,    -0.53764,          NaN,         NaN, 7.286594E-12,     0.25401,          NaN,         NaN
    25.0,  1.133138E+1,     1.67752,          NaN,         NaN, 3.731130E-12,     0.41206,          NaN,         NaN
    30.0,  4.194283E+0,     3.80823,          NaN,         NaN, 4.007673E-12,    -0.65554,          NaN,         NaN
    35.0,  3.087264E+0,     6.54712,          NaN,         NaN, 2.660802E-12,     0.01241,          NaN,         NaN
    40.0,  4.377817E+0,     8.56122,          NaN,         NaN, 4.394413E-12,     0.53379,          NaN,         NaN
    45.0,  6.008572E+0,    11.06377,          NaN,         NaN, 5.505150E-12,    -1.41227,          NaN,         NaN
    50.0,  2.210525E+1,    13.45244,          NaN,         NaN, 1.993103E-12,    -0.73580,          NaN,         NaN
    55.0,  2.473330E+1,    16.57915,          NaN,         NaN, 4.273437E-12,    -0.49143,          NaN,         NaN
    60.0,  1.210610E+1,    18.88064,          NaN,         NaN, 3.103190E-12,     0.49324,          NaN,         NaN
    65.0,  2.450803E+0,    18.25781,          NaN,         NaN, 4.107600E-12,    -0.57974,          NaN,         NaN
    70.0,  4.560191E+0,    21.13203,          NaN,         NaN, 3.705029E-12,    -3.00127,          NaN,         NaN
    75.0,  4.371383E+0,    19.87237,          NaN,         NaN, 1.702642E-12,    -2.72984,          NaN,         NaN
    80.0,  2.119847E+0,    21.67983,          NaN,         NaN, 2.360256E-12,    -2.53725,          NaN,         NaN
    85.0,  8.688498E+0,    23.38291,          NaN,         NaN, 1.798705E-12,    -2.60573,          NaN,         NaN
    90.0,  9.873597E-1,    20.99115,          NaN,         NaN, 2.921448E-12,    -1.70905,          NaN,         NaN
    95.0,  1.761781E+0,    19.49578,          NaN,         NaN, 4.274080E-12,    -2.11758,          NaN,         NaN
   100.0,  2.946137E+0,    20.06987,          NaN,         NaN, 2.667603E-12,    -1.93673,          NaN,         NaN
   105.0,  4.787073E+0,    22.68842,          NaN,         NaN, 2.347191E-12,    -2.57631,          NaN,         NaN
   110.0,  3.952757E+0,    25.13536,          NaN,         NaN, 2.471709E-12,    -1.90480,          NaN,         NaN
   115.0,  5.328260E+0,    23.07557,          NaN,         NaN, 3.372553E-12,    -1.17666,          NaN,         NaN
   120.0,  3.002414E+0,    20.47782,          NaN,         NaN, 2.844456E-12,     1.07562,          NaN,         NaN
   125.0,  7.513795E+0,    21.28787,          NaN,         NaN, 2.650923E-12,     3.00882,          NaN,         NaN
   130.0,  8.584819E-1,    18.69406,          NaN,         NaN, 3.649860E-12,     3.44398,          NaN,         NaN
   135.0,  2.297642E+0,    19.39088,          NaN,         NaN, 3.579949E-12,     3.35244,          NaN,         NaN
   140.0,  6.305670E+0,    18.00178,          NaN,         NaN, 2.867503E-12,     4.47019,          NaN,         NaN
   145.0,  4.476822E+0,    20.66589,          NaN,         NaN, 4.562172E-12,     6.45194,          NaN,         NaN
   150.0,  2.678311E+0,    17.89192,          NaN,         NaN, 2.853885E-12,     5.15820,          NaN,         NaN
   155.0,  9.617316E-1,    20.99268,          NaN,         NaN, 2.737475E-12,     5.63180,          NaN,         NaN
   160.0,  2.411281E+0,    22.56060,          NaN,         NaN, 3.726920E-12,     7.67250,          NaN,         NaN
   165.0,  8.316342E-1,    23.42137,          NaN,         NaN, 4.113347E-12,     8.31526,          NaN,         NaN
   170.0,  1.908188E+0,    24.24092,          NaN,         NaN, 3.082496E-12,     6.63659,          NaN,         NaN
   175.0,  4.355265E+0,    21.51618,          NaN,         NaN, 1.935203E-12,     6.29392,          NaN,         NaN
   180.0,  1.788017E+0,    21.31350,          NaN,         NaN, 2.344560E-12,     5.88678,          NaN,         NaN
   185.0,  2.608461E+0,    19.24536,          NaN,         NaN, 1.391910E-12,     5.92349,          NaN,         NaN
   190.0,  3.484289E+0,    17.36253,          NaN,         NaN, 1.735736E-12,     5.52481,          NaN,         NaN
   195.0,  7.773231E-1,    18.58544,          NaN,         NaN, 2.461808E-12,     7.33446,          NaN,         NaN
   200.0,  2.473192E+0,    20.66450,          NaN,         NaN, 2.756725E-12,     7.44603,          NaN,         NaN
   204.9,  7.950925E-1,    18.30503,          NaN,         NaN, 1.768448E-12,     8.11620,          NaN,         NaN
   209.9,  3.252723E+0,    15.43020,          NaN,         NaN, 3.639320E-12,     8.73873,          NaN,         NaN
   214.9,  1.451751E+0,    17.00188,          NaN,         NaN, 4.569814E-12,     7.01138,          NaN,         NaN
   219.9,  2.118792E+0,    19.35184,          NaN,         NaN, 3.314924E-12,     6.32794,          NaN,         NaN
   224.9,  6.200747E-1,    22.21740,          NaN,         NaN, 3.176375E-12,     8.26554,          NaN,         NaN
   229.9,  1.112797E+0,    20.24174,          NaN,         NaN, 4.299323E-12,     7.47199,          NaN,         NaN
   234.9,  9.238183E-1,    21.03863,          NaN,         NaN, 2.048249E-12,     7.57518,          NaN,         NaN
   239.9,  1.018897E+0,    19.61580,          NaN,         NaN, 3.097574E-12,     7.92461,          NaN,         NaN
   244.9,  1.283759E+0,    18.09498,          NaN,         NaN, 4.264141E-12,    10.11146,          NaN,         NaN
   249.9,  7.485810E-1,    19.29659,          NaN,         NaN, 1.915897E-12,     8.51032,          NaN,         NaN
   254.9,  1.196820E+0,    16.84053,          NaN,         NaN, 2.986674E-12,     7.48446,          NaN,         NaN
   259.9,  3.713279E-1,    17.40267,          NaN,         NaN, 2.623249E-12,     9.22696,          NaN,         NaN
   264.9,  1.316193E+0,    16.06494,          NaN,         NaN, 2.512349E-12,     7.80065,          NaN,         NaN
   269.9,  9.749859E-1,    13.62243,          NaN,         NaN, 2.957103E-12,     8.31121,          NaN,         NaN
   274.9,  8.572842E-1,    12.90219,          NaN,         NaN, 2.405352E-12,     9.50261,          NaN,         NaN
   279.9,  1.206661E+0,    11.93634,          NaN,         NaN, 3.079625E-12,     7.85285,          NaN,         NaN
   284.9,  7.574543E-1,     9.20495,          NaN,         NaN, 1.879373E-12,     6.77914,          NaN,         NaN
   289.9,  8.383368E-1,     9.65440,          NaN,         NaN, 1.556109E-12,     5.69269,          NaN,         NaN
   294.9,  4.615995E-1,    10.22382,          NaN,         NaN, 3.083114E-12,     6.55582,          NaN,         NaN
   299.9,  4.781791E-1,    10.27203,          NaN,         NaN, 1.723103E-12,     6.39679,          NaN,         NaN
   304.9,  1.015214E+0,     7.95977,          NaN,         NaN, 1.963901E-12,     4.95984,          NaN,         NaN
   309.9,  6.501866E-1,     6.72784,          NaN,         NaN, 1.681213E-12,     4.76223,          NaN,         NaN
   314.9,  4.219190E-1,     5.66715,          NaN,         NaN, 1.846770E-12,     4.73232,          NaN,         NaN
   319.9,  3.393333E-1,     3.71987,          NaN,         NaN, 1.963181E-12,     6.30168,          NaN,         NaN
   324.9,  1.223600E-1,     1.82133,          NaN,         NaN, 3.596536E-12,     7.43094,          NaN,         NaN
   329.9,  3.042372E-1,    -0.86719,          NaN,         NaN, 5.765168E-12,     9.78622,          NaN,         NaN
   334.9,  1.607496E-1,    -1.54729,          NaN,         NaN, 1.895122E-12,     9.44021,          NaN,         NaN
   339.9,  8.178627E-2,    -2.09775,          NaN,         NaN, 1.378152E-12,    10.55370,          NaN,         NaN
   344.9,  2.947720E-1,    -3.78536,          NaN,         NaN, 2.670545E-12,    11.66813,          NaN,         NaN
   349.9,  8.699556E-2,    -2.75728,          NaN,         NaN, 1.955945E-12,    10.38639,          NaN,         NaN
   354.9,  4.761621E-1,    -0.06991,          NaN,         NaN, 1.689664E-12,     8.63768,          NaN,         NaN
   359.9,  3.753429E-1,    -2.75708,          NaN,         NaN, 2.072744E-12,     8.30523,          NaN,         NaN
   364.9,  6.550505E-1,    -3.47799,          NaN,         NaN, 1.872061E-12,     9.10658,          NaN,         NaN
   369.9,  4.327881E-1,    -5.09525,          NaN,         NaN, 1.909386E-12,    10.15709,          NaN,         NaN
   374.9,  3.097888E-1,    -6.15246,          NaN,         NaN, 2.174153E-12,    10.90589,          NaN,         NaN
   379.9,  3.006874E-1,    -7.62100,          NaN,         NaN, 4.154627E-12,    12.38992,          NaN,         NaN
   384.9,  1.025553E-1,   -10.39378,          NaN,         NaN, 1.573845E-12,    12.77659,          NaN,         NaN
   389.9,  3.811768E-1,   -13.22227,          NaN,         NaN, 3.639235E-12,    11.46655,          NaN,         NaN
   394.9,  1.975572E-2,   -10.85902,          NaN,         NaN, 1.972457E-12,    10.03636,          NaN,         NaN
   399.9,  4.486509E-1,   -10.15902,          NaN,         NaN, 4.090962E-12,    11.08353,          NaN,         NaN
   404.9,  1.378950E-1,   -11.78103,          NaN,         NaN, 3.258678E-12,    10.49573,          NaN,         NaN
   409.9,  2.400201E-1,   -13.32725,          NaN,         NaN, 3.150213E-12,     9.66558,          NaN,         NaN
   414.9,  1.510103E-1,   -13.47210,          NaN,         NaN, 2.779524E-12,     9.12312,          NaN,         NaN
   419.9,  2.120187E-1,   -11.50583,          NaN,         NaN, 2.833957E-12,     8.69314,          NaN,         NaN
   424.9,  9.689445E-2,   -13.10497,          NaN,         NaN, 1.869377E-12,     9.20062,          NaN,         NaN
   429.9,  1.992499E-1,   -13.56113,          NaN,         NaN, 3.293868E-12,     8.36176,          NaN,         NaN
   434.9,  2.201547E-1,   -15.00332,          NaN,         NaN, 2.662279E-12,     7.24673,          NaN,         NaN
   439.9,  1.912398E-1,   -15.47555,          NaN,         NaN, 1.795536E-12,     7.22727,          NaN,         NaN
   444.9,  1.127388E-1,   -17.53203,          NaN,         NaN, 4.516230E-12,     7.03029,          NaN,         NaN
   449.9,  1.193347E-1,   -18.96274,          NaN,         NaN, 2.313881E-12,     4.83604,          NaN,         NaN
   454.9,  1.490155E-1,   -18.15209,          NaN,         NaN, 3.323884E-12,     6.42348,          NaN,         NaN
   459.9,  1.827833E-1,   -18.37500,          NaN,         NaN, 3.339761E-12,     8.74350,          NaN,         NaN
   464.9,  2.064374E-1,   -20.70399,          NaN,         NaN, 3.422184E-12,     7.10402,          NaN,         NaN
   469.9,  2.634384E-1,   -21.48055,          NaN,         NaN, 3.843986E-12,     8.33106,          NaN,         NaN
   474.9,  9.801448E-2,   -21.94135,          NaN,         NaN, 1.308495E-12,     8.85392,          NaN,         NaN
   479.9,  1.091894E-1,   -22.91097,          NaN,         NaN, 2.785825E-12,     9.68692,          NaN,         NaN
   484.9,  2.602350E-1,   -22.93636,          NaN,         NaN, 2.283718E-12,    10.77589,          NaN,         NaN
   489.9,  1.568842E-1,   -24.48977,          NaN,         NaN, 3.880828E-12,    11.76695,          NaN,         NaN
   494.9,  2.327836E-1,   -25.75552,          NaN,         NaN, 3.394603E-12,    13.21128,          NaN,         NaN
   499.9,  1.608121E-1,   -27.62155,          NaN,         NaN, 3.351525E-12,    14.69777,          NaN,         NaN
   504.9,  2.195548E-1,   -29.42086,          NaN,         NaN, 2.077066E-12,    15.12471,          NaN,         NaN
   509.9,  1.409799E-1,   -30.56071,          NaN,         NaN, 2.517543E-12,    15.28129,          NaN,         NaN
   514.9,  2.246469E-1,   -32.43323,          NaN,         NaN, 3.862888E-12,    14.67128,          NaN,         NaN
   519.9,  9.585297E-2,   -34.51245,          NaN,         NaN, 2.285870E-12,    14.96231,          NaN,         NaN
   524.9,  1.405237E-1,   -36.11400,          NaN,         NaN, 2.331050E-12,    15.13038,          NaN,         NaN
   529.9,  1.578152E-1,   -37.76093,          NaN,         NaN, 3.955268E-12,    16.10124,          NaN,         NaN
   534.9,  1.533551E-1,   -39.09071,          NaN,         NaN, 2.108408E-12,    15.67568,          NaN,         NaN
   539.9,  6.024968E-2,   -40.85952,          NaN,         NaN, 2.025423E-12,    13.81173,          NaN,         NaN
   544.9,  6.281607E-2,   -41.43188,          NaN,         NaN, 1.837113E-12,    13.80601,          NaN,         NaN
   549.9,  1.151043E-2,   -40.07998,          NaN,         NaN, 1.245575E-12,    15.02382,          NaN,         NaN
   554.9,  5.928267E-2,   -38.63010,          NaN,         NaN, 3.104850E-12,    15.31615,          NaN,         NaN
   559.9,  8.709551E-2,   -39.88624,          NaN,         NaN, 2.559173E-12,    14.82855,          NaN,         NaN
   564.9,  1.211702E-1,   -41.37202,          NaN,         NaN, 1.906050E-12,    14.10184,          NaN,         NaN
   569.9,  1.430915E-1,   -42.59021,          NaN,         NaN, 2.250785E-12,    15.10164,          NaN,         NaN
   574.9,  1.448873E-1,   -44.28144,          NaN,         NaN, 2.129065E-12,    16.52580,          NaN,         NaN
   579.9,  7.588306E-2,   -45.64413,          NaN,         NaN, 3.501640E-12,    15.91558,          NaN,         NaN
   584.9,  4.634672E-2,   -48.10831,          NaN,         NaN, 2.628845E-12,    16.16635,          NaN,         NaN
   589.9,  3.670598E-2,   -50.31773,          NaN,         NaN, 2.336713E-12,    17.36318,          NaN,         NaN
   594.9,  1.497637E-2,   -52.41438,          NaN,         NaN, 1.488823E-12,    17.99533,          NaN,         NaN
   599.9,  5.767962E-2,   -54.77786,          NaN,         NaN, 2.859825E-12,    16.46633,          NaN,         NaN
   604.8,  4.460096E-2,   -57.46513,          NaN,         NaN, 2.967164E-12,    15.96171,          NaN,         NaN
   609.8,  6.598223E-2,   -58.83987,          NaN,         NaN, 1.250874E-12,    16.65034,          NaN,         NaN
   614.8,  4.476404E-2,   -60.49140,          NaN,         NaN, 2.485768E-12,    18.12375,          NaN,         NaN
   619.8,  6.862609E-2,   -63.23977,          NaN,         NaN, 2.156005E-12,    17.38448,          NaN,         NaN
   624.8,  1.231072E-1,   -64.21053,          NaN,         NaN, 2.376460E-12,    18.34962,          NaN,         NaN
   629.8,  8.288775E-2,   -65.37098,          NaN,         NaN, 1.626429E-12,    18.37443,          NaN,         NaN
   634.8,  1.263620E-1,   -66.94813,          NaN,         NaN, 2.056796E-12,    17.83174,          NaN,         NaN
   639.8,  1.919519E-2,   -65.07418,          NaN,         NaN, 4.180560E-12,    18.66054,          NaN,         NaN
   644.8,  1.038961E-2,   -64.61574,          NaN,         NaN, 4.174119E-12,    20.02895,          NaN,         NaN
   649.8,  8.628931E-2,   -62.43941,          NaN,         NaN, 4.987263E-12,    22.48908,          NaN,         NaN
   654.8,  6.582244E-2,   -62.54682,          NaN,         NaN, 3.254906E-12,    24.22003,          NaN,         NaN
   659.8,  4.308247E-2,   -62.57946,          NaN,         NaN, 4.584146E-12,    26.40298,          NaN,         NaN
   664.8,  7.774255E-2,   -63.45462,          NaN,         NaN, 1.436853E-12,    25.50055,          NaN,         NaN
   669.8,  2.552583E-2,   -65.11477,          NaN,         NaN, 4.872577E-12,    24.72828,          NaN,         NaN
   674.8,  3.447207E-2,   -66.67110,          NaN,         NaN, 2.159889E-12,    25.20260,          NaN,         NaN
   679.8,  1.447701E-2,   -66.84357,          NaN,         NaN, 2.258468E-12,    25.92252,          NaN,         NaN
   684.8,  2.783025E-2,   -66.19449,          NaN,         NaN, 3.000012E-12,    25.87200,          NaN,         NaN
   689.8,  3.104773E-2,   -67.45666,          NaN,         NaN, 2.759187E-12,    26.22949,          NaN,         NaN
   694.8,  2.530994E-2,   -68.82812,          NaN,         NaN, 2.240183E-12,    26.16747,          NaN,         NaN
   699.8,  6.308366E-2,   -69.70882,          NaN,         NaN, 3.851954E-12,    27.34971,          NaN,         NaN
   704.8,  2.363279E-2,   -70.86517,          NaN,         NaN, 3.145813E-12,    29.13620,          NaN,         NaN
   709.8,  4.579311E-2,   -72.67935,          NaN,         NaN, 3.173712E-12,    29.93017,          NaN,         NaN
   714.8,  2.352671E-2,   -72.40608,          NaN,         NaN, 3.533667E-12,    28.18505,          NaN,         NaN
   719.8,  1.742620E-2,   -69.85272,          NaN,         NaN, 2.467444E-12,    27.82216,          NaN,         NaN
   724.8,  1.615638E-2,   -70.30579,          NaN,         NaN, 2.624000E-12,    28.51021,          NaN,         NaN
   729.8,  2.906433E-2,   -71.31277,          NaN,         NaN, 2.095882E-12,    28.01411,          NaN,         NaN
