Time_abs/ps, Signal 1/nA, Ref.signal 1/nA, Signal 2/nA, Ref.signal 2/nA
  2675.000,     0.007000,     0.001770,    -0.001125,
  2675.050,     0.001346,     0.000025,     0.000984,
  2675.100,     0.000165,     0.000497,    -0.000195,
  2675.150,    -0.002559,     0.000473,    -0.000235,
  2675.200,    -0.005952,    -0.002765,     0.000571,
  2675.250,    -0.008387,    -0.002957,     0.000678,
  2675.300,    -0.012978,    -0.002310,    -0.000333,
  2675.350,    -0.013596,    -0.003750,     0.001000,
  2675.400,    -0.014932,    -0.003778,     0.001706,
  2675.450,    -0.019441,    -0.003070,     0.000140,
  2675.500,    -0.021388,    -0.006840,    -0.000104,
  2675.550,    -0.025535,    -0.000033,    -0.000137,
  2675.600,    -0.025815,    -0.000588,     0.000350,
  2675.650,    -0.027417,    -0.002249,    -0.001649,
  2675.700,    -0.033434,    -0.002574,    -0.000922,
  2675.750,    -0.033700,    -0.001115,    -0.000047,
  2675.800,    -0.036865,    -0.001005,    -0.001990,
  2675.850,    -0.037011,    -0.003589,     0.000193,
  2675.900,    -0.038559,     0.004041,     0.000188,
  2675.950,    -0.045325,     0.004884,     0.002490,
  2676.000,    -0.041865,     0.007109,    -0.001742,
  2676.050,    -0.046968,     0.008717,     0.000289,
  2676.100,    -0.044747,     0.008746,     0.000255,
  2676.150,    -0.047346,     0.010099,    -0.001368,
  2676.200,    -0.044519,     0.012724,     0.001093,
  2676.250,    -0.049376,     0.018839,     0.000528,
  2676.300,    -0.050963,     0.020788,    -0.000494,
  2676.350,    -0.049799,     0.020372,     0.000663,
  2676.400,    -0.052332,     0.025710,     0.001911,
  2676.450,    -0.051243,     0.025886,     0.002894,
  2676.500,    -0.055369,     0.028654,    -0.000196,
  2676.550,    -0.048438,     0.033473,     0.002064,
  2676.600,    -0.052846,     0.035902,    -0.000706,
  2676.650,    -0.046908,     0.037789,     0.000502,
  2676.700,    -0.052710,     0.046536,     0.002584,
  2676.750,    -0.048686,     0.048094,     0.000738,
  2676.800,    -0.047063,     0.052451,     0.000803,
  2676.850,    -0.048625,     0.056524,     0.000131,
  2676.900,    -0.046239,     0.059024,     0.000401,
  2676.950,    -0.046364,     0.063343,     0.002152,
  2677.000,    -0.044409,     0.069457,    -0.001691,
  2677.050,    -0.043141,     0.070276,     0.002390,
  2677.100,    -0.038754,     0.074867,     0.001045,
  2677.150,    -0.038384,     0.080138,     0.000373,
  2677.200,    -0.035437,     0.084799,     0.000774,
  2677.250,    -0.036032,     0.087749,     0.002274,
  2677.300,    -0.032758,     0.093294,     0.000194,
  2677.350,    -0.028788,     0.096037,    -0.000490,
  2677.400,    -0.027569,     0.100128,     0.002304,
  2677.450,    -0.025906,     0.101846,    -0.002862,
  2677.500,    -0.021938,     0.105412,    -0.001393,
  2677.550,    -0.016261,     0.110983,    -0.000496,
  2677.600,    -0.015514,     0.112925,    -0.000322,
  2677.650,    -0.009569,     0.118701,     0.000733,
  2677.700,    -0.007184,     0.120162,    -0.000110,
  2677.750,    -0.002079,     0.123427,    -0.003180,
  2677.800,    -0.001780,     0.128249,     0.001240,
  2677.850,     0.003509,     0.132079,     0.001577,
  2677.900,     0.008027,     0.133530,     0.001575,
  2677.950,     0.009041,     0.134871,    -0.000414,
  2678.000,     0.015334,     0.139588,     0.000497,
  2678.050,     0.019991,     0.140222,     0.000063,
  2678.100,     0.023683,     0.145538,    -0.001532,
  2678.150,     0.028112,     0.147108,     0.000701,
  2678.200,     0.032456,     0.147971,     0.000879,
  2678.250,     0.036847,     0.151538,    -0.000001,
  2678.300,     0.038026,     0.150063,     0.002496,
  2678.350,     0.042296,     0.153741,    -0.000809,
  2678.400,     0.044056,     0.155737,     0.000179,
  2678.450,     0.049012,     0.156900,    -0.001108,
  2678.500,     0.054344,     0.158966,    -0.000162,
  2678.550,     0.055961,     0.162313,     0.001926,
  2678.600,     0.062268,     0.164201,    -0.000734,
  2678.650,     0.062584,     0.166986,     0.000422,
  2678.700,     0.069209,     0.164896,     0.000501,
  2678.750,     0.074368,     0.167426,     0.001617,
  2678.800,     0.074399,     0.171096,     0.001049,
  2678.850,     0.078163,     0.175918,     0.001058,
  2678.900,     0.081045,     0.172237,    -0.000480,
  2678.950,     0.083693,     0.177474,    -0.001542,
  2679.000,     0.086125,     0.176837,     0.000696,
  2679.050,     0.088386,     0.175222,     0.000967,
  2679.100,     0.092638,     0.181482,     0.000999,
  2679.150,     0.094850,     0.182774,     0.001541,
  2679.200,     0.097361,     0.182710,     0.001963,
  2679.250,     0.099630,     0.186790,     0.000857,
  2679.300,     0.101639,     0.186505,     0.001814,
  2679.350,     0.104680,     0.184707,    -0.001701,
  2679.400,     0.107234,     0.188802,    -0.000147,
  2679.450,     0.109258,     0.193712,     0.000568,
  2679.500,     0.108943,     0.193036,    -0.000493,
  2679.550,     0.114470,     0.196441,    -0.001785,
  2679.600,     0.113721,     0.197777,     0.001270,
  2679.650,     0.117160,     0.201459,     0.000552,
  2679.700,     0.118181,     0.204156,    -0.001444,
  2679.750,     0.117649,     0.207687,     0.001797,
  2679.800,     0.120063,     0.206707,     0.002484,
  2679.850,     0.122901,     0.210094,     0.000498,
  2679.900,     0.126044,     0.212886,     0.002091,
  2679.950,     0.126898,     0.215466,     0.000829,
  2680.000,     0.125469,     0.219049,     0.000704,
  2680.050,     0.130206,     0.220331,     0.001031,
  2680.100,     0.129991,     0.224730,    -0.001666,
  2680.150,     0.134108,     0.227031,     0.001601,
  2680.200,     0.136455,     0.228626,     0.000063,
  2680.250,     0.134065,     0.233581,     0.000057,
  2680.300,     0.137317,     0.235904,    -0.000080,
  2680.350,     0.138892,     0.238843,    -0.000770,
  2680.400,     0.141145,     0.246015,     0.000762,
  2680.450,     0.144742,     0.246404,     0.000082,
  2680.500,     0.142232,     0.251407,     0.001113,
  2680.550,     0.145655,     0.252304,     0.001183,
  2680.600,     0.147576,     0.259625,     0.002371,
  2680.650,     0.149144,     0.260282,     0.001252,
  2680.700,     0.154580,     0.266620,    -0.000366,
  2680.750,     0.155712,     0.267596,     0.000324,
  2680.800,     0.156509,     0.269392,     0.000106,
  2680.850,     0.156910,     0.278213,     0.000039,
  2680.900,     0.162359,     0.281445,     0.001912,
  2680.950,     0.163465,     0.283133,    -0.000208,
  2681.000,     0.167211,     0.287826,     0.000120,
  2681.050,     0.169335,     0.288316,     0.001829,
  2681.100,     0.173626,     0.293515,     0.001720,
  2681.150,     0.175113,     0.295439,    -0.000746,
  2681.200,     0.176973,     0.297662,     0.000376,
  2681.250,     0.183822,     0.301346,     0.000505,
  2681.300,     0.185644,     0.305110,    -0.001259,
  2681.350,     0.189427,     0.307603,    -0.001466,
  2681.400,     0.193408,     0.309367,    -0.000100,
  2681.450,     0.195690,     0.312682,     0.000540,
  2681.500,     0.202003,     0.315998,    -0.001225,
  2681.550,     0.204686,     0.318832,     0.000190,
  2681.600,     0.208116,     0.324691,     0.002314,
  2681.650,     0.212156,     0.325897,     0.002502,
  2681.700,     0.215300,     0.326330,    -0.001009,
  2681.750,     0.219060,     0.326181,    -0.000626,
  2681.800,     0.223392,     0.332435,     0.002146,
  2681.850,     0.225971,     0.332847,     0.000218,
  2681.900,     0.229360,     0.336336,     0.001392,
  2681.950,     0.229933,     0.339850,    -0.001688,
  2682.000,     0.237995,     0.340309,    -0.000709,
  2682.050,     0.239676,     0.341007,     0.004015,
  2682.100,     0.243408,     0.343201,     0.000809,
  2682.150,     0.249479,     0.346159,    -0.000898,
  2682.200,     0.249569,     0.345623,     0.001408,
  2682.250,     0.257053,     0.346518,    -0.000560,
  2682.300,     0.261542,     0.351168,    -0.000558,
  2682.350,     0.259388,     0.350369,    -0.000626,
  2682.400,     0.262856,     0.352391,    -0.000433,
  2682.450,     0.266300,     0.353920,     0.001334,
  2682.500,     0.269286,     0.354742,     0.001353,
  2682.550,     0.273011,     0.354811,     0.001280,
  2682.600,     0.274532,     0.353678,     0.000251,
  2682.650,     0.275339,     0.356358,     0.002797,
  2682.700,     0.276259,     0.356936,     0.001715,
  2682.750,     0.281785,     0.355043,     0.001614,
  2682.800,     0.282591,     0.355620,    -0.000274,
  2682.850,     0.285237,     0.358645,     0.000668,
  2682.900,     0.288814,     0.358363,     0.000754,
  2682.950,     0.288803,     0.361421,     0.000875,
  2683.000,     0.291193,     0.360210,    -0.000788,
  2683.050,     0.294886,     0.359153,    -0.001369,
  2683.100,     0.294788,     0.360250,     0.000651,
  2683.150,     0.296550,     0.356225,     0.000377,
  2683.200,     0.297771,     0.357584,    -0.000649,
  2683.250,     0.299955,     0.360351,     0.000449,
  2683.300,     0.299955,     0.361823,     0.000468,
  2683.350,     0.298477,     0.360686,    -0.001432,
  2683.400,     0.300367,     0.361427,    -0.002336,
  2683.450,     0.304689,     0.360497,    -0.000423,
  2683.500,     0.305502,     0.357773,     0.001763,
  2683.550,     0.306886,     0.360996,     0.000081,
  2683.600,     0.308363,     0.360667,    -0.002113,
  2683.650,     0.309707,     0.360318,    -0.000135,
  2683.700,     0.310128,     0.361652,     0.000672,
  2683.750,     0.308586,     0.362272,    -0.000210,
  2683.800,     0.311745,     0.361971,     0.000909,
  2683.850,     0.311759,     0.364865,     0.001604,
  2683.900,     0.308881,     0.364094,     0.003200,
  2683.950,     0.311003,     0.361293,     0.002952,
  2684.000,     0.315004,     0.364351,     0.001470,
  2684.050,     0.311972,     0.365100,     0.001180,
  2684.100,     0.311186,     0.364920,     0.000298,
  2684.150,     0.310255,     0.365199,    -0.000146,
  2684.200,     0.312946,     0.364433,    -0.000266,
  2684.250,     0.312216,     0.366581,     0.000260,
  2684.300,     0.313892,     0.364868,    -0.001174,
  2684.350,     0.314709,     0.366000,    -0.000447,
  2684.400,     0.314353,     0.366327,     0.001420,
  2684.450,     0.313877,     0.367812,     0.001766,
  2684.500,     0.312726,     0.367942,     0.001382,
  2684.550,     0.315342,     0.368221,    -0.001095,
  2684.600,     0.315511,     0.369910,     0.001453,
  2684.650,     0.313663,     0.370918,     0.001018,
  2684.700,     0.315166,     0.371321,    -0.000633,
  2684.750,     0.314906,     0.369612,     0.002887,
  2684.800,     0.318309,     0.370341,     0.002003,
  2684.850,     0.319649,     0.369948,    -0.001177,
  2684.900,     0.319257,     0.367282,     0.003507,
  2684.950,     0.320322,     0.368492,     0.000994,
  2685.000,     0.319099,     0.373034,     0.001826,
  2685.050,     0.318658,     0.370643,     0.001969,
  2685.100,     0.320333,     0.367127,     0.001620,
  2685.150,     0.321793,     0.366642,     0.000550,
  2685.200,     0.319160,     0.365659,     0.001435,
  2685.250,     0.318173,     0.368788,    -0.000046,
  2685.300,     0.322528,     0.368466,     0.001814,
  2685.350,     0.325842,     0.364385,     0.000696,
  2685.400,     0.322464,     0.362852,    -0.001074,
  2685.450,     0.322064,     0.364299,     0.000765,
  2685.500,     0.323836,     0.361543,    -0.000006,
  2685.550,     0.321008,     0.359971,    -0.000247,
  2685.600,     0.321361,     0.361673,    -0.000207,
  2685.650,     0.324715,     0.357392,    -0.000249,
  2685.700,     0.322472,     0.358313,     0.002018,
  2685.750,     0.322243,     0.356244,     0.001273,
  2685.800,     0.325152,     0.357229,     0.000838,
  2685.850,     0.325131,     0.353510,     0.000695,
  2685.900,     0.323696,     0.353522,     0.000865,
  2685.950,     0.322823,     0.348727,     0.000874,
  2686.000,     0.324867,     0.347897,     0.001118,
  2686.050,     0.322291,     0.346687,    -0.000149,
  2686.100,     0.320801,     0.345820,    -0.002655,
  2686.150,     0.317786,     0.344423,     0.001358,
  2686.200,     0.321213,     0.342585,    -0.000499,
  2686.250,     0.323307,     0.338664,    -0.001827,
  2686.300,     0.320404,     0.335681,     0.000164,
  2686.350,     0.321112,     0.337326,     0.000668,
  2686.400,     0.317634,     0.333838,     0.000626,
  2686.450,     0.316060,     0.327902,     0.001161,
  2686.500,     0.317856,     0.328352,     0.001054,
  2686.550,     0.318521,     0.322200,    -0.002487,
  2686.600,     0.315798,     0.319816,    -0.001684,
  2686.650,     0.315622,     0.318503,     0.002025,
  2686.700,     0.313326,     0.319750,     0.002194,
  2686.750,     0.313514,     0.314733,     0.001645,
  2686.800,     0.314929,     0.307352,    -0.000006,
  2686.850,     0.311502,     0.305257,     0.001064,
  2686.900,     0.310896,     0.303415,     0.001274,
  2686.950,     0.308772,     0.300884,    -0.000466,
  2687.000,     0.305998,     0.296798,     0.000719,
  2687.050,     0.305466,     0.294038,     0.002492,
  2687.100,     0.304306,     0.291584,     0.001122,
  2687.150,     0.301076,     0.286137,    -0.001222,
  2687.200,     0.298960,     0.284060,    -0.001402,
  2687.250,     0.297164,     0.280597,     0.000137,
  2687.300,     0.297741,     0.277903,     0.001090,
  2687.350,     0.294621,     0.275790,     0.001112,
  2687.400,     0.289367,     0.273790,    -0.000997,
