Time_abs/ps, Signal 1/nA, Ref.signal 1/nA, Signal 2/nA, Ref.signal 2/nA
  2675.000,    -0.010978,     0.010097,     0.004578,
  2675.050,    -0.002227,     0.009802,    -0.003956,
  2675.100,     0.005870,     0.008807,    -0.001428,
  2675.150,     0.005690,    -0.022493,     0.001876,
  2675.200,     0.001644,    -0.006213,    -0.001070,
  2675.250,    -0.003760,    -0.017859,    -0.001124,
  2675.300,     0.006125,    -0.024742,     0.000675,
  2675.350,     0.003677,    -0.011907,     0.003015,
  2675.400,     0.002241,    -0.017015,     0.008468,
  2675.450,    -0.000975,    -0.004714,    -0.002269,
  2675.500,     0.009213,     0.005499,     0.004235,
  2675.550,     0.007422,     0.018502,    -0.000867,
  2675.600,    -0.000285,     0.035933,     0.005929,
  2675.650,     0.011731,     0.055407,     0.003193,
  2675.700,    -0.004708,     0.078070,     0.008111,
  2675.750,    -0.000346,     0.112889,    -0.001128,
  2675.800,    -0.010928,     0.125392,     0.002074,
  2675.850,     0.004887,     0.154415,     0.006801,
  2675.900,     0.010204,     0.201209,     0.000118,
  2675.950,     0.002342,     0.222335,     0.002171,
  2676.000,     0.000512,     0.264030,     0.003691,
  2676.050,     0.013415,     0.287429,     0.002933,
  2676.100,     0.007787,     0.322172,     0.003774,
  2676.150,     0.017565,     0.369197,     0.005379,
  2676.200,     0.000338,     0.398061,    -0.004275,
  2676.250,     0.011733,     0.434090,    -0.002807,
  2676.300,     0.004152,     0.464587,    -0.001247,
  2676.350,     0.006922,     0.499763,     0.007869,
  2676.400,     0.003610,     0.536156,     0.010745,
  2676.450,     0.007416,     0.559095,     0.008757,
  2676.500,    -0.002497,     0.582366,     0.000297,
  2676.550,     0.002737,     0.610480,     0.004344,
  2676.600,     0.006954,     0.624542,     0.005420,
  2676.650,     0.001659,     0.643277,     0.000647,
  2676.700,     0.016078,     0.652062,     0.008634,
  2676.750,     0.011671,     0.658547,     0.006400,
  2676.800,     0.012920,     0.658794,     0.011937,
  2676.850,     0.012399,     0.659477,     0.003161,
  2676.900,     0.012984,     0.658268,     0.000277,
  2676.950,     0.020088,     0.645285,     0.002290,
  2677.000,     0.013369,     0.639533,     0.008269,
