Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  4.129940E-2,    -3.14159,          NaN,         NaN, 3.852969E-13,    -0.84068,          NaN,         NaN
     5.0,  9.534983E-2,    -5.96191,          NaN,         NaN, 7.803681E-12,    -1.13769,          NaN,         NaN
    10.0,  7.999097E-2,    -5.57244,          NaN,         NaN, 1.100148E-11,    -1.34198,          NaN,         NaN
    15.0,  8.776268E-2,    -5.52683,          NaN,         NaN, 1.968837E-11,    -0.69801,          NaN,         NaN
    20.0,  1.619626E-1,    -5.61713,          NaN,         NaN, 1.040427E-11,    -1.53903,          NaN,         NaN
    25.0,  3.178922E-1,    -4.36809,          NaN,         NaN, 1.894952E-11,    -0.69039,          NaN,         NaN
    30.0,  9.151839E-2,    -7.24001,          NaN,         NaN, 1.109889E-11,     0.21476,          NaN,         NaN
    35.0,  2.960062E-1,    -5.08356,          NaN,         NaN, 1.341295E-11,     2.23129,          NaN,         NaN
    40.0,  6.162484E-1,    -5.85866,          NaN,         NaN, 1.001932E-11,     2.74585,          NaN,         NaN
    45.0,  1.070862E+0,    -5.90888,          NaN,         NaN, 9.286695E-12,     2.29793,          NaN,         NaN
    50.0,  1.324767E+0,    -4.97662,          NaN,         NaN, 1.578596E-11,     1.68425,          NaN,         NaN
    55.0,  3.070845E+0,    -2.86038,          NaN,         NaN, 1.779585E-11,     0.13822,          NaN,         NaN
    60.0,  1.061708E+0,    -2.02885,          NaN,         NaN, 8.853139E-12,    -1.37310,          NaN,         NaN
    65.0,  1.418697E+0,    -1.93032,          NaN,         NaN, 9.893974E-12,    -3.05503,          NaN,         NaN
    70.0,  3.217141E+0,    -2.22149,          NaN,         NaN, 1.656733E-11,    -3.92536,          NaN,         NaN
    75.0,  3.246114E+0,    -1.85208,          NaN,         NaN, 8.972405E-12,    -4.39144,          NaN,         NaN
    80.0,  4.296851E+0,    -0.72177,          NaN,         NaN, 2.125935E-11,    -3.79046,          NaN,         NaN
    85.0,  2.208654E-1,     0.15266,          NaN,         NaN, 8.141840E-12,    -4.35846,          NaN,         NaN
    90.0,  1.410858E+0,     0.69548,          NaN,         NaN, 7.332241E-12,    -3.60047,          NaN,         NaN
    95.0,  2.724799E+0,     0.42474,          NaN,         NaN, 8.787060E-12,    -2.66950,          NaN,         NaN
   100.0,  3.563976E+0,     0.52265,          NaN,         NaN, 1.425116E-11,    -3.08141,          NaN,         NaN
   105.0,  4.154426E+0,     1.21406,          NaN,         NaN, 1.019933E-11,    -2.39613,          NaN,         NaN
   110.0,  4.612029E+0,     1.30275,          NaN,         NaN, 1.444515E-11,    -2.51945,          NaN,         NaN
   115.0,  6.566165E+0,     1.31544,          NaN,         NaN, 2.146776E-11,    -2.45789,          NaN,         NaN
   120.0,  4.629143E+0,     2.17665,          NaN,         NaN, 1.400232E-11,    -1.09450,          NaN,         NaN
   125.0,  5.167681E+0,     3.06597,          NaN,         NaN, 1.427278E-11,    -0.02128,          NaN,         NaN
   130.0,  5.923799E+0,     3.38883,          NaN,         NaN, 2.333725E-11,    -0.46612,          NaN,         NaN
   135.0,  5.399460E+0,     3.61896,          NaN,         NaN, 1.455641E-11,     0.32579,          NaN,         NaN
