Time_abs/ps, Signal 1/nA, Ref.signal 1/nA, Signal 2/nA, Ref.signal 2/nA
  2675.000,    -0.002178,     0.010097,    -0.002031,
  2675.050,     0.000787,     0.009802,    -0.000313,
  2675.100,    -0.000578,     0.008807,     0.000665,
  2675.150,     0.000860,    -0.022493,     0.000876,
  2675.200,     0.001109,    -0.006213,     0.000803,
  2675.250,    -0.002326,    -0.017859,     0.000528,
  2675.300,    -0.000199,    -0.024742,     0.001022,
  2675.350,     0.000242,    -0.011907,    -0.001884,
  2675.400,    -0.001001,    -0.017015,    -0.001442,
  2675.450,     0.000723,    -0.004714,    -0.003032,
  2675.500,     0.000336,     0.005499,    -0.000662,
  2675.550,     0.000245,     0.018502,     0.001277,
  2675.600,    -0.000606,     0.035933,     0.000049,
  2675.650,    -0.000316,     0.055407,     0.000742,
  2675.700,     0.004676,     0.078070,    -0.000408,
  2675.750,    -0.002365,     0.112889,    -0.000186,
  2675.800,     0.000239,     0.125392,     0.000556,
  2675.850,    -0.001664,     0.154415,     0.000472,
  2675.900,    -0.000851,     0.201209,     0.000376,
  2675.950,    -0.001201,     0.222335,    -0.000711,
  2676.000,    -0.001119,     0.264030,    -0.002283,
  2676.050,     0.000802,     0.287429,    -0.000603,
  2676.100,     0.000573,     0.322172,    -0.000429,
  2676.150,     0.000242,     0.369197,    -0.000353,
  2676.200,     0.004235,     0.398061,    -0.000511,
  2676.250,     0.002742,     0.434090,     0.001900,
  2676.300,    -0.000268,     0.464587,    -0.000693,
  2676.350,     0.005491,     0.499763,    -0.000171,
  2676.400,     0.002058,     0.536156,    -0.001925,
  2676.450,     0.004824,     0.559095,    -0.000158,
  2676.500,     0.004706,     0.582366,     0.001922,
  2676.550,     0.005368,     0.610480,     0.002429,
  2676.600,     0.005305,     0.624542,     0.002082,
  2676.650,     0.004044,     0.643277,    -0.000802,
  2676.700,     0.007923,     0.652062,    -0.000082,
  2676.750,     0.007491,     0.658547,    -0.003946,
  2676.800,     0.005894,     0.658794,     0.000188,
  2676.850,     0.008159,     0.659477,     0.000344,
  2676.900,     0.009342,     0.658268,    -0.001380,
  2676.950,     0.009768,     0.645285,    -0.000770,
  2677.000,     0.008981,     0.639533,     0.000432,
  2677.050,     0.010836,     0.627643,    -0.000989,
  2677.100,     0.012037,     0.600747,    -0.001110,
  2677.150,     0.014594,     0.591731,    -0.000511,
  2677.200,     0.011748,     0.560187,    -0.001220,
  2677.250,     0.012310,     0.549296,     0.001012,
  2677.300,     0.014636,     0.508593,    -0.001366,
  2677.350,     0.014304,     0.495020,     0.000797,
  2677.400,     0.015131,     0.461245,    -0.000191,
  2677.450,     0.015503,     0.422496,    -0.002789,
  2677.500,     0.016119,     0.394236,    -0.000516,
  2677.550,     0.017813,     0.353572,    -0.000131,
  2677.600,     0.018935,     0.337971,     0.000168,
  2677.650,     0.019144,     0.297855,     0.001845,
  2677.700,     0.017993,     0.255901,    -0.001173,
  2677.750,     0.019938,     0.219485,     0.000156,
  2677.800,     0.020220,     0.177796,     0.001054,
  2677.850,     0.022991,     0.144604,     0.000867,
  2677.900,     0.019287,     0.109496,     0.002262,
  2677.950,     0.020615,     0.075898,     0.000657,
  2678.000,     0.021106,     0.047645,    -0.000654,
  2678.050,     0.021738,     0.025669,    -0.001164,
  2678.100,     0.023283,    -0.011901,    -0.003657,
  2678.150,     0.025255,    -0.042060,    -0.000176,
  2678.200,     0.022434,    -0.068110,    -0.002639,
  2678.250,     0.023999,    -0.093075,    -0.000259,
  2678.300,     0.023395,    -0.117989,     0.000407,
  2678.350,     0.025849,    -0.127829,     0.000229,
  2678.400,     0.026056,    -0.151211,    -0.001223,
  2678.450,     0.025463,    -0.164835,     0.001234,
  2678.500,     0.027328,    -0.176158,     0.000180,
  2678.550,     0.026626,    -0.196635,     0.001068,
  2678.600,     0.027101,    -0.199990,    -0.002125,
  2678.650,     0.029320,    -0.209255,     0.001006,
  2678.700,     0.028335,    -0.215299,    -0.001155,
  2678.750,     0.028679,    -0.217963,    -0.001544,
  2678.800,     0.028499,    -0.219616,     0.001459,
  2678.850,     0.032047,    -0.218095,    -0.002651,
  2678.900,     0.031071,    -0.224717,    -0.000082,
  2678.950,     0.034902,    -0.233522,    -0.002150,
  2679.000,     0.033766,    -0.239785,     0.000855,
  2679.050,     0.036145,    -0.233249,    -0.001360,
  2679.100,     0.036475,    -0.237120,    -0.000270,
  2679.150,     0.035404,    -0.230671,    -0.000545,
  2679.200,     0.037317,    -0.211055,     0.001863,
  2679.250,     0.038554,    -0.167443,     0.000067,
  2679.300,     0.041426,    -0.128020,    -0.000468,
  2679.350,     0.037013,    -0.069321,     0.000380,
  2679.400,     0.039479,     0.011027,     0.000696,
  2679.450,     0.045471,     0.096408,    -0.000624,
  2679.500,     0.040686,     0.181976,     0.000663,
  2679.550,     0.041707,     0.281097,     0.001758,
  2679.600,     0.043242,     0.361573,    -0.000887,
  2679.650,     0.044190,     0.443641,    -0.001685,
  2679.700,     0.045185,     0.511417,    -0.000802,
  2679.750,     0.046958,     0.565844,    -0.000338,
  2679.800,     0.046119,     0.593672,    -0.001888,
  2679.850,     0.048982,     0.609502,    -0.002553,
  2679.900,     0.047066,     0.600684,    -0.000700,
  2679.950,     0.044440,     0.584080,     0.001599,
  2680.000,     0.048545,     0.563477,    -0.000484,
  2680.050,     0.048518,     0.527081,    -0.000055,
  2680.100,     0.049141,     0.494539,    -0.001867,
  2680.150,     0.049576,     0.448919,    -0.000827,
  2680.200,     0.053244,     0.407437,    -0.002517,
  2680.250,     0.054872,     0.359907,    -0.003685,
  2680.300,     0.051469,     0.322146,     0.000787,
  2680.350,     0.049019,     0.276099,     0.000475,
  2680.400,     0.053121,     0.239162,    -0.000000,
  2680.450,     0.054705,     0.203377,     0.000337,
  2680.500,     0.052844,     0.178424,    -0.002138,
  2680.550,     0.052269,     0.144944,    -0.000814,
  2680.600,     0.051834,     0.112096,    -0.000337,
  2680.650,     0.054746,     0.089714,     0.001000,
  2680.700,     0.052287,     0.061927,     0.001118,
  2680.750,     0.052908,     0.050336,    -0.000702,
  2680.800,     0.052077,     0.038542,    -0.000829,
  2680.850,     0.051219,     0.008092,     0.001669,
  2680.900,     0.052844,    -0.014537,     0.000130,
  2680.950,     0.051886,    -0.021475,    -0.002444,
  2681.000,     0.053922,    -0.044274,    -0.002332,
  2681.050,     0.056307,    -0.070339,     0.000305,
  2681.100,     0.057592,    -0.099712,    -0.002332,
  2681.150,     0.053151,    -0.146296,    -0.002451,
  2681.200,     0.054793,    -0.191514,    -0.000390,
  2681.250,     0.053785,    -0.237602,     0.000909,
  2681.300,     0.051377,    -0.297276,    -0.000760,
  2681.350,     0.053738,    -0.337897,     0.000945,
  2681.400,     0.051269,    -0.380857,    -0.001399,
  2681.450,     0.050199,    -0.424005,    -0.002579,
  2681.500,     0.050101,    -0.461895,    -0.004031,
  2681.550,     0.051733,    -0.488688,    -0.000139,
  2681.600,     0.051135,    -0.517910,     0.002636,
  2681.650,     0.049258,    -0.542959,    -0.000392,
  2681.700,     0.050304,    -0.570023,    -0.001530,
  2681.750,     0.050851,    -0.579861,    -0.000276,
  2681.800,     0.048550,    -0.599062,    -0.003430,
  2681.850,     0.048735,    -0.608895,    -0.000720,
  2681.900,     0.050430,    -0.618277,     0.001128,
  2681.950,     0.047086,    -0.632766,     0.000332,
  2682.000,     0.044924,    -0.663042,    -0.001039,
  2682.050,     0.046644,    -0.674821,     0.001122,
  2682.100,     0.044622,    -0.681553,     0.001170,
  2682.150,     0.045869,    -0.699427,    -0.000702,
  2682.200,     0.045251,    -0.702053,    -0.000453,
  2682.250,     0.043777,    -0.718340,    -0.001310,
  2682.300,     0.040937,    -0.721942,    -0.000921,
  2682.350,     0.041712,    -0.728622,    -0.000912,
  2682.400,     0.042168,    -0.735783,    -0.001608,
  2682.450,     0.039640,    -0.733094,    -0.000753,
  2682.500,     0.037825,    -0.728512,    -0.001690,
  2682.550,     0.037644,    -0.715169,     0.000110,
  2682.600,     0.037383,    -0.713260,    -0.001253,
  2682.650,     0.036404,    -0.715345,    -0.004274,
  2682.700,     0.038192,    -0.711362,    -0.001910,
  2682.750,     0.036177,    -0.702280,    -0.002424,
  2682.800,     0.037204,    -0.711646,    -0.001192,
  2682.850,     0.036626,    -0.729386,     0.001286,
  2682.900,     0.036942,    -0.740915,     0.000378,
  2682.950,     0.033261,    -0.759323,    -0.000118,
  2683.000,     0.032476,    -0.786125,     0.000384,
  2683.050,     0.033747,    -0.822888,     0.001070,
  2683.100,     0.034124,    -0.861197,     0.000758,
  2683.150,     0.030499,    -0.906640,     0.000584,
  2683.200,     0.031939,    -0.964985,    -0.000194,
  2683.250,     0.032455,    -1.013909,     0.001253,
  2683.300,     0.032430,    -1.060874,    -0.000629,
  2683.350,     0.032617,    -1.110451,    -0.000019,
  2683.400,     0.030069,    -1.169394,    -0.001846,
  2683.450,     0.032841,    -1.229594,    -0.001591,
  2683.500,     0.031567,    -1.298067,    -0.001149,
  2683.550,     0.029831,    -1.358638,    -0.001381,
  2683.600,     0.028920,    -1.436314,     0.000922,
  2683.650,     0.030931,    -1.516200,     0.000755,
  2683.700,     0.029342,    -1.621258,    -0.001104,
  2683.750,     0.027746,    -1.733641,    -0.001974,
  2683.800,     0.027778,    -1.855993,    -0.000164,
  2683.850,     0.029196,    -1.986703,    -0.000599,
  2683.900,     0.028812,    -2.114139,    -0.001681,
  2683.950,     0.030606,    -2.261591,    -0.002512,
  2684.000,     0.030050,    -2.417478,    -0.000104,
  2684.050,     0.028633,    -2.578953,    -0.001651,
  2684.100,     0.026691,    -2.733691,    -0.000587,
  2684.150,     0.026584,    -2.872269,     0.000823,
  2684.200,     0.028274,    -2.995181,    -0.000641,
  2684.250,     0.028178,    -3.064348,     0.000753,
  2684.300,     0.030437,    -3.060457,     0.001341,
  2684.350,     0.026234,    -2.975672,    -0.003278,
  2684.400,     0.026515,    -2.769614,    -0.000891,
  2684.450,     0.030881,    -2.445665,    -0.000308,
  2684.500,     0.030060,    -1.978177,    -0.000210,
  2684.550,     0.030633,    -1.374134,    -0.000359,
  2684.600,     0.030047,    -0.646661,     0.000192,
  2684.650,     0.034797,     0.142388,    -0.001162,
  2684.700,     0.035511,     0.964448,    -0.001355,
  2684.750,     0.037353,     1.763597,    -0.001073,
  2684.800,     0.036007,     2.471954,    -0.001070,
  2684.850,     0.036666,     3.029721,    -0.002214,
  2684.900,     0.038310,     3.381381,    -0.001347,
  2684.950,     0.035937,     3.491319,    -0.000870,
  2685.000,     0.037824,     3.338173,    -0.002331,
  2685.050,     0.038439,     2.942136,    -0.000131,
  2685.100,     0.036609,     2.309867,    -0.000457,
  2685.150,     0.034938,     1.491233,    -0.000864,
  2685.200,     0.035031,     0.485255,    -0.001176,
  2685.250,     0.035154,    -0.637597,    -0.000310,
  2685.300,     0.036161,    -1.832965,    -0.002341,
  2685.350,     0.036888,    -3.070092,    -0.003499,
  2685.400,     0.032756,    -4.331265,     0.000016,
  2685.450,     0.036960,    -5.625073,    -0.000435,
  2685.500,     0.035593,    -6.906135,    -0.003006,
  2685.550,     0.035180,    -8.175638,    -0.000481,
  2685.600,     0.035180,    -9.444627,    -0.003119,
  2685.650,     0.034227,   -10.718985,    -0.000209,
  2685.700,     0.034488,   -12.028922,    -0.000237,
  2685.750,     0.032564,   -13.393761,    -0.000435,
  2685.800,     0.035112,   -14.841252,    -0.001244,
  2685.850,     0.034795,   -16.333298,    -0.002661,
  2685.900,     0.031923,   -17.948794,     0.000726,
  2685.950,     0.033249,   -19.673164,    -0.000149,
  2686.000,     0.032337,   -21.516087,    -0.002255,
  2686.050,     0.030682,   -23.523959,    -0.002530,
  2686.100,     0.031801,   -25.714920,    -0.000156,
  2686.150,     0.032646,   -28.127238,    -0.002368,
  2686.200,     0.028278,   -30.765266,    -0.001764,
  2686.250,     0.029308,   -33.664345,     0.000700,
  2686.300,     0.028374,   -36.853601,    -0.002170,
  2686.350,     0.028430,   -40.342161,    -0.001411,
  2686.400,     0.025750,   -44.156998,    -0.001456,
  2686.450,     0.024498,   -48.341502,    -0.002410,
  2686.500,     0.026691,   -52.863347,     0.000016,
  2686.550,     0.021968,   -57.755208,     0.001174,
  2686.600,     0.021001,   -63.126664,     0.000107,
  2686.650,     0.022249,   -68.978244,    -0.000782,
  2686.700,     0.018595,   -75.370328,    -0.002089,
  2686.750,     0.017460,   -82.356490,    -0.003201,
  2686.800,     0.014034,   -89.972639,    -0.001399,
  2686.850,     0.013621,   -98.321080,    -0.000747,
  2686.900,     0.010218,  -107.426367,    -0.000195,
  2686.950,     0.006740,  -117.218342,    -0.001988,
  2687.000,     0.009178,  -127.532515,    -0.002544,
  2687.050,     0.003469,  -138.081181,    -0.001343,
  2687.100,     0.002757,  -148.357013,    -0.000043,
  2687.150,     0.003386,  -157.560551,    -0.001019,
  2687.200,     0.001327,  -164.643042,     0.001676,
  2687.250,    -0.003859,  -168.214310,    -0.000998,
  2687.300,    -0.003874,  -166.614124,    -0.002563,
  2687.350,    -0.001941,  -158.046430,    -0.001094,
  2687.400,    -0.006941,  -140.714836,     0.000277,
  2687.450,    -0.010802,  -113.056230,     0.000083,
  2687.500,    -0.010100,   -74.138029,    -0.003217,
  2687.550,    -0.012135,   -23.881685,    -0.003617,
  2687.600,    -0.017877,    36.965601,    -0.001734,
  2687.650,    -0.018875,   106.456790,    -0.003248,
  2687.700,    -0.022359,   181.467028,    -0.004835,
  2687.750,    -0.024581,   258.179363,     0.001143,
  2687.800,    -0.026205,   332.223121,    -0.000896,
  2687.850,    -0.026582,   399.216293,    -0.000848,
  2687.900,    -0.030532,   455.237654,    -0.001569,
  2687.950,    -0.036637,   497.125774,    -0.003226,
  2688.000,    -0.041085,   523.042864,     0.000188,
  2688.050,    -0.045190,   532.290121,    -0.000104,
  2688.100,    -0.049480,   525.350075,     0.001673,
  2688.150,    -0.052212,   503.785326,    -0.000256,
  2688.200,    -0.055954,   469.815283,    -0.001052,
  2688.250,    -0.060956,   426.121277,    -0.001767,
  2688.300,    -0.064964,   375.498057,    -0.001836,
  2688.350,    -0.067335,   320.760511,    -0.003219,
  2688.400,    -0.073097,   264.286271,    -0.000800,
  2688.450,    -0.080159,   208.282301,    -0.001381,
  2688.500,    -0.082281,   154.411896,    -0.000930,
  2688.550,    -0.087952,   103.827662,    -0.000225,
  2688.600,    -0.092263,    57.482523,     0.001529,
  2688.650,    -0.093969,    15.959546,    -0.001340,
  2688.700,    -0.095188,   -20.430067,    -0.002578,
  2688.750,    -0.099736,   -51.458089,    -0.002404,
  2688.800,    -0.102615,   -77.095005,     0.002177,
  2688.850,    -0.103225,   -97.349800,    -0.000070,
  2688.900,    -0.103950,  -112.281176,    -0.002500,
  2688.950,    -0.103366,  -122.141371,    -0.001197,
  2689.000,    -0.102532,  -127.349916,     0.000377,
  2689.050,    -0.106351,  -128.561853,     0.001238,
  2689.100,    -0.107929,  -126.711918,    -0.000951,
  2689.150,    -0.106692,  -122.973349,     0.000443,
  2689.200,    -0.105528,  -118.596945,    -0.000858,
  2689.250,    -0.105343,  -114.839981,    -0.002468,
  2689.300,    -0.105558,  -112.720057,    -0.003083,
  2689.350,    -0.101506,  -112.892720,    -0.001617,
  2689.400,    -0.099601,  -115.518684,    -0.001803,
  2689.450,    -0.100268,  -120.220799,     0.001839,
  2689.500,    -0.099371,  -126.176613,     0.000452,
  2689.550,    -0.098628,  -132.277205,     0.000556,
  2689.600,    -0.095403,  -137.280006,    -0.002700,
  2689.650,    -0.095190,  -140.093519,    -0.000872,
  2689.700,    -0.094239,  -139.965614,     0.001389,
  2689.750,    -0.091737,  -136.604793,     0.001369,
  2689.800,    -0.092293,  -130.183200,    -0.000764,
  2689.850,    -0.092137,  -121.275435,    -0.001323,
  2689.900,    -0.087461,  -110.769981,    -0.001176,
  2689.950,    -0.084860,   -99.640944,    -0.000490,
  2690.000,    -0.086723,   -88.824045,    -0.001116,
  2690.050,    -0.086052,   -79.078375,    -0.002061,
  2690.100,    -0.084147,   -70.884761,    -0.002040,
  2690.150,    -0.079091,   -64.483663,    -0.001369,
  2690.200,    -0.079038,   -59.915228,    -0.001684,
  2690.250,    -0.078329,   -56.976835,    -0.001118,
  2690.300,    -0.072992,   -55.330541,     0.001049,
  2690.350,    -0.069466,   -54.593146,     0.001995,
  2690.400,    -0.068688,   -54.344569,    -0.000215,
  2690.450,    -0.065770,   -54.208019,    -0.001228,
  2690.500,    -0.065413,   -53.817750,    -0.001009,
  2690.550,    -0.062307,   -52.837750,    -0.002888,
  2690.600,    -0.059157,   -51.067823,    -0.000601,
  2690.650,    -0.055244,   -48.347518,    -0.000945,
  2690.700,    -0.054341,   -44.614877,    -0.001191,
  2690.750,    -0.051658,   -39.931749,    -0.000820,
  2690.800,    -0.048044,   -34.434284,    -0.000659,
  2690.850,    -0.048946,   -28.411226,    -0.001694,
  2690.900,    -0.047914,   -22.287026,    -0.000547,
  2690.950,    -0.044200,   -16.497156,    -0.000873,
  2691.000,    -0.040701,   -11.541567,    -0.000502,
  2691.050,    -0.042823,    -7.913607,    -0.001442,
  2691.100,    -0.038230,    -5.998861,    -0.001125,
  2691.150,    -0.038753,    -6.025637,    -0.001357,
  2691.200,    -0.036220,    -7.960383,    -0.000381,
  2691.250,    -0.033378,   -11.558085,     0.001316,
  2691.300,    -0.037013,   -16.317633,    -0.000298,
  2691.350,    -0.034707,   -21.540290,    -0.001577,
  2691.400,    -0.033511,   -26.502330,     0.000040,
  2691.450,    -0.033349,   -30.528512,    -0.000088,
  2691.500,    -0.031450,   -33.087307,     0.000557,
  2691.550,    -0.031094,   -33.877778,     0.000469,
  2691.600,    -0.033611,   -32.954593,     0.000899,
  2691.650,    -0.034386,   -30.591711,     0.001283,
  2691.700,    -0.031632,   -27.302096,    -0.000791,
  2691.750,    -0.028029,   -23.678294,    -0.001530,
  2691.800,    -0.028886,   -20.240040,     0.000642,
  2691.850,    -0.028950,   -17.328056,    -0.000329,
  2691.900,    -0.028848,   -15.076168,     0.000384,
  2691.950,    -0.027768,   -13.387643,    -0.001036,
  2692.000,    -0.027983,   -12.000487,    -0.000972,
  2692.050,    -0.025458,   -10.520875,    -0.000155,
  2692.100,    -0.023561,    -8.571033,    -0.001612,
  2692.150,    -0.027458,    -5.831620,    -0.001866,
  2692.200,    -0.023840,    -2.160975,    -0.000449,
  2692.250,    -0.023280,     2.392315,    -0.000377,
  2692.300,    -0.024059,     7.675162,     0.000504,
  2692.350,    -0.025506,    13.346285,    -0.000679,
  2692.400,    -0.022933,    18.952507,    -0.001618,
  2692.450,    -0.022189,    24.047171,    -0.001110,
  2692.500,    -0.022638,    28.211898,    -0.001304,
  2692.550,    -0.019002,    31.126046,    -0.001763,
  2692.600,    -0.018868,    32.613635,    -0.002277,
  2692.650,    -0.018178,    32.606995,    -0.002855,
  2692.700,    -0.017591,    31.218098,    -0.002174,
  2692.750,    -0.017060,    28.639774,    -0.002491,
  2692.800,    -0.016634,    25.118621,    -0.002110,
  2692.850,    -0.018084,    20.965413,    -0.000744,
  2692.900,    -0.016811,    16.398046,     0.000234,
  2692.950,    -0.016112,    11.642343,    -0.003408,
  2693.000,    -0.015585,     6.858449,    -0.000173,
  2693.050,    -0.017014,     2.143035,     0.002103,
  2693.100,    -0.013649,    -2.402647,    -0.000155,
  2693.150,    -0.008441,    -6.723019,    -0.002088,
  2693.200,    -0.010989,   -10.745056,    -0.001158,
  2693.250,    -0.013689,   -14.349666,    -0.004329,
  2693.300,    -0.008979,   -17.398429,    -0.001936,
  2693.350,    -0.009222,   -19.738266,    -0.000671,
  2693.400,    -0.009410,   -21.161811,    -0.002097,
  2693.450,    -0.008127,   -21.471668,    -0.001863,
  2693.500,    -0.009882,   -20.537822,    -0.001048,
  2693.550,    -0.011238,   -18.250444,    -0.001870,
  2693.600,    -0.010362,   -14.624202,    -0.001431,
  2693.650,    -0.009975,    -9.858198,    -0.000256,
  2693.700,    -0.007909,    -4.266847,    -0.001813,
  2693.750,    -0.006658,     1.735922,    -0.002065,
  2693.800,    -0.005859,     7.655748,    -0.003457,
  2693.850,    -0.007416,    13.018000,    -0.004253,
  2693.900,    -0.007465,    17.427011,    -0.001115,
  2693.950,    -0.004703,    20.608075,    -0.003587,
  2694.000,    -0.003501,    22.460214,    -0.002305,
  2694.050,    -0.005260,    23.052073,    -0.001323,
  2694.100,    -0.004247,    22.599848,    -0.002359,
  2694.150,    -0.003752,    21.398002,    -0.002930,
  2694.200,    -0.003849,    19.783759,    -0.001998,
  2694.250,    -0.004320,    18.087764,    -0.003558,
  2694.300,    -0.003065,    16.516675,    -0.003566,
  2694.350,    -0.002943,    15.201912,    -0.003847,
  2694.400,     0.000444,    14.119454,    -0.001203,
  2694.450,     0.000620,    13.232038,    -0.001682,
  2694.500,     0.000619,    12.381208,    -0.002258,
  2694.550,     0.003037,    11.385109,    -0.002094,
  2694.600,     0.003931,    10.140649,    -0.000480,
  2694.650,     0.004448,     8.551124,    -0.002778,
  2694.700,     0.006013,     6.552844,    -0.001346,
  2694.750,     0.007865,     4.145269,     0.000037,
  2694.800,     0.009595,     1.375869,    -0.001544,
  2694.850,     0.011403,    -1.628068,    -0.001967,
  2694.900,     0.011838,    -4.727833,    -0.001246,
  2694.950,     0.013180,    -7.721173,    -0.001816,
  2695.000,     0.015733,   -10.345247,     0.001198,
  2695.050,     0.018061,   -12.336483,     0.000465,
  2695.100,     0.020519,   -13.454875,    -0.001046,
  2695.150,     0.021828,   -13.447544,     0.000826,
  2695.200,     0.024347,   -12.200197,    -0.002113,
  2695.250,     0.027426,    -9.687660,    -0.003091,
  2695.300,     0.029420,    -6.027975,    -0.001167,
  2695.350,     0.034270,    -1.473957,    -0.003494,
  2695.400,     0.039974,     3.644918,    -0.000682,
  2695.450,     0.041592,     8.929050,    -0.000308,
  2695.500,     0.045540,    13.997369,    -0.000507,
  2695.550,     0.050253,    18.502438,    -0.000075,
  2695.600,     0.052370,    22.200059,    -0.002837,
  2695.650,     0.058657,    24.945148,    -0.003645,
  2695.700,     0.063122,    26.712515,    -0.001250,
  2695.750,     0.068757,    27.525880,    -0.000456,
  2695.800,     0.074117,    27.450639,    -0.001791,
  2695.850,     0.081072,    26.582694,    -0.002326,
  2695.900,     0.088269,    25.026970,     0.000435,
  2695.950,     0.091923,    22.922311,    -0.002153,
  2696.000,     0.096952,    20.370385,    -0.002870,
  2696.050,     0.104054,    17.540905,    -0.001894,
  2696.100,     0.110510,    14.655167,    -0.000064,
  2696.150,     0.117249,    11.907474,    -0.002448,
  2696.200,     0.124714,     9.534005,    -0.000811,
  2696.250,     0.129383,     7.753568,    -0.000165,
  2696.300,     0.136476,     6.675807,    -0.001483,
  2696.350,     0.141788,     6.352166,    -0.002038,
  2696.400,     0.149212,     6.703186,    -0.000085,
  2696.450,     0.154768,     7.528124,     0.000425,
  2696.500,     0.163544,     8.589529,     0.001244,
  2696.550,     0.169041,     9.580489,     0.000134,
  2696.600,     0.177145,    10.149381,    -0.000660,
  2696.650,     0.187725,     9.989187,    -0.000027,
  2696.700,     0.191355,     8.850408,    -0.002882,
  2696.750,     0.196961,     6.560622,    -0.002120,
  2696.800,     0.207173,     3.086421,    -0.000533,
  2696.850,     0.215991,    -1.434987,    -0.001664,
  2696.900,     0.220518,    -6.741196,    -0.002371,
  2696.950,     0.229015,   -12.403792,    -0.002129,
  2697.000,     0.239238,   -17.901064,    -0.000708,
  2697.050,     0.247675,   -22.650608,     0.000469,
  2697.100,     0.255713,   -26.197998,    -0.000975,
  2697.150,     0.264366,   -28.204941,    -0.002766,
  2697.200,     0.271300,   -28.460347,    -0.002620,
  2697.250,     0.281179,   -26.998982,    -0.001341,
  2697.300,     0.288549,   -24.013921,    -0.003220,
  2697.350,     0.295580,   -19.860746,    -0.001539,
  2697.400,     0.304613,   -14.935791,    -0.001113,
  2697.450,     0.312624,    -9.639558,    -0.001426,
  2697.500,     0.321907,    -4.370770,    -0.004300,
  2697.550,     0.327356,     0.530984,    -0.000514,
  2697.600,     0.335731,     4.842428,     0.001159,
  2697.650,     0.344403,     8.394787,    -0.003076,
  2697.700,     0.350936,    11.133789,    -0.002481,
  2697.750,     0.356341,    13.041552,    -0.000149,
  2697.800,     0.364870,    14.123643,    -0.000402,
  2697.850,     0.369850,    14.461232,     0.000562,
  2697.900,     0.375241,    14.158663,    -0.000830,
  2697.950,     0.383008,    13.322650,    -0.002341,
  2698.000,     0.389740,    12.037792,    -0.001469,
  2698.050,     0.390478,    10.403499,    -0.002153,
  2698.100,     0.394602,     8.536659,    -0.002499,
  2698.150,     0.400721,     6.497601,    -0.000919,
  2698.200,     0.400444,     4.345177,    -0.003047,
  2698.250,     0.401809,     2.132270,    -0.002159,
  2698.300,     0.405872,    -0.078922,     0.001061,
  2698.350,     0.403576,    -2.252547,    -0.000499,
  2698.400,     0.404087,    -4.394212,    -0.001109,
  2698.450,     0.403832,    -6.497800,    -0.002332,
  2698.500,     0.401362,    -8.531150,    -0.002076,
  2698.550,     0.402233,   -10.527448,     0.001065,
  2698.600,     0.397447,   -12.486180,     0.001524,
  2698.650,     0.393471,   -14.383000,    -0.000733,
