Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  1.878411E-2,    -0.00000,  1.851474E-2,    -0.00000, 7.798793E-14,    -0.31231,          NaN,         NaN
     5.0,  9.980563E-3,    -1.39902,  9.596289E-3,    -1.38908, 6.451781E-12,    -0.77337,          NaN,         NaN
    10.0,  2.134079E-2,    -0.65268,  2.136319E-2,    -0.66002, 1.328320E-11,     1.03027,          NaN,         NaN
    15.0,  2.851803E-2,    -0.65058,  2.877380E-2,    -0.65460, 9.638698E-12,     2.05035,          NaN,         NaN
    20.0,  3.127476E-2,    -0.00753,  3.069365E-2,    -0.03431, 5.541423E-12,     2.20209,          NaN,         NaN
    25.0,  2.369145E-2,    -2.06244,  2.446115E-2,    -2.04865, 1.330167E-11,     1.21772,          NaN,         NaN
    30.0,  3.496448E-2,    -0.21505,  3.395053E-2,    -0.22669, 4.508004E-12,     2.68400,          NaN,         NaN
    35.0,  1.803329E-2,    -1.88615,  1.831290E-2,    -1.93821, 6.579029E-12,     2.60048,          NaN,         NaN
    40.0,  5.825093E-2,    -2.79909,  5.873248E-2,    -2.80190, 5.616146E-12,     1.67690,          NaN,         NaN
    45.0,  1.107525E-1,    -2.55611,  1.105573E-1,    -2.58306, 5.823395E-12,     3.77527,          NaN,         NaN
    50.0,  1.983926E-1,    -1.18655,  1.972276E-1,    -1.21520, 2.436288E-12,     2.42779,          NaN,         NaN
    55.0,  2.614650E-1,     0.74797,  2.599404E-1,     0.72058, 1.387686E-11,     2.49016,          NaN,         NaN
    60.0,  5.053892E-2,     0.32147,  4.998574E-2,     0.29402, 9.505869E-12,     3.95357,          NaN,         NaN
    65.0,  1.071507E-1,     2.10241,  1.074250E-1,     2.07306, 8.511765E-12,     3.99652,          NaN,         NaN
    70.0,  3.378554E-1,     2.68457,  3.366465E-1,     2.64746, 1.771603E-11,     3.81816,          NaN,         NaN
    75.0,  2.997155E-1,     3.54645,  2.985736E-1,     3.50377, 1.232297E-11,     5.10607,          NaN,         NaN
    80.0,  4.054286E-1,     4.84828,  4.025141E-1,     4.80375, 1.596999E-11,     6.01156,          NaN,         NaN
    85.0,  1.137334E-1,     4.70957,  1.125357E-1,     4.66166, 1.153727E-11,     7.06306,          NaN,         NaN
    90.0,  2.009853E-1,     6.33498,  1.990269E-1,     6.28245, 5.580487E-12,     7.82400,          NaN,         NaN
    95.0,  3.098087E-1,     6.66846,  3.085197E-1,     6.61913, 1.266550E-11,     7.71254,          NaN,         NaN
   100.0,  3.544366E-1,     7.18380,  3.527953E-1,     7.13257, 1.624763E-11,     8.90180,          NaN,         NaN
   105.0,  3.761238E-1,     8.37080,  3.756151E-1,     8.31353, 1.980297E-11,     9.49436,          NaN,         NaN
   110.0,  3.892007E-1,     8.86389,  3.882510E-1,     8.80174, 8.298780E-12,     9.97936,          NaN,         NaN
   115.0,  6.141106E-1,     9.19078,  6.090693E-1,     9.12774, 1.554114E-11,    10.02973,          NaN,         NaN
   120.0,  4.850395E-1,    10.41533,  4.820245E-1,    10.34528, 1.337999E-11,    11.15762,          NaN,         NaN
   125.0,  5.350665E-1,    11.47120,  5.316978E-1,    11.40073, 1.306987E-11,    12.82243,          NaN,         NaN
   130.0,  5.699965E-1,    12.06823,  5.669079E-1,    11.99788, 2.230611E-11,    13.20243,          NaN,         NaN
   135.0,  5.425650E-1,    12.63663,  5.405090E-1,    12.56253, 1.730234E-11,    13.17574,          NaN,         NaN
   140.0,  6.030452E-1,    13.32035,  6.002290E-1,    13.24336, 1.645706E-11,    14.62046,          NaN,         NaN
   145.0,  6.121749E-1,    14.12331,  6.090683E-1,    14.04210, 1.803659E-11,    15.67769,          NaN,         NaN
