Time_abs/ps, Signal 1/nA, Ref.signal 1/nA, Signal 2/nA, Ref.signal 2/nA
  1850.000,     0.007717,    -0.007183,     0.008606,
  1850.050,    -0.006520,    -0.005348,    -0.006161,
  1850.100,    -0.001349,     0.009109,    -0.000411,
  1850.150,     0.005893,     0.002081,     0.003004,
  1850.200,    -0.005741,     0.001341,    -0.005038,
  1850.250,    -0.007044,    -0.005244,    -0.004013,
  1850.300,    -0.016943,    -0.010932,    -0.005065,
  1850.350,    -0.017112,    -0.003416,     0.000248,
  1850.400,    -0.025653,    -0.006713,    -0.003864,
  1850.450,    -0.019901,     0.009773,    -0.003877,
  1850.500,    -0.035750,     0.006236,    -0.001785,
  1850.550,    -0.026480,     0.000976,    -0.000299,
  1850.600,    -0.047868,    -0.005563,    -0.002275,
  1850.650,    -0.039773,    -0.003609,    -0.003561,
  1850.700,    -0.059043,    -0.022771,     0.000802,
  1850.750,    -0.054753,    -0.021972,     0.002113,
  1850.800,    -0.063897,    -0.022313,    -0.002911,
  1850.850,    -0.055889,    -0.020731,    -0.002275,
  1850.900,    -0.068054,    -0.009829,     0.000821,
  1850.950,    -0.059684,    -0.007908,    -0.001833,
  1851.000,    -0.062387,    -0.004837,     0.000055,
  1851.050,    -0.062493,    -0.006153,    -0.001275,
  1851.100,    -0.069631,    -0.018382,     0.005253,
  1851.150,    -0.075421,    -0.029283,    -0.002812,
  1851.200,    -0.065674,    -0.020650,    -0.003206,
  1851.250,    -0.063843,    -0.011574,     0.004155,
  1851.300,    -0.063198,    -0.019723,    -0.005798,
  1851.350,    -0.056644,    -0.011048,     0.004907,
  1851.400,    -0.066203,    -0.009582,    -0.000535,
  1851.450,    -0.058115,    -0.000051,    -0.003604,
  1851.500,    -0.055081,     0.000672,    -0.003671,
  1851.550,    -0.054211,    -0.009875,    -0.002131,
  1851.600,    -0.030479,    -0.008916,     0.001388,
  1851.650,    -0.009141,    -0.005317,     0.001356,
  1851.700,    -0.011317,    -0.001085,     0.006123,
  1851.750,    -0.000495,     0.003420,     0.003131,
  1851.800,     0.002427,     0.015558,    -0.002674,
  1851.850,     0.005622,     0.023386,    -0.004771,
  1851.900,     0.014720,     0.041444,    -0.004458,
  1851.950,     0.019945,     0.053510,    -0.004472,
  1852.000,     0.032944,     0.052170,    -0.001728,
  1852.050,     0.038589,     0.062379,    -0.002019,
  1852.100,     0.042876,     0.053991,    -0.001327,
  1852.150,     0.050043,     0.065490,     0.002656,
  1852.200,     0.044403,     0.072552,    -0.006404,
  1852.250,     0.058379,     0.077778,    -0.003424,
  1852.300,     0.062599,     0.085674,    -0.002926,
  1852.350,     0.063243,     0.104887,    -0.001640,
  1852.400,     0.070758,     0.106594,     0.002839,
  1852.450,     0.068366,     0.108006,    -0.002308,
  1852.500,     0.071716,     0.115142,    -0.000557,
  1852.550,     0.077383,     0.110984,     0.003091,
  1852.600,     0.074015,     0.118065,    -0.007705,
  1852.650,     0.081799,     0.108537,    -0.002531,
  1852.700,     0.084280,     0.116811,    -0.007994,
