Time_abs/ps, Signal 1/nA, Ref.signal 1/nA, Signal 2/nA, Ref.signal 2/nA
  1850.000,    -0.007126,     0.005327,     0.002121,
  1850.050,     0.003424,     0.004644,    -0.000338,
  1850.100,     0.008996,     0.000494,    -0.005452,
  1850.150,    -0.001675,    -0.012417,     0.007503,
  1850.200,    -0.003619,     0.001952,    -0.003834,
  1850.250,    -0.008205,    -0.007773,     0.008557,
  1850.300,     0.012666,    -0.013812,     0.005688,
  1850.350,    -0.007692,    -0.017007,    -0.000810,
  1850.400,    -0.006907,    -0.014912,     0.002329,
  1850.450,    -0.009920,    -0.021771,     0.003141,
  1850.500,    -0.014023,    -0.023108,     0.001237,
  1850.550,    -0.029676,    -0.024808,     0.006624,
  1850.600,    -0.026375,    -0.016876,     0.006779,
  1850.650,    -0.025260,    -0.013018,     0.007564,
  1850.700,    -0.052412,    -0.002945,     0.000368,
  1850.750,    -0.052482,    -0.012785,     0.000517,
  1850.800,    -0.057971,     0.000119,     0.003706,
  1850.850,    -0.066639,     0.006360,     0.000705,
  1850.900,    -0.082691,    -0.000172,     0.010400,
  1850.950,    -0.097989,     0.009523,     0.003076,
  1851.000,    -0.092924,    -0.005426,     0.003402,
  1851.050,    -0.125264,     0.010816,     0.008457,
  1851.100,    -0.121458,     0.017456,     0.006351,
  1851.150,    -0.137751,     0.014901,     0.004421,
  1851.200,    -0.140734,     0.027407,     0.007466,
  1851.250,    -0.154164,     0.028848,     0.007944,
  1851.300,    -0.154105,     0.038784,     0.000748,
  1851.350,    -0.149539,     0.046202,     0.003313,
  1851.400,    -0.159514,     0.049045,     0.008942,
  1851.450,    -0.150611,     0.051292,     0.002338,
  1851.500,    -0.153182,     0.064973,     0.008759,
  1851.550,    -0.157909,     0.063406,     0.003958,
  1851.600,    -0.158028,     0.061574,    -0.000353,
  1851.650,    -0.133401,     0.072142,    -0.001824,
  1851.700,    -0.137317,     0.077274,     0.011489,
  1851.750,    -0.122242,     0.086347,     0.003267,
  1851.800,    -0.117853,     0.090572,     0.001908,
  1851.850,    -0.119151,     0.106024,     0.008697,
  1851.900,    -0.109646,     0.107917,    -0.000202,
  1851.950,    -0.096633,     0.113223,    -0.000035,
