Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  1.852591E-2,    -0.00000,  1.792739E-2,    -0.00000, 1.327832E-12,    -3.14159,          NaN,         NaN
     5.0,  8.386669E-3,    -1.23549,  8.449652E-3,    -1.26724, 6.558385E-12,    -1.88573,          NaN,         NaN
    10.0,  2.042058E-2,    -0.66748,  2.126811E-2,    -0.71231, 1.238579E-11,    -2.19835,          NaN,         NaN
    15.0,  2.814975E-2,    -0.67926,  2.893006E-2,    -0.72959, 9.475356E-12,    -2.35646,          NaN,         NaN
    20.0,  2.994411E-2,    -0.01999,  3.016496E-2,    -0.09687, 1.094764E-11,    -4.11094,          NaN,         NaN
    25.0,  2.528271E-2,    -2.12752,  2.689539E-2,    -2.14145, 8.077726E-12,    -3.36882,          NaN,         NaN
    30.0,  3.489545E-2,    -0.28846,  3.516062E-2,    -0.36420, 1.219313E-11,    -3.10242,          NaN,         NaN
    35.0,  1.961764E-2,    -1.88543,  2.085967E-2,    -2.01837, 1.142079E-11,    -2.97457,          NaN,         NaN
    40.0,  5.660708E-2,    -2.79686,  6.081748E-2,    -2.86624, 1.522638E-11,    -1.37692,          NaN,         NaN
    45.0,  1.104533E-1,    -2.57517,  1.130494E-1,    -2.66387, 1.621052E-11,    -1.16080,          NaN,         NaN
    50.0,  1.983959E-1,    -1.21606,  2.008071E-1,    -1.32000, 2.166343E-11,     0.70901,          NaN,         NaN
    55.0,  2.616814E-1,     0.71275,  2.618200E-1,     0.61508, 1.035437E-11,     2.38018,          NaN,         NaN
    60.0,  4.927996E-2,     0.33646,  4.836150E-2,     0.22484, 1.572413E-11,     1.28926,          NaN,         NaN
    65.0,  1.101511E-1,     2.07498,  1.123988E-1,     1.96498, 7.441685E-12,     2.97047,          NaN,         NaN
    70.0,  3.399323E-1,     2.64612,  3.463393E-1,     2.50585, 7.663529E-12,     4.44756,          NaN,         NaN
    75.0,  3.019139E-1,     3.50058,  3.077640E-1,     3.34027, 1.309175E-11,     4.32603,          NaN,         NaN
    80.0,  4.068559E-1,     4.79944,  4.099270E-1,     4.63129, 1.200134E-11,     5.02373,          NaN,         NaN
    85.0,  1.152554E-1,     4.65678,  1.142994E-1,     4.46995, 1.043243E-11,     3.58562,          NaN,         NaN
    90.0,  2.013977E-1,     6.27997,  2.019923E-1,     6.10839, 9.312242E-12,     1.39917,          NaN,         NaN
    95.0,  3.136665E-1,     6.61226,  3.164487E-1,     6.42834, 1.356591E-11,     2.15713,          NaN,         NaN
   100.0,  3.587099E-1,     7.12846,  3.646791E-1,     6.93385, 1.430999E-11,     1.77837,          NaN,         NaN
   105.0,  3.802798E-1,     8.30956,  3.889022E-1,     8.09670, 1.056492E-11,     2.59542,          NaN,         NaN
   110.0,  3.912391E-1,     8.80148,  3.990373E-1,     8.57513, 9.118418E-12,     4.27872,          NaN,         NaN
   115.0,  6.162167E-1,     9.13000,  6.226006E-1,     8.89414, 2.637313E-11,     4.10223,          NaN,         NaN
   120.0,  4.844321E-1,    10.34673,  4.876534E-1,    10.09981, 2.486981E-11,     5.01477,          NaN,         NaN
   125.0,  5.361504E-1,    11.39714,  5.393841E-1,    11.14439, 1.214903E-11,     4.92587,          NaN,         NaN
   130.0,  5.709713E-1,    11.99308,  5.753043E-1,    11.73740, 2.270287E-11,     6.14742,          NaN,         NaN
   135.0,  5.421537E-1,    12.55977,  5.493349E-1,    12.28934, 2.034714E-11,     6.52970,          NaN,         NaN
   140.0,  6.032610E-1,    13.24178,  6.111100E-1,    12.95862, 2.426397E-11,     7.51218,          NaN,         NaN
   145.0,  6.117505E-1,    14.03550,  6.190556E-1,    13.74146, 1.765714E-11,     7.63956,          NaN,         NaN
   150.0,  5.663198E-1,    14.84605,  5.727685E-1,    14.53810, 2.530910E-11,     8.70132,          NaN,         NaN
   155.0,  6.865228E-1,    15.50435,  6.936351E-1,    15.18948, 2.059084E-11,     9.17948,          NaN,         NaN
   160.0,  6.570799E-1,    16.22522,  6.623346E-1,    15.90378, 3.447936E-11,    10.04728,          NaN,         NaN
   165.0,  7.199091E-1,    17.00654,  7.265757E-1,    16.67139, 2.577604E-11,    10.72158,          NaN,         NaN
   170.0,  8.401954E-1,    17.67507,  8.487036E-1,    17.33426, 2.490512E-11,    11.49394,          NaN,         NaN
   175.0,  7.901316E-1,    18.45579,  7.995471E-1,    18.10546, 3.003446E-11,    12.35006,          NaN,         NaN
   180.0,  6.831800E-1,    19.40215,  6.915374E-1,    19.03933, 2.869935E-11,    12.96259,          NaN,         NaN
   185.0,  7.577133E-1,    20.02563,  7.691044E-1,    19.64801, 2.441559E-11,    13.56492,          NaN,         NaN
   190.0,  7.168847E-1,    20.52495,  7.272884E-1,    20.13571, 1.958479E-11,    14.03116,          NaN,         NaN
   195.0,  7.774045E-1,    21.30759,  7.867513E-1,    20.91078, 3.181214E-11,    15.05486,          NaN,         NaN
   200.0,  8.349403E-1,    22.02635,  8.426366E-1,    21.62062, 3.214711E-11,    15.68431,          NaN,         NaN
   204.9,  7.323651E-1,    22.88472,  7.385769E-1,    22.47157, 3.103432E-11,    16.52053,          NaN,         NaN
   209.9,  7.635706E-1,    23.37855,  7.717548E-1,    22.95486, 1.938171E-11,    16.96076,          NaN,         NaN
   214.9,  7.240216E-1,    24.04017,  7.352122E-1,    23.60343, 2.057874E-11,    18.00163,          NaN,         NaN
   219.9,  9.715091E-1,    24.85655,  9.841962E-1,    24.41366, 4.182296E-11,    18.23159,          NaN,         NaN
   224.9,  1.053331E+0,    25.55137,  1.070658E+0,    25.09496, 3.579427E-11,    19.00522,          NaN,         NaN
   229.9,  9.560718E-1,    26.38531,  9.670259E-1,    25.91809, 4.022530E-11,    20.12754,          NaN,         NaN
   234.9,  8.472511E-1,    27.03228,  8.570142E-1,    26.55590, 2.886942E-11,    20.40570,          NaN,         NaN
   239.9,  8.751193E-1,    27.72730,  8.837499E-1,    27.24027, 2.516500E-11,    21.15391,          NaN,         NaN
   244.9,  9.430528E-1,    28.48007,  9.520452E-1,    27.98710, 4.230359E-11,    22.03302,          NaN,         NaN
   249.9,  1.068144E+0,    29.26684,  1.080498E+0,    28.76160, 3.114682E-11,    23.14765,          NaN,         NaN
   254.9,  9.621189E-1,    29.89416,  9.762216E-1,    29.37921, 3.554517E-11,    23.28719,          NaN,         NaN
   259.9,  8.363816E-1,    30.67825,  8.501086E-1,    30.15041, 3.014863E-11,    24.51691,          NaN,         NaN
   264.9,  1.015336E+0,    31.16654,  1.029535E+0,    30.62858, 3.121282E-11,    24.68425,          NaN,         NaN
