Time_abs/ps, Signal 1/nA, Ref.signal 1/nA, Signal 2/nA, Ref.signal 2/nA
  1850.000,    -0.012396,     0.005327,    -0.002977,
  1850.050,    -0.010672,     0.004644,    -0.002360,
  1850.100,     0.002182,     0.000494,     0.000671,
  1850.150,     0.011347,    -0.012417,     0.002977,
  1850.200,     0.009540,     0.001952,     0.001690,
  1850.250,     0.009957,    -0.007773,    -0.004564,
  1850.300,     0.027949,    -0.013812,    -0.002576,
  1850.350,     0.022309,    -0.017007,    -0.009704,
  1850.400,     0.038490,    -0.014912,    -0.007863,
  1850.450,     0.038294,    -0.021771,    -0.001898,
  1850.500,     0.035138,    -0.023108,    -0.003941,
  1850.550,     0.046276,    -0.024808,     0.000571,
  1850.600,     0.057811,    -0.016876,    -0.002125,
  1850.650,     0.050630,    -0.013018,    -0.005305,
  1850.700,     0.054428,    -0.002945,    -0.001507,
  1850.750,     0.062710,    -0.012785,    -0.008409,
  1850.800,     0.059193,     0.000119,     0.001380,
  1850.850,     0.063254,     0.006360,    -0.005990,
  1850.900,     0.062241,    -0.000172,     0.002587,
  1850.950,     0.055194,     0.009523,    -0.002564,
  1851.000,     0.051807,    -0.005426,    -0.001243,
  1851.050,     0.052364,     0.010816,    -0.003256,
  1851.100,     0.054239,     0.017456,    -0.006811,
  1851.150,     0.053018,     0.014901,     0.003918,
  1851.200,     0.048995,     0.027407,    -0.000782,
  1851.250,     0.033525,     0.028848,    -0.002769,
  1851.300,     0.029302,     0.038784,     0.002049,
  1851.350,     0.030193,     0.046202,    -0.005051,
  1851.400,     0.017323,     0.049045,    -0.006489,
  1851.450,     0.017673,     0.051292,     0.003073,
  1851.500,     0.010648,     0.064973,    -0.005458,
  1851.550,     0.006007,     0.063406,    -0.005080,
  1851.600,     0.001842,     0.061574,    -0.006364,
  1851.650,    -0.000574,     0.072142,    -0.004341,
  1851.700,     0.000592,     0.077274,    -0.002176,
  1851.750,    -0.003487,     0.086347,     0.001648,
  1851.800,    -0.009428,     0.090572,    -0.011402,
  1851.850,    -0.011119,     0.106024,     0.003983,
  1851.900,    -0.017051,     0.107917,     0.000450,
  1851.950,    -0.016697,     0.113223,     0.000663,
  1852.000,    -0.014803,     0.114624,    -0.006182,
  1852.050,    -0.018956,     0.118951,     0.000532,
  1852.100,    -0.018597,     0.122972,    -0.002722,
