Time_abs/ps, Signal 1/nA, Ref.signal 1/nA, Signal 2/nA, Ref.signal 2/nA
  1850.000,     0.000107,     0.005327,     0.001017,
  1850.050,    -0.005877,     0.004644,    -0.001716,
  1850.100,     0.001494,     0.000494,    -0.007916,
  1850.150,     0.008583,    -0.012417,     0.001592,
  1850.200,    -0.004307,     0.001952,     0.007024,
  1850.250,     0.001740,    -0.007773,     0.005189,
  1850.300,    -0.005077,    -0.013812,     0.001881,
  1850.350,     0.005711,    -0.017007,    -0.002184,
  1850.400,    -0.000632,    -0.014912,    -0.001260,
  1850.450,    -0.013703,    -0.021771,     0.000641,
  1850.500,    -0.013678,    -0.023108,     0.000914,
  1850.550,    -0.003261,    -0.024808,     0.001385,
  1850.600,    -0.013644,    -0.016876,     0.001851,
  1850.650,    -0.015340,    -0.013018,     0.000033,
  1850.700,    -0.025617,    -0.002945,    -0.003321,
  1850.750,    -0.026185,    -0.012785,     0.003186,
  1850.800,    -0.023872,     0.000119,    -0.000715,
  1850.850,    -0.037067,     0.006360,     0.007301,
  1850.900,    -0.028593,    -0.000172,    -0.004842,
  1850.950,    -0.038326,     0.009523,    -0.004975,
  1851.000,    -0.036747,    -0.005426,    -0.005826,
  1851.050,    -0.051599,     0.010816,    -0.003069,
  1851.100,    -0.059672,     0.017456,     0.004396,
  1851.150,    -0.059733,     0.014901,     0.003721,
  1851.200,    -0.060724,     0.027407,    -0.002467,
  1851.250,    -0.064850,     0.028848,     0.005217,
  1851.300,    -0.072500,     0.038784,    -0.003483,
  1851.350,    -0.074940,     0.046202,     0.000023,
  1851.400,    -0.084994,     0.049045,    -0.006581,
  1851.450,    -0.089503,     0.051292,     0.000699,
  1851.500,    -0.073739,     0.064973,    -0.003783,
  1851.550,    -0.077394,     0.063406,    -0.004869,
  1851.600,    -0.082776,     0.061574,    -0.001333,
  1851.650,    -0.086561,     0.072142,    -0.000089,
  1851.700,    -0.096353,     0.077274,     0.001199,
  1851.750,    -0.082887,     0.086347,    -0.003254,
  1851.800,    -0.080067,     0.090572,    -0.003388,
  1851.850,    -0.070839,     0.106024,    -0.002664,
  1851.900,    -0.074423,     0.107917,     0.000328,
  1851.950,    -0.076342,     0.113223,    -0.002756,
  1852.000,    -0.074695,     0.114624,     0.005128,
  1852.050,    -0.064583,     0.118951,    -0.001129,
  1852.100,    -0.057012,     0.122972,     0.001884,
  1852.150,    -0.057292,     0.129342,    -0.000148,
  1852.200,    -0.050293,     0.131181,    -0.003099,
  1852.250,    -0.047015,     0.135576,    -0.000519,
  1852.300,    -0.055516,     0.134070,    -0.007212,
  1852.350,    -0.043489,     0.141658,    -0.007837,
  1852.400,    -0.036681,     0.148475,    -0.002765,
  1852.450,    -0.027880,     0.149384,     0.001562,
  1852.500,    -0.040122,     0.166084,    -0.005268,
  1852.550,    -0.027420,     0.160329,     0.000603,
  1852.600,    -0.030892,     0.173090,    -0.001108,
  1852.650,    -0.028017,     0.185796,    -0.003456,
  1852.700,    -0.019656,     0.193993,    -0.002723,
  1852.750,    -0.011783,     0.197439,    -0.001923,
  1852.800,    -0.005499,     0.199720,    -0.002913,
  1852.850,     0.001639,     0.198637,     0.000491,
  1852.900,    -0.003375,     0.210756,     0.004709,
  1852.950,     0.006459,     0.217572,    -0.002567,
  1853.000,     0.010082,     0.217139,    -0.010426,
  1853.050,     0.012673,     0.220789,    -0.007808,
  1853.100,     0.007775,     0.222872,    -0.008112,
  1853.150,     0.022711,     0.231366,     0.001157,
  1853.200,     0.020373,     0.226809,    -0.003671,
  1853.250,     0.020329,     0.233924,    -0.008626,
  1853.300,     0.020052,     0.220170,    -0.007672,
  1853.350,     0.020633,     0.225591,     0.005645,
  1853.400,     0.028595,     0.209559,     0.003021,
  1853.450,     0.028127,     0.198337,    -0.005765,
  1853.500,     0.035684,     0.191375,    -0.004577,
  1853.550,     0.020811,     0.168594,    -0.000166,
  1853.600,     0.030270,     0.153878,    -0.001853,
  1853.650,     0.027382,     0.135910,    -0.004279,
  1853.700,     0.034176,     0.103020,    -0.004632,
  1853.750,     0.049755,     0.082770,    -0.003662,
  1853.800,     0.049515,     0.048859,    -0.003115,
  1853.850,     0.067430,     0.023861,     0.000276,
  1853.900,     0.081186,     0.002175,     0.001561,
  1853.950,     0.094685,    -0.027050,     0.002146,
  1854.000,     0.089311,    -0.058765,     0.005748,
  1854.050,     0.098592,    -0.079412,     0.001523,
  1854.100,     0.120945,    -0.114772,    -0.008186,
  1854.150,     0.140069,    -0.144449,     0.007392,
  1854.200,     0.142534,    -0.158774,    -0.001783,
  1854.250,     0.154152,    -0.195611,    -0.005407,
  1854.300,     0.161735,    -0.230690,    -0.006453,
  1854.350,     0.157283,    -0.251305,    -0.005711,
  1854.400,     0.164321,    -0.268208,    -0.000633,
  1854.450,     0.174644,    -0.290732,     0.000752,
  1854.500,     0.165334,    -0.302525,    -0.006779,
  1854.550,     0.163722,    -0.316210,    -0.004477,
  1854.600,     0.151331,    -0.320271,    -0.008740,
  1854.650,     0.143812,    -0.319729,     0.000847,
  1854.700,     0.127995,    -0.323750,     0.007064,
  1854.750,     0.120601,    -0.327508,     0.001072,
  1854.800,     0.097562,    -0.318665,    -0.003296,
  1854.850,     0.063441,    -0.313099,     0.003771,
  1854.900,     0.043040,    -0.295705,     0.000890,
  1854.950,     0.018313,    -0.289528,     0.003602,
  1855.000,    -0.016940,    -0.265973,     0.000947,
  1855.050,    -0.054604,    -0.247947,    -0.003075,
  1855.100,    -0.092830,    -0.240174,     0.001890,
  1855.150,    -0.132244,    -0.207946,     0.001385,
  1855.200,    -0.160802,    -0.192221,     0.004049,
  1855.250,    -0.201124,    -0.166969,     0.004572,
  1855.300,    -0.242226,    -0.160723,    -0.000652,
  1855.350,    -0.284018,    -0.158355,    -0.001570,
  1855.400,    -0.327467,    -0.142044,    -0.001837,
  1855.450,    -0.355339,    -0.129845,     0.000610,
  1855.500,    -0.376581,    -0.130420,    -0.005963,
  1855.550,    -0.423169,    -0.127770,    -0.001664,
  1855.600,    -0.445630,    -0.114440,     0.006110,
  1855.650,    -0.461121,    -0.114060,     0.001158,
  1855.700,    -0.491228,    -0.107839,     0.004450,
  1855.750,    -0.502943,    -0.115472,    -0.001545,
  1855.800,    -0.512304,    -0.126991,    -0.002801,
  1855.850,    -0.522363,    -0.120360,    -0.000250,
  1855.900,    -0.530997,    -0.133378,    -0.000077,
  1855.950,    -0.527844,    -0.149715,     0.000106,
  1856.000,    -0.504907,    -0.157634,     0.002066,
  1856.050,    -0.503753,    -0.184129,    -0.006367,
  1856.100,    -0.504399,    -0.185521,    -0.009736,
  1856.150,    -0.480049,    -0.198700,     0.000333,
  1856.200,    -0.461904,    -0.219573,     0.003085,
  1856.250,    -0.437498,    -0.220575,     0.001619,
  1856.300,    -0.416465,    -0.249908,    -0.005344,
  1856.350,    -0.401463,    -0.253813,    -0.003108,
  1856.400,    -0.385835,    -0.275891,     0.001431,
  1856.450,    -0.357858,    -0.280497,    -0.009332,
  1856.500,    -0.350967,    -0.296796,    -0.001369,
  1856.550,    -0.333435,    -0.301847,     0.003197,
  1856.600,    -0.323916,    -0.310965,     0.000103,
  1856.650,    -0.301913,    -0.324767,     0.001436,
  1856.700,    -0.303921,    -0.331338,     0.003052,
  1856.750,    -0.299782,    -0.321330,    -0.001600,
  1856.800,    -0.288396,    -0.330596,     0.000215,
  1856.850,    -0.281273,    -0.326045,     0.000358,
  1856.900,    -0.291768,    -0.320413,     0.000847,
  1856.950,    -0.293604,    -0.318763,     0.005186,
  1857.000,    -0.303039,    -0.317671,    -0.003009,
  1857.050,    -0.300461,    -0.304587,    -0.001755,
  1857.100,    -0.305946,    -0.299278,    -0.002837,
  1857.150,    -0.324153,    -0.284542,     0.000430,
  1857.200,    -0.331360,    -0.275205,     0.002906,
  1857.250,    -0.343162,    -0.260482,     0.002096,
  1857.300,    -0.353195,    -0.237359,     0.007232,
  1857.350,    -0.358504,    -0.227583,     0.000880,
  1857.400,    -0.375821,    -0.219243,    -0.001288,
  1857.450,    -0.387869,    -0.201601,     0.001647,
  1857.500,    -0.396864,    -0.186433,     0.000622,
  1857.550,    -0.413873,    -0.179874,     0.000635,
  1857.600,    -0.422079,    -0.171638,    -0.004818,
  1857.650,    -0.434068,    -0.154619,    -0.003844,
  1857.700,    -0.456323,    -0.142345,    -0.002346,
  1857.750,    -0.455788,    -0.129994,     0.000921,
  1857.800,    -0.462689,    -0.134628,    -0.002853,
  1857.850,    -0.474026,    -0.132042,     0.002945,
