Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  1.845324E-2,    -0.00000,  1.792739E-2,    -0.00000, 4.205143E-13,    -2.60716,          NaN,         NaN
     5.0,  8.007586E-3,    -1.24207,  8.449652E-3,    -1.26724, 7.264750E-12,    -2.84035,          NaN,         NaN
    10.0,  2.055185E-2,    -0.67501,  2.126811E-2,    -0.71231, 1.059140E-11,    -1.82319,          NaN,         NaN
    15.0,  2.791472E-2,    -0.67620,  2.893006E-2,    -0.72959, 1.546250E-11,    -1.69969,          NaN,         NaN
    20.0,  3.010335E-2,    -0.02415,  3.016496E-2,    -0.09687, 6.021521E-12,    -2.93060,          NaN,         NaN
    25.0,  2.514725E-2,    -2.10242,  2.689539E-2,    -2.14145, 8.882574E-12,    -1.31796,          NaN,         NaN
    30.0,  3.503389E-2,    -0.26591,  3.516062E-2,    -0.36420, 1.393156E-11,    -0.02639,          NaN,         NaN
    35.0,  1.889804E-2,    -1.91566,  2.085967E-2,    -2.01837, 1.082060E-11,     1.47363,          NaN,         NaN
    40.0,  5.790493E-2,    -2.79392,  6.081748E-2,    -2.86624, 1.130786E-11,     1.15128,          NaN,         NaN
    45.0,  1.096448E-1,    -2.57223,  1.130494E-1,    -2.66387, 1.036746E-11,     2.45005,          NaN,         NaN
    50.0,  1.976775E-1,    -1.20496,  2.008071E-1,    -1.32000, 1.357594E-11,     3.63468,          NaN,         NaN
    55.0,  2.596683E-1,     0.71785,  2.618200E-1,     0.61508, 1.391001E-11,     4.69687,          NaN,         NaN
    60.0,  4.935814E-2,     0.32580,  4.836150E-2,     0.22484, 1.002008E-11,     5.06781,          NaN,         NaN
    65.0,  1.095320E-1,     2.07989,  1.123988E-1,     1.96498, 9.297581E-12,     5.51562,          NaN,         NaN
    70.0,  3.399197E-1,     2.64954,  3.463393E-1,     2.50585, 1.163748E-11,     5.24256,          NaN,         NaN
    75.0,  3.019671E-1,     3.50312,  3.077640E-1,     3.34027, 1.116390E-11,     5.25659,          NaN,         NaN
    80.0,  4.070949E-1,     4.80272,  4.099270E-1,     4.63129, 2.378299E-11,     7.01814,          NaN,         NaN
    85.0,  1.147746E-1,     4.65893,  1.142994E-1,     4.46995, 1.712481E-11,     5.43808,          NaN,         NaN
    90.0,  2.014146E-1,     6.28374,  2.019923E-1,     6.10839, 9.809136E-12,     7.06180,          NaN,         NaN
    95.0,  3.136390E-1,     6.61672,  3.164487E-1,     6.42834, 1.296457E-11,     8.14906,          NaN,         NaN
   100.0,  3.587911E-1,     7.13371,  3.646791E-1,     6.93385, 2.069850E-11,     8.40274,          NaN,         NaN
   105.0,  3.798040E-1,     8.31519,  3.889022E-1,     8.09670, 1.327655E-11,    10.05807,          NaN,         NaN
   110.0,  3.904907E-1,     8.80765,  3.990373E-1,     8.57513, 2.772806E-11,     9.91181,          NaN,         NaN
   115.0,  6.154079E-1,     9.13769,  6.226006E-1,     8.89414, 2.557769E-11,    10.19581,          NaN,         NaN
   120.0,  4.854198E-1,    10.35282,  4.876534E-1,    10.09981, 1.187098E-11,    11.34780,          NaN,         NaN
   125.0,  5.353031E-1,    11.40393,  5.393841E-1,    11.14439, 1.759997E-11,    12.33088,          NaN,         NaN
   130.0,  5.710710E-1,    11.99963,  5.753043E-1,    11.73740, 1.874345E-11,    13.07748,          NaN,         NaN
   135.0,  5.415637E-1,    12.56725,  5.493349E-1,    12.28934, 1.907510E-11,    13.10945,          NaN,         NaN
   140.0,  6.037221E-1,    13.24777,  6.111100E-1,    12.95862, 1.451188E-11,    13.61609,          NaN,         NaN
   145.0,  6.116755E-1,    14.04377,  6.190556E-1,    13.74146, 2.571604E-11,    14.74635,          NaN,         NaN
   150.0,  5.655760E-1,    14.85424,  5.727685E-1,    14.53810, 2.373564E-11,    15.66419,          NaN,         NaN
   155.0,  6.857774E-1,    15.51136,  6.936351E-1,    15.18948, 3.084856E-11,    16.43240,          NaN,         NaN
   160.0,  6.576811E-1,    16.23365,  6.623346E-1,    15.90378, 2.758039E-11,    17.24459,          NaN,         NaN
   165.0,  7.204821E-1,    17.01589,  7.265757E-1,    16.67139, 2.328108E-11,    18.22197,          NaN,         NaN
   170.0,  8.401595E-1,    17.68300,  8.487036E-1,    17.33426, 3.302139E-11,    18.66173,          NaN,         NaN
   175.0,  7.904724E-1,    18.46545,  7.995471E-1,    18.10546, 3.157407E-11,    19.23809,          NaN,         NaN
   180.0,  6.826959E-1,    19.41106,  6.915374E-1,    19.03933, 2.849488E-11,    20.38893,          NaN,         NaN
   185.0,  7.570471E-1,    20.03515,  7.691044E-1,    19.64801, 2.741111E-11,    21.38508,          NaN,         NaN
   190.0,  7.176883E-1,    20.53406,  7.272884E-1,    20.13571, 2.139726E-11,    21.63883,          NaN,         NaN
   195.0,  7.777696E-1,    21.31798,  7.867513E-1,    20.91078, 3.528279E-11,    22.36765,          NaN,         NaN
   200.0,  8.344063E-1,    22.03749,  8.426366E-1,    21.62062, 3.621010E-11,    23.31331,          NaN,         NaN
   204.9,  7.316043E-1,    22.89507,  7.385769E-1,    22.47157, 3.137523E-11,    24.01051,          NaN,         NaN
   209.9,  7.638377E-1,    23.38853,  7.717548E-1,    22.95486, 2.167006E-11,    24.71161,          NaN,         NaN
   214.9,  7.253624E-1,    24.05162,  7.352122E-1,    23.60343, 2.736197E-11,    25.10631,          NaN,         NaN
   219.9,  9.717510E-1,    24.86828,  9.841962E-1,    24.41366, 3.693660E-11,    25.73372,          NaN,         NaN
   224.9,  1.053840E+0,    25.56310,  1.070658E+0,    25.09496, 3.348606E-11,    26.89033,          NaN,         NaN
   229.9,  9.565575E-1,    26.39656,  9.670259E-1,    25.91809, 2.826720E-11,    27.44198,          NaN,         NaN
   234.9,  8.484004E-1,    27.04333,  8.570142E-1,    26.55590, 2.936800E-11,    27.62767,          NaN,         NaN
   239.9,  8.762914E-1,    27.74084,  8.837499E-1,    27.24027, 2.194455E-11,    28.21669,          NaN,         NaN
   244.9,  9.438011E-1,    28.49313,  9.520452E-1,    27.98710, 3.761682E-11,    28.84677,          NaN,         NaN
   249.9,  1.068509E+0,    29.28018,  1.080498E+0,    28.76160, 2.933009E-11,    30.05915,          NaN,         NaN
   254.9,  9.625364E-1,    29.90669,  9.762216E-1,    29.37921, 3.049684E-11,    30.16309,          NaN,         NaN
   259.9,  8.364762E-1,    30.69217,  8.501086E-1,    30.15041, 3.017970E-11,    31.35878,          NaN,         NaN
   264.9,  1.016501E+0,    31.18163,  1.029535E+0,    30.62858, 3.314934E-11,    31.44329,          NaN,         NaN
   269.9,  9.584670E-1,    31.93902,  9.718794E-1,    31.37299, 2.950447E-11,    32.48207,          NaN,         NaN
   274.9,  1.154512E+0,    32.81392,  1.169088E+0,    32.24057, 3.412163E-11,    33.30798,          NaN,         NaN
   279.9,  1.020255E+0,    33.42754,  1.031801E+0,    32.84691, 3.492519E-11,    33.72972,          NaN,         NaN
   284.9,  9.778902E-1,    34.30887,  9.903474E-1,    33.71687, 3.368444E-11,    34.75101,          NaN,         NaN
   289.9,  1.035629E+0,    34.88858,  1.049666E+0,    34.28696, 3.968420E-11,    35.61971,          NaN,         NaN
   294.9,  1.055685E+0,    35.67369,  1.072769E+0,    35.05825, 3.405903E-11,    36.10731,          NaN,         NaN
   299.9,  1.015344E+0,    36.33755,  1.031830E+0,    35.71157, 3.023406E-11,    36.77986,          NaN,         NaN
   304.9,  9.346362E-1,    37.10788,  9.495802E-1,    36.46980, 2.895634E-11,    37.54617,          NaN,         NaN
   309.9,  8.841187E-1,    37.74944,  8.966552E-1,    37.10191, 3.064046E-11,    37.88299,          NaN,         NaN
   314.9,  8.420147E-1,    38.51742,  8.520350E-1,    37.86007, 2.572216E-11,    38.85620,          NaN,         NaN
   319.9,  9.960204E-1,    39.05320,  1.011894E+0,    38.38746, 3.088455E-11,    39.20742,          NaN,         NaN
   324.9,  9.122318E-1,    39.77832,  9.262999E-1,    39.10143, 3.068470E-11,    40.05725,          NaN,         NaN
   329.9,  9.808113E-1,    40.56068,  9.973954E-1,    39.87525, 3.834628E-11,    40.91589,          NaN,         NaN
   334.9,  9.159792E-1,    41.18432,  9.294254E-1,    40.48250, 2.370831E-11,    41.34666,          NaN,         NaN
   339.9,  9.808675E-1,    41.90617,  9.959282E-1,    41.19546, 3.806865E-11,    42.23199,          NaN,         NaN
   344.9,  9.279629E-1,    42.51437,  9.455301E-1,    41.79436, 2.170212E-11,    42.54894,          NaN,         NaN
   349.9,  9.804842E-1,    43.41622,  9.956026E-1,    42.68584, 3.243565E-11,    43.45999,          NaN,         NaN
   354.9,  9.817172E-1,    44.01949,  9.956313E-1,    43.28005, 4.312924E-11,    43.95138,          NaN,         NaN
   359.9,  9.482980E-1,    44.74901,  9.635497E-1,    43.99587, 3.468057E-11,    44.93060,          NaN,         NaN
   364.9,  9.556810E-1,    45.39190,  9.715323E-1,    44.62796, 3.426765E-11,    45.31852,          NaN,         NaN
   369.9,  9.086802E-1,    46.14813,  9.238528E-1,    45.37620, 3.467312E-11,    46.25601,          NaN,         NaN
   374.9,  9.391728E-1,    46.84047,  9.564960E-1,    46.05806, 2.983275E-11,    47.05190,          NaN,         NaN
   379.9,  8.823333E-1,    47.48010,  8.967667E-1,    46.68637, 3.037056E-11,    47.64709,          NaN,         NaN
   384.9,  9.902562E-1,    48.18596,  1.007488E+0,    47.38228, 3.577340E-11,    47.96210,          NaN,         NaN
   389.9,  9.349049E-1,    48.92153,  9.513103E-1,    48.10518, 2.757255E-11,    48.79396,          NaN,         NaN
   394.9,  9.656019E-1,    49.67166,  9.827769E-1,    48.84706, 3.137755E-11,    49.69319,          NaN,         NaN
   399.9,  9.142069E-1,    50.26771,  9.328183E-1,    49.43296, 2.820963E-11,    50.13287,          NaN,         NaN
   404.9,  9.743212E-1,    51.08537,  9.919199E-1,    50.23939, 3.209666E-11,    50.94231,          NaN,         NaN
   409.9,  9.447415E-1,    51.70151,  9.622630E-1,    50.84421, 2.974358E-11,    51.33563,          NaN,         NaN
   414.9,  8.981628E-1,    52.52235,  9.141074E-1,    51.65611, 3.602591E-11,    52.57425,          NaN,         NaN
   419.9,  9.739605E-1,    53.20291,  9.928361E-1,    52.32343, 3.287617E-11,    52.90568,          NaN,         NaN
   424.9,  8.251095E-1,    53.85855,  8.414766E-1,    52.97058, 2.733964E-11,    53.81886,          NaN,         NaN
   429.9,  9.190973E-1,    54.61906,  9.388116E-1,    53.71931, 2.309808E-11,    54.70678,          NaN,         NaN
   434.9,  8.486503E-1,    55.18686,  8.646732E-1,    54.27522, 2.474528E-11,    54.75903,          NaN,         NaN
   439.9,  8.660858E-1,    55.98071,  8.840521E-1,    55.05984, 2.922681E-11,    55.61986,          NaN,         NaN
   444.9,  8.415307E-1,    56.72802,  8.592845E-1,    55.79393, 2.237724E-11,    56.35818,          NaN,         NaN
   449.9,  8.975363E-1,    57.28833,  9.155167E-1,    56.34661, 2.800348E-11,    56.53447,          NaN,         NaN
   454.9,  7.997926E-1,    58.02315,  8.184692E-1,    57.07060, 2.871384E-11,    57.94976,          NaN,         NaN
   459.9,  9.362146E-1,    58.80031,  9.573465E-1,    57.83591, 2.518046E-11,    58.57108,          NaN,         NaN
   464.9,  8.700893E-1,    59.39185,  8.914765E-1,    58.41695, 3.566317E-11,    59.10023,          NaN,         NaN
   469.9,  8.403035E-1,    60.26995,  8.605272E-1,    59.28729, 2.800542E-11,    59.93370,          NaN,         NaN
   474.9,  9.364505E-1,    60.87304,  9.582274E-1,    59.87811, 3.687278E-11,    60.62070,          NaN,         NaN
   479.9,  7.274988E-1,    61.56595,  7.437308E-1,    60.55923, 2.818372E-11,    61.65716,          NaN,         NaN
   484.9,  8.664742E-1,    62.32676,  8.863213E-1,    61.30865, 2.968182E-11,    62.48758,          NaN,         NaN
   489.9,  8.915614E-1,    62.93335,  9.129851E-1,    61.90489, 2.671733E-11,    62.63205,          NaN,         NaN
   494.9,  8.132728E-1,    63.64533,  8.337464E-1,    62.60811, 2.179685E-11,    63.14509,          NaN,         NaN
   499.9,  8.677228E-1,    64.48801,  8.901238E-1,    63.43827, 2.378041E-11,    63.94318,          NaN,         NaN
   504.9,  8.881308E-1,    65.04520,  9.102855E-1,    63.98575, 2.964640E-11,    64.49749,          NaN,         NaN
   509.9,  8.332788E-1,    65.83442,  8.551379E-1,    64.76351, 2.895039E-11,    65.52330,          NaN,         NaN
   514.9,  9.203957E-1,    66.58660,  9.457820E-1,    65.50606, 2.660686E-11,    66.23853,          NaN,         NaN
   519.9,  8.795720E-1,    67.26062,  9.031133E-1,    66.16962, 2.467870E-11,    66.90609,          NaN,         NaN
   524.9,  8.181795E-1,    68.09292,  8.400469E-1,    66.99238, 2.560289E-11,    67.71071,          NaN,         NaN
   529.9,  9.074421E-1,    68.80377,  9.320492E-1,    67.69186, 3.907222E-11,    68.38243,          NaN,         NaN
   534.9,  7.824923E-1,    69.51344,  8.039979E-1,    68.39024, 3.304905E-11,    69.35967,          NaN,         NaN
   539.9,  7.699539E-1,    70.35743,  7.915038E-1,    69.22307, 2.298286E-11,    70.06533,          NaN,         NaN
   544.9,  7.807932E-1,    71.12339,  8.034299E-1,    69.97902, 2.750824E-11,    70.61241,          NaN,         NaN
   549.9,  5.957660E-1,    72.00750,  6.126261E-1,    70.85334, 2.893655E-11,    71.80419,          NaN,         NaN
   554.9,  2.767727E-1,    72.96244,  2.835813E-1,    71.79833, 9.473401E-12,    72.44712,          NaN,         NaN
   559.9,  3.212303E-1,    72.03257,  3.295668E-1,    70.85127, 1.012780E-11,    70.98554,          NaN,         NaN
   564.9,  6.203382E-1,    72.92637,  6.387666E-1,    71.73582, 1.602167E-11,    71.78975,          NaN,         NaN
   569.9,  6.922029E-1,    73.88717,  7.141776E-1,    72.68707, 1.773333E-11,    72.41040,          NaN,         NaN
   574.9,  7.712758E-1,    74.65908,  7.958691E-1,    73.44856, 2.347947E-11,    73.25376,          NaN,         NaN
   579.9,  7.065011E-1,    75.40423,  7.293676E-1,    74.18248, 1.885144E-11,    73.85783,          NaN,         NaN
   584.9,  7.293366E-1,    76.17291,  7.529918E-1,    74.94078, 2.771634E-11,    75.02667,          NaN,         NaN
   589.9,  7.421852E-1,    76.86612,  7.664945E-1,    75.62184, 1.200209E-11,    75.00029,          NaN,         NaN
   594.9,  6.879883E-1,    77.57233,  7.109683E-1,    76.31860, 1.949795E-11,    75.82252,          NaN,         NaN
   599.9,  7.463057E-1,    78.32818,  7.720169E-1,    77.06367, 2.532393E-11,    77.15949,          NaN,         NaN
   604.8,  7.317612E-1,    78.98617,  7.572550E-1,    77.71135, 2.595537E-11,    77.07206,          NaN,         NaN
   609.8,  7.155567E-1,    79.71450,  7.414263E-1,    78.42965, 1.949606E-11,    78.54511,          NaN,         NaN
   614.8,  7.220578E-1,    80.48621,  7.480744E-1,    79.18907, 2.195617E-11,    79.14625,          NaN,         NaN
   619.8,  7.226546E-1,    81.08745,  7.489889E-1,    79.78051, 2.751389E-11,    79.46801,          NaN,         NaN
   624.8,  6.841702E-1,    81.84185,  7.102453E-1,    80.52380, 2.366368E-11,    80.95647,          NaN,         NaN
   629.8,  7.277815E-1,    82.57298,  7.546297E-1,    81.24379, 1.469270E-11,    81.27407,          NaN,         NaN
   634.8,  7.307090E-1,    83.22156,  7.581470E-1,    81.88208, 3.022749E-11,    81.76544,          NaN,         NaN
   639.8,  6.897057E-1,    84.01538,  7.162061E-1,    82.66558, 2.986598E-11,    82.35310,          NaN,         NaN
   644.8,  7.048556E-1,    84.65613,  7.323859E-1,    83.29489, 2.155323E-11,    83.33535,          NaN,         NaN
   649.8,  6.738840E-1,    85.41154,  6.999671E-1,    84.03795, 2.706906E-11,    83.77318,          NaN,         NaN
   654.8,  7.295637E-1,    86.08036,  7.594360E-1,    84.69751, 2.528642E-11,    84.42808,          NaN,         NaN
   659.8,  6.834721E-1,    86.78155,  7.115552E-1,    85.38679, 2.599325E-11,    85.50626,          NaN,         NaN
   664.8,  6.880340E-1,    87.56459,  7.166287E-1,    86.16086, 2.204963E-11,    86.33748,          NaN,         NaN
   669.8,  6.699715E-1,    88.27845,  6.981301E-1,    86.86290, 2.536691E-11,    86.48040,          NaN,         NaN
   674.8,  6.447407E-1,    88.94709,  6.715323E-1,    87.52055, 3.457982E-11,    87.35932,          NaN,         NaN
   679.8,  6.339598E-1,    89.67269,  6.625134E-1,    88.23459, 2.164173E-11,    87.78495,          NaN,         NaN
   684.8,  6.554070E-1,    90.40153,  6.844176E-1,    88.95318, 2.063822E-11,    88.97738,          NaN,         NaN
   689.8,  6.018591E-1,    91.04859,  6.288165E-1,    89.58939, 1.447075E-11,    89.78175,          NaN,         NaN
   694.8,  5.934793E-1,    91.87038,  6.208275E-1,    90.40017, 1.404320E-11,    90.24513,          NaN,         NaN
   699.8,  5.800048E-1,    92.44796,  6.070613E-1,    90.96789, 1.189515E-11,    90.57271,          NaN,         NaN
   704.8,  5.401458E-1,    93.20204,  5.650366E-1,    91.70909, 1.884117E-11,    91.14755,          NaN,         NaN
   709.8,  5.824939E-1,    93.91721,  6.109395E-1,    92.41460, 1.450759E-11,    91.64219,          NaN,         NaN
   714.8,  5.705576E-1,    94.51741,  5.984563E-1,    93.00356, 7.785804E-12,    91.84438,          NaN,         NaN
   719.8,  5.193025E-1,    95.34758,  5.447469E-1,    93.82483, 1.468662E-11,    92.92876,          NaN,         NaN
   724.8,  5.473145E-1,    96.04508,  5.746775E-1,    94.51025, 1.925577E-11,    93.52574,          NaN,         NaN
   729.8,  5.265495E-1,    96.69910,  5.531254E-1,    95.15229, 1.250200E-11,    93.17785,          NaN,         NaN
   734.8,  4.912723E-1,    97.47060,  5.166669E-1,    95.91374, 1.852352E-11,    94.52302,          NaN,         NaN
   739.8,  5.210642E-1,    98.25743,  5.481001E-1,    96.69021, 1.225196E-11,    95.45940,          NaN,         NaN
   744.8,  4.286343E-1,    99.04227,  4.508893E-1,    97.46500, 1.291676E-11,    95.56478,          NaN,         NaN
   749.8,  2.514425E-1,    99.96592,  2.641015E-1,    98.37697, 8.509834E-12,    97.65634,          NaN,         NaN
   754.8,  2.862142E-1,    99.50440,  3.012613E-1,    97.90163, 1.651847E-11,    96.61757,          NaN,         NaN
   759.8,  4.234317E-1,   100.35236,  4.465089E-1,    98.73825, 1.156854E-11,    96.73687,          NaN,         NaN
   764.8,  4.836178E-1,   101.23777,  5.108127E-1,    99.61482, 1.520886E-11,    97.76481,          NaN,         NaN
   769.8,  4.999921E-1,   101.93463,  5.285244E-1,   100.29972, 2.418822E-11,    98.23089,          NaN,         NaN
   774.8,  4.906394E-1,   102.74054,  5.186163E-1,   101.09512, 1.320500E-11,    99.50610,          NaN,         NaN
   779.8,  4.850084E-1,   103.46205,  5.132982E-1,   101.80524, 1.778634E-11,    99.54705,          NaN,         NaN
   784.8,  5.087546E-1,   104.15380,  5.389081E-1,   102.48524, 2.105396E-11,   100.17829,          NaN,         NaN
