Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  1.789429E-2,    -0.00000,  1.792739E-2,    -0.00000, 3.616260E-13,    -2.13317,          NaN,         NaN
     5.0,  8.462906E-3,    -1.24734,  8.449652E-3,    -1.26724, 9.283701E-12,    -3.21174,          NaN,         NaN
    10.0,  2.079337E-2,    -0.69980,  2.126811E-2,    -0.71231, 6.693048E-12,    -2.76246,          NaN,         NaN
    15.0,  2.834002E-2,    -0.71277,  2.893006E-2,    -0.72959, 1.324113E-11,    -3.03745,          NaN,         NaN
    20.0,  2.982039E-2,    -0.07490,  3.016496E-2,    -0.09687, 1.164091E-11,    -2.32805,          NaN,         NaN
    25.0,  2.628356E-2,    -2.13590,  2.689539E-2,    -2.14145, 1.472944E-11,    -1.55721,          NaN,         NaN
    30.0,  3.496954E-2,    -0.34484,  3.516062E-2,    -0.36420, 8.813807E-12,     0.85057,          NaN,         NaN
    35.0,  2.047907E-2,    -1.98213,  2.085967E-2,    -2.01837, 7.331357E-12,    -0.07849,          NaN,         NaN
    40.0,  5.856257E-2,    -2.85551,  6.081748E-2,    -2.86624, 6.978941E-12,     1.09020,          NaN,         NaN
    45.0,  1.110675E-1,    -2.63869,  1.130494E-1,    -2.66387, 6.125234E-12,     2.75912,          NaN,         NaN
    50.0,  1.979094E-1,    -1.28955,  2.008071E-1,    -1.32000, 1.282402E-11,     4.80539,          NaN,         NaN
    55.0,  2.581286E-1,     0.64298,  2.618200E-1,     0.61508, 4.865771E-12,     4.13243,          NaN,         NaN
    60.0,  4.810892E-2,     0.25160,  4.836150E-2,     0.22484, 5.021146E-12,     3.58183,          NaN,         NaN
    65.0,  1.106039E-1,     1.99616,  1.123988E-1,     1.96498, 1.086615E-11,     5.43007,          NaN,         NaN
    70.0,  3.416879E-1,     2.54446,  3.463393E-1,     2.50585, 1.613623E-11,     5.41708,          NaN,         NaN
    75.0,  3.032283E-1,     3.38264,  3.077640E-1,     3.34027, 2.394289E-11,     5.85452,          NaN,         NaN
    80.0,  4.051342E-1,     4.67625,  4.099270E-1,     4.63129, 1.385565E-11,     8.02678,          NaN,         NaN
    85.0,  1.133978E-1,     4.52004,  1.142994E-1,     4.46995, 1.148921E-11,     7.23347,          NaN,         NaN
    90.0,  2.002728E-1,     6.15496,  2.019923E-1,     6.10839, 1.091376E-11,     8.90783,          NaN,         NaN
    95.0,  3.127518E-1,     6.47822,  3.164487E-1,     6.42834, 1.853716E-11,     7.91011,          NaN,         NaN
   100.0,  3.595239E-1,     6.98685,  3.646791E-1,     6.93385, 1.442453E-11,     9.47229,          NaN,         NaN
   105.0,  3.824500E-1,     8.15514,  3.889022E-1,     8.09670, 1.657941E-11,    10.10843,          NaN,         NaN
   110.0,  3.926469E-1,     8.63732,  3.990373E-1,     8.57513, 1.864298E-11,    10.92673,          NaN,         NaN
   115.0,  6.152362E-1,     8.95858,  6.226006E-1,     8.89414, 2.073404E-11,    11.25565,          NaN,         NaN
   120.0,  4.827481E-1,    10.16651,  4.876534E-1,    10.09981, 1.429530E-11,    12.25883,          NaN,         NaN
   125.0,  5.334347E-1,    11.21326,  5.393841E-1,    11.14439, 1.602270E-11,    13.30044,          NaN,         NaN
   130.0,  5.682027E-1,    11.80623,  5.753043E-1,    11.73740, 2.474874E-11,    13.95261,          NaN,         NaN
   135.0,  5.420134E-1,    12.36224,  5.493349E-1,    12.28934, 2.094748E-11,    14.91911,          NaN,         NaN
   140.0,  6.036676E-1,    13.03404,  6.111100E-1,    12.95862, 1.863995E-11,    15.48456,          NaN,         NaN
   145.0,  6.113151E-1,    13.82049,  6.190556E-1,    13.74146, 2.620097E-11,    16.28385,          NaN,         NaN
   150.0,  5.653377E-1,    14.62152,  5.727685E-1,    14.53810, 1.544693E-11,    17.47061,          NaN,         NaN
   155.0,  6.845637E-1,    15.27443,  6.936351E-1,    15.18948, 1.966313E-11,    17.42237,          NaN,         NaN
   160.0,  6.546053E-1,    15.98970,  6.623346E-1,    15.90378, 1.522965E-11,    18.32616,          NaN,         NaN
   165.0,  7.191396E-1,    16.76180,  7.265757E-1,    16.67139, 3.474476E-11,    19.24479,          NaN,         NaN
   170.0,  8.387147E-1,    17.42556,  8.487036E-1,    17.33426, 3.353979E-11,    19.81624,          NaN,         NaN
   175.0,  7.894880E-1,    18.19873,  7.995471E-1,    18.10546, 2.838816E-11,    20.57909,          NaN,         NaN
   180.0,  6.833869E-1,    19.13674,  6.915374E-1,    19.03933, 2.625772E-11,    21.50340,          NaN,         NaN
   185.0,  7.595952E-1,    19.74938,  7.691044E-1,    19.64801, 2.754643E-11,    21.93149,          NaN,         NaN
   190.0,  7.187395E-1,    20.24118,  7.272884E-1,    20.13571, 2.539278E-11,    22.66526,          NaN,         NaN
   195.0,  7.779003E-1,    21.01896,  7.867513E-1,    20.91078, 3.023299E-11,    23.34550,          NaN,         NaN
   200.0,  8.335685E-1,    21.73143,  8.426366E-1,    21.62062, 2.583832E-11,    24.03031,          NaN,         NaN
   204.9,  7.317932E-1,    22.58599,  7.385769E-1,    22.47157, 3.146705E-11,    24.70263,          NaN,         NaN
   209.9,  7.634440E-1,    23.07168,  7.717548E-1,    22.95486, 2.669473E-11,    25.53999,          NaN,         NaN
   214.9,  7.269245E-1,    23.72335,  7.352122E-1,    23.60343, 2.579806E-11,    25.73853,          NaN,         NaN
