Time_abs/ps, Signal 1/nA, Ref.signal 1/nA, Signal 2/nA, Ref.signal 2/nA
  1850.000,     0.005759,     0.005327,    -0.000769,
  1850.050,    -0.002510,     0.004644,     0.005259,
  1850.100,     0.000623,     0.000494,    -0.008801,
  1850.150,     0.004154,    -0.012417,    -0.000373,
  1850.200,    -0.008026,     0.001952,     0.004683,
  1850.250,     0.003110,    -0.007773,    -0.000976,
  1850.300,    -0.027381,    -0.013812,    -0.007707,
  1850.350,    -0.025021,    -0.017007,    -0.004044,
  1850.400,    -0.029199,    -0.014912,    -0.008656,
  1850.450,    -0.038089,    -0.021771,     0.007422,
  1850.500,    -0.047165,    -0.023108,    -0.011411,
  1850.550,    -0.047525,    -0.024808,    -0.001296,
  1850.600,    -0.049784,    -0.016876,    -0.010867,
  1850.650,    -0.060761,    -0.013018,    -0.008886,
  1850.700,    -0.061076,    -0.002945,     0.002000,
  1850.750,    -0.075251,    -0.012785,    -0.007191,
  1850.800,    -0.076679,     0.000119,    -0.005217,
  1850.850,    -0.074144,     0.006360,    -0.000417,
  1850.900,    -0.081553,    -0.000172,    -0.012308,
  1850.950,    -0.073377,     0.009523,     0.000882,
  1851.000,    -0.073600,    -0.005426,    -0.009751,
  1851.050,    -0.071217,     0.010816,    -0.009833,
  1851.100,    -0.077929,     0.017456,    -0.002074,
  1851.150,    -0.070167,     0.014901,    -0.004372,
  1851.200,    -0.058508,     0.027407,    -0.011940,
  1851.250,    -0.058072,     0.028848,    -0.002846,
  1851.300,    -0.051210,     0.038784,     0.001037,
  1851.350,    -0.049603,     0.046202,    -0.001992,
  1851.400,    -0.051554,     0.049045,    -0.006646,
  1851.450,    -0.047407,     0.051292,    -0.005633,
  1851.500,    -0.028406,     0.064973,    -0.007059,
  1851.550,    -0.028596,     0.063406,     0.001100,
  1851.600,    -0.011811,     0.061574,    -0.011149,
  1851.650,    -0.008546,     0.072142,    -0.000434,
  1851.700,    -0.003942,     0.077274,    -0.006832,
  1851.750,     0.000912,     0.086347,    -0.004731,
  1851.800,     0.016759,     0.090572,    -0.007699,
  1851.850,     0.015227,     0.106024,    -0.006460,
  1851.900,     0.024886,     0.107917,     0.004752,
  1851.950,     0.017006,     0.113223,    -0.002791,
  1852.000,     0.029590,     0.114624,    -0.004929,
  1852.050,     0.026546,     0.118951,    -0.010109,
  1852.100,     0.030729,     0.122972,     0.000282,
  1852.150,     0.052817,     0.129342,    -0.009251,
  1852.200,     0.044611,     0.131181,    -0.014599,
  1852.250,     0.045475,     0.135576,    -0.009400,
  1852.300,     0.059722,     0.134070,    -0.004800,
  1852.350,     0.065331,     0.141658,    -0.005980,
  1852.400,     0.060299,     0.148475,    -0.006904,
  1852.450,     0.054767,     0.149384,    -0.002086,
  1852.500,     0.059151,     0.166084,    -0.006361,
  1852.550,     0.060396,     0.160329,    -0.002238,
  1852.600,     0.066781,     0.173090,    -0.007795,
  1852.650,     0.071047,     0.185796,    -0.007623,
  1852.700,     0.064918,     0.193993,    -0.001115,
  1852.750,     0.072935,     0.197439,    -0.002374,
  1852.800,     0.085853,     0.199720,    -0.007755,
  1852.850,     0.093625,     0.198637,     0.000505,
  1852.900,     0.102578,     0.210756,    -0.003806,
  1852.950,     0.119762,     0.217572,    -0.007197,
  1853.000,     0.112566,     0.217139,    -0.006603,
  1853.050,     0.128931,     0.220789,    -0.013244,
  1853.100,     0.146283,     0.222872,    -0.002858,
  1853.150,     0.156285,     0.231366,    -0.012776,
  1853.200,     0.158503,     0.226809,    -0.004548,
  1853.250,     0.164918,     0.233924,    -0.001070,
  1853.300,     0.161273,     0.220170,     0.001562,
  1853.350,     0.165094,     0.225591,    -0.002223,
  1853.400,     0.166061,     0.209559,    -0.009194,
  1853.450,     0.157577,     0.198337,    -0.002860,
  1853.500,     0.155838,     0.191375,    -0.010568,
  1853.550,     0.137421,     0.168594,    -0.007211,
  1853.600,     0.127642,     0.153878,    -0.003605,
  1853.650,     0.112542,     0.135910,    -0.000522,
  1853.700,     0.095036,     0.103020,    -0.001712,
  1853.750,     0.082126,     0.082770,    -0.008224,
  1853.800,     0.058171,     0.048859,    -0.007848,
  1853.850,     0.021259,     0.023861,    -0.002472,
  1853.900,    -0.003338,     0.002175,    -0.012384,
  1853.950,    -0.026815,    -0.027050,    -0.003777,
  1854.000,    -0.061633,    -0.058765,    -0.005642,
  1854.050,    -0.099699,    -0.079412,    -0.014494,
  1854.100,    -0.116889,    -0.114772,    -0.002241,
  1854.150,    -0.155254,    -0.144449,    -0.005727,
  1854.200,    -0.174928,    -0.158774,    -0.008744,
  1854.250,    -0.203246,    -0.195611,    -0.002761,
  1854.300,    -0.230293,    -0.230690,    -0.003172,
  1854.350,    -0.262848,    -0.251305,    -0.000685,
  1854.400,    -0.277631,    -0.268208,    -0.003114,
  1854.450,    -0.288280,    -0.290732,    -0.003922,
  1854.500,    -0.311391,    -0.302525,    -0.013095,
  1854.550,    -0.321037,    -0.316210,    -0.009356,
  1854.600,    -0.334840,    -0.320271,    -0.003807,
  1854.650,    -0.356424,    -0.319729,    -0.000893,
  1854.700,    -0.356834,    -0.323750,    -0.004268,
  1854.750,    -0.358568,    -0.327508,    -0.008948,
  1854.800,    -0.352262,    -0.318665,    -0.003573,
  1854.850,    -0.344324,    -0.313099,     0.000197,
  1854.900,    -0.343325,    -0.295705,    -0.004920,
  1854.950,    -0.330688,    -0.289528,    -0.006638,
  1855.000,    -0.313711,    -0.265973,    -0.004268,
  1855.050,    -0.303184,    -0.247947,    -0.004895,
  1855.100,    -0.290999,    -0.240174,    -0.010137,
  1855.150,    -0.281556,    -0.207946,    -0.004490,
  1855.200,    -0.256032,    -0.192221,    -0.005020,
  1855.250,    -0.234144,    -0.166969,    -0.004950,
  1855.300,    -0.228402,    -0.160723,    -0.001498,
  1855.350,    -0.220272,    -0.158355,    -0.008933,
  1855.400,    -0.211866,    -0.142044,    -0.007926,
  1855.450,    -0.212172,    -0.129845,     0.002734,
  1855.500,    -0.202540,    -0.130420,    -0.008355,
  1855.550,    -0.197032,    -0.127770,    -0.007966,
  1855.600,    -0.199835,    -0.114440,    -0.003190,
  1855.650,    -0.189132,    -0.114060,    -0.004265,
  1855.700,    -0.189786,    -0.107839,    -0.006737,
  1855.750,    -0.206274,    -0.115472,    -0.006434,
  1855.800,    -0.204046,    -0.126991,    -0.004821,
  1855.850,    -0.218208,    -0.120360,    -0.010177,
  1855.900,    -0.217103,    -0.133378,    -0.011642,
  1855.950,    -0.238629,    -0.149715,     0.001082,
  1856.000,    -0.242101,    -0.157634,    -0.003745,
  1856.050,    -0.260844,    -0.184129,    -0.002781,
  1856.100,    -0.269622,    -0.185521,    -0.005290,
  1856.150,    -0.283858,    -0.198700,    -0.006075,
  1856.200,    -0.303267,    -0.219573,    -0.009649,
  1856.250,    -0.312567,    -0.220575,    -0.003737,
  1856.300,    -0.323259,    -0.249908,    -0.004284,
  1856.350,    -0.337282,    -0.253813,    -0.008249,
  1856.400,    -0.342585,    -0.275891,    -0.006287,
  1856.450,    -0.357493,    -0.280497,    -0.005069,
  1856.500,    -0.368683,    -0.296796,     0.001320,
  1856.550,    -0.375206,    -0.301847,    -0.008576,
  1856.600,    -0.386271,    -0.310965,    -0.007135,
  1856.650,    -0.388436,    -0.324767,    -0.013307,
  1856.700,    -0.386334,    -0.331338,     0.001530,
  1856.750,    -0.384647,    -0.321330,     0.001673,
  1856.800,    -0.394835,    -0.330596,    -0.010206,
  1856.850,    -0.390427,    -0.326045,    -0.007719,
  1856.900,    -0.379691,    -0.320413,     0.002930,
  1856.950,    -0.381525,    -0.318763,    -0.005870,
  1857.000,    -0.380293,    -0.317671,    -0.009623,
  1857.050,    -0.353307,    -0.304587,    -0.006543,
  1857.100,    -0.352259,    -0.299278,    -0.001986,
