Time_abs/ps, Signal 1/nA, Ref.signal 1/nA, Signal 2/nA, Ref.signal 2/nA
  1400.000,    -0.002998,    -0.001522,    -0.007474,
  1400.050,     0.001966,    -0.003722,     0.001508,
  1400.100,     0.002358,     0.004173,    -0.002059,
  1400.150,     0.002292,     0.001449,     0.004572,
  1400.200,    -0.003619,    -0.000378,     0.003454,
  1400.250,     0.001304,    -0.000375,     0.003257,
  1400.300,     0.001497,     0.004110,     0.000121,
  1400.350,     0.001041,    -0.001735,    -0.015192,
  1400.400,    -0.000689,     0.006842,    -0.002787,
  1400.450,     0.003164,    -0.003597,    -0.008415,
  1400.500,    -0.003148,    -0.000518,    -0.005616,
  1400.550,    -0.000621,    -0.002500,    -0.002493,
  1400.600,     0.006630,    -0.000509,     0.013699,
  1400.650,    -0.002673,     0.003867,    -0.008920,
  1400.700,    -0.003079,     0.008587,    -0.000778,
  1400.750,    -0.008080,     0.004061,    -0.002521,
  1400.800,    -0.003838,     0.001336,    -0.009274,
  1400.850,    -0.005230,     0.004675,    -0.002979,
  1400.900,    -0.011318,     0.006702,    -0.001483,
  1400.950,    -0.012972,    -0.005540,    -0.003050,
  1401.000,    -0.015877,     0.009551,    -0.002506,
  1401.050,    -0.009339,    -0.000984,    -0.004536,
  1401.100,    -0.021171,     0.001909,    -0.004606,
  1401.150,    -0.013410,    -0.002565,    -0.006752,
  1401.200,    -0.018981,     0.008792,    -0.002918,
  1401.250,    -0.027966,     0.010567,    -0.009589,
  1401.300,    -0.018019,     0.009114,    -0.003722,
  1401.350,    -0.014576,     0.007110,     0.001611,
  1401.400,    -0.026072,     0.010883,    -0.010847,
  1401.450,    -0.018526,     0.020072,    -0.010444,
  1401.500,    -0.015953,     0.013063,    -0.004399,
  1401.550,    -0.022186,     0.010671,    -0.004733,
  1401.600,    -0.020344,     0.022248,    -0.005130,
  1401.650,    -0.013418,     0.017217,    -0.007203,
  1401.700,    -0.019147,     0.026608,    -0.004247,
  1401.750,    -0.017228,     0.015709,    -0.002480,
  1401.800,    -0.017316,     0.007414,    -0.003126,
  1401.850,    -0.004519,     0.021424,     0.001968,
  1401.900,    -0.008718,     0.014479,     0.003816,
  1401.950,     0.000226,     0.015227,    -0.000426,
  1402.000,    -0.008544,     0.016985,    -0.010787,
  1402.050,     0.001461,     0.013301,    -0.002085,
  1402.100,    -0.006355,     0.020263,     0.002196,
  1402.150,     0.003717,     0.009460,     0.003108,
  1402.200,    -0.000567,     0.014489,     0.002232,
