Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  9.046620E-3,    -3.14159,  8.888906E-3,    -3.14159, 7.390641E-13,    -0.23834,          NaN,         NaN
     5.0,  1.304244E-2,    -2.54857,  1.326583E-2,    -2.56133, 1.454920E-11,     0.86572,          NaN,         NaN
    10.0,  4.618958E-3,     0.08807,  4.724238E-3,     0.03770, 1.174206E-11,     1.76641,          NaN,         NaN
    15.0,  1.192031E-2,     0.05619,  1.230028E-2,     0.00714, 1.414633E-11,     3.24038,          NaN,         NaN
    20.0,  2.682316E-2,     1.61787,  2.720792E-2,     1.53930, 9.658104E-12,     4.52774,          NaN,         NaN
    25.0,  3.508773E-2,     4.48236,  3.430735E-2,     4.38041, 1.189095E-11,     6.40111,          NaN,         NaN
    30.0,  3.742683E-2,     1.59884,  3.809211E-2,     1.51064, 6.407585E-12,     4.81784,          NaN,         NaN
    35.0,  1.008180E-2,    -0.70859,  9.550968E-3,    -0.75436, 9.428473E-12,     4.76156,          NaN,         NaN
    40.0,  6.232307E-2,    -1.45419,  6.188448E-2,    -1.58884, 1.074648E-11,     6.57083,          NaN,         NaN
    45.0,  1.320198E-1,    -0.87026,  1.323879E-1,    -1.01691, 6.984245E-12,     7.93846,          NaN,         NaN
    50.0,  2.732543E-1,     1.05978,  2.753450E-1,     0.89387, 1.118488E-11,     8.81061,          NaN,         NaN
    55.0,  4.069881E-1,     3.16397,  4.058047E-1,     2.98573, 1.902574E-11,    10.45231,          NaN,         NaN
    60.0,  6.977672E-2,     2.89754,  6.921820E-2,     2.66629, 9.954331E-12,    12.27558,          NaN,         NaN
    65.0,  1.121942E-1,     4.49872,  1.096235E-1,     4.27460, 7.331007E-12,    10.95482,          NaN,         NaN
    70.0,  4.070915E-1,     5.47071,  4.069994E-1,     5.24232, 1.487861E-11,    12.11119,          NaN,         NaN
    75.0,  3.470658E-1,     6.65818,  3.478358E-1,     6.40947, 1.124267E-11,    14.14219,          NaN,         NaN
    80.0,  5.274314E-1,     8.23569,  5.256056E-1,     7.96975, 1.230208E-11,    14.18526,          NaN,         NaN
    85.0,  1.525730E-1,     8.38677,  1.528113E-1,     8.08642, 6.797515E-12,    14.18712,          NaN,         NaN
    90.0,  2.720226E-1,     9.89316,  2.677599E-1,     9.59787, 1.223710E-11,    15.54304,          NaN,         NaN
    95.0,  4.111596E-1,    10.39933,  4.080242E-1,    10.09045, 1.456415E-11,    15.79510,          NaN,         NaN
   100.0,  4.382858E-1,    11.15005,  4.379488E-1,    10.82018, 1.801074E-11,    16.26181,          NaN,         NaN
   104.9,  4.304202E-1,    12.65889,  4.300715E-1,    12.30576, 1.853284E-11,    18.15578,          NaN,         NaN
   109.9,  4.532364E-1,    13.40941,  4.540853E-1,    13.04261, 1.235647E-11,    18.43527,          NaN,         NaN
   114.9,  7.599385E-1,    13.87073,  7.593336E-1,    13.48677, 2.543807E-11,    18.87845,          NaN,         NaN
   119.9,  6.347470E-1,    15.30208,  6.290992E-1,    14.89967, 2.385509E-11,    20.20543,          NaN,         NaN
   124.9,  6.751979E-1,    16.47664,  6.734150E-1,    16.06319, 2.066335E-11,    21.79309,          NaN,         NaN
   129.9,  6.815006E-1,    17.29382,  6.814817E-1,    16.86741, 2.271240E-11,    21.91830,          NaN,         NaN
   134.9,  6.116955E-1,    18.06110,  6.130446E-1,    17.61368, 1.806249E-11,    23.03677,          NaN,         NaN
   139.9,  6.964754E-1,    18.98374,  6.948694E-1,    18.51388, 1.513632E-11,    23.95674,          NaN,         NaN
   144.9,  7.441205E-1,    19.99267,  7.388338E-1,    19.50787, 1.268594E-11,    25.13552,          NaN,         NaN
   149.9,  6.895674E-1,    21.03717,  6.835091E-1,    20.53920, 2.076576E-11,    25.10289,          NaN,         NaN
   154.9,  8.260603E-1,    21.85644,  8.230502E-1,    21.34794, 1.889346E-11,    26.30015,          NaN,         NaN
   159.9,  7.238846E-1,    22.70713,  7.234038E-1,    22.17918, 3.221348E-11,    27.01479,          NaN,         NaN
   164.9,  8.035600E-1,    23.74094,  8.004315E-1,    23.19307, 2.283429E-11,    28.55032,          NaN,         NaN
   169.9,  9.933821E-1,    24.59819,  9.898082E-1,    24.03230, 2.367643E-11,    28.72847,          NaN,         NaN
   174.9,  8.946784E-1,    25.61599,  8.907916E-1,    25.02959, 2.957918E-11,    29.86166,          NaN,         NaN
   179.9,  7.754348E-1,    26.77795,  7.667701E-1,    26.18188, 2.379488E-11,    30.99657,          NaN,         NaN
   184.9,  8.253314E-1,    27.51317,  8.196924E-1,    26.90330, 2.034449E-11,    32.18845,          NaN,         NaN
   189.9,  7.850522E-1,    28.16833,  7.830604E-1,    27.54229, 1.742550E-11,    31.66587,          NaN,         NaN
   194.9,  8.684159E-1,    29.24423,  8.633529E-1,    28.59213, 2.954334E-11,    33.35605,          NaN,         NaN
   199.9,  1.003864E+0,    30.17605,  1.001024E+0,    29.50684, 2.244215E-11,    34.25244,          NaN,         NaN
   204.9,  7.793362E-1,    31.24840,  7.740165E-1,    30.56356, 2.014910E-11,    35.05241,          NaN,         NaN
   209.9,  8.461948E-1,    31.90346,  8.415582E-1,    31.20501, 2.104046E-11,    35.83193,          NaN,         NaN
   214.9,  8.264681E-1,    32.65107,  8.201767E-1,    31.93598, 2.765584E-11,    37.07159,          NaN,         NaN
   219.9,  1.073375E+0,    33.77966,  1.066318E+0,    33.04638, 2.701170E-11,    37.87555,          NaN,         NaN
   224.9,  1.165944E+0,    34.70851,  1.161312E+0,    33.95883, 3.341172E-11,    38.85990,          NaN,         NaN
   229.9,  9.549592E-1,    35.73761,  9.551440E-1,    34.96776, 2.295427E-11,    40.24445,          NaN,         NaN
   234.9,  8.944725E-1,    36.53561,  8.927545E-1,    35.74925, 2.413901E-11,    40.82806,          NaN,         NaN
   239.9,  1.009320E+0,    37.40482,  9.998474E-1,    36.60391, 2.176569E-11,    41.33134,          NaN,         NaN
   244.9,  1.106486E+0,    38.37547,  1.098330E+0,    37.55831, 3.429064E-11,    42.63859,          NaN,         NaN
   249.9,  1.092196E+0,    39.39760,  1.089919E+0,    38.56432, 2.567287E-11,    42.99235,          NaN,         NaN
   254.9,  9.964104E-1,    40.18898,  9.942161E-1,    39.33914, 2.684660E-11,    44.04576,          NaN,         NaN
   259.9,  8.325499E-1,    41.14916,  8.284350E-1,    40.27981, 2.328008E-11,    45.20554,          NaN,         NaN
   264.9,  1.135443E+0,    41.93428,  1.127400E+0,    41.04779, 3.218036E-11,    45.85384,          NaN,         NaN
   269.9,  1.070873E+0,    42.82076,  1.062722E+0,    41.91513, 2.738873E-11,    46.61365,          NaN,         NaN
   274.9,  1.147959E+0,    43.95936,  1.142295E+0,    43.04030, 3.987599E-11,    48.10922,          NaN,         NaN
   279.9,  1.101342E+0,    44.69167,  1.098423E+0,    43.75696, 2.844787E-11,    48.93834,          NaN,         NaN
   284.9,  9.527801E-1,    45.76005,  9.455353E-1,    44.80839, 2.958618E-11,    49.78738,          NaN,         NaN
   289.9,  1.106139E+0,    46.58541,  1.098860E+0,    45.61554, 4.194337E-11,    50.72073,          NaN,         NaN
   294.9,  1.065520E+0,    47.53320,  1.061181E+0,    46.54323, 3.512993E-11,    51.80297,          NaN,         NaN
   299.9,  9.822440E-1,    48.43870,  9.773582E-1,    47.43303, 2.186014E-11,    52.53396,          NaN,         NaN
   304.8,  9.250676E-1,    49.37732,  9.209096E-1,    48.35448, 2.896199E-11,    53.27348,          NaN,         NaN
   309.8,  9.457653E-1,    50.19495,  9.380194E-1,    49.15547, 2.730998E-11,    54.04629,          NaN,         NaN
   314.8,  8.485086E-1,    51.10951,  8.438990E-1,    50.05459, 2.469481E-11,    54.94735,          NaN,         NaN
   319.8,  1.002812E+0,    51.93934,  9.999911E-1,    50.86440, 2.304849E-11,    55.88039,          NaN,         NaN
