Time_abs/ps, Signal 1/nA, Ref.signal 1/nA, Signal 2/nA, Ref.signal 2/nA
  1800.000,    -0.074314,    -0.071905,    -0.007663,
  1800.050,    -0.043506,    -0.028781,     0.004817,
  1800.100,     0.004875,    -0.008661,    -0.001320,
  1800.150,     0.042874,     0.037224,    -0.000142,
  1800.200,     0.070072,     0.072123,     0.004309,
  1800.250,     0.106751,     0.100529,    -0.001400,
  1800.300,     0.143026,     0.148387,    -0.003850,
  1800.350,     0.178801,     0.157721,    -0.001376,
  1800.400,     0.215930,     0.184313,     0.002218,
  1800.450,     0.241568,     0.210370,    -0.002279,
  1800.500,     0.270242,     0.229920,    -0.005145,
  1800.550,     0.302391,     0.248905,    -0.000443,
  1800.600,     0.328431,     0.249226,    -0.002218,
  1800.650,     0.358470,     0.273358,    -0.001083,
  1800.700,     0.372638,     0.259962,    -0.006952,
  1800.750,     0.385544,     0.275608,    -0.003959,
  1800.800,     0.394501,     0.256332,    -0.005084,
  1800.850,     0.392138,     0.247464,    -0.003346,
  1800.900,     0.391491,     0.241698,     0.003079,
  1800.950,     0.383127,     0.215305,    -0.003865,
  1801.000,     0.376116,     0.203627,    -0.007665,
  1801.050,     0.367286,     0.181861,    -0.006681,
  1801.100,     0.358193,     0.146147,    -0.003521,
  1801.150,     0.331550,     0.125093,     0.000880,
  1801.200,     0.308721,     0.085008,     0.003121,
  1801.250,     0.286759,     0.050786,    -0.001823,
  1801.300,     0.246099,     0.026714,     0.003799,
  1801.350,     0.234107,    -0.009645,     0.009308,
  1801.400,     0.195230,    -0.045080,    -0.002187,
  1801.450,     0.171668,    -0.077426,    -0.000733,
  1801.500,     0.132412,    -0.103859,    -0.002628,
  1801.550,     0.100582,    -0.136600,     0.000662,
  1801.600,     0.068114,    -0.173818,    -0.000320,
  1801.650,     0.043268,    -0.201464,    -0.009488,
  1801.700,     0.003158,    -0.224847,     0.004098,
  1801.750,    -0.034165,    -0.268946,     0.001824,
  1801.800,    -0.058042,    -0.295731,    -0.005859,
  1801.850,    -0.089868,    -0.330410,    -0.005420,
  1801.900,    -0.118516,    -0.350877,    -0.005265,
  1801.950,    -0.148510,    -0.390362,     0.000205,
  1802.000,    -0.181786,    -0.409806,    -0.000032,
  1802.050,    -0.211180,    -0.440024,     0.001546,
  1802.100,    -0.241601,    -0.477641,     0.002109,
  1802.150,    -0.261960,    -0.492234,    -0.007198,
  1802.200,    -0.296214,    -0.520686,    -0.001415,
  1802.250,    -0.316560,    -0.533796,     0.001859,
  1802.300,    -0.341607,    -0.556756,     0.000460,
  1802.350,    -0.366365,    -0.567540,    -0.003461,
  1802.400,    -0.387768,    -0.587023,     0.004456,
  1802.450,    -0.411111,    -0.591548,     0.001035,
  1802.500,    -0.426410,    -0.605277,     0.002254,
  1802.550,    -0.432781,    -0.613180,    -0.009351,
  1802.600,    -0.462354,    -0.626486,     0.001824,
  1802.650,    -0.467415,    -0.639938,    -0.006082,
  1802.700,    -0.481472,    -0.638067,     0.000337,
  1802.750,    -0.481498,    -0.648919,     0.002616,
  1802.800,    -0.494611,    -0.678094,    -0.001516,
  1802.850,    -0.512073,    -0.688170,    -0.008585,
  1802.900,    -0.522740,    -0.709680,     0.006620,
  1802.950,    -0.525428,    -0.727104,    -0.000236,
  1803.000,    -0.549009,    -0.755117,     0.001993,
  1803.050,    -0.559668,    -0.770756,    -0.002965,
  1803.100,    -0.590477,    -0.793599,    -0.002322,
  1803.150,    -0.603251,    -0.791537,     0.002534,
  1803.200,    -0.632320,    -0.772071,    -0.004191,
  1803.250,    -0.653576,    -0.728176,     0.000145,
  1803.300,    -0.673387,    -0.654555,    -0.003254,
  1803.350,    -0.667841,    -0.546107,     0.000542,
  1803.400,    -0.653688,    -0.415518,     0.001740,
  1803.450,    -0.609969,    -0.291232,    -0.004281,
  1803.500,    -0.529134,    -0.169717,     0.000282,
  1803.550,    -0.430470,    -0.050377,    -0.005912,
  1803.600,    -0.308732,     0.029450,     0.000755,
  1803.650,    -0.180533,     0.077746,     0.000333,
  1803.700,    -0.059531,     0.103379,    -0.003653,
  1803.750,     0.044048,     0.111956,     0.003741,
  1803.800,     0.140770,     0.085753,     0.001538,
  1803.850,     0.185915,     0.050400,    -0.004400,
  1803.900,     0.202491,     0.016698,    -0.000829,
  1803.950,     0.207450,    -0.040360,    -0.005474,
  1804.000,     0.188238,    -0.091895,     0.003614,
  1804.050,     0.158451,    -0.143271,     0.003476,
  1804.100,     0.102915,    -0.196164,    -0.009377,
  1804.150,     0.065013,    -0.249172,     0.002741,
  1804.200,     0.003359,    -0.281150,     0.001185,
  1804.250,    -0.050158,    -0.330663,    -0.000296,
  1804.300,    -0.100578,    -0.359655,     0.000734,
  1804.350,    -0.152408,    -0.385926,    -0.003230,
  1804.400,    -0.186644,    -0.413131,    -0.003373,
  1804.450,    -0.228774,    -0.439448,    -0.006106,
  1804.500,    -0.250384,    -0.468159,     0.002505,
  1804.550,    -0.277566,    -0.508507,    -0.000540,
  1804.600,    -0.319600,    -0.521380,     0.001222,
  1804.650,    -0.337643,    -0.547743,     0.001953,
  1804.700,    -0.362393,    -0.565066,    -0.000768,
  1804.750,    -0.391100,    -0.574165,    -0.000718,
  1804.800,    -0.419199,    -0.575176,    -0.014480,
  1804.850,    -0.431644,    -0.580574,    -0.001452,
  1804.900,    -0.447726,    -0.575241,    -0.009420,
  1804.950,    -0.450542,    -0.593976,    -0.005492,
  1805.000,    -0.462266,    -0.611652,    -0.005963,
  1805.050,    -0.462846,    -0.650184,    -0.000524,
  1805.100,    -0.454780,    -0.692011,     0.001062,
  1805.150,    -0.463409,    -0.761955,     0.000305,
  1805.200,    -0.485145,    -0.841301,    -0.000794,
  1805.250,    -0.524951,    -0.903777,     0.000752,
  1805.300,    -0.565646,    -0.976049,    -0.003939,
  1805.350,    -0.631755,    -1.032170,     0.000497,
  1805.400,    -0.697618,    -1.064100,     0.005222,
  1805.450,    -0.771348,    -1.101056,    -0.004494,
  1805.500,    -0.822621,    -1.112521,    -0.001060,
  1805.550,    -0.870227,    -1.127340,    -0.000369,
  1805.600,    -0.919440,    -1.141219,     0.000254,
  1805.650,    -0.937457,    -1.160131,     0.001778,
  1805.700,    -0.968213,    -1.185617,     0.004222,
  1805.750,    -0.983324,    -1.205676,    -0.001780,
  1805.800,    -0.985367,    -1.240390,     0.003689,
  1805.850,    -1.009403,    -1.256909,     0.002659,
  1805.900,    -1.042114,    -1.282637,    -0.002103,
  1805.950,    -1.060186,    -1.320449,     0.003312,
  1806.000,    -1.081640,    -1.351661,    -0.004237,
  1806.050,    -1.114819,    -1.364004,     0.000926,
  1806.100,    -1.153640,    -1.391863,     0.001725,
  1806.150,    -1.173551,    -1.420464,     0.000553,
  1806.200,    -1.197709,    -1.433546,    -0.004152,
  1806.250,    -1.242741,    -1.447847,    -0.008052,
  1806.300,    -1.261034,    -1.457564,    -0.000090,
  1806.350,    -1.276256,    -1.448677,     0.000021,
  1806.400,    -1.307570,    -1.453183,    -0.004300,
  1806.450,    -1.326221,    -1.445567,    -0.002622,
  1806.500,    -1.333650,    -1.447513,    -0.003072,
  1806.550,    -1.342540,    -1.441186,    -0.003656,
  1806.600,    -1.339393,    -1.430479,    -0.002035,
  1806.650,    -1.348565,    -1.437019,    -0.006458,
  1806.700,    -1.338265,    -1.431975,    -0.001533,
  1806.750,    -1.335610,    -1.451551,    -0.007605,
  1806.800,    -1.330980,    -1.466789,    -0.000549,
  1806.850,    -1.322463,    -1.495073,     0.004849,
  1806.900,    -1.337203,    -1.540267,     0.006290,
  1806.950,    -1.347267,    -1.597608,     0.003169,
  1807.000,    -1.377850,    -1.663057,    -0.001732,
  1807.050,    -1.404487,    -1.739240,    -0.004435,
  1807.100,    -1.445673,    -1.809908,    -0.001732,
  1807.150,    -1.496955,    -1.892897,     0.003568,
  1807.200,    -1.566614,    -1.967355,    -0.006011,
  1807.250,    -1.645415,    -2.041501,    -0.003093,
  1807.300,    -1.716399,    -2.098445,    -0.009426,
  1807.350,    -1.794278,    -2.164792,    -0.011585,
  1807.400,    -1.871935,    -2.232630,     0.002662,
  1807.450,    -1.939941,    -2.308111,    -0.005087,
  1807.500,    -2.009414,    -2.412992,    -0.003915,
  1807.550,    -2.073669,    -2.526388,     0.011315,
  1807.600,    -2.142231,    -2.646739,     0.002275,
  1807.650,    -2.227687,    -2.792314,    -0.002202,
  1807.700,    -2.313794,    -2.950971,    -0.004702,
  1807.750,    -2.421687,    -3.121120,     0.001182,
  1807.800,    -2.546210,    -3.317617,    -0.000320,
  1807.850,    -2.686646,    -3.517911,    -0.004301,
  1807.900,    -2.854721,    -3.729085,     0.004385,
  1807.950,    -3.038746,    -3.962431,     0.005456,
  1808.000,    -3.224281,    -4.224954,    -0.002342,
  1808.050,    -3.412048,    -4.499482,     0.001158,
  1808.100,    -3.626407,    -4.769637,     0.007927,
  1808.150,    -3.859271,    -5.039919,     0.005276,
  1808.200,    -4.115949,    -5.280716,    -0.001577,
  1808.250,    -4.379224,    -5.432828,    -0.002202,
  1808.300,    -4.645392,    -5.458840,     0.000601,
  1808.350,    -4.921091,    -5.294355,     0.003762,
  1808.400,    -5.149607,    -4.842303,     0.007877,
  1808.450,    -5.303378,    -4.064757,     0.002978,
  1808.500,    -5.324493,    -2.927618,     0.000688,
  1808.550,    -5.146852,    -1.424239,    -0.002175,
  1808.600,    -4.708631,     0.346292,    -0.001281,
  1808.650,    -3.925773,     2.212525,    -0.000519,
  1808.700,    -2.780854,     3.994594,     0.001257,
  1808.750,    -1.286762,     5.487395,     0.009564,
  1808.800,     0.462831,     6.499275,     0.000026,
  1808.850,     2.326806,     6.941345,     0.001377,
  1808.900,     4.096358,     6.810508,     0.003635,
  1808.950,     5.584664,     6.148773,    -0.006523,
  1809.000,     6.610974,     5.044521,     0.000547,
  1809.050,     7.063947,     3.627352,     0.001579,
  1809.100,     6.956226,     2.012777,    -0.003324,
  1809.150,     6.297359,     0.274471,    -0.000727,
  1809.200,     5.202750,    -1.489851,     0.001802,
  1809.250,     3.793148,    -3.239833,    -0.005343,
  1809.300,     2.167221,    -4.926961,    -0.004207,
  1809.350,     0.437634,    -6.522798,    -0.000317,
  1809.400,    -1.328723,    -8.057677,     0.006228,
  1809.450,    -3.083719,    -9.497667,     0.008026,
  1809.500,    -4.775088,   -10.868405,    -0.005669,
  1809.550,    -6.385987,   -12.216789,    -0.008010,
  1809.600,    -7.924140,   -13.596440,    -0.002162,
  1809.650,    -9.360872,   -15.053058,     0.001671,
  1809.700,   -10.734943,   -16.632753,    -0.000418,
  1809.750,   -12.087412,   -18.343831,    -0.004640,
  1809.800,   -13.468035,   -20.207729,     0.005372,
  1809.850,   -14.919878,   -22.200491,    -0.001484,
  1809.900,   -16.495098,   -24.331549,    -0.001269,
  1809.950,   -18.209713,   -26.612032,     0.006720,
  1810.000,   -20.079298,   -29.054879,     0.002947,
  1810.050,   -22.079968,   -31.687244,    -0.001414,
  1810.100,   -24.213232,   -34.574129,    -0.001053,
  1810.150,   -26.489199,   -37.768101,     0.000775,
  1810.200,   -28.936855,   -41.361599,    -0.000904,
  1810.250,   -31.569172,   -45.440630,     0.001225,
  1810.300,   -34.450206,   -50.024528,     0.007643,
  1810.350,   -37.662592,   -55.123345,     0.010813,
  1810.400,   -41.260193,   -60.752319,     0.004654,
  1810.450,   -45.332521,   -66.864497,     0.000251,
  1810.500,   -49.914067,   -73.432352,     0.001762,
  1810.550,   -55.012969,   -80.465153,    -0.002878,
  1810.600,   -60.635742,   -87.980207,     0.008155,
  1810.650,   -66.737948,   -96.122775,     0.013027,
  1810.700,   -73.303823,  -105.063525,     0.006372,
  1810.750,   -80.354639,  -114.985338,     0.007623,
  1810.800,   -87.883906,  -126.129254,     0.009660,
  1810.850,   -96.043837,  -138.770599,     0.016508,
  1810.900,  -104.998180,  -153.055271,     0.014338,
  1810.950,  -114.908741,  -169.031366,     0.017577,
  1811.000,  -126.060265,  -186.578994,     0.019001,
  1811.050,  -138.688899,  -205.406252,     0.017329,
  1811.100,  -152.951525,  -224.805280,     0.024306,
  1811.150,  -168.903289,  -243.641324,     0.024580,
  1811.200,  -186.402685,  -260.032096,     0.025409,
  1811.250,  -205.135759,  -271.217786,     0.025483,
  1811.300,  -224.433018,  -273.387233,     0.030405,
  1811.350,  -243.104706,  -261.947102,     0.031864,
  1811.400,  -259.248805,  -231.880473,     0.036614,
  1811.450,  -270.155209,  -178.598209,     0.033410,
  1811.500,  -272.048799,   -99.336632,     0.034279,
  1811.550,  -260.356251,     5.689017,     0.022375,
  1811.600,  -230.190148,   132.083123,     0.013964,
  1811.650,  -177.076493,   271.250382,     0.014400,
  1811.700,   -98.207865,   411.436578,     0.005420,
  1811.750,     6.060348,   539.652523,    -0.008807,
  1811.800,   131.508069,   644.763966,    -0.025355,
  1811.850,   269.835453,   719.630570,    -0.038479,
  1811.900,   409.384633,   761.606590,    -0.049663,
  1811.950,   537.506781,   771.913510,    -0.066329,
  1812.000,   642.936608,   754.279278,    -0.080841,
  1812.050,   718.216134,   713.813412,    -0.091737,
  1812.100,   760.662534,   655.971928,    -0.097128,
  1812.150,   771.393304,   586.359059,    -0.104880,
  1812.200,   754.040644,   509.784889,    -0.102756,
  1812.250,   713.740299,   430.166575,    -0.087797,
  1812.300,   656.071033,   350.663140,    -0.090689,
  1812.350,   586.407767,   273.867791,    -0.087971,
  1812.400,   509.769405,   202.405674,    -0.070248,
  1812.450,   430.169528,   138.554109,    -0.057905,
  1812.500,   350.641743,    83.342575,    -0.050568,
  1812.550,   273.951251,    36.395291,    -0.045213,
  1812.600,   202.571127,    -3.945166,    -0.037310,
  1812.650,   138.641634,   -39.456541,    -0.026523,
  1812.700,    83.311560,   -70.923861,    -0.020481,
  1812.750,    36.194479,   -98.127933,    -0.012659,
  1812.800,    -4.208728,  -119.963860,    -0.010831,
  1812.850,   -39.595116,  -135.163274,    -0.000578,
  1812.900,   -70.871645,  -142.822444,     0.007290,
  1812.950,   -97.829309,  -142.552122,     0.008779,
  1813.000,  -119.508135,  -134.589944,     0.014778,
  1813.050,  -134.661859,  -120.144860,     0.012540,
  1813.100,  -142.346058,  -101.872549,     0.013170,
  1813.150,  -142.152465,   -83.968150,     0.013850,
  1813.200,  -134.334683,   -71.358230,     0.019624,
  1813.250,  -120.164291,   -68.292243,     0.016472,
  1813.300,  -102.233280,   -76.921534,     0.008406,
  1813.350,   -84.597077,   -96.437921,     0.006852,
  1813.400,   -72.046659,  -123.704720,     0.015173,
  1813.450,   -68.757726,  -154.261451,     0.019333,
  1813.500,   -76.910279,  -183.109245,     0.016752,
  1813.550,   -95.952270,  -205.389971,     0.021418,
  1813.600,  -122.839523,  -216.971614,     0.021047,
  1813.650,  -153.122864,  -215.743109,     0.019830,
  1813.700,  -181.813126,  -202.543578,     0.023230,
  1813.750,  -204.039852,  -181.183068,     0.025567,
  1813.800,  -215.798327,  -157.037648,     0.025212,
  1813.850,  -214.995075,  -134.919879,     0.026766,
  1813.900,  -202.354198,  -117.580783,     0.024455,
  1813.950,  -181.439940,  -105.327120,     0.024079,
  1814.000,  -157.388094,   -97.130015,     0.013272,
  1814.050,  -135.093340,   -91.989436,     0.016086,
  1814.100,  -117.447233,   -89.494394,     0.016313,
  1814.150,  -104.989568,   -89.571830,     0.014917,
  1814.200,   -96.784442,   -91.838751,     0.020825,
  1814.250,   -91.761895,   -95.391279,     0.014674,
  1814.300,   -89.368840,   -99.207742,     0.010266,
  1814.350,   -89.442449,  -102.652974,     0.011168,
  1814.400,   -91.618514,  -105.320429,     0.016989,
  1814.450,   -95.125625,  -106.647960,     0.012053,
  1814.500,   -98.978696,  -105.819294,     0.008815,
  1814.550,  -102.469816,  -102.229888,     0.013327,
  1814.600,  -105.110509,   -95.967767,     0.010783,
  1814.650,  -106.390388,   -87.623235,     0.012370,
  1814.700,  -105.578716,   -77.664419,     0.019993,
  1814.750,  -102.081258,   -66.194876,     0.015934,
  1814.800,   -95.930662,   -53.243113,     0.013437,
  1814.850,   -87.612539,   -39.014084,     0.012580,
  1814.900,   -77.623014,   -24.552856,     0.006804,
  1814.950,   -66.127777,   -11.708919,     0.011460,
  1815.000,   -53.207254,    -2.278147,     0.004581,
  1815.050,   -39.118595,     2.688485,     0.001144,
  1815.100,   -24.834126,     2.955929,     0.009287,
  1815.150,   -12.054125,    -1.333194,     0.006444,
  1815.200,    -2.567171,    -9.903110,     0.008359,
  1815.250,     2.501074,   -22.036312,     0.004018,
  1815.300,     2.850652,   -36.173748,     0.000653,
  1815.350,    -1.400594,   -49.536592,     0.002061,
  1815.400,    -9.889341,   -58.776215,    -0.000235,
  1815.450,   -21.864429,   -61.333496,     0.003772,
  1815.500,   -35.726277,   -56.728699,    -0.001357,
  1815.550,   -48.851053,   -46.622939,     0.004994,
  1815.600,   -58.068112,   -33.843366,     0.005548,
  1815.650,   -60.867299,   -21.423270,     0.006152,
  1815.700,   -56.621721,   -12.006423,     0.004018,
  1815.750,   -46.806065,    -7.601587,    -0.002123,
  1815.800,   -34.158509,    -9.092019,     0.007529,
  1815.850,   -21.757917,   -15.634315,     0.007387,
  1815.900,   -12.303468,   -24.686407,    -0.000201,
  1815.950,    -7.758518,   -32.965406,     0.001883,
  1816.000,    -8.978737,   -37.867313,     0.001984,
  1816.050,   -15.211708,   -38.181867,    -0.005085,
  1816.100,   -24.051873,   -34.083126,    -0.003227,
  1816.150,   -32.313764,   -26.627556,     0.007035,
  1816.200,   -37.364894,   -17.070015,     0.005161,
  1816.250,   -37.900794,    -6.305831,    -0.001424,
  1816.300,   -33.965355,     5.163162,     0.002765,
  1816.350,   -26.574306,    16.770809,     0.001345,
  1816.400,   -16.988027,    27.531659,    -0.000876,
  1816.450,    -6.180314,    36.125604,    -0.000175,
  1816.500,     5.271581,    41.447658,    -0.002716,
  1816.550,    16.773585,    42.829351,    -0.008514,
  1816.600,    27.430991,    40.142011,    -0.006641,
  1816.650,    36.010001,    33.959397,    -0.008174,
  1816.700,    41.363682,    25.556200,    -0.008973,
  1816.750,    42.798632,    16.785536,    -0.006493,
  1816.800,    40.221343,     9.390680,    -0.005754,
  1816.850,    34.181597,     4.022118,    -0.002626,
  1816.900,    25.911354,    -0.268739,    -0.009250,
  1816.950,    17.201850,    -5.276035,    -0.010493,
  1817.000,     9.717507,   -12.017352,    -0.001513,
  1817.050,     4.094057,   -19.793690,     0.005615,
  1817.100,    -0.391667,   -26.950345,     0.000188,
  1817.150,    -5.355115,   -32.511819,    -0.000849,
  1817.200,   -11.841364,   -36.876837,     0.002769,
  1817.250,   -19.407981,   -41.096104,     0.003689,
  1817.300,   -26.603218,   -45.812536,     0.004092,
  1817.350,   -32.365949,   -50.680026,     0.004224,
  1817.400,   -36.872517,   -54.486420,     0.004934,
  1817.450,   -41.068874,   -55.512684,     0.008512,
  1817.500,   -45.623014,   -52.264611,     0.004028,
  1817.550,   -50.289258,   -44.143443,     0.005963,
  1817.600,   -53.923524,   -31.826378,     0.002590,
  1817.650,   -54.899874,   -17.038230,     0.011364,
  1817.700,   -51.763288,    -1.798480,     0.009618,
  1817.750,   -43.833945,    12.081698,     0.012904,
  1817.800,   -31.720603,    23.110023,     0.005036,
  1817.850,   -17.064168,    30.093665,    -0.001609,
  1817.900,    -1.869091,    32.640178,     0.001141,
  1817.950,    11.983759,    31.446555,    -0.004564,
  1818.000,    23.003448,    27.987366,    -0.005698,
  1818.050,    30.073420,    23.647531,    -0.006860,
  1818.100,    32.788014,    19.291324,    -0.005708,
  1818.150,    31.752936,    15.525101,    -0.000382,
  1818.200,    28.332316,    13.043001,    -0.003494,
  1818.250,    23.936014,    12.657259,    -0.003164,
  1818.300,    19.545550,    14.858604,     0.001503,
  1818.350,    15.798535,    19.149136,    -0.004073,
  1818.400,    13.348610,    23.778237,    -0.004689,
  1818.450,    12.926920,    26.625965,    -0.004702,
  1818.500,    14.969414,    26.580510,    -0.006575,
