Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  4.676597E-3,    -3.14159,  3.879917E-3,    -3.14159, 2.629066E-13,    -1.30695,          NaN,         NaN
     5.0,  9.159666E-3,    -2.79531,  1.079611E-2,    -2.51036, 1.443630E-11,    -0.60929,          NaN,         NaN
    10.0,  5.884900E-3,    -1.94415,  8.107188E-3,    -1.87203, 1.140752E-11,     0.78673,          NaN,         NaN
    15.0,  5.228304E-3,    -1.41860,  7.023652E-3,    -1.53597, 1.520359E-11,    -0.34992,          NaN,         NaN
    20.0,  1.224805E-2,    -1.04667,  1.325536E-2,    -1.14065, 1.326322E-11,     0.95828,          NaN,         NaN
    25.0,  2.601529E-2,     1.00942,  2.510357E-2,     0.96343, 5.568228E-12,     2.04189,          NaN,         NaN
    30.0,  1.860169E-2,    -1.43130,  1.948119E-2,    -1.47236, 1.570331E-11,     1.88454,          NaN,         NaN
    35.0,  4.766195E-2,     0.25446,  4.750695E-2,     0.19246, 6.792739E-12,     3.08433,          NaN,         NaN
    40.0,  8.284279E-2,     0.03283,  8.223393E-2,    -0.02865, 1.432528E-11,     3.40400,          NaN,         NaN
    45.0,  1.226007E-1,     0.04146,  1.220503E-1,    -0.02209, 8.122573E-12,     2.92010,          NaN,         NaN
    50.0,  1.305795E-1,     1.12416,  1.292649E-1,     1.06305, 7.325627E-12,     1.59999,          NaN,         NaN
    55.0,  3.027343E-1,     3.08797,  3.022243E-1,     3.02335, 1.739417E-11,     1.05916,          NaN,         NaN
    60.0,  5.756769E-2,     3.00008,  5.780440E-2,     2.93560, 6.221421E-12,     1.52859,          NaN,         NaN
    65.0,  1.388860E-1,     4.02248,  1.385369E-1,     3.93979, 9.858844E-12,     0.90870,          NaN,         NaN
    70.0,  4.186763E-1,     4.01355,  4.170118E-1,     3.92730, 1.763179E-11,     0.84312,          NaN,         NaN
    75.0,  3.543307E-1,     4.49156,  3.537374E-1,     4.40002, 2.129434E-11,     1.87555,          NaN,         NaN
    80.0,  3.785418E-1,     5.68320,  3.762929E-1,     5.58199, 1.463832E-11,     2.88133,          NaN,         NaN
    85.0,  1.353635E-1,     4.72368,  1.349283E-1,     4.60983, 5.159096E-12,     3.70691,          NaN,         NaN
    90.0,  1.971453E-1,     6.72980,  1.950720E-1,     6.62337, 1.163726E-11,     2.98118,          NaN,         NaN
    95.0,  3.722851E-1,     6.74360,  3.697604E-1,     6.62761, 1.084231E-11,     3.23290,          NaN,         NaN
   100.0,  4.663160E-1,     6.94192,  4.635194E-1,     6.81629, 2.267105E-11,     2.90383,          NaN,         NaN
   105.0,  4.585807E-1,     7.66893,  4.554031E-1,     7.53760, 2.621357E-11,     3.80287,          NaN,         NaN
