Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  4.995239E-3,    -3.14159,  4.331178E-3,    -3.14159, 6.719241E-13,    -0.17982,          NaN,         NaN
     5.0,  8.755204E-3,    -2.83623,  8.239658E-3,    -2.80278, 1.034059E-11,    -0.32814,          NaN,         NaN
    10.0,  5.599711E-3,    -2.02321,  5.522162E-3,    -1.96263, 5.626898E-12,     0.48760,          NaN,         NaN
    15.0,  5.079959E-3,    -1.43416,  5.360142E-3,    -1.40024, 1.044854E-11,     1.15268,          NaN,         NaN
    20.0,  1.279613E-2,    -1.04886,  1.294891E-2,    -1.05977, 1.105654E-11,     2.00518,          NaN,         NaN
    25.0,  2.664001E-2,     1.05526,  2.661662E-2,     0.99469, 9.215358E-12,     1.16258,          NaN,         NaN
    30.0,  1.864929E-2,    -1.42045,  1.919319E-2,    -1.47225, 5.877516E-12,     2.21422,          NaN,         NaN
    35.0,  4.862001E-2,     0.26756,  4.851886E-2,     0.21867, 8.376706E-12,     1.71991,          NaN,         NaN
    40.0,  8.359232E-2,     0.04130,  8.365488E-2,    -0.00958, 8.584085E-12,     2.64860,          NaN,         NaN
    45.0,  1.253892E-1,     0.04586,  1.253114E-1,    -0.00650, 6.922620E-12,     2.65941,          NaN,         NaN
    50.0,  1.350145E-1,     1.12382,  1.343353E-1,     1.06503, 1.491791E-11,     3.90654,          NaN,         NaN
    55.0,  3.094831E-1,     3.10660,  3.114931E-1,     3.04855, 9.262702E-12,     5.81086,          NaN,         NaN
    60.0,  5.996114E-2,     3.04307,  6.054517E-2,     2.98473, 5.860390E-12,     6.37821,          NaN,         NaN
    65.0,  1.397173E-1,     4.02544,  1.400538E-1,     3.95390, 7.677541E-12,     5.68780,          NaN,         NaN
    70.0,  4.260472E-1,     4.03130,  4.274917E-1,     3.95770, 1.643883E-11,     6.79406,          NaN,         NaN
    75.0,  3.641398E-1,     4.52459,  3.660031E-1,     4.44745, 1.680087E-11,     7.54218,          NaN,         NaN
    80.0,  3.845580E-1,     5.72029,  3.844747E-1,     5.63299, 9.176638E-12,     8.50428,          NaN,         NaN
    85.0,  1.368391E-1,     4.75334,  1.369987E-1,     4.65333, 6.663908E-12,     8.24029,          NaN,         NaN
    90.0,  2.022369E-1,     6.76051,  2.019005E-1,     6.67085, 1.301000E-11,     9.48817,          NaN,         NaN
    95.0,  3.703423E-1,     6.78044,  3.697826E-1,     6.68121, 1.246587E-11,     9.07310,          NaN,         NaN
   100.0,  4.639137E-1,     6.97562,  4.634049E-1,     6.86694, 1.662313E-11,     9.77703,          NaN,         NaN
   105.0,  4.578751E-1,     7.69130,  4.575699E-1,     7.57649, 1.093490E-11,    11.02755,          NaN,         NaN
   110.0,  5.253537E-1,     7.90048,  5.249833E-1,     7.78207, 1.978027E-11,    10.05311,          NaN,         NaN
   115.0,  6.933571E-1,     7.95189,  6.942502E-1,     7.82719, 3.081375E-11,    10.30068,          NaN,         NaN
   120.0,  4.552526E-1,     8.80599,  4.569290E-1,     8.67272, 1.946122E-11,    11.33839,          NaN,         NaN
   125.0,  5.163759E-1,     9.72114,  5.165413E-1,     9.58293, 1.733681E-11,    12.17385,          NaN,         NaN
   130.0,  6.115017E-1,    10.01169,  6.115988E-1,     9.86881, 2.561965E-11,    12.68766,          NaN,         NaN
   135.0,  5.704366E-1,    10.24377,  5.711252E-1,    10.09590, 2.289094E-11,    12.94762,          NaN,         NaN
   140.0,  6.497450E-1,    10.61190,  6.522844E-1,    10.45942, 2.520466E-11,    13.41567,          NaN,         NaN
   145.0,  6.562456E-1,    10.98721,  6.573099E-1,    10.83101, 2.011986E-11,    13.48475,          NaN,         NaN
   150.0,  5.779925E-1,    11.40311,  5.792819E-1,    11.24044, 2.482031E-11,    13.74368,          NaN,         NaN
   155.0,  6.529603E-1,    11.76476,  6.543673E-1,    11.59641, 1.780624E-11,    14.21332,          NaN,         NaN
   160.0,  5.645321E-1,    12.19156,  5.648013E-1,    12.01936, 2.090854E-11,    15.13047,          NaN,         NaN
   165.0,  6.441378E-1,    12.72197,  6.427932E-1,    12.54331, 2.658428E-11,    15.14874,          NaN,         NaN
   170.0,  7.808631E-1,    13.08719,  7.812340E-1,    12.90241, 2.965942E-11,    15.72573,          NaN,         NaN
   175.0,  7.398789E-1,    13.58004,  7.395317E-1,    13.38893, 2.199285E-11,    16.39996,          NaN,         NaN
   180.0,  6.686816E-1,    14.16390,  6.680654E-1,    13.96835, 1.937738E-11,    16.76834,          NaN,         NaN
   185.0,  7.493173E-1,    14.33434,  7.483289E-1,    14.13190, 3.003613E-11,    16.58517,          NaN,         NaN
   190.0,  7.229046E-1,    14.40772,  7.245909E-1,    14.19864, 1.914102E-11,    16.77089,          NaN,         NaN
   195.0,  7.206151E-1,    14.93524,  7.217797E-1,    14.72084, 2.816868E-11,    17.63038,          NaN,         NaN
   200.0,  7.709670E-1,    15.42551,  7.718607E-1,    15.20642, 2.374133E-11,    18.21932,          NaN,         NaN
   205.0,  5.838349E-1,    15.95896,  5.844282E-1,    15.73317, 1.373050E-11,    17.97113,          NaN,         NaN
   210.0,  6.874873E-1,    16.10658,  6.896824E-1,    15.87835, 2.236373E-11,    18.86577,          NaN,         NaN
   215.0,  7.400708E-1,    16.47414,  7.408940E-1,    16.24129, 3.293442E-11,    18.98172,          NaN,         NaN
   220.0,  1.026308E+0,    17.03941,  1.027108E+0,    16.80044, 3.822450E-11,    19.53856,          NaN,         NaN
   225.0,  1.100509E+0,    17.38905,  1.102118E+0,    17.14369, 3.974476E-11,    19.79721,          NaN,         NaN
   230.0,  9.075010E-1,    17.76020,  9.088724E-1,    17.50889, 2.693861E-11,    20.33848,          NaN,         NaN
   235.0,  8.140922E-1,    18.01923,  8.147082E-1,    17.76163, 2.492917E-11,    20.29714,          NaN,         NaN
   240.0,  8.683174E-1,    18.48615,  8.676386E-1,    18.22242, 3.265562E-11,    20.90673,          NaN,         NaN
   245.0,  9.581921E-1,    19.00644,  9.584823E-1,    18.73699, 2.383282E-11,    21.49011,          NaN,         NaN
   250.0,  9.549834E-1,    19.53451,  9.553833E-1,    19.26144, 4.397089E-11,    21.99594,          NaN,         NaN
   255.0,  9.285681E-1,    19.80714,  9.287154E-1,    19.52697, 3.877562E-11,    22.39243,          NaN,         NaN
   260.0,  8.398281E-1,    20.18835,  8.405678E-1,    19.90390, 2.132064E-11,    22.75606,          NaN,         NaN
   265.0,  1.129840E+0,    20.44008,  1.131752E+0,    20.15149, 4.295709E-11,    22.93711,          NaN,         NaN
   270.0,  1.045257E+0,    20.79725,  1.046377E+0,    20.50257, 3.903405E-11,    23.04442,          NaN,         NaN
   275.0,  1.030423E+0,    21.40623,  1.031559E+0,    21.10487, 3.315076E-11,    23.77837,          NaN,         NaN
   280.0,  1.019743E+0,    21.67185,  1.020644E+0,    21.36586, 3.090042E-11,    24.24603,          NaN,         NaN
   285.0,  9.205632E-1,    22.20256,  9.211612E-1,    21.89051, 2.791949E-11,    24.50780,          NaN,         NaN
   290.0,  1.073373E+0,    22.54570,  1.074839E+0,    22.22797, 4.246532E-11,    24.86987,          NaN,         NaN
   295.0,  1.083892E+0,    23.00344,  1.082852E+0,    22.68060, 3.269528E-11,    25.29969,          NaN,         NaN
   300.0,  1.026501E+0,    23.33189,  1.027525E+0,    23.00564, 4.526968E-11,    25.96500,          NaN,         NaN
   305.0,  9.090913E-1,    23.73552,  9.111558E-1,    23.39966, 3.558580E-11,    25.93501,          NaN,         NaN
   310.0,  9.497682E-1,    24.08325,  9.490920E-1,    23.74276, 3.525862E-11,    26.39459,          NaN,         NaN
   315.0,  8.393674E-1,    24.48582,  8.402757E-1,    24.14144, 3.001295E-11,    26.62911,          NaN,         NaN
   320.0,  9.988000E-1,    24.86640,  1.000104E+0,    24.51683, 3.972094E-11,    27.35957,          NaN,         NaN
   325.0,  9.506517E-1,    25.15283,  9.515091E-1,    24.79679, 3.678645E-11,    27.61968,          NaN,         NaN
   330.0,  9.009257E-1,    25.67430,  9.016951E-1,    25.31249, 3.620124E-11,    27.64797,          NaN,         NaN
   335.0,  9.910514E-1,    25.99469,  9.929255E-1,    25.62861, 3.652959E-11,    28.28942,          NaN,         NaN
   340.0,  9.574795E-1,    26.32636,  9.588129E-1,    25.95482, 4.611484E-11,    28.71037,          NaN,         NaN
   345.0,  9.177946E-1,    26.71081,  9.197922E-1,    26.33254, 3.231984E-11,    29.18748,          NaN,         NaN
   350.0,  9.437852E-1,    27.17411,  9.448070E-1,    26.79176, 3.774178E-11,    29.49613,          NaN,         NaN
