Time_abs/ps, Signal 1/nA, Ref.signal 1/nA, Signal 2/nA, Ref.signal 2/nA
  1800.000,    -0.073554,    -0.065013,     0.005649,
  1800.050,    -0.044789,    -0.032095,    -0.004843,
  1800.100,    -0.002143,    -0.006982,     0.003332,
  1800.150,     0.038184,     0.042308,    -0.003364,
  1800.200,     0.082303,     0.061783,    -0.000775,
  1800.250,     0.118227,     0.100988,    -0.002078,
  1800.300,     0.163777,     0.137858,    -0.008604,
  1800.350,     0.204619,     0.164451,     0.002234,
  1800.400,     0.236605,     0.187223,     0.000769,
  1800.450,     0.282105,     0.217538,    -0.005968,
  1800.500,     0.322940,     0.239326,    -0.001363,
  1800.550,     0.359898,     0.256151,    -0.002457,
  1800.600,     0.398956,     0.263992,     0.000322,
  1800.650,     0.427390,     0.279238,    -0.000404,
  1800.700,     0.463561,     0.263235,     0.002590,
  1800.750,     0.481639,     0.277019,    -0.007656,
  1800.800,     0.516074,     0.271876,    -0.003102,
  1800.850,     0.546355,     0.252167,     0.006227,
  1800.900,     0.563666,     0.237158,    -0.009736,
  1800.950,     0.581353,     0.229591,     0.002396,
  1801.000,     0.594745,     0.210275,    -0.000848,
  1801.050,     0.591090,     0.186804,    -0.001079,
  1801.100,     0.598904,     0.163099,    -0.008960,
  1801.150,     0.593215,     0.133606,     0.003937,
  1801.200,     0.574442,     0.093952,    -0.001816,
  1801.250,     0.565706,     0.070572,     0.005429,
  1801.300,     0.545827,     0.029169,     0.000315,
  1801.350,     0.529320,     0.008622,    -0.005054,
  1801.400,     0.501435,    -0.038513,    -0.004628,
  1801.450,     0.480960,    -0.063389,    -0.004404,
  1801.500,     0.449390,    -0.099161,    -0.007423,
  1801.550,     0.410982,    -0.134334,    -0.007665,
  1801.600,     0.388851,    -0.167791,     0.007405,
  1801.650,     0.342181,    -0.204020,     0.003349,
  1801.700,     0.303259,    -0.226839,    -0.001785,
  1801.750,     0.277809,    -0.257098,     0.005500,
  1801.800,     0.231507,    -0.289602,     0.000501,
  1801.850,     0.208634,    -0.318505,    -0.006181,
  1801.900,     0.169826,    -0.350406,     0.001015,
  1801.950,     0.130970,    -0.375731,    -0.000219,
  1802.000,     0.099131,    -0.403820,    -0.005264,
  1802.050,     0.054116,    -0.427991,     0.001742,
  1802.100,     0.027544,    -0.452354,    -0.004972,
  1802.150,    -0.009616,    -0.492009,    -0.011137,
  1802.200,    -0.042356,    -0.504033,     0.003493,
  1802.250,    -0.074773,    -0.532247,    -0.005099,
  1802.300,    -0.103577,    -0.552214,    -0.000040,
  1802.350,    -0.131870,    -0.560718,     0.000806,
  1802.400,    -0.156196,    -0.577804,    -0.007045,
  1802.450,    -0.183720,    -0.597591,    -0.002195,
  1802.500,    -0.203017,    -0.601437,     0.004380,
  1802.550,    -0.235366,    -0.614915,    -0.003580,
