Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  6.733233E-3,    -3.14159,  3.968222E-3,    -3.14159, 5.163977E-13,    -0.27568,          NaN,         NaN
     5.0,  1.056266E-2,    -2.83346,  1.029643E-2,    -2.89361, 1.031216E-11,    -1.67044,          NaN,         NaN
    10.0,  6.048710E-3,    -2.25794,  6.906658E-3,    -2.00041, 9.366677E-12,    -0.46544,          NaN,         NaN
    15.0,  4.277510E-3,    -1.67672,  6.236213E-3,    -1.30278, 1.258413E-11,    -0.49417,          NaN,         NaN
    20.0,  1.073067E-2,    -0.99985,  1.351008E-2,    -1.09410, 1.465078E-11,    -2.81241,          NaN,         NaN
    25.0,  2.767163E-2,     1.16958,  2.618968E-2,     0.94827, 1.132070E-11,    -2.13530,          NaN,         NaN
    30.0,  1.679914E-2,    -1.36984,  1.939705E-2,    -1.48514, 6.524423E-12,    -0.46140,          NaN,         NaN
    35.0,  4.893350E-2,     0.41624,  4.855721E-2,     0.19157, 8.771327E-12,     0.98422,          NaN,         NaN
    40.0,  8.429977E-2,     0.21016,  8.397707E-2,    -0.02559, 6.709156E-12,     0.98274,          NaN,         NaN
    45.0,  1.241599E-1,     0.21593,  1.250282E-1,    -0.02552, 1.484490E-11,     1.29364,          NaN,         NaN
    50.0,  1.338648E-1,     1.30223,  1.330740E-1,     1.05637, 9.553848E-12,     0.06107,          NaN,         NaN
    55.0,  3.044237E-1,     3.28399,  3.098277E-1,     3.02747, 6.863967E-12,     0.36509,          NaN,         NaN
    60.0,  5.735294E-2,     3.19257,  5.963924E-2,     2.95303, 6.968730E-12,     0.68272,          NaN,         NaN
    65.0,  1.366785E-1,     4.25728,  1.404221E-1,     3.93193, 7.977174E-12,     0.44291,          NaN,         NaN
    70.0,  4.202415E-1,     4.27191,  4.251233E-1,     3.92668, 1.364485E-11,     0.44293,          NaN,         NaN
    75.0,  3.581303E-1,     4.77427,  3.624872E-1,     4.40940, 1.377213E-11,     0.75911,          NaN,         NaN
    80.0,  3.836939E-1,     5.98770,  3.825446E-1,     5.59337, 1.454842E-11,     2.13720,          NaN,         NaN
