Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  1.793315E-3,    -0.00000,  2.011717E-3,    -0.00000, 4.596238E-13,    -0.06036,          NaN,         NaN
     5.0,  6.201033E-3,    -2.61906,  4.991815E-3,    -2.58499, 1.465971E-11,    -1.91107,          NaN,         NaN
    10.0,  1.027959E-2,    -1.17203,  1.101803E-2,    -1.16537, 1.106747E-11,    -2.08911,          NaN,         NaN
    15.0,  1.111996E-2,    -1.14648,  1.175276E-2,    -1.17595, 7.563565E-12,    -0.94154,          NaN,         NaN
    20.0,  1.840971E-2,    -0.73493,  2.002588E-2,    -0.76092, 1.668932E-11,    -1.82059,          NaN,         NaN
    25.0,  2.126850E-2,     1.43195,  2.149594E-2,     1.31910, 1.586199E-11,     0.36466,          NaN,         NaN
    30.0,  2.931285E-2,    -1.62548,  2.955678E-2,    -1.66907, 1.162155E-11,     0.31153,          NaN,         NaN
    35.0,  4.207439E-2,    -0.03698,  4.216109E-2,    -0.13214, 9.681612E-12,     0.05400,          NaN,         NaN
    40.0,  8.520652E-2,    -0.20851,  8.530218E-2,    -0.30319, 1.081442E-11,     1.58419,          NaN,         NaN
    45.0,  1.239200E-1,    -0.27087,  1.242984E-1,    -0.36891, 1.338001E-11,     2.43723,          NaN,         NaN
    50.0,  1.233099E-1,     0.83778,  1.224037E-1,     0.72780, 1.376044E-11,     3.58428,          NaN,         NaN
    55.0,  3.019344E-1,     2.70435,  3.055321E-1,     2.60122, 1.408161E-11,     3.16129,          NaN,         NaN
    60.0,  6.148648E-2,     3.13949,  6.225970E-2,     3.02379, 1.143189E-11,     1.65635,          NaN,         NaN
    65.0,  1.431231E-1,     3.39769,  1.438410E-1,     3.26354, 1.283633E-11,     3.27760,          NaN,         NaN
    70.0,  3.711869E-1,     3.20733,  3.745401E-1,     3.07531, 1.828109E-11,     2.28728,          NaN,         NaN
    75.0,  3.264329E-1,     3.53662,  3.279245E-1,     3.39539, 1.471126E-11,     2.84363,          NaN,         NaN
    80.0,  3.565585E-1,     4.63068,  3.564378E-1,     4.47481, 2.169601E-11,     4.32256,          NaN,         NaN
    85.0,  8.225738E-2,     3.28986,  8.336899E-2,     3.12122, 1.243418E-11,     2.59713,          NaN,         NaN
    90.0,  1.451319E-1,     5.62509,  1.450009E-1,     5.45709, 1.259758E-11,     1.59237,          NaN,         NaN
