Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  3.285296E-4,    -0.00000,  1.913670E-3,    -0.00000, 8.456259E-13,    -1.92142,          NaN,         NaN
     5.0,  8.295863E-4,     1.18633,  5.603461E-3,    -2.60812, 2.120314E-11,    -0.56827,          NaN,         NaN
    10.0,  7.837055E-3,    -0.40635,  1.116512E-2,    -1.17708, 8.557925E-12,     0.25476,          NaN,         NaN
    15.0,  7.422632E-3,    -0.31233,  1.156937E-2,    -1.15276, 1.211884E-11,     0.55239,          NaN,         NaN
    20.0,  1.500595E-2,    -0.16506,  1.956219E-2,    -0.77483, 8.908561E-12,     1.45549,          NaN,         NaN
    25.0,  3.093451E-2,     1.62212,  2.120595E-2,     1.31504, 1.595462E-11,     1.83342,          NaN,         NaN
    30.0,  2.052453E-2,     4.64575,  2.925665E-2,    -1.67905, 1.073401E-11,     2.48036,          NaN,         NaN
    35.0,  3.869241E-2,     6.61566,  4.216567E-2,    -0.13378, 1.645593E-11,     0.74881,          NaN,         NaN
    40.0,  7.874505E-2,     6.33293,  8.502012E-2,    -0.30067, 9.557836E-12,     0.99435,          NaN,         NaN
    45.0,  1.173034E-1,     6.26231,  1.239163E-1,    -0.36306, 6.623214E-12,     0.88797,          NaN,         NaN
    50.0,  1.205764E-1,     7.41101,  1.212416E-1,     0.75001, 6.280048E-12,     0.64034,          NaN,         NaN
    55.0,  3.065457E-1,     9.26453,  3.016069E-1,     2.60028, 1.178988E-11,    -0.57413,          NaN,         NaN
    60.0,  6.627387E-2,     9.74313,  6.260730E-2,     3.01620, 7.260856E-12,     0.71806,          NaN,         NaN
    65.0,  1.464849E-1,    10.02207,  1.442629E-1,     3.26940, 1.092274E-11,     0.26111,          NaN,         NaN
    70.0,  3.710813E-1,     9.85079,  3.718031E-1,     3.07437, 8.590330E-12,     0.21844,          NaN,         NaN
    75.0,  3.271374E-1,    10.20996,  3.269170E-1,     3.38962, 1.510702E-11,    -0.15958,          NaN,         NaN
    80.0,  3.627864E-1,    11.31411,  3.559498E-1,     4.47532, 1.268218E-11,     1.49707,          NaN,         NaN
    85.0,  7.862157E-2,    10.10274,  8.274100E-2,     3.12769, 4.031794E-12,     1.10455,          NaN,         NaN
    90.0,  1.537239E-1,    12.33277,  1.446289E-1,     5.45126, 8.019995E-12,     0.93052,          NaN,         NaN
    95.0,  2.897024E-1,    12.08622,  2.799256E-1,     5.14249, 1.989225E-11,     2.53175,          NaN,         NaN
   100.0,  3.944452E-1,    12.26098,  3.860071E-1,     5.28379, 9.464667E-12,     2.76267,          NaN,         NaN
   105.0,  4.160010E-1,    12.97089,  4.104005E-1,     5.97036, 1.730742E-11,     3.82895,          NaN,         NaN
   110.0,  4.362724E-1,    13.06358,  4.319515E-1,     6.02034, 1.554035E-11,     4.00957,          NaN,         NaN
   115.0,  6.333701E-1,    12.97809,  6.322827E-1,     5.89862, 3.356407E-11,     3.47596,          NaN,         NaN
   120.0,  4.352699E-1,    13.80409,  4.336634E-1,     6.69178, 1.548026E-11,     4.24849,          NaN,         NaN
   125.0,  4.793044E-1,    14.63896,  4.799500E-1,     7.48928, 1.656173E-11,     5.27684,          NaN,         NaN
   130.0,  5.453094E-1,    14.85108,  5.477060E-1,     7.66414, 2.469061E-11,     5.17462,          NaN,         NaN
   135.0,  5.011028E-1,    15.01169,  5.018544E-1,     7.78521, 1.537458E-11,     5.79442,          NaN,         NaN
   140.0,  6.338417E-1,    15.34185,  6.361379E-1,     8.07804, 3.468207E-11,     5.75026,          NaN,         NaN
   145.0,  6.374879E-1,    15.65441,  6.397730E-1,     8.35407, 2.194684E-11,     6.55265,          NaN,         NaN
   150.0,  5.343192E-1,    16.04627,  5.367671E-1,     8.70416, 2.408613E-11,     6.43321,          NaN,         NaN
   155.0,  6.311523E-1,    16.34021,  6.369223E-1,     8.96415, 2.391559E-11,     6.52654,          NaN,         NaN
   160.0,  5.406635E-1,    16.67622,  5.475041E-1,     9.26858, 2.254979E-11,     6.94543,          NaN,         NaN
   165.0,  6.300131E-1,    17.18089,  6.408875E-1,     9.73911, 2.857659E-11,     7.78181,          NaN,         NaN
   170.0,  7.676751E-1,    17.49946,  7.856129E-1,    10.01985, 3.087584E-11,     8.01976,          NaN,         NaN
   175.0,  7.316684E-1,    17.94030,  7.537392E-1,    10.42565, 3.142760E-11,     8.35738,          NaN,         NaN
   180.0,  6.841598E-1,    18.44840,  7.054922E-1,    10.90096, 2.771647E-11,     9.10669,          NaN,         NaN
   185.0,  7.543580E-1,    18.58290,  7.788369E-1,    10.99678, 3.138570E-11,     8.87102,          NaN,         NaN
   190.0,  6.902942E-1,    18.66468,  7.134033E-1,    11.03625, 2.846010E-11,     9.17017,          NaN,         NaN
   195.0,  7.072349E-1,    19.13317,  7.354608E-1,    11.46655, 3.339951E-11,     9.79522,          NaN,         NaN
   200.0,  7.612214E-1,    19.51586,  7.976434E-1,    11.80572, 2.013709E-11,    10.00979,          NaN,         NaN
   205.0,  5.783906E-1,    20.08409,  6.099734E-1,    12.34214, 2.728629E-11,    10.61492,          NaN,         NaN
   210.0,  6.508790E-1,    20.19805,  6.887363E-1,    12.42141, 2.426803E-11,    10.75303,          NaN,         NaN
   215.0,  6.623348E-1,    20.48291,  7.079661E-1,    12.66140, 2.555422E-11,    10.47862,          NaN,         NaN
   220.0,  9.803747E-1,    20.93852,  1.053657E+0,    13.07798, 4.336029E-11,    11.32206,          NaN,         NaN
   225.0,  1.030725E+0,    21.20490,  1.117651E+0,    13.30832, 3.148704E-11,    11.68469,          NaN,         NaN
   230.0,  8.291653E-1,    21.63497,  9.042178E-1,    13.70252, 4.110817E-11,    12.33656,          NaN,         NaN
   235.0,  7.550441E-1,    21.82254,  8.274686E-1,    13.84994, 2.808073E-11,    12.32658,          NaN,         NaN
   240.0,  7.676533E-1,    22.16848,  8.398905E-1,    14.15591, 3.096671E-11,    12.91581,          NaN,         NaN
   245.0,  8.466990E-1,    22.64867,  9.367203E-1,    14.59705, 3.746583E-11,    13.35746,          NaN,         NaN
   250.0,  8.895691E-1,    23.14959,  9.896711E-1,    15.06375, 3.587166E-11,    13.79978,          NaN,         NaN
   255.0,  8.222739E-1,    23.37618,  9.222802E-1,    15.24656, 1.893492E-11,    13.91821,          NaN,         NaN
   260.0,  7.344643E-1,    23.73954,  8.278827E-1,    15.57098, 3.265130E-11,    14.14315,          NaN,         NaN
   265.0,  9.723670E-1,    23.84942,  1.120928E+0,    15.64321, 3.645671E-11,    14.63526,          NaN,         NaN
   270.0,  8.573011E-1,    24.19040,  9.961081E-1,    15.95065, 3.352925E-11,    14.38698,          NaN,         NaN
   275.0,  9.272917E-1,    24.78935,  1.086376E+0,    16.51531, 3.160995E-11,    15.47346,          NaN,         NaN
   280.0,  8.566043E-1,    24.92818,  1.005416E+0,    16.61261, 4.035320E-11,    15.38826,          NaN,         NaN
   285.0,  7.515908E-1,    25.48646,  8.917463E-1,    17.12731, 2.525696E-11,    16.05705,          NaN,         NaN
   290.0,  9.064099E-1,    25.71711,  1.088536E+0,    17.31553, 4.602126E-11,    16.10581,          NaN,         NaN
   295.0,  8.678031E-1,    26.12097,  1.057103E+0,    17.67672, 2.591591E-11,    16.51346,          NaN,         NaN
   300.0,  8.151264E-1,    26.43355,  1.002746E+0,    17.95543, 3.568914E-11,    16.98416,          NaN,         NaN
   305.0,  7.212303E-1,    26.77789,  9.034528E-1,    18.26885, 3.883415E-11,    16.90723,          NaN,         NaN
   310.0,  7.272564E-1,    27.03671,  9.163098E-1,    18.48567, 2.385699E-11,    17.53826,          NaN,         NaN
   315.0,  6.407964E-1,    27.41948,  8.150981E-1,    18.83313, 2.983021E-11,    17.67088,          NaN,         NaN
   320.0,  7.728731E-1,    27.69542,  1.000085E+0,    19.07174, 3.391321E-11,    18.12793,          NaN,         NaN
   325.0,  6.976924E-1,    27.95816,  9.086523E-1,    19.29664, 3.384553E-11,    18.24767,          NaN,         NaN
   330.0,  7.071475E-1,    28.43515,  9.256409E-1,    19.74069, 2.937956E-11,    18.87696,          NaN,         NaN
   335.0,  7.301859E-1,    28.65226,  9.731361E-1,    19.91132, 3.802013E-11,    19.26495,          NaN,         NaN
   340.0,  6.994889E-1,    29.00608,  9.474531E-1,    20.22116, 3.015461E-11,    19.51775,          NaN,         NaN
   345.0,  6.791705E-1,    29.28446,  9.377381E-1,    20.46373, 2.433837E-11,    19.67888,          NaN,         NaN
