Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  6.727942E-3,    -3.14159,  1.913440E-3,    -0.00000, 9.706321E-13,    -0.62740,          NaN,         NaN
     5.0,  8.315342E-3,    -3.13512,  5.460226E-3,    -2.59468, 6.873421E-12,    -0.43239,          NaN,         NaN
    10.0,  4.033633E-3,    -1.14938,  1.112001E-2,    -1.15047, 9.412150E-12,     0.02024,          NaN,         NaN
    15.0,  2.301406E-3,    -0.80770,  1.189691E-2,    -1.15707, 1.579886E-11,     0.46435,          NaN,         NaN
    20.0,  1.112056E-2,     0.04682,  1.955061E-2,    -0.78116, 1.541318E-11,     1.61051,          NaN,         NaN
    25.0,  3.211140E-2,     1.87555,  2.118222E-2,     1.36382, 1.231828E-11,     0.86589,          NaN,         NaN
    30.0,  1.800546E-2,     4.91570,  2.950510E-2,    -1.67008, 9.148455E-12,     1.90978,          NaN,         NaN
    35.0,  4.081846E-2,     7.00033,  4.212494E-2,    -0.11612, 8.452137E-12,     2.71113,          NaN,         NaN
    40.0,  8.206019E-2,     6.75548,  8.489806E-2,    -0.29552, 1.174322E-11,     3.27726,          NaN,         NaN
    45.0,  1.217859E-1,     6.72386,  1.237001E-1,    -0.35934, 8.243652E-12,     3.82247,          NaN,         NaN
    50.0,  1.265737E-1,     7.88118,  1.217084E-1,     0.74037, 6.456250E-12,     3.25752,          NaN,         NaN
    55.0,  3.009293E-1,     9.76369,  3.029243E-1,     2.60369, 1.592165E-11,     4.57993,          NaN,         NaN
    60.0,  5.816390E-2,    10.25161,  6.228905E-2,     3.03502, 7.070337E-12,     3.91728,          NaN,         NaN
    65.0,  1.393783E-1,    10.62183,  1.439629E-1,     3.27642, 9.190172E-12,     4.58564,          NaN,         NaN
    70.0,  3.639302E-1,    10.50420,  3.723847E-1,     3.07732, 2.112400E-11,     5.39469,          NaN,         NaN
    75.0,  3.225801E-1,    10.91402,  3.274104E-1,     3.39657, 2.730578E-11,     5.87511,          NaN,         NaN
    80.0,  3.639668E-1,    12.08171,  3.558422E-1,     4.47893, 1.856474E-11,     7.10502,          NaN,         NaN
    85.0,  7.635552E-2,    10.91991,  8.276675E-2,     3.12774, 1.095413E-11,     5.80925,          NaN,         NaN
    90.0,  1.574594E-1,    13.18028,  1.448523E-1,     5.45839, 9.672815E-12,     3.93297,          NaN,         NaN
    95.0,  2.916120E-1,    12.97744,  2.805628E-1,     5.14878, 1.709743E-11,     3.29395,          NaN,         NaN
   100.0,  3.950279E-1,    13.19365,  3.863051E-1,     5.28949, 2.159605E-11,     3.16564,          NaN,         NaN
   105.0,  4.143321E-1,    13.94076,  4.106615E-1,     5.97682, 1.725811E-11,     4.00487,          NaN,         NaN
   110.0,  4.360185E-1,    14.07510,  4.316283E-1,     6.02794, 1.498483E-11,     4.31115,          NaN,         NaN
   115.0,  6.353803E-1,    14.04187,  6.326361E-1,     5.90604, 2.438021E-11,     3.96534,          NaN,         NaN
