Time_abs/ps, Signal 1/nA, Ref.signal 1/nA, Signal 2/nA, Ref.signal 2/nA
  1800.000,     0.047197,     0.042020,     0.006965,
  1800.050,     0.015121,     0.013276,    -0.001356,
  1800.100,     0.004731,     0.002319,    -0.000345,
  1800.150,    -0.024063,    -0.019192,    -0.003237,
  1800.200,    -0.042986,    -0.038424,    -0.002027,
  1800.250,    -0.062186,    -0.064314,    -0.005517,
  1800.300,    -0.073158,    -0.085152,    -0.008816,
  1800.350,    -0.087995,    -0.110483,    -0.007297,
  1800.400,    -0.103127,    -0.133936,     0.001177,
  1800.450,    -0.123746,    -0.139740,     0.000955,
  1800.500,    -0.144345,    -0.142580,     0.006178,
  1800.550,    -0.164261,    -0.104802,    -0.009892,
  1800.600,    -0.192339,    -0.044527,    -0.000876,
  1800.650,    -0.230039,     0.057527,    -0.003314,
  1800.700,    -0.230547,     0.173317,    -0.005083,
  1800.750,    -0.236017,     0.326759,     0.006672,
  1800.800,    -0.224530,     0.482788,    -0.006286,
  1800.850,    -0.196258,     0.615971,    -0.001234,
  1800.900,    -0.141417,     0.733398,    -0.006007,
  1800.950,    -0.055308,     0.819585,    -0.000464,
  1801.000,     0.061346,     0.871044,    -0.007564,
  1801.050,     0.178074,     0.895577,    -0.003827,
  1801.100,     0.328935,     0.906522,    -0.008861,
  1801.150,     0.450737,     0.889362,     0.001333,
  1801.200,     0.566081,     0.864062,    -0.006676,
  1801.250,     0.646036,     0.837364,    -0.000750,
  1801.300,     0.713570,     0.792586,    -0.004387,
  1801.350,     0.741583,     0.749487,    -0.004839,
  1801.400,     0.757922,     0.706164,     0.002539,
  1801.450,     0.761681,     0.673526,    -0.002498,
  1801.500,     0.733116,     0.624842,    -0.000014,
  1801.550,     0.707362,     0.595280,    -0.001656,
  1801.600,     0.668840,     0.556729,    -0.004930,
  1801.650,     0.630947,     0.542413,    -0.003900,
  1801.700,     0.594067,     0.513018,     0.000891,
  1801.750,     0.543495,     0.486389,     0.004552,
  1801.800,     0.502298,     0.461338,     0.004506,
  1801.850,     0.470898,     0.434244,    -0.001647,
  1801.900,     0.433486,     0.399434,     0.003062,
  1801.950,     0.405043,     0.377073,     0.011494,
  1802.000,     0.382190,     0.342031,    -0.000301,
  1802.050,     0.351273,     0.316001,    -0.006281,
  1802.100,     0.329647,     0.299349,    -0.002638,
  1802.150,     0.304973,     0.298240,    -0.000868,
  1802.200,     0.276364,     0.296091,     0.001046,
  1802.250,     0.249558,     0.269065,    -0.003469,
  1802.300,     0.212176,     0.249695,     0.001473,
  1802.350,     0.202645,     0.201364,    -0.002620,
  1802.400,     0.182364,     0.155205,     0.003276,
  1802.450,     0.172018,     0.085070,    -0.000747,
  1802.500,     0.155521,    -0.001558,    -0.003331,
