Time_abs/ps, Signal 1/nA, Ref.signal 1/nA, Signal 2/nA, Ref.signal 2/nA
  1800.000,     0.092950,     0.042020,    -0.003778,
  1800.050,     0.044879,     0.013276,     0.003150,
  1800.100,    -0.005564,     0.002319,     0.000396,
  1800.150,    -0.040524,    -0.019192,    -0.000317,
  1800.200,    -0.091741,    -0.038424,     0.000549,
  1800.250,    -0.133196,    -0.064314,     0.006820,
  1800.300,    -0.170258,    -0.085152,    -0.004079,
  1800.350,    -0.209144,    -0.110483,     0.003926,
  1800.400,    -0.245053,    -0.133936,    -0.004772,
  1800.450,    -0.282368,    -0.139740,     0.003737,
  1800.500,    -0.317350,    -0.142580,    -0.004249,
  1800.550,    -0.338361,    -0.104802,    -0.002652,
  1800.600,    -0.371397,    -0.044527,     0.001262,
  1800.650,    -0.397000,     0.057527,    -0.005001,
  1800.700,    -0.421092,     0.173317,    -0.001678,
  1800.750,    -0.434004,     0.326759,     0.004066,
  1800.800,    -0.459968,     0.482788,    -0.002842,
  1800.850,    -0.470768,     0.615971,     0.001971,
  1800.900,    -0.486887,     0.733398,    -0.006113,
  1800.950,    -0.502132,     0.819585,     0.006922,
  1801.000,    -0.514089,     0.871044,    -0.003420,
  1801.050,    -0.528243,     0.895577,     0.003063,
  1801.100,    -0.551649,     0.906522,    -0.005033,
  1801.150,    -0.565031,     0.889362,    -0.004088,
  1801.200,    -0.583065,     0.864062,    -0.001063,
  1801.250,    -0.589203,     0.837364,    -0.008323,
  1801.300,    -0.608038,     0.792586,     0.001595,
  1801.350,    -0.592740,     0.749487,     0.002348,
  1801.400,    -0.567845,     0.706164,    -0.002370,
  1801.450,    -0.525293,     0.673526,     0.005125,
  1801.500,    -0.456678,     0.624842,    -0.002768,
  1801.550,    -0.381032,     0.595280,    -0.001085,
  1801.600,    -0.279393,     0.556729,     0.001579,
  1801.650,    -0.157894,     0.542413,    -0.000141,
  1801.700,    -0.020090,     0.513018,     0.000645,
  1801.750,     0.087490,     0.486389,    -0.001258,
  1801.800,     0.208322,     0.461338,    -0.001100,
  1801.850,     0.296201,     0.434244,     0.002793,
  1801.900,     0.365494,     0.399434,    -0.001129,
  1801.950,     0.395606,     0.377073,    -0.003896,
  1802.000,     0.415797,     0.342031,     0.001948,
  1802.050,     0.415784,     0.316001,     0.001890,
  1802.100,     0.387200,     0.299349,    -0.003195,
  1802.150,     0.349226,     0.298240,    -0.000089,
  1802.200,     0.321564,     0.296091,     0.002114,
  1802.250,     0.274148,     0.269065,    -0.010162,
  1802.300,     0.223563,     0.249695,    -0.002351,
  1802.350,     0.166681,     0.201364,     0.000575,
  1802.400,     0.133677,     0.155205,    -0.003246,
  1802.450,     0.088466,     0.085070,    -0.007386,
  1802.500,     0.055897,    -0.001558,    -0.000144,
  1802.550,     0.013119,    -0.077569,    -0.002531,
  1802.600,    -0.026527,    -0.154104,    -0.001959,
  1802.650,    -0.053530,    -0.219643,    -0.009046,
  1802.700,    -0.080888,    -0.279965,    -0.001997,
  1802.750,    -0.106150,    -0.312684,     0.000089,
  1802.800,    -0.144959,    -0.343681,    -0.004972,
  1802.850,    -0.172435,    -0.360017,    -0.001085,
