Time_abs/ps, Signal 1/nA, Ref.signal 1/nA, Signal 2/nA, Ref.signal 2/nA
  1800.000,     0.070310,     0.033820,     0.006965,
  1800.050,     0.032834,     0.017515,    -0.002889,
  1800.100,     0.001588,     0.002349,     0.000088,
  1800.150,    -0.033903,    -0.021089,    -0.002152,
  1800.200,    -0.070829,    -0.032596,    -0.002012,
  1800.250,    -0.105757,    -0.060388,    -0.003278,
  1800.300,    -0.136840,    -0.101686,    -0.001414,
  1800.350,    -0.179044,    -0.121031,     0.003394,
  1800.400,    -0.218452,    -0.140949,    -0.003205,
  1800.450,    -0.268159,    -0.153091,     0.002903,
  1800.500,    -0.298324,    -0.134397,     0.002123,
  1800.550,    -0.331307,    -0.106260,    -0.002225,
  1800.600,    -0.376725,    -0.031909,     0.000189,
  1800.650,    -0.404252,     0.053709,     0.007032,
  1800.700,    -0.441209,     0.185069,    -0.000517,
  1800.750,    -0.475868,     0.329832,     0.004953,
  1800.800,    -0.514081,     0.474229,    -0.001054,
  1800.850,    -0.540040,     0.604471,     0.004530,
  1800.900,    -0.575600,     0.716967,     0.001028,
  1800.950,    -0.603222,     0.802260,     0.003080,
  1801.000,    -0.629928,     0.849234,     0.006202,
  1801.050,    -0.646746,     0.881543,     0.002193,
  1801.100,    -0.676520,     0.885153,    -0.004664,
  1801.150,    -0.691027,     0.865172,    -0.002219,
  1801.200,    -0.699822,     0.843049,    -0.003238,
  1801.250,    -0.699458,     0.819244,    -0.000036,
  1801.300,    -0.709679,     0.783308,     0.006258,
  1801.350,    -0.698995,     0.724486,     0.007080,
  1801.400,    -0.699143,     0.692027,    -0.002581,
  1801.450,    -0.690430,     0.648541,    -0.001399,
  1801.500,    -0.657874,     0.603480,    -0.007927,
  1801.550,    -0.650516,     0.570296,    -0.000373,
  1801.600,    -0.618179,     0.543738,    -0.001504,
  1801.650,    -0.586731,     0.518382,     0.005242,
  1801.700,    -0.563585,     0.487924,    -0.002925,
  1801.750,    -0.525350,     0.474714,     0.003631,
  1801.800,    -0.488170,     0.433474,    -0.003837,
  1801.850,    -0.456949,     0.399614,     0.001007,
  1801.900,    -0.424574,     0.374652,    -0.000857,
  1801.950,    -0.387167,     0.348439,     0.002024,
  1802.000,    -0.359406,     0.318680,    -0.006001,
  1802.050,    -0.315204,     0.297392,     0.002167,
  1802.100,    -0.283813,     0.287773,     0.001101,
  1802.150,    -0.270500,     0.286413,     0.000277,
  1802.200,    -0.240115,     0.273318,     0.009103,
  1802.250,    -0.210131,     0.258980,    -0.002013,
  1802.300,    -0.197322,     0.237671,     0.001360,
  1802.350,    -0.186720,     0.194476,     0.004762,
  1802.400,    -0.178187,     0.135756,     0.003780,
  1802.450,    -0.157405,     0.067911,     0.000206,
  1802.500,    -0.162649,    -0.014486,     0.001201,
  1802.550,    -0.169996,    -0.092229,     0.004305,
  1802.600,    -0.178298,    -0.181099,    -0.000885,
  1802.650,    -0.173644,    -0.241984,    -0.001921,
  1802.700,    -0.184360,    -0.292184,    -0.002094,
  1802.750,    -0.191876,    -0.328312,     0.009497,
  1802.800,    -0.212786,    -0.358199,    -0.002301,
  1802.850,    -0.229611,    -0.373805,    -0.005092,
  1802.900,    -0.257858,    -0.382293,     0.011982,
  1802.950,    -0.275908,    -0.397744,     0.003912,
  1803.000,    -0.295400,    -0.416138,     0.007303,
  1803.050,    -0.331404,    -0.427076,     0.005786,
  1803.100,    -0.355461,    -0.452937,     0.003597,
  1803.150,    -0.399795,    -0.474131,     0.001714,
  1803.200,    -0.436469,    -0.506812,    -0.004141,
  1803.250,    -0.466036,    -0.530056,    -0.003272,
  1803.300,    -0.496798,    -0.557634,    -0.001343,
  1803.350,    -0.536371,    -0.577944,     0.007059,
  1803.400,    -0.581836,    -0.603748,    -0.003247,
  1803.450,    -0.626385,    -0.642801,     0.001445,
  1803.500,    -0.655797,    -0.660762,     0.010936,
  1803.550,    -0.692085,    -0.682087,    -0.002372,
  1803.600,    -0.737777,    -0.690990,     0.000255,
  1803.650,    -0.780807,    -0.706864,     0.001271,
  1803.700,    -0.823920,    -0.710208,     0.002666,
  1803.750,    -0.853821,    -0.714327,    -0.007817,
  1803.800,    -0.895477,    -0.703598,     0.002825,
  1803.850,    -0.930331,    -0.708861,    -0.003397,
  1803.900,    -0.965550,    -0.700510,     0.009973,
  1803.950,    -1.006315,    -0.700181,    -0.000110,
  1804.000,    -1.041459,    -0.701795,    -0.005160,
  1804.050,    -1.081356,    -0.707487,    -0.006403,
  1804.100,    -1.099343,    -0.722581,    -0.002968,
  1804.150,    -1.124778,    -0.742097,    -0.002074,
  1804.200,    -1.162987,    -0.788472,     0.010428,
  1804.250,    -1.194494,    -0.852247,     0.010000,
  1804.300,    -1.215366,    -0.902841,    -0.002731,
  1804.350,    -1.245993,    -0.972513,    -0.001658,
  1804.400,    -1.266531,    -1.053781,    -0.000538,
  1804.450,    -1.287342,    -1.133172,     0.004005,
  1804.500,    -1.327723,    -1.215892,     0.003199,
  1804.550,    -1.335936,    -1.289604,    -0.000644,
  1804.600,    -1.370566,    -1.371335,    -0.001128,
  1804.650,    -1.385565,    -1.437657,    -0.002660,
  1804.700,    -1.398387,    -1.526076,     0.000462,
