Time_abs/ps, Signal 1/nA, Ref.signal 1/nA, Signal 2/nA, Ref.signal 2/nA
  1800.000,     0.090945,     0.030839,     0.005566,
  1800.050,     0.049371,     0.022589,    -0.002851,
  1800.100,    -0.005355,    -0.002763,     0.000381,
  1800.150,    -0.045422,    -0.014345,    -0.004330,
  1800.200,    -0.089538,    -0.036320,     0.001234,
  1800.250,    -0.132734,    -0.057176,     0.003332,
  1800.300,    -0.166002,    -0.097634,    -0.001689,
  1800.350,    -0.217387,    -0.111622,    -0.001735,
  1800.400,    -0.240223,    -0.148340,    -0.001965,
  1800.450,    -0.287995,    -0.166510,     0.000327,
  1800.500,    -0.309755,    -0.153366,    -0.002261,
  1800.550,    -0.356676,    -0.146137,    -0.002922,
  1800.600,    -0.378092,    -0.074719,    -0.003090,
  1800.650,    -0.407690,     0.005458,     0.000933,
  1800.700,    -0.436616,     0.138383,     0.003546,
  1800.750,    -0.456162,     0.265887,    -0.006525,
  1800.800,    -0.460868,     0.416824,    -0.004304,
  1800.850,    -0.485201,     0.539163,     0.003163,
  1800.900,    -0.510186,     0.659952,    -0.002379,
  1800.950,    -0.528334,     0.752825,     0.002809,
  1801.000,    -0.549576,     0.809669,    -0.003330,
  1801.050,    -0.557859,     0.843742,     0.002672,
  1801.100,    -0.571872,     0.857489,    -0.006911,
  1801.150,    -0.577220,     0.849085,    -0.003991,
  1801.200,    -0.590432,     0.821953,     0.004143,
  1801.250,    -0.582846,     0.789808,    -0.005005,
  1801.300,    -0.559689,     0.749382,    -0.002083,
  1801.350,    -0.543323,     0.717337,    -0.003538,
  1801.400,    -0.508004,     0.665684,    -0.000184,
  1801.450,    -0.456326,     0.626989,    -0.010059,
  1801.500,    -0.403002,     0.590193,     0.003559,
  1801.550,    -0.326356,     0.545302,    -0.004993,
  1801.600,    -0.241528,     0.524779,    -0.009715,
  1801.650,    -0.154342,     0.493844,    -0.000734,
  1801.700,    -0.060925,     0.474700,    -0.007076,
  1801.750,     0.027905,     0.439705,    -0.000806,
  1801.800,     0.105482,     0.410475,     0.004987,
  1801.850,     0.180352,     0.392821,    -0.002221,
  1801.900,     0.250760,     0.358850,     0.002079,
  1801.950,     0.289470,     0.326683,    -0.007156,
  1802.000,     0.317653,     0.307509,    -0.010694,
  1802.050,     0.331044,     0.294495,    -0.005136,
  1802.100,     0.342520,     0.273851,    -0.004759,
  1802.150,     0.338250,     0.257711,    -0.008101,
  1802.200,     0.314224,     0.257427,     0.002134,
  1802.250,     0.286734,     0.251798,    -0.004607,
  1802.300,     0.246985,     0.230449,    -0.010011,
  1802.350,     0.208953,     0.190519,    -0.003139,
  1802.400,     0.166304,     0.144981,     0.003118,
  1802.450,     0.122181,     0.081605,     0.000041,
  1802.500,     0.081788,     0.009261,    -0.005008,
  1802.550,     0.043431,    -0.069030,    -0.008779,
  1802.600,     0.005621,    -0.161640,     0.004064,
  1802.650,    -0.020783,    -0.242984,     0.005556,
  1802.700,    -0.057395,    -0.283866,    -0.001680,
  1802.750,    -0.091214,    -0.328301,     0.002446,
  1802.800,    -0.119589,    -0.352426,     0.000442,
  1802.850,    -0.140318,    -0.370015,     0.001293,
  1802.900,    -0.160848,    -0.380164,    -0.001118,
  1802.950,    -0.204062,    -0.392753,    -0.002202,
  1803.000,    -0.218035,    -0.416254,    -0.002236,
  1803.050,    -0.253154,    -0.436693,    -0.004596,
  1803.100,    -0.274836,    -0.450772,    -0.008089,
  1803.150,    -0.307393,    -0.477408,    -0.001442,
  1803.200,    -0.354566,    -0.501388,    -0.002504,
  1803.250,    -0.395240,    -0.533175,    -0.000868,
  1803.300,    -0.435977,    -0.552693,    -0.003708,
  1803.350,    -0.491440,    -0.592597,    -0.002987,
  1803.400,    -0.545400,    -0.615786,     0.000455,
  1803.450,    -0.591464,    -0.644685,    -0.010357,
  1803.500,    -0.653897,    -0.675552,    -0.001503,
  1803.550,    -0.699829,    -0.692478,     0.008980,
  1803.600,    -0.750569,    -0.714295,     0.001403,
  1803.650,    -0.806791,    -0.725818,    -0.002995,
  1803.700,    -0.849730,    -0.726949,    -0.001999,
  1803.750,    -0.887221,    -0.737666,    -0.000537,
  1803.800,    -0.913773,    -0.736396,     0.003352,
  1803.850,    -0.951137,    -0.736067,    -0.004915,
  1803.900,    -0.975412,    -0.741579,    -0.002767,
  1803.950,    -0.996919,    -0.737511,    -0.005668,
  1804.000,    -1.027606,    -0.730586,    -0.001944,
  1804.050,    -1.042338,    -0.738692,    -0.001262,
  1804.100,    -1.068148,    -0.751549,     0.001692,
  1804.150,    -1.081392,    -0.769618,     0.002707,
  1804.200,    -1.107924,    -0.805761,     0.002429,
  1804.250,    -1.131509,    -0.847726,     0.003392,
  1804.300,    -1.151089,    -0.914264,    -0.004234,
  1804.350,    -1.158047,    -0.976773,    -0.003397,
  1804.400,    -1.182620,    -1.057418,     0.000780,
  1804.450,    -1.196745,    -1.136987,    -0.001537,
  1804.500,    -1.209764,    -1.219164,    -0.005081,
  1804.550,    -1.218420,    -1.296744,    -0.006374,
  1804.600,    -1.232083,    -1.364474,    -0.009375,
  1804.650,    -1.232253,    -1.434925,    -0.010217,
  1804.700,    -1.249728,    -1.512648,     0.007508,
  1804.750,    -1.256055,    -1.590881,     0.003438,
  1804.800,    -1.260744,    -1.679175,    -0.000479,
  1804.850,    -1.276483,    -1.786131,    -0.003762,
  1804.900,    -1.288420,    -1.915827,    -0.003226,
  1804.950,    -1.312715,    -2.050559,    -0.002640,
  1805.000,    -1.334767,    -2.216078,    -0.002658,
  1805.050,    -1.368165,    -2.389188,    -0.004798,
  1805.100,    -1.408540,    -2.571353,     0.000235,
  1805.150,    -1.454131,    -2.783385,     0.002261,
  1805.200,    -1.504844,    -2.995293,     0.008757,
  1805.250,    -1.563947,    -3.245059,    -0.000642,
  1805.300,    -1.636325,    -3.505379,    -0.006247,
  1805.350,    -1.711471,    -3.791223,     0.000880,
  1805.400,    -1.784830,    -4.102874,    -0.003054,
  1805.450,    -1.870190,    -4.433665,    -0.003288,
