Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  1.107487E-3,    -0.00000,  2.011717E-3,    -0.00000, 8.864691E-13,    -0.02870,          NaN,         NaN
     5.0,  7.728831E-3,    -2.79054,  4.991815E-3,    -2.58499, 1.632775E-11,    -1.35906,          NaN,         NaN
    10.0,  9.455712E-3,    -1.26488,  1.101803E-2,    -1.16537, 1.111502E-11,     0.14169,          NaN,         NaN
    15.0,  9.454523E-3,    -1.21004,  1.175276E-2,    -1.17595, 9.293212E-12,     2.16471,          NaN,         NaN
    20.0,  1.753711E-2,    -0.63738,  2.002588E-2,    -0.76092, 6.162920E-12,     2.67538,          NaN,         NaN
    25.0,  2.378625E-2,     1.50638,  2.149594E-2,     1.31910, 9.573526E-12,     3.73986,          NaN,         NaN
    30.0,  2.737830E-2,    -1.53558,  2.955678E-2,    -1.66907, 9.055876E-12,     3.08084,          NaN,         NaN
    35.0,  4.212767E-2,     0.11164,  4.216109E-2,    -0.13214, 9.276060E-12,     3.56224,          NaN,         NaN
    40.0,  8.570792E-2,    -0.05247,  8.530218E-2,    -0.30319, 6.431342E-12,     4.02360,          NaN,         NaN
    45.0,  1.251649E-1,    -0.08567,  1.242984E-1,    -0.36891, 1.753203E-11,     2.81043,          NaN,         NaN
    50.0,  1.231547E-1,     1.02002,  1.224037E-1,     0.72780, 1.147125E-11,     4.11359,          NaN,         NaN
    55.0,  3.020902E-1,     2.89937,  3.055321E-1,     2.60122, 1.843173E-11,     6.41900,          NaN,         NaN
    60.0,  5.924564E-2,     3.32452,  6.225970E-2,     3.02379, 1.103580E-11,     5.11790,          NaN,         NaN
    65.0,  1.419862E-1,     3.61511,  1.438410E-1,     3.26354, 7.704698E-12,     4.72654,          NaN,         NaN
    70.0,  3.710891E-1,     3.46121,  3.745401E-1,     3.07531, 2.465418E-11,     6.33082,          NaN,         NaN
    75.0,  3.246168E-1,     3.81193,  3.279245E-1,     3.39539, 5.240403E-12,     7.35030,          NaN,         NaN
    80.0,  3.568139E-1,     4.92130,  3.564378E-1,     4.47481, 1.474644E-11,     7.07460,          NaN,         NaN
    85.0,  8.145212E-2,     3.62845,  8.336899E-2,     3.12122, 1.803868E-11,     5.82404,          NaN,         NaN
    90.0,  1.472351E-1,     5.95452,  1.450009E-1,     5.45709, 1.238274E-11,     4.06543,          NaN,         NaN
    95.0,  2.819639E-1,     5.66723,  2.795302E-1,     5.14430, 2.025022E-11,     2.69760,          NaN,         NaN
   100.0,  3.865919E-1,     5.82898,  3.853393E-1,     5.28415, 1.816787E-11,     3.20583,          NaN,         NaN
   105.0,  4.118188E-1,     6.54120,  4.108858E-1,     5.97343, 1.519568E-11,     3.49972,          NaN,         NaN
   110.0,  4.319428E-1,     6.62426,  4.314234E-1,     6.02065, 1.565308E-11,     3.96437,          NaN,         NaN
   115.0,  6.331278E-1,     6.52247,  6.339354E-1,     5.89748, 2.059297E-11,     3.33336,          NaN,         NaN
   120.0,  4.334870E-1,     7.34379,  4.343063E-1,     6.69176, 1.679929E-11,     4.44991,          NaN,         NaN
   125.0,  4.797003E-1,     8.18049,  4.797194E-1,     7.48918, 2.227984E-11,     5.21587,          NaN,         NaN
   130.0,  5.464469E-1,     8.38026,  5.475196E-1,     7.66344, 2.792167E-11,     5.32224,          NaN,         NaN
   135.0,  5.000933E-1,     8.52792,  5.020812E-1,     7.78214, 1.751835E-11,     6.13472,          NaN,         NaN
   140.0,  6.358591E-1,     8.84896,  6.372731E-1,     8.07841, 2.705231E-11,     6.01487,          NaN,         NaN
   145.0,  6.370964E-1,     9.15101,  6.384550E-1,     8.35267, 2.812862E-11,     6.52108,          NaN,         NaN
   150.0,  5.349466E-1,     9.52562,  5.345012E-1,     8.69799, 2.449462E-11,     6.60495,          NaN,         NaN
   155.0,  6.408650E-1,     9.81244,  6.391146E-1,     8.96029, 1.636201E-11,     6.63385,          NaN,         NaN
   160.0,  5.537397E-1,    10.14577,  5.507283E-1,     9.26830, 2.306544E-11,     6.66793,          NaN,         NaN
   165.0,  6.440561E-1,    10.64363,  6.419080E-1,     9.73868, 2.259497E-11,     7.15850,          NaN,         NaN
   170.0,  7.904986E-1,    10.95178,  7.881692E-1,    10.01767, 2.322486E-11,     7.79928,          NaN,         NaN
   175.0,  7.583924E-1,    11.38780,  7.566168E-1,    10.42646, 3.284706E-11,     7.87240,          NaN,         NaN
   180.0,  7.101324E-1,    11.89300,  7.090033E-1,    10.90273, 2.874047E-11,     8.35467,          NaN,         NaN
   185.0,  7.796504E-1,    12.01453,  7.801800E-1,    10.99700, 2.596559E-11,     8.36849,          NaN,         NaN
   190.0,  7.108681E-1,    12.08184,  7.111644E-1,    11.03659, 2.302616E-11,     8.04119,          NaN,         NaN
   195.0,  7.329153E-1,    12.54375,  7.343698E-1,    11.46958, 2.527929E-11,     8.67083,          NaN,         NaN
   200.0,  7.954836E-1,    12.90980,  7.961385E-1,    11.80774, 3.279487E-11,     9.60443,          NaN,         NaN
   205.0,  6.029034E-1,    13.47047,  6.066062E-1,    12.34162, 2.348758E-11,     9.57699,          NaN,         NaN
