Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  1.675452E-3,    -0.00000,  1.913670E-3,    -0.00000, 5.946856E-13,    -1.55567,          NaN,         NaN
     5.0,  7.298497E-4,    -1.72771,  5.603461E-3,    -2.60812, 1.046948E-11,    -0.87488,          NaN,         NaN
    10.0,  1.014372E-2,    -0.60652,  1.116512E-2,    -1.17708, 1.683677E-11,     1.20944,          NaN,         NaN
    15.0,  8.874605E-3,    -0.56926,  1.156937E-2,    -1.15276, 1.148985E-11,     1.59309,          NaN,         NaN
    20.0,  1.685720E-2,    -0.36579,  1.956219E-2,    -0.77483, 2.286460E-11,     2.03334,          NaN,         NaN
    25.0,  2.769983E-2,     1.47327,  2.120595E-2,     1.31504, 9.588658E-12,     3.25986,          NaN,         NaN
    30.0,  2.254112E-2,    -1.00621,  2.925665E-2,    -1.67905, 9.919890E-12,     4.08565,          NaN,         NaN
    35.0,  3.908348E-2,     0.79584,  4.216567E-2,    -0.13378, 6.641120E-12,     2.38378,          NaN,         NaN
    40.0,  7.988173E-2,     0.53809,  8.502012E-2,    -0.30067, 7.926982E-12,     0.72086,          NaN,         NaN
    45.0,  1.183316E-1,     0.45748,  1.239163E-1,    -0.36306, 7.220594E-12,     1.15347,          NaN,         NaN
    50.0,  1.197053E-1,     1.60690,  1.212416E-1,     0.75001, 9.915096E-12,     1.93856,          NaN,         NaN
    55.0,  3.067220E-1,     3.44728,  3.016069E-1,     2.60028, 1.787499E-11,     3.49822,          NaN,         NaN
    60.0,  6.609834E-2,     3.91900,  6.260730E-2,     3.01620, 6.414236E-12,     4.49354,          NaN,         NaN
    65.0,  1.470439E-1,     4.16825,  1.442629E-1,     3.26940, 1.286159E-11,     3.63396,          NaN,         NaN
    70.0,  3.733082E-1,     3.98013,  3.718031E-1,     3.07437, 1.316661E-11,     3.17806,          NaN,         NaN
    75.0,  3.281684E-1,     4.32034,  3.269170E-1,     3.38962, 1.702601E-11,     4.29965,          NaN,         NaN
    80.0,  3.610708E-1,     5.40904,  3.559498E-1,     4.47532, 2.028009E-11,     5.19695,          NaN,         NaN
