Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  1.849064E-3,    -0.00000,  2.011717E-3,    -0.00000, 4.070248E-13,    -2.47768,          NaN,         NaN
     5.0,  5.822113E-3,    -2.60240,  4.991815E-3,    -2.58499, 1.214747E-11,    -2.16548,          NaN,         NaN
    10.0,  1.076321E-2,    -1.16990,  1.101803E-2,    -1.16537, 1.112260E-11,    -1.65711,          NaN,         NaN
    15.0,  1.164995E-2,    -1.13894,  1.175276E-2,    -1.17595, 9.052735E-12,    -0.58087,          NaN,         NaN
    20.0,  1.918890E-2,    -0.76157,  2.002588E-2,    -0.76092, 1.219773E-11,     0.51764,          NaN,         NaN
    25.0,  2.127059E-2,     1.39530,  2.149594E-2,     1.31910, 8.834447E-12,    -0.31585,          NaN,         NaN
    30.0,  2.923905E-2,    -1.64413,  2.955678E-2,    -1.66907, 9.275803E-12,     1.20622,          NaN,         NaN
    35.0,  4.221811E-2,    -0.07869,  4.216109E-2,    -0.13214, 6.499452E-12,     1.55892,          NaN,         NaN
    40.0,  8.506932E-2,    -0.25842,  8.530218E-2,    -0.30319, 7.450753E-12,     1.58939,          NaN,         NaN
    45.0,  1.239484E-1,    -0.31774,  1.242984E-1,    -0.36891, 9.586650E-12,     1.10187,          NaN,         NaN
    50.0,  1.222603E-1,     0.78181,  1.224037E-1,     0.72780, 1.751499E-11,     1.29867,          NaN,         NaN
    55.0,  3.028010E-1,     2.64922,  3.055321E-1,     2.60122, 1.504554E-11,     2.98576,          NaN,         NaN
    60.0,  6.183384E-2,     3.08504,  6.225970E-2,     3.02379, 1.164708E-11,     4.73356,          NaN,         NaN
    65.0,  1.435677E-1,     3.33098,  1.438410E-1,     3.26354, 7.864137E-12,     5.95103,          NaN,         NaN
    70.0,  3.719566E-1,     3.13618,  3.745401E-1,     3.07531, 2.686279E-11,     6.30290,          NaN,         NaN
    75.0,  3.270503E-1,     3.46123,  3.279245E-1,     3.39539, 8.076855E-12,     7.59399,          NaN,         NaN
    80.0,  3.562348E-1,     4.54824,  3.564378E-1,     4.47481, 9.439917E-12,     6.82879,          NaN,         NaN
    85.0,  8.259650E-2,     3.20264,  8.336899E-2,     3.12122, 1.320757E-11,     7.36936,          NaN,         NaN
    90.0,  1.452020E-1,     5.53454,  1.450009E-1,     5.45709, 1.638917E-11,     9.05247,          NaN,         NaN
    95.0,  2.809285E-1,     5.22968,  2.795302E-1,     5.14430, 1.559448E-11,     8.14522,          NaN,         NaN
   100.0,  3.866277E-1,     5.37459,  3.853393E-1,     5.28415, 1.414136E-11,     8.80794,          NaN,         NaN
   105.0,  4.109362E-1,     6.06534,  4.108858E-1,     5.97343, 1.639586E-11,     9.11629,          NaN,         NaN
   110.0,  4.324514E-1,     6.12087,  4.314234E-1,     6.02065, 1.094671E-11,     9.82233,          NaN,         NaN
   115.0,  6.330759E-1,     6.00309,  6.339354E-1,     5.89748, 2.781563E-11,     8.88397,          NaN,         NaN
   120.0,  4.331990E-1,     6.79949,  4.343063E-1,     6.69176, 1.952167E-11,    10.56612,          NaN,         NaN
   125.0,  4.799802E-1,     7.60206,  4.797194E-1,     7.48918, 1.737685E-11,    11.09269,          NaN,         NaN
   130.0,  5.476981E-1,     7.78309,  5.475196E-1,     7.66344, 2.260565E-11,    10.83452,          NaN,         NaN
   135.0,  5.033223E-1,     7.90848,  5.020812E-1,     7.78214, 1.907916E-11,    11.25296,          NaN,         NaN
   140.0,  6.368305E-1,     8.20630,  6.372731E-1,     8.07841, 3.107170E-11,    11.43263,          NaN,         NaN
   145.0,  6.406536E-1,     8.48657,  6.384550E-1,     8.35267, 1.697964E-11,    11.29887,          NaN,         NaN
   150.0,  5.371423E-1,     8.84219,  5.345012E-1,     8.69799, 2.259612E-11,    12.02066,          NaN,         NaN
   155.0,  6.377040E-1,     9.10609,  6.391146E-1,     8.96029, 3.168510E-11,    12.63499,          NaN,         NaN
   160.0,  5.469051E-1,     9.41389,  5.507283E-1,     9.26830, 1.542187E-11,    12.86704,          NaN,         NaN
