Time_abs/ps, Signal 1/nA, Ref.signal 1/nA, Signal 2/nA, Ref.signal 2/nA
  1800.000,     0.076147,     0.042020,    -0.005331,
  1800.050,     0.039116,     0.013276,    -0.001804,
  1800.100,    -0.005787,     0.002319,     0.006478,
  1800.150,    -0.039825,    -0.019192,    -0.003715,
  1800.200,    -0.069651,    -0.038424,     0.004371,
  1800.250,    -0.105469,    -0.064314,     0.002168,
  1800.300,    -0.132386,    -0.085152,    -0.005074,
  1800.350,    -0.165009,    -0.110483,     0.001469,
  1800.400,    -0.181861,    -0.133936,     0.000175,
  1800.450,    -0.199766,    -0.139740,    -0.001588,
  1800.500,    -0.211492,    -0.142580,     0.000703,
  1800.550,    -0.232120,    -0.104802,    -0.009080,
  1800.600,    -0.244656,    -0.044527,     0.005359,
  1800.650,    -0.269852,     0.057527,    -0.006895,
  1800.700,    -0.274573,     0.173317,     0.000512,
  1800.750,    -0.289027,     0.326759,    -0.003031,
  1800.800,    -0.313900,     0.482788,     0.002686,
  1800.850,    -0.330382,     0.615971,    -0.006012,
  1800.900,    -0.351830,     0.733398,     0.000418,
  1800.950,    -0.366780,     0.819585,    -0.008110,
  1801.000,    -0.389133,     0.871044,     0.003456,
  1801.050,    -0.394593,     0.895577,     0.000589,
  1801.100,    -0.376440,     0.906522,     0.000692,
  1801.150,    -0.333599,     0.889362,    -0.002441,
  1801.200,    -0.296516,     0.864062,    -0.000723,
  1801.250,    -0.206871,     0.837364,    -0.002440,
  1801.300,    -0.115055,     0.792586,    -0.005490,
  1801.350,     0.001233,     0.749487,    -0.003714,
  1801.400,     0.133729,     0.706164,    -0.008740,
  1801.450,     0.255584,     0.673526,     0.007434,
  1801.500,     0.364226,     0.624842,     0.000420,
  1801.550,     0.452793,     0.595280,     0.001311,
  1801.600,     0.517430,     0.556729,    -0.005451,
  1801.650,     0.544741,     0.542413,    -0.006043,
  1801.700,     0.577151,     0.513018,    -0.003806,
  1801.750,     0.568223,     0.486389,    -0.011165,
  1801.800,     0.543604,     0.461338,    -0.004669,
  1801.850,     0.510799,     0.434244,    -0.002553,
  1801.900,     0.477624,     0.399434,    -0.002416,
  1801.950,     0.428029,     0.377073,     0.001053,
  1802.000,     0.387867,     0.342031,     0.004166,
  1802.050,     0.334283,     0.316001,    -0.005575,
  1802.100,     0.284921,     0.299349,    -0.009822,
  1802.150,     0.246780,     0.298240,    -0.005210,
  1802.200,     0.217331,     0.296091,    -0.005358,
  1802.250,     0.190182,     0.269065,    -0.000691,
  1802.300,     0.162560,     0.249695,     0.003330,
  1802.350,     0.123738,     0.201364,    -0.005444,
  1802.400,     0.097896,     0.155205,     0.002673,
  1802.450,     0.080020,     0.085070,    -0.000644,
  1802.500,     0.054808,    -0.001558,    -0.005739,
  1802.550,     0.023856,    -0.077569,    -0.002526,
  1802.600,     0.001273,    -0.154104,    -0.009543,
  1802.650,    -0.019318,    -0.219643,    -0.002921,
  1802.700,    -0.036543,    -0.279965,    -0.006122,
  1802.750,    -0.055295,    -0.312684,    -0.006715,
  1802.800,    -0.051698,    -0.343681,    -0.005039,
  1802.850,    -0.072543,    -0.360017,    -0.002806,
  1802.900,    -0.097955,    -0.371301,    -0.004648,
  1802.950,    -0.131768,    -0.390750,     0.004586,
  1803.000,    -0.177408,    -0.406449,    -0.003164,
  1803.050,    -0.238035,    -0.429375,    -0.004449,
  1803.100,    -0.298410,    -0.448337,    -0.000135,
  1803.150,    -0.372064,    -0.473767,    -0.006249,
  1803.200,    -0.457704,    -0.500854,     0.002837,
  1803.250,    -0.514167,    -0.524432,    -0.005557,
  1803.300,    -0.584414,    -0.559522,    -0.005690,
  1803.350,    -0.636583,    -0.581821,    -0.007479,
  1803.400,    -0.662163,    -0.604900,     0.001034,
  1803.450,    -0.682157,    -0.641402,     0.003069,
  1803.500,    -0.705510,    -0.661629,     0.006137,
  1803.550,    -0.714615,    -0.696161,    -0.002149,
  1803.600,    -0.738975,    -0.710053,    -0.010510,
  1803.650,    -0.764833,    -0.726802,     0.000657,
  1803.700,    -0.783461,    -0.723265,    -0.006603,
  1803.750,    -0.798370,    -0.727483,    -0.004243,
  1803.800,    -0.829030,    -0.734625,    -0.001813,
  1803.850,    -0.849685,    -0.723288,     0.003193,
  1803.900,    -0.876377,    -0.722715,     0.007240,
  1803.950,    -0.898912,    -0.716487,     0.001694,
  1804.000,    -0.920029,    -0.714072,     0.003719,
  1804.050,    -0.954269,    -0.723849,     0.011175,
  1804.100,    -0.971770,    -0.745157,     0.002819,
  1804.150,    -0.976306,    -0.761374,    -0.002598,
  1804.200,    -1.001449,    -0.808931,    -0.007325,
  1804.250,    -1.005917,    -0.857777,    -0.003897,
  1804.300,    -1.015468,    -0.914439,    -0.000522,
  1804.350,    -1.020570,    -0.984525,     0.002199,
  1804.400,    -1.031975,    -1.065170,    -0.003596,
  1804.450,    -1.033225,    -1.156905,    -0.002921,
  1804.500,    -1.026408,    -1.236274,    -0.011905,
  1804.550,    -1.016557,    -1.303698,     0.001236,
  1804.600,    -1.019640,    -1.379495,    -0.002684,
  1804.650,    -1.039137,    -1.439735,    -0.002243,
  1804.700,    -1.058745,    -1.526009,    -0.003404,
  1804.750,    -1.075811,    -1.607757,    -0.005209,
  1804.800,    -1.114000,    -1.705539,     0.007137,
  1804.850,    -1.164759,    -1.814100,    -0.005313,
  1804.900,    -1.217040,    -1.944011,    -0.005985,
  1804.950,    -1.280866,    -2.090963,     0.000491,
  1805.000,    -1.356357,    -2.250529,    -0.005001,
  1805.050,    -1.441033,    -2.422955,     0.000095,
  1805.100,    -1.521095,    -2.619202,    -0.009986,
  1805.150,    -1.591356,    -2.817667,     0.002065,
  1805.200,    -1.671390,    -3.046943,    -0.004346,
  1805.250,    -1.752947,    -3.295782,    -0.004943,
  1805.300,    -1.829594,    -3.563783,    -0.004754,
  1805.350,    -1.922635,    -3.860802,    -0.008309,
  1805.400,    -2.017989,    -4.163570,     0.004769,
  1805.450,    -2.133123,    -4.485690,    -0.005653,
  1805.500,    -2.259634,    -4.799973,    -0.001982,
  1805.550,    -2.398960,    -5.059903,     0.001595,
  1805.600,    -2.556863,    -5.220687,     0.002744,
  1805.650,    -2.732479,    -5.225199,    -0.005027,
  1805.700,    -2.933618,    -4.967771,    -0.005077,
  1805.750,    -3.140214,    -4.380805,     0.000826,
  1805.800,    -3.360370,    -3.400355,    -0.000723,
  1805.850,    -3.611931,    -2.003177,     0.002552,
  1805.900,    -3.879802,    -0.241431,    -0.003224,
  1805.950,    -4.152487,     1.738026,    -0.002154,
  1806.000,    -4.458527,     3.728574,     0.004318,
  1806.050,    -4.736280,     5.519592,    -0.002930,
  1806.100,    -4.989102,     6.909370,    -0.006113,
  1806.150,    -5.193712,     7.747599,     0.000396,
  1806.200,    -5.280724,     7.979014,    -0.002763,
  1806.250,    -5.188849,     7.635724,    -0.000844,
  1806.300,    -4.888673,     6.784936,    -0.005480,
  1806.350,    -4.312689,     5.549753,    -0.004200,
  1806.400,    -3.432357,     4.006474,    -0.003474,
  1806.450,    -2.217754,     2.275558,     0.006884,
  1806.500,    -0.747585,     0.448733,    -0.002872,
  1806.550,     0.922154,    -1.396478,     0.000318,
  1806.600,     2.632039,    -3.193101,     0.001108,
  1806.650,     4.226317,    -4.943512,     0.006174,
  1806.700,     5.562167,    -6.620353,     0.002224,
  1806.750,     6.500987,    -8.217972,    -0.001242,
  1806.800,     6.948924,    -9.729190,    -0.006995,
  1806.850,     6.893666,   -11.186334,    -0.008585,
  1806.900,     6.323973,   -12.630094,    -0.001568,
  1806.950,     5.323674,   -14.149531,    -0.000513,
  1807.000,     3.981719,   -15.793496,    -0.000282,
  1807.050,     2.376391,   -17.564524,    -0.009570,
  1807.100,     0.583054,   -19.462926,     0.000622,
  1807.150,    -1.260255,   -21.514272,    -0.000527,
  1807.200,    -3.101998,   -23.704907,     0.000111,
  1807.250,    -4.909976,   -26.063084,    -0.001790,
  1807.300,    -6.645451,   -28.553239,     0.003719,
  1807.350,    -8.331871,   -31.243324,    -0.008476,
  1807.400,    -9.935026,   -34.173150,     0.002030,
  1807.450,   -11.503350,   -37.378786,    -0.001328,
  1807.500,   -13.042217,   -40.985132,    -0.004647,
  1807.550,   -14.605832,   -45.078556,    -0.000786,
  1807.600,   -16.254499,   -49.702946,     0.001712,
  1807.650,   -17.989941,   -54.887354,    -0.000004,
  1807.700,   -19.857292,   -60.646851,     0.000406,
  1807.750,   -21.870684,   -66.940022,    -0.001392,
  1807.800,   -24.063727,   -73.728930,    -0.003948,
  1807.850,   -26.415100,   -80.966728,    -0.003556,
  1807.900,   -28.929156,   -88.727684,     0.002673,
