Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  1.082620E-2,    -0.00000,  1.584773E-2,    -0.00000, 8.749600E-13,    -2.85439,          NaN,         NaN
     5.0,  8.964730E-3,    -0.05901,  1.108396E-2,    -0.40000, 5.574081E-12,    -1.36279,          NaN,         NaN
    10.0,  1.493030E-2,    -0.51479,  2.185934E-2,    -0.64080, 6.357014E-12,    -3.06996,          NaN,         NaN
    15.0,  1.525824E-2,    -0.62936,  2.113641E-2,    -0.79690, 1.356831E-11,    -3.23547,          NaN,         NaN
    20.0,  2.154240E-2,    -1.13923,  3.000394E-2,    -1.25525, 6.372923E-12,    -4.58822,          NaN,         NaN
    25.0,  5.852688E-2,    -0.52306,  8.025718E-2,    -0.61065, 1.166421E-11,    -5.15555,          NaN,         NaN
    30.0,  6.732669E-3,     0.37859,  6.728727E-3,     0.46730, 9.852560E-12,    -3.01959,          NaN,         NaN
    35.0,  5.499504E-2,    -0.98380,  7.401447E-2,    -1.11294, 8.345115E-12,    -3.10855,          NaN,         NaN
    40.0,  8.928778E-2,    -1.41688,  1.197222E-1,    -1.56656, 6.520492E-12,    -4.21714,          NaN,         NaN
    45.0,  1.327009E-1,    -1.37790,  1.789568E-1,    -1.53595, 5.691274E-12,    -3.26797,          NaN,         NaN
    50.0,  1.560678E-1,    -0.38531,  2.090635E-1,    -0.54821, 1.076317E-11,    -3.44631,          NaN,         NaN
    55.0,  3.416477E-1,     1.74335,  4.675075E-1,     1.57406, 1.774538E-11,    -1.67079,          NaN,         NaN
    60.0,  7.404843E-2,     2.65627,  1.055152E-1,     2.45641, 8.669696E-12,    -1.70221,          NaN,         NaN
    65.0,  1.368673E-1,     2.87677,  1.894500E-1,     2.65335, 1.138209E-11,    -2.01698,          NaN,         NaN
    70.0,  4.170610E-1,     2.81724,  5.669248E-1,     2.58680, 1.619322E-11,    -0.44826,          NaN,         NaN
    75.0,  4.043363E-1,     3.42366,  5.516405E-1,     3.17350, 1.415717E-11,    -0.49068,          NaN,         NaN
    80.0,  5.146211E-1,     4.71830,  6.958942E-1,     4.45545, 1.932075E-11,     0.97468,          NaN,         NaN
    85.0,  5.565558E-2,     3.33732,  7.501611E-2,     3.01383, 8.818936E-12,    -0.08274,          NaN,         NaN
    90.0,  1.890056E-1,     5.99715,  2.540851E-1,     5.71375, 1.632703E-11,    -2.07004,          NaN,         NaN
    95.0,  3.597469E-1,     6.09164,  4.867746E-1,     5.78704, 1.072444E-11,    -2.06010,          NaN,         NaN
   100.0,  4.447944E-1,     6.35162,  6.036765E-1,     6.02770, 1.259889E-11,    -1.99042,          NaN,         NaN
   105.0,  4.732619E-1,     7.15505,  6.432006E-1,     6.81001, 1.961561E-11,    -0.78191,          NaN,         NaN
   110.0,  5.363704E-1,     7.47742,  7.288682E-1,     7.11448, 1.364988E-11,    -0.31086,          NaN,         NaN
   115.0,  7.164081E-1,     7.60116,  9.695052E-1,     7.22209, 2.624615E-11,    -0.69488,          NaN,         NaN
   120.0,  4.670316E-1,     8.56378,  6.301240E-1,     8.16566, 1.510852E-11,     0.95839,          NaN,         NaN
   125.0,  5.525995E-1,     9.55528,  7.447085E-1,     9.14053, 1.387633E-11,     1.19265,          NaN,         NaN
   130.0,  6.437189E-1,     9.98585,  8.688656E-1,     9.55882, 2.520324E-11,     1.77463,          NaN,         NaN
   135.0,  5.889994E-1,    10.33589,  7.986146E-1,     9.89559, 1.734615E-11,     2.53700,          NaN,         NaN
   140.0,  7.337614E-1,    10.81669,  9.958412E-1,    10.35757, 2.005462E-11,     2.28040,          NaN,         NaN
   145.0,  7.542364E-1,    11.28823,  1.022986E+0,    10.81212, 2.213990E-11,     3.03133,          NaN,         NaN
   150.0,  6.394192E-1,    11.87854,  8.645144E-1,    11.38453, 1.721283E-11,     3.40734,          NaN,         NaN
   155.0,  7.738703E-1,    12.33825,  1.049498E+0,    11.82651, 2.812225E-11,     4.21451,          NaN,         NaN
   160.0,  6.519754E-1,    12.85773,  8.851715E-1,    12.32809, 2.014706E-11,     4.94971,          NaN,         NaN
   165.0,  7.330034E-1,    13.57818,  9.892083E-1,    13.03649, 1.954689E-11,     5.43595,          NaN,         NaN
