Time_abs/ps, Signal 1/nA, Ref.signal 1/nA, Signal 2/nA, Ref.signal 2/nA
  1675.000,     0.006864,     0.016787,    -0.003038,
  1675.050,    -0.000788,     0.004961,     0.003872,
  1675.100,    -0.001409,    -0.009426,    -0.001919,
  1675.150,     0.002365,    -0.002604,     0.000974,
  1675.200,    -0.007032,    -0.009718,     0.000111,
  1675.250,    -0.013251,    -0.025948,    -0.002829,
  1675.300,    -0.024713,    -0.033235,    -0.002640,
  1675.350,    -0.022275,    -0.038492,     0.005390,
  1675.400,    -0.041704,    -0.058622,     0.003464,
  1675.450,    -0.061156,    -0.058330,    -0.002908,
  1675.500,    -0.066024,    -0.076784,    -0.002553,
  1675.550,    -0.092706,    -0.082608,    -0.001077,
  1675.600,    -0.099551,    -0.091242,    -0.003695,
  1675.650,    -0.114934,    -0.114861,    -0.000049,
  1675.700,    -0.134219,    -0.103753,    -0.003698,
  1675.750,    -0.144303,    -0.119981,     0.001413,
  1675.800,    -0.148740,    -0.132587,     0.004450,
  1675.850,    -0.157341,    -0.127041,     0.002970,
  1675.900,    -0.168018,    -0.152487,    -0.001831,
  1675.950,    -0.179568,    -0.147400,     0.005307,
  1676.000,    -0.185919,    -0.153431,     0.003134,
  1676.050,    -0.196410,    -0.159536,    -0.005608,
  1676.100,    -0.188689,    -0.165928,     0.000916,
  1676.150,    -0.198775,    -0.170917,    -0.004693,
  1676.200,    -0.195078,    -0.162149,    -0.004517,
  1676.250,    -0.184418,    -0.152446,     0.004042,
  1676.300,    -0.188046,    -0.153425,    -0.003385,
  1676.350,    -0.187017,    -0.171878,     0.002373,
  1676.400,    -0.175358,    -0.146621,    -0.001983,
  1676.450,    -0.174705,    -0.156611,    -0.001886,
  1676.500,    -0.166396,    -0.135458,    -0.001092,
  1676.550,    -0.165942,    -0.137506,    -0.003905,
  1676.600,    -0.137889,    -0.125159,     0.003189,
  1676.650,    -0.132376,    -0.125048,    -0.005996,
  1676.700,    -0.126898,    -0.112484,    -0.002925,
  1676.750,    -0.112931,    -0.094392,     0.006937,
  1676.800,    -0.094747,    -0.090637,     0.002145,
  1676.850,    -0.089267,    -0.074882,    -0.002346,
  1676.900,    -0.079100,    -0.074028,     0.004942,
  1676.950,    -0.070989,    -0.064687,     0.007862,
  1677.000,    -0.053414,    -0.058548,     0.006766,
  1677.050,    -0.049106,    -0.047251,    -0.006715,
  1677.100,    -0.032115,    -0.037246,     0.005864,
  1677.150,    -0.027674,    -0.030599,    -0.001779,
  1677.200,    -0.018263,    -0.024847,    -0.002540,
  1677.250,    -0.017631,    -0.018407,    -0.003093,
  1677.300,    -0.015510,    -0.021989,    -0.009235,
  1677.350,    -0.013807,    -0.022457,    -0.003638,
  1677.400,    -0.011852,    -0.026248,     0.004569,
  1677.450,    -0.013536,    -0.022810,    -0.002360,
  1677.500,    -0.007322,    -0.030463,     0.002045,
  1677.550,    -0.010846,    -0.031234,     0.002243,
  1677.600,    -0.016917,    -0.043390,     0.002932,
  1677.650,    -0.021712,    -0.063106,    -0.003403,
  1677.700,    -0.044109,    -0.058317,    -0.004087,
  1677.750,    -0.046472,    -0.081251,    -0.008179,
  1677.800,    -0.062301,    -0.099606,    -0.002708,
  1677.850,    -0.083258,    -0.119247,    -0.001691,
  1677.900,    -0.097117,    -0.140677,    -0.002799,
  1677.950,    -0.112375,    -0.160069,    -0.000063,
  1678.000,    -0.132705,    -0.176650,     0.002964,
  1678.050,    -0.152763,    -0.219853,     0.003110,
  1678.100,    -0.178182,    -0.250545,     0.000409,
  1678.150,    -0.200286,    -0.271479,     0.004219,
  1678.200,    -0.227885,    -0.294537,    -0.001418,
  1678.250,    -0.256851,    -0.324194,    -0.002328,
  1678.300,    -0.287336,    -0.367155,    -0.000530,
  1678.350,    -0.316249,    -0.399178,    -0.000552,
  1678.400,    -0.345693,    -0.421617,    -0.005240,
  1678.450,    -0.370259,    -0.450071,    -0.002831,
  1678.500,    -0.411440,    -0.485247,     0.001927,
  1678.550,    -0.441324,    -0.522623,     0.003522,
  1678.600,    -0.468161,    -0.549635,     0.004601,
  1678.650,    -0.492844,    -0.579233,     0.010396,
  1678.700,    -0.538684,    -0.612285,     0.003884,
  1678.750,    -0.558479,    -0.644057,    -0.007501,
  1678.800,    -0.581406,    -0.657662,     0.003604,
  1678.850,    -0.604286,    -0.688733,    -0.005863,
  1678.900,    -0.620918,    -0.705808,    -0.000777,
  1678.950,    -0.649950,    -0.724929,     0.005876,
  1679.000,    -0.669439,    -0.742863,     0.001826,
  1679.050,    -0.696794,    -0.746635,    -0.003752,
  1679.100,    -0.709016,    -0.756445,    -0.008119,
  1679.150,    -0.718076,    -0.761838,    -0.001798,
  1679.200,    -0.726199,    -0.756610,    -0.000701,
  1679.250,    -0.729268,    -0.747328,     0.004005,
  1679.300,    -0.737798,    -0.743468,     0.001106,
  1679.350,    -0.739902,    -0.727067,     0.004069,
  1679.400,    -0.734260,    -0.710876,    -0.000944,
  1679.450,    -0.729775,    -0.699488,     0.003215,
  1679.500,    -0.719809,    -0.666530,     0.001316,
  1679.550,    -0.712891,    -0.662907,     0.001838,
  1679.600,    -0.696230,    -0.637848,    -0.008582,
  1679.650,    -0.677874,    -0.602453,    -0.001996,
  1679.700,    -0.664289,    -0.583441,     0.003993,
  1679.750,    -0.649729,    -0.556647,     0.001455,
  1679.800,    -0.622873,    -0.531592,     0.003812,
  1679.850,    -0.606978,    -0.499907,    -0.011180,
  1679.900,    -0.579247,    -0.466549,    -0.004570,
  1679.950,    -0.553806,    -0.442312,    -0.003510,
  1680.000,    -0.537689,    -0.413358,     0.001678,
  1680.050,    -0.506909,    -0.403953,    -0.005067,
  1680.100,    -0.485106,    -0.361959,    -0.004990,
  1680.150,    -0.459835,    -0.324623,     0.003859,
  1680.200,    -0.416006,    -0.305832,     0.004183,
  1680.250,    -0.399100,    -0.272296,     0.009376,
  1680.300,    -0.379304,    -0.243824,     0.002641,
  1680.350,    -0.345878,    -0.213085,    -0.004984,
  1680.400,    -0.304116,    -0.195746,     0.003160,
  1680.450,    -0.289330,    -0.166219,    -0.001408,
  1680.500,    -0.259003,    -0.145774,     0.002710,
  1680.550,    -0.222820,    -0.125341,    -0.008219,
  1680.600,    -0.200453,    -0.113330,    -0.003306,
  1680.650,    -0.180916,    -0.097581,     0.008239,
  1680.700,    -0.157621,    -0.064591,    -0.006578,
  1680.750,    -0.132237,    -0.053882,    -0.005672,
  1680.800,    -0.103280,    -0.041960,     0.003029,
  1680.850,    -0.099253,    -0.028239,    -0.002150,
  1680.900,    -0.081674,    -0.017119,    -0.000440,
  1680.950,    -0.052347,    -0.004652,     0.001389,
  1681.000,    -0.054414,     0.012380,    -0.004851,
  1681.050,    -0.037056,     0.026516,    -0.000554,
  1681.100,    -0.026229,     0.035030,     0.001604,
  1681.150,    -0.014515,     0.056030,    -0.000893,
  1681.200,    -0.009176,     0.076874,     0.002662,
  1681.250,     0.010290,     0.097235,    -0.001172,
  1681.300,     0.017779,     0.119323,    -0.002229,
  1681.350,     0.029278,     0.162519,    -0.004373,
  1681.400,     0.053487,     0.193021,     0.004778,
  1681.450,     0.067061,     0.215883,     0.002166,
  1681.500,     0.086689,     0.248667,    -0.006987,
  1681.550,     0.118463,     0.259854,    -0.003346,
  1681.600,     0.160457,     0.263532,    -0.000369,
  1681.650,     0.188810,     0.236926,     0.001790,
  1681.700,     0.200278,     0.172136,     0.000439,
  1681.750,     0.215033,     0.071352,     0.001625,
  1681.800,     0.189264,    -0.065310,    -0.002759,
  1681.850,     0.147209,    -0.217808,     0.005781,
  1681.900,     0.070088,    -0.367715,    -0.000497,
  1681.950,    -0.029036,    -0.516383,     0.000547,
  1682.000,    -0.160969,    -0.646495,    -0.004295,
  1682.050,    -0.307668,    -0.736418,    -0.005887,
  1682.100,    -0.448982,    -0.779519,    -0.003112,
  1682.150,    -0.580656,    -0.798694,    -0.001537,
  1682.200,    -0.681930,    -0.808875,     0.003751,
  1682.250,    -0.764399,    -0.779101,     0.001652,
  1682.300,    -0.802596,    -0.740373,    -0.003218,
  1682.350,    -0.813801,    -0.690926,    -0.002151,
  1682.400,    -0.803572,    -0.640551,     0.002817,
  1682.450,    -0.773629,    -0.612138,     0.007074,
  1682.500,    -0.729884,    -0.558476,     0.002991,
  1682.550,    -0.680104,    -0.503502,     0.003924,
  1682.600,    -0.634028,    -0.468729,    -0.000832,
  1682.650,    -0.582267,    -0.421133,    -0.004048,
  1682.700,    -0.529681,    -0.390785,    -0.004582,
  1682.750,    -0.496797,    -0.356280,     0.000586,
  1682.800,    -0.453855,    -0.329854,    -0.002054,
  1682.850,    -0.417050,    -0.298792,    -0.009998,
  1682.900,    -0.381300,    -0.271686,     0.000772,
  1682.950,    -0.346088,    -0.229765,    -0.005245,
  1683.000,    -0.318686,    -0.195489,    -0.008851,
  1683.050,    -0.294803,    -0.158621,    -0.001601,
  1683.100,    -0.263825,    -0.133971,     0.002206,
  1683.150,    -0.227360,    -0.111296,     0.004623,
  1683.200,    -0.205011,    -0.089478,    -0.009564,
  1683.250,    -0.181333,    -0.068235,    -0.002115,
  1683.300,    -0.161066,    -0.061520,     0.003197,
  1683.350,    -0.141133,    -0.034312,    -0.006127,
  1683.400,    -0.125146,    -0.007688,    -0.000826,
  1683.450,    -0.114871,     0.022703,     0.007402,
  1683.500,    -0.106805,     0.051244,    -0.003029,
  1683.550,    -0.098175,     0.107264,    -0.001828,
  1683.600,    -0.080953,     0.168434,    -0.000826,
  1683.650,    -0.044743,     0.233362,     0.005122,
  1683.700,    -0.016045,     0.282634,     0.004024,
  1683.750,     0.023718,     0.334740,    -0.006548,
  1683.800,     0.079532,     0.376984,    -0.004798,
  1683.850,     0.129526,     0.404099,     0.001445,
  1683.900,     0.175232,     0.426299,    -0.002616,
  1683.950,     0.219754,     0.446264,     0.001351,
  1684.000,     0.253098,     0.463896,     0.008515,
  1684.050,     0.292127,     0.480930,     0.004084,
  1684.100,     0.311914,     0.492424,    -0.007939,
  1684.150,     0.322661,     0.513355,    -0.003753,
  1684.200,     0.349015,     0.541370,    -0.004750,
  1684.250,     0.362188,     0.560453,    -0.007671,
  1684.300,     0.385426,     0.582779,    -0.002910,
  1684.350,     0.410231,     0.616687,     0.008754,
  1684.400,     0.437397,     0.632927,     0.004872,
  1684.450,     0.458806,     0.643778,    -0.003215,
  1684.500,     0.497862,     0.649739,    -0.003376,
  1684.550,     0.522767,     0.676919,    -0.001943,
  1684.600,     0.553622,     0.694480,    -0.004513,
  1684.650,     0.574161,     0.691562,    -0.001919,
  1684.700,     0.605159,     0.703352,     0.000160,
  1684.750,     0.618325,     0.706992,     0.000771,
  1684.800,     0.630968,     0.704817,    -0.001661,
  1684.850,     0.644780,     0.694219,    -0.004248,
  1684.900,     0.650311,     0.676425,     0.003650,
  1684.950,     0.648749,     0.663269,     0.000832,
  1685.000,     0.653687,     0.654761,     0.001252,
  1685.050,     0.642614,     0.638299,     0.002249,
  1685.100,     0.622800,     0.635166,    -0.004297,
  1685.150,     0.622490,     0.628165,     0.003245,
  1685.200,     0.606619,     0.649337,     0.000026,
  1685.250,     0.601685,     0.678650,    -0.005322,
  1685.300,     0.600064,     0.703428,     0.001436,
  1685.350,     0.623825,     0.738615,     0.000229,
  1685.400,     0.640741,     0.788002,     0.003708,
  1685.450,     0.658536,     0.849560,     0.002376,
  1685.500,     0.697343,     0.923980,     0.002437,
  1685.550,     0.740686,     0.989177,    -0.000478,
  1685.600,     0.794252,     1.051078,     0.000695,
  1685.650,     0.853789,     1.128306,     0.000342,
  1685.700,     0.919442,     1.181590,    -0.000789,
