Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  8.351886E-3,    -0.00000,  1.584773E-2,    -0.00000, 7.525652E-13,    -3.14159,          NaN,         NaN
     5.0,  8.086117E-3,     0.09481,  1.108396E-2,    -0.40000, 6.880376E-12,    -0.48504,          NaN,         NaN
    10.0,  1.398634E-2,    -0.37743,  2.185934E-2,    -0.64080, 1.434586E-11,     1.88804,          NaN,         NaN
    15.0,  1.417244E-2,    -0.44755,  2.113641E-2,    -0.79690, 1.572462E-11,     3.52567,          NaN,         NaN
    20.0,  1.915187E-2,    -1.01041,  3.000394E-2,    -1.25525, 7.223221E-12,     1.54242,          NaN,         NaN
    25.0,  5.812282E-2,    -0.36889,  8.025718E-2,    -0.61065, 3.895464E-12,     1.46318,          NaN,         NaN
    30.0,  8.500004E-3,     0.64045,  6.728727E-3,     0.46730, 1.272504E-12,     0.01390,          NaN,         NaN
    35.0,  5.493415E-2,    -0.78116,  7.401447E-2,    -1.11294, 3.530807E-12,    -0.40820,          NaN,         NaN
    40.0,  8.850357E-2,    -1.21327,  1.197222E-1,    -1.56656, 3.788245E-12,    -3.40918,          NaN,         NaN
    45.0,  1.333302E-1,    -1.16348,  1.789568E-1,    -1.53595, 1.067662E-11,    -4.81468,          NaN,         NaN
    50.0,  1.613688E-1,    -0.16718,  2.090635E-1,    -0.54821, 1.360974E-11,    -3.07169,          NaN,         NaN
    55.0,  3.421834E-1,     1.96229,  4.675075E-1,     1.57406, 1.287905E-11,    -0.96727,          NaN,         NaN
    60.0,  6.962237E-2,     2.89459,  1.055152E-1,     2.45641, 2.164690E-12,     0.61938,          NaN,         NaN
    65.0,  1.332483E-1,     3.15938,  1.894500E-1,     2.65335, 9.061351E-12,    -0.31196,          NaN,         NaN
    70.0,  4.117399E-1,     3.11685,  5.669248E-1,     2.58680, 1.444533E-11,    -0.35161,          NaN,         NaN
    75.0,  4.035416E-1,     3.74997,  5.516405E-1,     3.17350, 8.189179E-12,    -0.47127,          NaN,         NaN
    80.0,  5.204315E-1,     5.06027,  6.958942E-1,     4.45545, 2.241872E-11,     2.23950,          NaN,         NaN
    85.0,  5.634418E-2,     3.76227,  7.501611E-2,     3.01383, 4.162451E-12,     0.57051,          NaN,         NaN
    90.0,  1.888622E-1,     6.35549,  2.540851E-1,     5.71375, 5.545992E-12,     2.20638,          NaN,         NaN
    95.0,  3.587932E-1,     6.48173,  4.867746E-1,     5.78704, 2.392718E-11,     3.37484,          NaN,         NaN
   100.0,  4.413470E-1,     6.76648,  6.036765E-1,     6.02770, 1.451401E-11,     3.88990,          NaN,         NaN
   105.0,  4.677500E-1,     7.59945,  6.432006E-1,     6.81001, 2.143477E-11,     4.43419,          NaN,         NaN
   110.0,  5.325387E-1,     7.94575,  7.288682E-1,     7.11448, 2.091108E-11,     4.78671,          NaN,         NaN
   115.0,  7.120430E-1,     8.09139,  9.695052E-1,     7.22209, 1.866304E-11,     4.97744,          NaN,         NaN
   120.0,  4.700602E-1,     9.07822,  6.301240E-1,     8.16566, 1.453549E-11,     6.44919,          NaN,         NaN
   125.0,  5.545878E-1,    10.07876,  7.447085E-1,     9.14053, 1.267658E-11,     6.43911,          NaN,         NaN
   130.0,  6.435283E-1,    10.52881,  8.688656E-1,     9.55882, 1.967718E-11,     6.89641,          NaN,         NaN
   135.0,  5.881172E-1,    10.90101,  7.986146E-1,     9.89559, 1.546468E-11,     7.95694,          NaN,         NaN
   140.0,  7.292136E-1,    11.40521,  9.958412E-1,    10.35757, 2.382002E-11,     7.85183,          NaN,         NaN
   145.0,  7.492947E-1,    11.90130,  1.022986E+0,    10.81212, 2.143595E-11,     8.91027,          NaN,         NaN
   150.0,  6.354630E-1,    12.51843,  8.645144E-1,    11.38453, 1.663662E-11,     9.18533,          NaN,         NaN
   155.0,  7.745135E-1,    12.99806,  1.049498E+0,    11.82651, 2.757024E-11,     9.67463,          NaN,         NaN
   160.0,  6.567814E-1,    13.53610,  8.851715E-1,    12.32809, 1.924468E-11,    10.22059,          NaN,         NaN
   165.0,  7.371571E-1,    14.27569,  9.892083E-1,    13.03649, 2.016426E-11,    11.31563,          NaN,         NaN
   170.0,  9.070514E-1,    14.73380,  1.222497E+0,    13.46229, 2.673040E-11,    11.73742,          NaN,         NaN
   175.0,  8.702537E-1,    15.33191,  1.178600E+0,    14.02325, 2.306971E-11,    12.04009,          NaN,         NaN
   180.0,  7.813183E-1,    16.09284,  1.063955E+0,    14.74446, 2.286807E-11,    12.80468,          NaN,         NaN
   185.0,  8.547414E-1,    16.48835,  1.164275E+0,    15.09579, 2.671139E-11,    13.35251,          NaN,         NaN
   190.0,  7.691873E-1,    16.70560,  1.052138E+0,    15.27093, 2.768257E-11,    13.33941,          NaN,         NaN
   195.0,  7.873272E-1,    17.33085,  1.069663E+0,    15.85869, 3.053974E-11,    14.11186,          NaN,         NaN
   200.0,  8.951501E-1,    17.91563,  1.205962E+0,    16.40723, 2.994145E-11,    14.77141,          NaN,         NaN
   204.9,  7.010461E-1,    18.66801,  9.360911E-1,    17.12249, 1.897383E-11,    15.52859,          NaN,         NaN
   209.9,  7.448138E-1,    18.95980,  1.000993E+0,    17.38163, 2.635894E-11,    16.29908,          NaN,         NaN
   214.9,  7.505243E-1,    19.40344,  1.014806E+0,    17.79570, 2.593751E-11,    16.16608,          NaN,         NaN
   219.9,  1.112750E+0,    20.03854,  1.514856E+0,    18.39393, 3.127997E-11,    16.78687,          NaN,         NaN
   224.9,  1.167968E+0,    20.53398,  1.594412E+0,    18.84356, 4.559583E-11,    17.42124,          NaN,         NaN
   229.9,  9.944424E-1,    21.20069,  1.351186E+0,    19.46546, 2.141073E-11,    17.99904,          NaN,         NaN
   234.9,  8.808438E-1,    21.54354,  1.197904E+0,    19.76382, 2.607873E-11,    18.28304,          NaN,         NaN
   239.9,  8.768955E-1,    22.12386,  1.187996E+0,    20.30830, 3.372803E-11,    19.00363,          NaN,         NaN
   244.9,  1.046997E+0,    22.76872,  1.412289E+0,    20.92473, 2.484283E-11,    19.43906,          NaN,         NaN
   249.9,  1.076362E+0,    23.40280,  1.450079E+0,    21.52382, 3.336643E-11,    20.24868,          NaN,         NaN
   254.9,  9.872336E-1,    23.85317,  1.334727E+0,    21.93887, 3.270492E-11,    20.71228,          NaN,         NaN
   259.9,  8.844249E-1,    24.40160,  1.200434E+0,    22.44819, 3.243933E-11,    21.05975,          NaN,         NaN
   264.9,  1.143098E+0,    24.72059,  1.558367E+0,    22.72744, 3.409769E-11,    21.72291,          NaN,         NaN
   269.9,  1.010885E+0,    25.23810,  1.379622E+0,    23.20242, 4.334105E-11,    22.20462,          NaN,         NaN
   274.9,  1.096662E+0,    25.99460,  1.489143E+0,    23.91892, 3.328875E-11,    22.74775,          NaN,         NaN
   279.9,  1.018205E+0,    26.36812,  1.383473E+0,    24.25339, 3.169582E-11,    23.37112,          NaN,         NaN
   284.9,  9.302059E-1,    27.10175,  1.257774E+0,    24.94905, 2.646501E-11,    24.10197,          NaN,         NaN
   289.9,  1.102134E+0,    27.51111,  1.489142E+0,    25.32490, 3.641913E-11,    24.28939,          NaN,         NaN
   294.9,  1.073144E+0,    28.10132,  1.451751E+0,    25.87764, 3.352680E-11,    24.85166,          NaN,         NaN
   299.9,  1.042876E+0,    28.58232,  1.416162E+0,    26.32057, 2.706683E-11,    25.41194,          NaN,         NaN
   304.9,  9.326627E-1,    29.11469,  1.270419E+0,    26.81669, 2.685300E-11,    26.07370,          NaN,         NaN
   309.9,  9.430897E-1,    29.59361,  1.288472E+0,    27.25738, 2.834714E-11,    26.26225,          NaN,         NaN
   314.9,  8.219125E-1,    30.14364,  1.119325E+0,    27.76436, 2.382283E-11,    26.87126,          NaN,         NaN
   319.9,  9.929121E-1,    30.62643,  1.345589E+0,    28.20946, 2.420431E-11,    27.20570,          NaN,         NaN
   324.9,  9.510810E-1,    31.05850,  1.292037E+0,    28.60318, 2.980141E-11,    27.69607,          NaN,         NaN
   329.9,  9.340955E-1,    31.71146,  1.266276E+0,    29.21928, 3.172491E-11,    28.54073,          NaN,         NaN
   334.9,  9.786221E-1,    32.16158,  1.331549E+0,    29.63545, 3.538807E-11,    29.21304,          NaN,         NaN
   339.9,  9.772040E-1,    32.65536,  1.335192E+0,    30.09090, 3.201804E-11,    29.75914,          NaN,         NaN
   344.9,  9.298336E-1,    33.13136,  1.266312E+0,    30.52322, 2.118707E-11,    30.08526,          NaN,         NaN
   349.9,  9.760114E-1,    33.79305,  1.330600E+0,    31.14073, 2.086143E-11,    30.58894,          NaN,         NaN
   354.9,  9.937335E-1,    34.21414,  1.355294E+0,    31.52666, 3.254456E-11,    31.14748,          NaN,         NaN
   359.9,  9.190165E-1,    34.77168,  1.253464E+0,    32.04944, 2.502963E-11,    31.79143,          NaN,         NaN
   364.9,  9.646783E-1,    35.28369,  1.316049E+0,    32.52967, 3.011755E-11,    31.70852,          NaN,         NaN
   369.9,  9.021934E-1,    35.77174,  1.232775E+0,    32.97805, 2.542436E-11,    32.72767,          NaN,         NaN
   374.9,  9.190902E-1,    36.37171,  1.254792E+0,    33.53876, 3.057444E-11,    33.20979,          NaN,         NaN
   379.9,  9.415442E-1,    36.76336,  1.287125E+0,    33.89155, 1.847677E-11,    33.63705,          NaN,         NaN
   384.9,  9.204593E-1,    37.29649,  1.256963E+0,    34.38359, 2.585513E-11,    34.09311,          NaN,         NaN
   389.9,  9.683546E-1,    37.89760,  1.323088E+0,    34.94598, 2.930992E-11,    34.82667,          NaN,         NaN
   394.9,  9.520426E-1,    38.37113,  1.304893E+0,    35.37999, 2.232785E-11,    35.12137,          NaN,         NaN
   399.9,  8.890427E-1,    38.85477,  1.217865E+0,    35.82353, 2.321135E-11,    36.04483,          NaN,         NaN
   404.9,  9.568273E-1,    39.44945,  1.310408E+0,    36.38165, 2.602099E-11,    35.77416,          NaN,         NaN
   409.9,  9.333396E-1,    39.91546,  1.277668E+0,    36.80929, 2.146964E-11,    36.71145,          NaN,         NaN
   414.9,  8.872381E-1,    40.52999,  1.213602E+0,    37.38740, 2.423798E-11,    37.28920,          NaN,         NaN
   419.9,  9.583309E-1,    41.06843,  1.315174E+0,    37.88913, 2.688639E-11,    37.78250,          NaN,         NaN
   424.9,  8.378421E-1,    41.50024,  1.151544E+0,    38.28038, 2.770544E-11,    38.51437,          NaN,         NaN
   429.9,  8.787234E-1,    42.10778,  1.207870E+0,    38.84978, 1.760132E-11,    38.86552,          NaN,         NaN
   434.9,  8.540710E-1,    42.47944,  1.177380E+0,    39.18022, 2.052613E-11,    38.82398,          NaN,         NaN
   439.9,  8.069753E-1,    43.06919,  1.109522E+0,    39.73148, 2.837519E-11,    39.84529,          NaN,         NaN
   444.9,  8.220265E-1,    43.66991,  1.129746E+0,    40.29505, 2.423092E-11,    40.24651,          NaN,         NaN
   449.9,  8.492995E-1,    44.00473,  1.171814E+0,    40.59306, 2.284592E-11,    40.65107,          NaN,         NaN
   454.9,  7.559730E-1,    44.61885,  1.040795E+0,    41.16647, 3.085524E-11,    41.40898,          NaN,         NaN
   459.9,  9.101242E-1,    45.13713,  1.255087E+0,    41.64691, 2.124330E-11,    42.05510,          NaN,         NaN
   464.9,  8.023924E-1,    45.57003,  1.110928E+0,    42.04025, 2.320475E-11,    42.69737,          NaN,         NaN
   469.9,  8.203468E-1,    46.25411,  1.132901E+0,    42.68772, 2.298373E-11,    43.12478,          NaN,         NaN
   474.9,  8.912228E-1,    46.65679,  1.234215E+0,    43.05531, 2.354080E-11,    43.63335,          NaN,         NaN
   479.9,  6.990135E-1,    47.19189,  9.672478E-1,    43.54622, 1.835063E-11,    43.74706,          NaN,         NaN
   484.9,  8.085034E-1,    47.76514,  1.121650E+0,    44.08175, 2.020428E-11,    44.62162,          NaN,         NaN
   489.9,  8.340095E-1,    48.18894,  1.157119E+0,    44.46815, 2.382719E-11,    45.22656,          NaN,         NaN
   494.9,  7.441597E-1,    48.68358,  1.031308E+0,    44.92003, 1.055004E-11,    45.49965,          NaN,         NaN
   499.9,  8.265908E-1,    49.37557,  1.142295E+0,    45.57756, 2.485440E-11,    45.95421,          NaN,         NaN
   504.9,  8.440934E-1,    49.69585,  1.174232E+0,    45.86229, 2.570701E-11,    46.52489,          NaN,         NaN
   509.9,  7.463185E-1,    50.32685,  1.041129E+0,    46.44995, 1.968564E-11,    47.47900,          NaN,         NaN
   514.9,  8.697801E-1,    50.86807,  1.212764E+0,    46.95240, 2.368929E-11,    47.70710,          NaN,         NaN
   519.9,  8.198456E-1,    51.33603,  1.146643E+0,    47.38195, 2.296129E-11,    48.46160,          NaN,         NaN
   524.9,  7.746268E-1,    51.99576,  1.080851E+0,    48.00230, 2.148887E-11,    49.00206,          NaN,         NaN
   529.9,  8.387309E-1,    52.50436,  1.171815E+0,    48.47387, 2.104402E-11,    49.58261,          NaN,         NaN
   534.9,  7.516834E-1,    53.02509,  1.050771E+0,    48.95467, 2.709377E-11,    50.31153,          NaN,         NaN
   539.9,  7.273448E-1,    53.62231,  1.017080E+0,    49.51219, 1.603921E-11,    50.31968,          NaN,         NaN
   544.9,  7.443795E-1,    54.17614,  1.042925E+0,    50.02831, 1.832397E-11,    51.10866,          NaN,         NaN
   549.9,  6.306887E-1,    54.75366,  8.863627E-1,    50.56530, 2.602082E-11,    51.37413,          NaN,         NaN
   554.9,  4.131505E-1,    55.46204,  5.816796E-1,    51.22978, 1.636056E-11,    52.69965,          NaN,         NaN
   559.9,  4.554273E-1,    55.06540,  6.463485E-1,    50.80868, 1.050210E-11,    52.05416,          NaN,         NaN
   564.9,  6.351263E-1,    55.68573,  8.965321E-1,    51.38731, 2.899374E-11,    52.35250,          NaN,         NaN
   569.9,  6.688507E-1,    56.36587,  9.414653E-1,    52.02717, 1.654417E-11,    54.27736,          NaN,         NaN
   574.9,  7.197918E-1,    56.90583,  1.016353E+0,    52.52908, 2.477344E-11,    54.00090,          NaN,         NaN
   579.9,  6.782397E-1,    57.44526,  9.582280E-1,    53.02909, 1.152024E-11,    54.08570,          NaN,         NaN
   584.9,  6.694219E-1,    57.98758,  9.466197E-1,    53.53132, 1.828283E-11,    54.93560,          NaN,         NaN
   589.9,  6.887043E-1,    58.51341,  9.760392E-1,    54.01877, 1.785330E-11,    55.22747,          NaN,         NaN
   594.9,  6.545733E-1,    58.98245,  9.271059E-1,    54.44808, 1.193806E-11,    56.36482,          NaN,         NaN
   599.9,  6.825927E-1,    59.55327,  9.665268E-1,    54.97922, 1.771780E-11,    56.32437,          NaN,         NaN
   604.8,  6.867633E-1,    60.05035,  9.765153E-1,    55.43966, 2.703829E-11,    57.11828,          NaN,         NaN
   609.8,  6.817018E-1,    60.57213,  9.707115E-1,    55.92109, 1.835625E-11,    57.56886,          NaN,         NaN
   614.8,  6.855500E-1,    61.13559,  9.766864E-1,    56.44610, 2.580667E-11,    58.08310,          NaN,         NaN
   619.8,  6.856693E-1,    61.56885,  9.793375E-1,    56.83830, 2.101652E-11,    58.68074,          NaN,         NaN
   624.8,  6.660431E-1,    62.13909,  9.492421E-1,    57.37041, 2.180368E-11,    59.27738,          NaN,         NaN
   629.8,  6.945909E-1,    62.68525,  9.919647E-1,    57.87915, 2.260990E-11,    59.64308,          NaN,         NaN
   634.8,  7.016107E-1,    63.17008,  1.003804E+0,    58.32428, 2.762007E-11,    59.84546,          NaN,         NaN
