Time_abs/ps, Signal 1/nA, Ref.signal 1/nA, Signal 2/nA, Ref.signal 2/nA
  1675.000,    -0.058140,     0.016787,    -0.000645,
  1675.050,    -0.022872,     0.004961,     0.005706,
  1675.100,     0.001383,    -0.009426,     0.003569,
  1675.150,     0.029707,    -0.002604,    -0.006315,
  1675.200,     0.049922,    -0.009718,    -0.002317,
  1675.250,     0.075673,    -0.025948,     0.002880,
  1675.300,     0.082606,    -0.033235,     0.002595,
  1675.350,     0.097933,    -0.038492,    -0.000199,
  1675.400,     0.115801,    -0.058622,     0.000862,
  1675.450,     0.115535,    -0.058330,     0.003604,
  1675.500,     0.114579,    -0.076784,     0.002203,
  1675.550,     0.109401,    -0.082608,    -0.003059,
  1675.600,     0.117940,    -0.091242,     0.002824,
  1675.650,     0.103664,    -0.114861,     0.007342,
  1675.700,     0.099751,    -0.103753,     0.003814,
  1675.750,     0.085273,    -0.119981,    -0.002302,
  1675.800,     0.075996,    -0.132587,     0.000378,
  1675.850,     0.069362,    -0.127041,    -0.005887,
  1675.900,     0.065681,    -0.152487,    -0.000660,
  1675.950,     0.048032,    -0.147400,     0.000294,
  1676.000,     0.042543,    -0.153431,    -0.002464,
  1676.050,     0.020862,    -0.159536,    -0.004993,
  1676.100,     0.020038,    -0.165928,     0.002200,
  1676.150,     0.029121,    -0.170917,     0.005064,
  1676.200,     0.004524,    -0.162149,     0.001318,
  1676.250,    -0.004011,    -0.152446,     0.000750,
  1676.300,     0.000016,    -0.153425,     0.004770,
  1676.350,     0.001051,    -0.171878,    -0.003243,
  1676.400,    -0.002797,    -0.146621,    -0.003446,
  1676.450,     0.006412,    -0.156611,     0.006056,
  1676.500,     0.006315,    -0.135458,    -0.004838,
  1676.550,     0.011116,    -0.137506,    -0.000892,
  1676.600,     0.029479,    -0.125159,    -0.001615,
  1676.650,     0.028202,    -0.125048,     0.001017,
  1676.700,     0.025007,    -0.112484,    -0.004270,
  1676.750,     0.037800,    -0.094392,    -0.008231,
  1676.800,     0.043148,    -0.090637,    -0.000706,
  1676.850,     0.055867,    -0.074882,     0.000124,
  1676.900,     0.061134,    -0.074028,     0.001668,
  1676.950,     0.068323,    -0.064687,    -0.000329,
  1677.000,     0.077531,    -0.058548,    -0.003626,
  1677.050,     0.086062,    -0.047251,     0.001860,
  1677.100,     0.076717,    -0.037246,    -0.003029,
  1677.150,     0.086677,    -0.030599,    -0.001819,
  1677.200,     0.087996,    -0.024847,     0.005861,
  1677.250,     0.084150,    -0.018407,    -0.000139,
  1677.300,     0.093989,    -0.021989,    -0.001424,
  1677.350,     0.077651,    -0.022457,    -0.004038,
  1677.400,     0.078236,    -0.026248,     0.001474,
  1677.450,     0.063616,    -0.022810,     0.004298,
  1677.500,     0.063466,    -0.030463,    -0.012430,
  1677.550,     0.047086,    -0.031234,    -0.006630,
  1677.600,     0.035416,    -0.043390,    -0.005043,
  1677.650,     0.024231,    -0.063106,     0.003169,
  1677.700,     0.013492,    -0.058317,    -0.000703,
  1677.750,    -0.001885,    -0.081251,    -0.001476,
  1677.800,    -0.010584,    -0.099606,    -0.002820,
  1677.850,    -0.041498,    -0.119247,    -0.005516,
  1677.900,    -0.046743,    -0.140677,     0.003678,
  1677.950,    -0.054146,    -0.160069,    -0.003074,
  1678.000,    -0.075468,    -0.176650,     0.004589,
  1678.050,    -0.076661,    -0.219853,     0.003477,
  1678.100,    -0.096790,    -0.250545,     0.003546,
  1678.150,    -0.093435,    -0.271479,     0.002434,
  1678.200,    -0.110450,    -0.294537,    -0.006724,
  1678.250,    -0.114119,    -0.324194,    -0.001971,
  1678.300,    -0.113399,    -0.367155,    -0.006477,
  1678.350,    -0.119509,    -0.399178,     0.004897,
  1678.400,    -0.122920,    -0.421617,     0.004976,
  1678.450,    -0.123714,    -0.450071,    -0.007955,
  1678.500,    -0.117932,    -0.485247,    -0.002106,
  1678.550,    -0.127088,    -0.522623,    -0.000774,
  1678.600,    -0.125968,    -0.549635,    -0.003912,
  1678.650,    -0.112428,    -0.579233,    -0.005660,
  1678.700,    -0.111093,    -0.612285,    -0.003218,
  1678.750,    -0.104234,    -0.644057,    -0.002588,
  1678.800,    -0.094232,    -0.657662,    -0.001780,
  1678.850,    -0.081529,    -0.688733,    -0.002248,
  1678.900,    -0.074838,    -0.705808,     0.005241,
  1678.950,    -0.060377,    -0.724929,    -0.001467,
  1679.000,    -0.056390,    -0.742863,    -0.009949,
  1679.050,    -0.045505,    -0.746635,    -0.003430,
  1679.100,    -0.026701,    -0.756445,     0.003173,
  1679.150,    -0.025444,    -0.761838,    -0.004224,
  1679.200,    -0.017722,    -0.756610,    -0.013643,
  1679.250,     0.002588,    -0.747328,     0.002055,
  1679.300,     0.010253,    -0.743468,     0.003031,
  1679.350,     0.015697,    -0.727067,    -0.006425,
  1679.400,     0.025058,    -0.710876,     0.006854,
  1679.450,     0.033313,    -0.699488,     0.003774,
  1679.500,     0.035383,    -0.666530,    -0.004410,
  1679.550,     0.033726,    -0.662907,     0.005821,
  1679.600,     0.038962,    -0.637848,     0.006132,
  1679.650,     0.053620,    -0.602453,     0.002689,
  1679.700,     0.050105,    -0.583441,     0.003653,
  1679.750,     0.038847,    -0.556647,     0.002823,
  1679.800,     0.037912,    -0.531592,     0.000837,
  1679.850,     0.033121,    -0.499907,    -0.008675,
  1679.900,     0.028181,    -0.466549,    -0.003166,
  1679.950,     0.027688,    -0.442312,    -0.000958,
  1680.000,     0.006936,    -0.413358,    -0.003103,
  1680.050,    -0.019692,    -0.403953,    -0.005610,
  1680.100,    -0.028667,    -0.361959,     0.002324,
  1680.150,    -0.041497,    -0.324623,     0.000392,
  1680.200,    -0.074546,    -0.305832,    -0.001209,
  1680.250,    -0.081666,    -0.272296,    -0.008156,
  1680.300,    -0.116824,    -0.243824,    -0.006189,
  1680.350,    -0.143336,    -0.213085,    -0.003246,
  1680.400,    -0.166093,    -0.195746,     0.004204,
  1680.450,    -0.194329,    -0.166219,     0.001136,
  1680.500,    -0.224009,    -0.145774,    -0.002862,
  1680.550,    -0.252324,    -0.125341,    -0.007226,
  1680.600,    -0.286743,    -0.113330,    -0.006750,
  1680.650,    -0.315984,    -0.097581,    -0.003653,
  1680.700,    -0.344823,    -0.064591,     0.005596,
  1680.750,    -0.371580,    -0.053882,    -0.000934,
  1680.800,    -0.396708,    -0.041960,    -0.006143,
  1680.850,    -0.446835,    -0.028239,    -0.000581,
  1680.900,    -0.469007,    -0.017119,     0.003358,
  1680.950,    -0.494027,    -0.004652,    -0.004476,
  1681.000,    -0.524405,     0.012380,    -0.003155,
  1681.050,    -0.547791,     0.026516,    -0.001300,
  1681.100,    -0.574985,     0.035030,    -0.004129,
  1681.150,    -0.603057,     0.056030,    -0.006557,
  1681.200,    -0.626507,     0.076874,    -0.010140,
  1681.250,    -0.645544,     0.097235,    -0.004321,
