Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  1.133263E-2,    -0.00000,  1.584773E-2,    -0.00000, 8.219846E-13,    -3.11402,          NaN,         NaN
     5.0,  8.880406E-3,    -0.10996,  1.108396E-2,    -0.40000, 2.369170E-11,    -4.91308,          NaN,         NaN
    10.0,  1.562971E-2,    -0.57762,  2.185934E-2,    -0.64080, 9.825596E-12,    -5.48378,          NaN,         NaN
    15.0,  1.552727E-2,    -0.71045,  2.113641E-2,    -0.79690, 1.699255E-11,    -4.65731,          NaN,         NaN
    20.0,  2.179462E-2,    -1.21214,  3.000394E-2,    -1.25525, 6.872069E-12,    -5.19282,          NaN,         NaN
    25.0,  5.902844E-2,    -0.57647,  8.025718E-2,    -0.61065, 1.333728E-11,    -4.81479,          NaN,         NaN
    30.0,  5.787575E-3,     0.31854,  6.728727E-3,     0.46730, 1.302071E-11,    -6.95471,          NaN,         NaN
    35.0,  5.494553E-2,    -1.06277,  7.401447E-2,    -1.11294, 8.086200E-12,    -8.53198,          NaN,         NaN
    40.0,  8.826064E-2,    -1.51124,  1.197222E-1,    -1.56656, 1.014906E-11,    -7.83229,          NaN,         NaN
    45.0,  1.330090E-1,    -1.47866,  1.789568E-1,    -1.53595, 8.526982E-12,    -8.27429,          NaN,         NaN
    50.0,  1.551125E-1,    -0.48960,  2.090635E-1,    -0.54821, 9.164550E-12,    -8.86358,          NaN,         NaN
    55.0,  3.450809E-1,     1.62691,  4.675075E-1,     1.57406, 1.969680E-11,    -7.93695,          NaN,         NaN
    60.0,  7.841082E-2,     2.52966,  1.055152E-1,     2.45641, 8.141131E-12,    -6.35192,          NaN,         NaN
    65.0,  1.397378E-1,     2.72342,  1.894500E-1,     2.65335, 1.307369E-11,    -7.16779,          NaN,         NaN
    70.0,  4.165547E-1,     2.66234,  5.669248E-1,     2.58680, 1.235017E-11,    -7.06719,          NaN,         NaN
    75.0,  4.069067E-1,     3.25640,  5.516405E-1,     3.17350, 1.209695E-11,    -5.88064,          NaN,         NaN
    80.0,  5.114558E-1,     4.54298,  6.958942E-1,     4.45545, 1.101262E-11,    -5.04612,          NaN,         NaN
    85.0,  5.424117E-2,     3.13862,  7.501611E-2,     3.01383, 7.693388E-12,    -5.93338,          NaN,         NaN
    90.0,  1.868803E-1,     5.80630,  2.540851E-1,     5.71375, 8.768373E-12,    -4.38028,          NaN,         NaN
    95.0,  3.591276E-1,     5.88759,  4.867746E-1,     5.78704, 1.987906E-11,    -4.11240,          NaN,         NaN
   100.0,  4.447123E-1,     6.13706,  6.036765E-1,     6.02770, 2.176194E-11,    -3.72725,          NaN,         NaN
   105.0,  4.741193E-1,     6.92466,  6.432006E-1,     6.81001, 1.903514E-11,    -3.09789,          NaN,         NaN
   110.0,  5.369248E-1,     7.23576,  7.288682E-1,     7.11448, 1.230561E-11,    -2.85478,          NaN,         NaN
   115.0,  7.143284E-1,     7.34751,  9.695052E-1,     7.22209, 2.580933E-11,    -2.62650,          NaN,         NaN
   120.0,  4.655275E-1,     8.29844,  6.301240E-1,     8.16566, 1.338057E-11,    -1.17127,          NaN,         NaN
   125.0,  5.515390E-1,     9.27928,  7.447085E-1,     9.14053, 1.974927E-11,    -1.43223,          NaN,         NaN
   130.0,  6.423802E-1,     9.70034,  8.688656E-1,     9.55882, 2.968693E-11,    -0.30239,          NaN,         NaN
   135.0,  5.893863E-1,    10.04393,  7.986146E-1,     9.89559, 2.364034E-11,    -0.27425,          NaN,         NaN
   140.0,  7.346767E-1,    10.50997,  9.958412E-1,    10.35757, 2.656302E-11,     0.54078,          NaN,         NaN
   145.0,  7.546194E-1,    10.97132,  1.022986E+0,    10.81212, 2.465631E-11,     0.92407,          NaN,         NaN
   150.0,  6.375141E-1,    11.54837,  8.645144E-1,    11.38453, 2.968332E-11,     1.64223,          NaN,         NaN
   155.0,  7.741357E-1,    11.99821,  1.049498E+0,    11.82651, 1.702380E-11,     1.76643,          NaN,         NaN
   160.0,  6.527682E-1,    12.50685,  8.851715E-1,    12.32809, 2.421618E-11,     2.31159,          NaN,         NaN
   165.0,  7.306143E-1,    13.21881,  9.892083E-1,    13.03649, 2.298879E-11,     3.14678,          NaN,         NaN
   170.0,  9.031410E-1,    13.64813,  1.222497E+0,    13.46229, 2.376616E-11,     3.23736,          NaN,         NaN
   175.0,  8.705315E-1,    14.21430,  1.178600E+0,    14.02325, 4.303884E-11,     3.67331,          NaN,         NaN
   180.0,  7.850254E-1,    14.93888,  1.063955E+0,    14.74446, 3.150702E-11,     4.71028,          NaN,         NaN
   185.0,  8.589845E-1,    15.29910,  1.164275E+0,    15.09579, 2.731124E-11,     5.13759,          NaN,         NaN
   190.0,  7.742627E-1,    15.48357,  1.052138E+0,    15.27093, 2.416238E-11,     5.12880,          NaN,         NaN
   195.0,  7.877473E-1,    16.07407,  1.069663E+0,    15.85869, 3.401308E-11,     5.72755,          NaN,         NaN
   200.0,  8.899919E-1,    16.62750,  1.205962E+0,    16.40723, 2.573620E-11,     6.37293,          NaN,         NaN
   204.9,  6.952217E-1,    17.34885,  9.360911E-1,    17.12249, 2.622123E-11,     7.01021,          NaN,         NaN
   209.9,  7.401196E-1,    17.61250,  1.000993E+0,    17.38163, 2.218938E-11,     7.24737,          NaN,         NaN
   214.9,  7.478099E-1,    18.03111,  1.014806E+0,    17.79570, 2.770961E-11,     7.83805,          NaN,         NaN
   219.9,  1.112832E+0,    18.63517,  1.514856E+0,    18.39393, 3.509238E-11,     8.36765,          NaN,         NaN
   224.9,  1.174240E+0,    19.09255,  1.594412E+0,    18.84356, 3.828901E-11,     8.50537,          NaN,         NaN
   229.9,  9.962756E-1,    19.71857,  1.351186E+0,    19.46546, 2.582716E-11,     9.25815,          NaN,         NaN
   234.9,  8.844581E-1,    20.02388,  1.197904E+0,    19.76382, 3.351415E-11,     9.46598,          NaN,         NaN
   239.9,  8.763523E-1,    20.57529,  1.187996E+0,    20.30830, 2.558424E-11,     9.96612,          NaN,         NaN
   244.9,  1.040512E+0,    21.19420,  1.412289E+0,    20.92473, 3.010701E-11,    10.86011,          NaN,         NaN
   249.9,  1.069656E+0,    21.79801,  1.450079E+0,    21.52382, 3.044968E-11,    11.08197,          NaN,         NaN
   254.9,  9.823256E-1,    22.21924,  1.334727E+0,    21.93887, 3.446913E-11,    11.58733,          NaN,         NaN
   259.9,  8.859411E-1,    22.73486,  1.200434E+0,    22.44819, 2.635805E-11,    12.12572,          NaN,         NaN
   264.9,  1.150411E+0,    23.02220,  1.558367E+0,    22.72744, 3.402801E-11,    12.28111,          NaN,         NaN
   269.9,  1.016496E+0,    23.50177,  1.379622E+0,    23.20242, 2.994950E-11,    13.01407,          NaN,         NaN
   274.9,  1.096801E+0,    24.21932,  1.489143E+0,    23.91892, 2.585445E-11,    13.65262,          NaN,         NaN
   279.9,  1.019334E+0,    24.55781,  1.383473E+0,    24.25339, 3.846745E-11,    13.97165,          NaN,         NaN
