Time_abs/ps, Signal 1/nA, Ref.signal 1/nA, Signal 2/nA, Ref.signal 2/nA
  1675.000,    -0.009693,     0.016787,     0.001988,
  1675.050,    -0.015473,     0.004961,    -0.002666,
  1675.100,     0.010778,    -0.009426,     0.001995,
  1675.150,     0.009436,    -0.002604,    -0.006022,
  1675.200,     0.004952,    -0.009718,     0.004705,
  1675.250,     0.029913,    -0.025948,    -0.001942,
  1675.300,     0.005746,    -0.033235,     0.003251,
  1675.350,     0.015453,    -0.038492,    -0.003150,
  1675.400,     0.008181,    -0.058622,    -0.000620,
  1675.450,     0.007345,    -0.058330,    -0.003502,
  1675.500,     0.001709,    -0.076784,     0.002694,
  1675.550,    -0.004762,    -0.082608,     0.004586,
  1675.600,    -0.015472,    -0.091242,     0.001180,
  1675.650,    -0.030027,    -0.114861,     0.000940,
  1675.700,    -0.040622,    -0.103753,    -0.002359,
  1675.750,    -0.044734,    -0.119981,     0.001116,
  1675.800,    -0.057003,    -0.132587,     0.003932,
  1675.850,    -0.072087,    -0.127041,     0.004354,
  1675.900,    -0.077486,    -0.152487,    -0.006634,
  1675.950,    -0.097710,    -0.147400,     0.003209,
  1676.000,    -0.098946,    -0.153431,     0.001864,
  1676.050,    -0.111451,    -0.159536,     0.000123,
  1676.100,    -0.126722,    -0.165928,     0.002476,
  1676.150,    -0.125669,    -0.170917,    -0.004700,
  1676.200,    -0.137570,    -0.162149,     0.000678,
  1676.250,    -0.151047,    -0.152446,    -0.003743,
  1676.300,    -0.156471,    -0.153425,    -0.000613,
  1676.350,    -0.157194,    -0.171878,    -0.004456,
  1676.400,    -0.163245,    -0.146621,     0.002490,
  1676.450,    -0.166654,    -0.156611,     0.003764,
  1676.500,    -0.169158,    -0.135458,     0.000353,
  1676.550,    -0.177698,    -0.137506,     0.005625,
  1676.600,    -0.175753,    -0.125159,    -0.002480,
  1676.650,    -0.175160,    -0.125048,     0.001016,
  1676.700,    -0.179292,    -0.112484,     0.004214,
  1676.750,    -0.164035,    -0.094392,     0.000390,
  1676.800,    -0.162114,    -0.090637,     0.001272,
  1676.850,    -0.156940,    -0.074882,    -0.001329,
  1676.900,    -0.160028,    -0.074028,     0.000301,
  1676.950,    -0.138606,    -0.064687,     0.003394,
  1677.000,    -0.133504,    -0.058548,    -0.003892,
  1677.050,    -0.122583,    -0.047251,     0.002522,
  1677.100,    -0.107780,    -0.037246,     0.002847,
  1677.150,    -0.108784,    -0.030599,     0.001995,
  1677.200,    -0.093156,    -0.024847,     0.002925,
  1677.250,    -0.082183,    -0.018407,     0.002849,
  1677.300,    -0.074739,    -0.021989,     0.008768,
  1677.350,    -0.062708,    -0.022457,    -0.000963,
  1677.400,    -0.048956,    -0.026248,     0.004352,
  1677.450,    -0.048417,    -0.022810,    -0.004368,
  1677.500,    -0.040114,    -0.030463,    -0.006815,
  1677.550,    -0.024010,    -0.031234,    -0.001069,
  1677.600,    -0.024752,    -0.043390,     0.000696,
  1677.650,    -0.016229,    -0.063106,     0.003184,
  1677.700,    -0.020362,    -0.058317,     0.001596,
  1677.750,    -0.020176,    -0.081251,    -0.000464,
  1677.800,    -0.025512,    -0.099606,     0.004247,
  1677.850,    -0.025987,    -0.119247,     0.000231,
  1677.900,    -0.035637,    -0.140677,     0.001506,
  1677.950,    -0.035111,    -0.160069,     0.006514,
  1678.000,    -0.056621,    -0.176650,    -0.002586,
  1678.050,    -0.067141,    -0.219853,     0.002068,
  1678.100,    -0.075607,    -0.250545,     0.006301,
  1678.150,    -0.097194,    -0.271479,     0.010982,
  1678.200,    -0.114637,    -0.294537,    -0.001747,
  1678.250,    -0.138402,    -0.324194,    -0.011033,
  1678.300,    -0.179095,    -0.367155,    -0.003231,
  1678.350,    -0.193782,    -0.399178,    -0.001620,
  1678.400,    -0.220109,    -0.421617,     0.003090,
  1678.450,    -0.247048,    -0.450071,    -0.005839,
  1678.500,    -0.286434,    -0.485247,     0.010386,
  1678.550,    -0.316350,    -0.522623,     0.006734,
  1678.600,    -0.353449,    -0.549635,    -0.006920,
  1678.650,    -0.386296,    -0.579233,     0.003738,
  1678.700,    -0.409101,    -0.612285,    -0.002824,
  1678.750,    -0.452850,    -0.644057,    -0.000815,
  1678.800,    -0.482920,    -0.657662,     0.008341,
  1678.850,    -0.521089,    -0.688733,     0.001290,
  1678.900,    -0.549055,    -0.705808,    -0.008986,
  1678.950,    -0.583023,    -0.724929,     0.000155,
  1679.000,    -0.609109,    -0.742863,    -0.007347,
  1679.050,    -0.635849,    -0.746635,     0.006821,
  1679.100,    -0.667748,    -0.756445,     0.013849,
  1679.150,    -0.702023,    -0.761838,     0.001496,
  1679.200,    -0.713744,    -0.756610,    -0.003751,
  1679.250,    -0.732928,    -0.747328,    -0.004715,
  1679.300,    -0.759782,    -0.743468,     0.002758,
  1679.350,    -0.763802,    -0.727067,    -0.000802,
  1679.400,    -0.773917,    -0.710876,     0.001001,
  1679.450,    -0.783324,    -0.699488,    -0.003037,
  1679.500,    -0.786377,    -0.666530,    -0.001100,
  1679.550,    -0.786672,    -0.662907,    -0.001504,
  1679.600,    -0.781664,    -0.637848,    -0.002721,
  1679.650,    -0.765741,    -0.602453,     0.005398,
  1679.700,    -0.756836,    -0.583441,    -0.005493,
  1679.750,    -0.750801,    -0.556647,     0.006561,
  1679.800,    -0.736738,    -0.531592,     0.010661,
  1679.850,    -0.726206,    -0.499907,     0.005206,
  1679.900,    -0.702612,    -0.466549,    -0.001279,
  1679.950,    -0.679506,    -0.442312,    -0.003967,
  1680.000,    -0.652247,    -0.413358,     0.007254,
  1680.050,    -0.634964,    -0.403953,     0.000117,
  1680.100,    -0.603759,    -0.361959,     0.000168,
  1680.150,    -0.581507,    -0.324623,     0.004197,
  1680.200,    -0.554776,    -0.305832,     0.004764,
  1680.250,    -0.516295,    -0.272296,     0.004552,
  1680.300,    -0.476019,    -0.243824,    -0.002635,
  1680.350,    -0.451275,    -0.213085,     0.012140,
  1680.400,    -0.423519,    -0.195746,     0.001244,
  1680.450,    -0.402477,    -0.166219,    -0.003766,
  1680.500,    -0.365954,    -0.145774,     0.001892,
  1680.550,    -0.333056,    -0.125341,     0.010915,
  1680.600,    -0.307674,    -0.113330,     0.001269,
  1680.650,    -0.282889,    -0.097581,     0.003598,
  1680.700,    -0.255240,    -0.064591,    -0.001477,
  1680.750,    -0.232398,    -0.053882,     0.002424,
  1680.800,    -0.208160,    -0.041960,     0.003574,
  1680.850,    -0.178241,    -0.028239,     0.003946,
  1680.900,    -0.162095,    -0.017119,    -0.002474,
  1680.950,    -0.151471,    -0.004652,    -0.001236,
  1681.000,    -0.119085,     0.012380,     0.002701,
  1681.050,    -0.105805,     0.026516,     0.002828,
  1681.100,    -0.091475,     0.035030,     0.005087,
  1681.150,    -0.089124,     0.056030,     0.004330,
  1681.200,    -0.072814,     0.076874,     0.005224,
  1681.250,    -0.053340,     0.097235,    -0.003916,
  1681.300,    -0.047406,     0.119323,    -0.004800,
  1681.350,    -0.022997,     0.162519,     0.005994,
  1681.400,    -0.014783,     0.193021,     0.006166,
  1681.450,    -0.005978,     0.215883,     0.002610,
  1681.500,     0.016184,     0.248667,     0.000542,
  1681.550,     0.034055,     0.259854,    -0.005922,
  1681.600,     0.062166,     0.263532,     0.003969,
  1681.650,     0.090652,     0.236926,     0.006680,
  1681.700,     0.112661,     0.172136,     0.004103,
  1681.750,     0.163402,     0.071352,     0.005303,
  1681.800,     0.184885,    -0.065310,    -0.007907,
  1681.850,     0.212278,    -0.217808,     0.000737,
  1681.900,     0.234886,    -0.367715,     0.006643,
  1681.950,     0.229082,    -0.516383,     0.000941,
  1682.000,     0.197971,    -0.646495,     0.001764,
  1682.050,     0.144363,    -0.736418,    -0.001754,
  1682.100,     0.054902,    -0.779519,     0.000050,
  1682.150,    -0.063710,    -0.798694,    -0.004711,
  1682.200,    -0.202223,    -0.808875,     0.005039,
  1682.250,    -0.337618,    -0.779101,     0.007526,
  1682.300,    -0.491892,    -0.740373,    -0.002131,
